group,ARNT,ATF1,BCL6,CEBPB,E2F2,E2F3,E2F4,E2F6,E2F7,ELK3,ELK4,ESRRA,ETV1,ETV6,FOSL1,FOXD2,FOXG1,GATA4,GMEB1,GRHL2,HNF4A,HNF4G,HOXA1,JUN,JUNB,JUND,KMT2A,LHX2,MAFF,MAFK,MEIS1,MNT,NFE2,NFYA,NFYB,NR2F2,NRF1,OTX2,PAX5,PRDM14,SETDB1,SIX5,SP4,SPI1,SPIB,STAT4,TBP,TCF12,TP73,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZNF263
progressive,-0.0956777059942992,0.13196390243298,0.264780685551484,0.0813338035559318,0.232836427148201,0.0146540408694672,-0.0497772181915236,-0.0859858800224294,-0.0580734212234442,0.456291166755633,-0.183214278172228,0.236945761360274,-0.0769918655205341,-0.105059393535069,0.380307251136173,-0.0303160316400089,0.21701936716211,-0.0625704284743918,-0.0287653394845097,0.30176469346014,-0.0372166117319802,-0.0821866842414564,0.0681529202341888,-0.0861409492379793,-0.143128885952574,0.119015622934562,-0.129870468023056,0.102268147655171,0.0931965985455005,0.0176778905726906,0.0243458668413371,-0.306494304534412,-0.099864574814147,0.0990116941286224,-0.0388448384952544,-0.207094937366915,-0.309052946590986,0.108393381669392,-0.0610197363188926,0.203916018448142,-0.12273728410776,-0.0314790507566333,0.0421788266295776,-0.204381226094791,-0.149874396828995,0.0837373763969556,-0.144291905069198,0.119946038227861,-0.155224284765468,-0.142741212913699,0.315100645997433,-0.358442491743635,-0.145377389578048,-0.159876361231965,0.271526196427906,-0.319675187856155
progressive,-0.115005258303156,0.0816468689858838,-0.0025873542960765,0.151795852298897,-0.01652738560555,-0.268411606643488,-0.3167000863121,0.0184547005403825,0.129526124250524,-0.12280692355306,0.0869007823013861,-0.0214248776659805,-0.065977534549951,0.154581218403347,-0.123176545595357,0.0239330272387077,0.112734722900477,0.0909270224049745,0.15367036408483,0.0154449210531098,-0.0292661452775593,-0.0184547005403825,0.0242234445576551,-0.174989635453011,-0.0419389010134443,0.0218737044316264,-0.11845066376885,0.140231962689902,-0.0151413029469375,0.0602219913199033,-0.0508362316030135,0.0261375587052627,0.0570009992370325,-0.257388949310713,-0.0422161175451667,0.0052407125282774,-0.256636504438895,0.0043826613586602,-0.0971049908262184,0.151611041277749,0.0146000706707175,0.0376486451653582,-0.024672271323301,0.032381531062631,-0.0410280466949275,-0.119572730682964,0.0365133774640185,0.0433909876081811,0.0279988697039708,0.0711258415676543,0.0530671646440182,-0.0278272594700474,0.0801023768805728,0.0608424283194726,0.0056895392939233,-0.092524317659185
progressive,0.16237398928346,-0.0656379513299133,0.0644395233082388,0.103475491259428,-0.192879757519762,0.0419689587221633,0.107218952870482,-0.200078161585611,0.0150830010299472,0.0808371592878155,-0.2423694907067,0.0732057414095052,0.111291445425894,0.0172730667274613,0.0487839504491838,-0.13649447918575,0.0535710019904493,-0.128701876107977,-0.0379391720168767,-0.0894219754752479,-0.149057521620887,-0.11951259583272,0.0527427435760974,-0.143687789893328,0.0281346924217443,0.024741340422358,-0.0933037413532203,0.177654455895636,-0.153862830892573,0.0711099420196983,-0.0859482267745253,-0.168322013073262,-0.125927641396367,-0.141420461868799,0.1525999914786,0.0750175664858199,0.0467008452753774,-0.137025128758313,0.10250924201559,0.148139385022877,-0.238856170530174,-0.0708342737981572,-0.0851145615644694,0.0056581725244586,-0.0366641869024092,-0.111122894446776,0.0641019511938558,-0.0339010792196391,-0.13924489265252,0.0510262818385023,0.159111732490054,0.197858005894615,-0.189821783572734,0.0885708361283518,0.175261674538905,0.189471047086202
progressive,-0.149673785648182,0.378295143711244,-0.439561162817799,-0.337300969162005,-0.40239611446272,0.225355338662161,-0.212966989210468,-0.338427182748523,-0.255763105498135,0.0095728154853991,0.327615532317955,-0.310046600368281,-0.279413590815003,0.158908737057626,-0.483708735409287,0.384601939795742,0.456229123898258,-0.543172812777413,0.240221358004193,-0.153953397276949,-0.391809706749455,-0.346986406006056,0.373339803930567,-0.408477667829914,-0.552182521469553,0.296081551895463,0.0260155338485553,0.348337862309877,-0.487988347038053,-0.40239611446272,-0.337751454596612,-0.436858250210157,-0.337751454596612,-0.215895144535414,-0.392260192184062,0.19449708639158,-0.0025902912489903,0.391809706749455,-0.409153395981825,0.36838446414989,0.303064076131872,0.444966988033083,0.371537862192139,-0.346761163288753,-0.315452425583565,-0.336174755575488,0.0471883492750852,0.383475726209225,-0.311172813954798,0.339328153617737,0.45375145400792,0.0109242717892202,-0.0034912621182044,0.158233008905715,0.37356504664787,-0.203506795083721
progressive,-0.382335942142618,0.0441373939704055,0.194272263486107,-0.0216736052233193,0.307268507384767,0.0934674225255646,-0.110851460048435,-0.146296835257405,0.189192512261892,-0.052039229208074,0.184225644398214,0.145845301815253,0.10396557505561,-0.183322577513909,-0.126429363802696,0.213010901335435,0.233217022871759,-0.0710036337784784,0.0940318393282552,-0.090080921709421,-0.25477774473454,-0.0792441190977613,0.0358969086511226,-0.0722453507443978,-0.105545942103144,0.0795827691793757,0.0319459910322884,0.0282208401345304,0.139523833625118,0.204770416016152,-0.0618600815748906,0.168083323841263,-0.0152392536726464,-0.111641643572202,-0.0898551549883447,-0.048314078310316,-0.231749539184763,-0.155101737379379,-0.181403560384761,0.140991317312114,-0.0347680750457414,-0.0082404853192828,0.0583606973982088,-0.098434290389242,0.188966745540815,0.276677116678936,0.306252557139924,-0.0522649959291503,0.0027092006529149,0.134331199040365,0.240441557946199,-0.0600539478062806,-0.0007901835237668,0.11480237766727,-0.0866944208932773,-0.0144490701488796
stable,0.173416835953953,-0.0755138266578127,-0.153807646916012,0.148484517086756,-0.0808963761976109,0.0468209520545011,0.0967270740568531,0.189597206487678,0.187721104428772,-0.0430490326410239,-0.186230819753066,-0.215887416343726,0.153993162371738,-0.0592502137646171,0.136728313664722,-0.205360954488729,-0.121807394553304,-0.164704592035361,0.0578282480648576,-0.104912481463537,0.177952586162631,0.137423551660426,0.0605182906287777,-0.137591542408895,-0.0034077340907966,0.09649938977429,-0.0089968834997395,-0.091022508021211,-0.0961272635686337,0.247043881434374,-0.228893761187338,-0.0923064666513231,-0.110163048051808,-0.124861074792803,-2.73823550887634e-05,0.053548112140933,-0.0701058115277819,-0.0394356570635107,-0.100423965817387,0.0259884563029699,0.035032711277013,-0.113543673611066,-0.0412257785274386,-0.0255002289117372,-0.1023792028825,-0.122548224170231,-0.0293920830405032,0.20166419963997,-0.131133824696537,0.24549705219541,-0.166784692639679,0.176196966466115,-0.0498486190566656,-0.0048402419972652,-0.117993032489439,-0.0989175255521787
stable,-0.188704494605167,-0.129841360068921,0.261893478416507,-0.112180724341269,0.0479432771183899,0.0632541344915707,-0.191357743612921,0.21793770396025,-0.0678095850243729,-0.0902833670351009,-0.209952526435316,-0.0845615041589537,0.210888368896836,0.13346266350698,0.152108307332718,0.130617838053299,-0.196664241628429,-0.111026179565371,-0.201952090609378,-0.0386170644719645,0.201445175942721,-0.171964443038033,0.140171229847992,-0.140013560737627,-0.0365656706704421,-0.0777122223753583,-0.306198498429056,-0.144318096987268,-0.0828390115123861,-0.142470147199119,0.103622512845331,-0.05111361299347,-0.0139410010164617,-0.0571321650557877,-0.199766762832384,0.111061782267711,0.115495166392489,-0.0266257352503382,0.0736365606407634,-0.0986177901163274,-0.0906241357575025,0.0861670164978312,-0.0953355600338916,0.167593787484045,0.0258153499303979,-0.202964224575914,0.0681147510444341,-0.0061033204012236,0.035151734777492,0.239606186751372,0.119640338164987,0.0488469076111266,0.126198016862746,-0.0445033779255891,-0.156043253624729,0.0564031573411971
stable,-0.201193840118728,-0.0615437676363684,0.11307341952054,0.0631721692022676,0.0410835112267359,0.0848794425544935,0.0382223352975368,0.170056396765342,0.0869208789199066,-0.203483730367373,-0.0573691093945391,-0.07838007887019,0.186060308364894,-0.0806114162928508,0.116466318410033,-0.0383964112666805,0.0136918662275613,-0.134364493055631,0.175019144394749,-0.0915133194876809,0.0350240849917229,0.0467631353472534,-0.0833681466405637,0.0120777072409556,-0.152680450027175,0.0859761211600992,-0.230853220243202,0.151631246685881,-0.130229397534062,0.196713757676492,0.0249118536932813,0.0016568867244864,-0.037753912689659,0.0554574387515786,0.0454274979112777,0.0608949390241053,-0.0236221090128072,-0.028121181560768,0.0165103144188797,0.125334697783502,-0.207421012287643,-0.008705380965998,0.10499787706108,0.0137456715271148,0.0019512333632204,-0.0066180518450833,0.112364455573482,0.0597048923986862,0.0798992873281718,0.308419889584848,-0.162645508006249,0.158295191286466,-0.0530504428509637,0.119333824374473,-0.289940934205834,0.0549193857560434
stable,-0.0385336336292161,0.0861211419678655,-0.0008799057729461,0.149113123937855,-0.110874541548606,-0.0017904245698019,-0.0262129119397093,-0.193431452875561,-0.0709548668178039,-0.0004521980960369,-0.0056243413737257,0.0410546890363285,-0.101124147657076,0.037619907753665,0.107861928443287,-0.190868996998019,0.069937931318786,-0.0399365847821044,-0.0261892961784076,0.0029924959753211,-0.0483207631494379,-0.213831097351131,0.056947804839788,-0.0701495985126756,-0.0766264397141331,0.158144257543812,-0.132897259396605,-0.0190652081857173,-0.0737505647822773,-0.156880960090474,0.0206194751425019,-0.172296804273551,-0.087214755802962,0.0551057754582526,0.0540611424614117,0.0443401953833564,-0.0840301266585316,0.08906057536841,-0.088725289868447,-0.0907407930521372,-0.0050243261050964,-0.0707181260995692,0.234512964751887,0.0776643670009748,-0.0570323550963004,-0.0696271362379508,-0.0894944056501011,0.113769367400025,-0.135543099320225,0.108653202223199,-0.147917758242335,0.04765718941212,0.0369166828615689,0.146768166306375,-0.0390435591417684,-0.0167826428124915
stable,0.149882076776032,0.23490143601911,0.203122720695302,0.190571885259359,0.0306993434763166,-0.208745494970604,0.211757695475231,-0.0625533638127401,-0.332823054090337,-0.152291837179733,0.0046438091112989,-0.223053447367579,0.0102916850574733,-0.106054559433719,0.0553742859433806,-0.345875922943718,0.0466891078217081,0.219514111774644,-0.400672870457045,-0.135498819366441,-0.0253526875806049,-0.0725689304906226,-0.11551788935242,-0.101109530271957,-0.109091861609217,0.342160875654679,-0.0113208535632206,-0.219112485040693,0.0963653144771706,0.0502535450855159,-0.0662433094309073,-0.0037903523016547,-0.116873379579501,-0.312591107367597,0.235353266094804,0.0104171934118327,-0.252121182237224,0.0659671910513166,-0.128620961547544,0.185300534376263,0.113836077404003,-0.031502596944217,0.116496854516423,-0.220844500330854,0.233395335766797,0.193282865713523,0.171394208713238,-0.0578091480179536,-0.0689040865433272,0.158793169935551,-0.0283648880852312,-0.0561273360695372,-0.0656659710008539,0.377604434925782,0.0032632172133451,0.0874040179759072
