group,AHR,ARNT,ASCL2,BCL6,CEBPD,E2F2,E2F6,E2F8,EHF,ELK1,ELK3,ETV1,ETV7,FOSL1,FOXA2,FOXK1,GATA4,HEY1,HNF4G,HOXA4,IRF4,JUNB,JUND,MAFF,MAFK,MAX,MEIS1,MNT,MXI1,MYC,NFE2,NFYB,NKX2-1,OTX2,PAX5,PBX1,POU2F1,REST,RFX5,RUNX2,RXRA,SIX5,SMAD3,STAT4,TCF4,TFDP1,YY1,ZBTB33,ZKSCAN1,ZNF76
progressive,0.218861545299484,-0.379271949870172,0.155952266718493,0.359458003860412,0.0103197635467504,0.0408662636451318,0.118718559841817,-0.387857993141069,-0.0270790595466732,-0.12763483554621,0.197809227664113,-0.0905662448862819,0.0582034664036725,0.244454558895425,0.265094085988926,-0.359127771426916,0.196075507388259,0.197644111447365,-0.0093290662462624,-0.0553139326105824,-0.0906488029946559,0.227199914245258,-0.107820889536449,0.100968566541406,-0.214816197989157,0.0056139513694322,0.152980174817029,-0.142825527487026,-0.162309241063291,-0.283504544156328,0.147944130206214,-0.0073476716452863,0.384390552589361,0.332378944313738,-0.337084756491057,0.108563912511815,0.0024767432512201,-0.0960150800389662,-0.197644111447365,0.0754581110538393,-0.045406959605702,-0.0025593013595941,0.0971708935562022,0.215063872314279,-0.0871813624429478,0.209037130402977,0.114342980097995,0.210027827703465,0.435494021672869,0.0546534677435904
progressive,0.0764967270215738,0.126125445569106,0.34352570509599,-0.0818457667990367,0.0375524425193312,-0.139211489310399,-0.0698513638286543,0.232355738088362,-0.119698410530368,0.35934085076456,0.0855709909297697,-0.378594664861499,0.0599174328133661,0.0083510518974675,-0.351713010877821,0.229544763103267,0.141108215149856,-0.0155695264951152,-0.021696360321852,0.234457146572365,0.163978089300437,-0.159161224398794,0.12044891356037,0.083878947734858,-0.0001910371349093,-0.105657181114528,0.0426558631233392,-0.0420963972282474,-0.365604139687661,0.383070392022233,-0.0591259932544558,-0.126357419232924,-0.144546883578225,-0.0439931230677049,-0.0389306389926061,0.0707383219550193,0.24406358535638,0.0374705694615129,0.388883379127333,-0.24002451450401,0.0795669666897604,-0.0163609660540255,-0.0147780869362049,-0.0095109202165602,-0.255484876922035,0.0112984819789267,0.0486871783826213,0.0797989403535789,-0.204368797824137,0.172301850178632
progressive,0.0719413172253464,0.0817599033461047,0.208127786557406,0.074974766014786,-0.0465228407622419,-0.0727730598900933,-0.0373044012903092,0.0016485463432415,0.0222674353181935,0.014353277841511,-0.159089020211032,0.115318458156198,-0.0471625465143275,0.0630925133406266,0.0198694359216279,-0.0234866735872369,-0.0254231501124348,-0.0446868476976456,-0.0767751225032388,0.104170552633063,0.0265779587871391,-0.0077576736821409,0.0724534156591099,-0.0219929418780618,0.174154278453201,-0.0552311847929813,-0.044952911877378,-0.0949203991121027,0.0245750496750319,0.145739158189133,-0.0403087232294581,0.0353891231031452,-0.0404425064415381,-0.158907916299483,-0.0315249331452438,0.0997400165259566,0.344757334537584,0.0293684612694265,0.0801901413772883,0.0071174671819128,0.0854638538983956,-0.0977638974394749,0.0409165480164691,-0.0161411990844242,-0.0322425052334932,0.0540854730428664,-0.110403782053286,-0.0910695624380021,0.0596202422622808,-0.0521098547045272
progressive,0.495202778792484,-0.430400412427969,-0.458462654557993,-0.431865509406645,-0.146509697867599,-0.37934741770949,-0.406958860769153,0.119123654343117,-0.476381917604877,0.0365147246993092,-0.0844121259252549,-0.24715059032588,0.607902546382944,-0.463534144099564,-0.301133779001711,-0.326378526941974,-0.415862142408799,0.195421397001859,-0.497005975073931,0.412593849148676,-0.0715643524199424,-0.728040498634375,0.356356665121036,-0.375402925843824,-0.498245672517426,0.461280148747755,-0.495766277630436,-0.597872267067393,0.0471085028528125,0.238134608918643,-0.365598046063454,-0.467591335732821,-0.330210319040049,0.438176696391711,-0.373825129097558,0.434006804990864,0.365823445598635,0.484158201568618,-0.0462069047120888,0.297076587368454,0.394787285869383,0.353764570466456,-0.555046355383018,-0.603507255446916,0.46004045130426,-0.206916773296086,0.382390311434433,0.549185967468314,-0.333816711602944,-0.320067339956908
progressive,0.147938331006466,0.121562741541941,-0.007964905729386,-0.0749484571912722,0.055101478980343,0.221711638172091,-0.142846014228662,-0.001305722250719,0.0095317724302489,0.018802400410354,-0.309195028970266,0.0553626234304868,0.0471365732509569,0.0236335727380144,-0.144674025379668,0.119734730390935,0.0634581013849448,0.150810919958048,0.0194552615357135,-0.091400557550332,0.108374946809679,-0.0699867126385399,-0.157731247886859,0.245084066459962,0.169743892593474,0.0356462174446295,-0.0536651845045521,-0.0063980390285232,0.1022380522313,0.0420442564731527,0.216358176944143,-0.0753401738664879,0.233071421753346,-0.131616802872478,-0.0003917166752157,0.154728086710205,0.105110641182882,0.0966234465532081,-0.0449168454247346,-0.0293787506411781,-0.208393271214757,-0.212179865741842,0.0883973963736782,-0.0383882341711394,0.122868463792661,0.0549709067552711,0.105241213407954,-0.0716841515644746,0.174705637146206,-0.0349933563192699
stable,-0.0417227333835846,0.147136199600742,-0.0594038298461968,-0.0465677094706824,-0.233903760052016,0.0497649575334758,0.215019725533643,-0.0802984204020428,0.153924552194032,0.0053150864454266,-0.137473177783312,-0.0255686174217334,0.096598896998492,0.0842321551781334,0.0162466158829171,-0.050383477575287,-0.0023114735022063,0.0162684236174722,0.0543409227741825,0.175412342401903,0.193406504261921,0.0894576689151861,0.100193953266123,-0.115164011694076,0.227103259526054,0.030252743171408,-0.236894200538123,0.0065711534115467,-0.0405562391258385,-0.0201835705929689,-0.0468264750726517,-0.0299316279391,-0.0201175619467652,-0.0244902322660153,0.0102424635698031,0.0843549517505612,0.016459277884988,0.118666421680006,-0.188850444067519,-0.119006710155447,-0.223424924057337,0.0075519160239879,0.111533243431603,-0.0514807432528683,-0.0167211170602839,-0.0401749696727106,0.135518385147621,-0.085200769857903,0.0256280398393802,0.117730738143021
stable,-0.108058489139627,-0.0263143540822228,0.17176099823739,-0.0415406069232236,-0.173262530567332,-0.002179009416903,-0.0141304917478412,0.0152012273021685,0.0021182331083101,-0.143417787971258,-0.128077132667024,-0.0774129293009185,0.0762492417452139,0.226885110131119,-0.146483416478222,0.0052982640785074,-0.0132885611199812,0.225247724876088,0.157210434944863,0.0312586855401012,0.0176662428771556,-0.191951245459638,-0.0037091423626528,-0.139933875458097,-0.082226770449171,0.0428705355583145,0.0881363726905832,0.0079152204249767,-0.115219368322657,0.328031187937552,-0.0184098588881742,0.0600755935055596,-0.202549561155141,-0.0466190037677039,0.110577130869255,0.0231557735738818,0.0001161900017216,-0.229838123713337,0.14720915710436,-0.0459504643731824,-0.195426220280359,-0.0617701799922077,-0.0426059798620868,0.0110898887797099,0.0393079713516798,0.163745675657084,-0.0369716585478305,0.0628748787778074,-0.0601703330454249,-0.314780165125819
stable,-0.0265767522558093,-0.245504994038675,0.0663800895669463,0.182773049396669,0.0904061063467811,-0.0830982821633528,0.126988069074242,-0.140486534848908,-0.143289377900997,-0.0714897993285722,-0.394825180623178,-0.0470765584939222,-0.135439440040827,0.070398980927348,-0.130277001897269,-0.0757179564547677,0.0225611564192784,0.142435837218468,-0.117613951423842,-0.0699359598235051,0.0863575552715425,0.124000676685391,-0.07806601721269,-0.0783543755513822,0.000781039157372,-0.20661122131587,-0.0688945742803424,-0.198121951824772,-0.216173183826904,0.0089292219278461,-0.0663339522327556,0.10522442943169,-0.0771646914340349,-0.0101007806639042,-0.179012856660123,0.016072269917736,-0.127548308132273,-0.0064509879770285,-0.0988772504565905,-0.0023282876146976,-0.0899397897190674,0.160678209605105,0.019496319219464,0.230805309813114,0.111640814408075,-0.18676722432804,0.138528993669672,-0.119596209032109,0.124809727795665,-0.118572948870236
stable,0.0465835384615772,0.0220377511280615,-0.129158206896485,0.0320503234200465,0.115209109542116,0.0900785928798813,0.0547984962168399,-0.0452064274954559,0.166423997875099,0.14949008972141,0.0904795239206508,-0.05710591399152,-0.125427805038891,0.0168598995252637,-0.163280466091675,0.12676332437912,0.0008572156424689,-0.177247301051203,-0.0547893215934813,0.19194076618073,-0.027337013579971,-0.0083247474147869,0.112372010178868,-0.114381864335952,0.0317154496674588,0.045404599360001,-0.0119997957114511,-0.0713953898724913,-0.0635000148308854,0.0025239388859423,-0.0117997889222343,0.126324471561801,-0.0370330613660854,0.115392602009288,-0.119595802790627,0.114917356519314,0.0512931784523093,-0.116258686454337,0.084346594026226,-0.0349017963598898,-0.14035766963029,-0.0634486369400774,-0.0898639066932908,-0.083795199162376,0.024432327824648,-0.172685372496544,0.162233947387241,0.0464511180644351,-0.112072917457379,0.0441207637313586
stable,0.0999103520558426,-0.282361055455031,0.0345560528546641,-0.0547378388564756,0.0227307876192277,0.219871098277547,0.069532559584366,-0.22680858721567,0.0984913202275902,0.0631206379900405,0.216612580746005,-0.131628341254002,0.0015767020313915,-0.0095653256571085,-0.0268564912680355,0.0425446764803812,-0.031428927159071,-0.143847781997286,-0.190964894368703,-0.0725545718111997,-0.473247114722164,0.0506121352076678,0.0101434497352854,-0.0335049181670698,-0.0644608347167233,0.109475677712951,-0.119566570713857,-0.165737661866439,-0.400456037606256,0.0543962200830074,-0.0453827401368859,-0.0306931328777549,0.253849027054035,-0.100514754501209,0.0656696396074568,0.0656696396074568,-0.178824288726988,-0.0901873561955949,0.343721042843351,-0.375333918572751,-0.0640141024744957,-0.0916063880238473,0.263361795976763,0.19335622578298,-0.131365557582103,-0.420427596670549,-0.325694082951108,0.0656959179746466,0.201266014307127,-0.384347398518873
