group,ASCL2,BACH2,BHLHE40,CEBPA,E2F2,E2F6,E2F7,ELK1,ELK4,ETV1,ETV5,FOXM1,GATA4,GLI2,GTF2B,GTF2I,HNF4A,HNF4G,HSF1,HSF2,JUN,JUNB,KLF4,KLF9,LHX2,MAFF,MITF,MNT,MYC,NFYA,ONECUT1,OTX2,PAX5,PPARG,PRDM14,REST,RUNX1,RXRG,SIX5,SRF,STAT4,STAT5A,TCF21,TFAP4,USF1,VEZF1,ZBTB7A
progressive,0.03485163690966,-0.0720725736969505,-0.410576740084855,-0.0169672442849661,-0.0157443798319955,-0.144221576422212,-0.0983641594358168,-0.213007701901804,-0.330402689386974,-0.373050087184322,-0.411417459396272,0.332848418292916,-0.0086364801991043,-0.286303140051725,-0.168220291311758,0.008025047972619,-0.173646752321815,0.214612711496328,0.404462417820002,-0.035310211079524,-0.164016694754672,0.0415773914009979,-0.0629775193279822,-0.311371861337621,0.0971412949828463,0.0372973658156011,0.0465452782411907,-0.0582389195727214,-0.252368651481793,0.0480738588074039,-0.143533715167416,0.488534348961726,-0.239605003753913,-0.199403334862507,0.43442259691778,-0.315422599838086,-0.0957655724732545,0.239605003753913,0.0908741146613724,0.122057158212121,0.0544174681571885,-0.107917787974649,0.218892737081724,0.401252398630954,0.127942193392041,-0.0789511862449097,-0.0768876024805219
progressive,0.21824191307781,-0.404079757562802,0.0071426949303569,-0.100585499985276,0.0060182635280824,0.0238813896687604,0.329995061308403,0.193823862967055,0.215341391165125,0.225691271117878,-0.119138618122804,-0.103907683673814,0.122115805812917,-0.152347677378614,0.158800380312121,0.0843962433184388,-0.137755624408189,0.0317524094846814,-0.176995724821652,0.0575376659595655,-0.123559677954474,0.1893516926171,0.506735233538629,0.135136210346073,0.271754625722416,0.0111165377270313,-0.416218505655538,-0.111880924526306,0.1794234744402,-0.40229088942282,0.132861792282381,0.0852523444997159,-0.210434781409745,-0.343092131618986,0.0390356583403226,-0.298140430787151,-0.153727661372315,0.410187464497884,-0.0138765057144322,-0.0651786884432031,-0.260331424885673,0.0562471253728641,-0.392579890948632,-0.0775474338682218,-0.177698494448074,-0.0822240462913178,-0.0884211966333984
progressive,0.174074945196466,-0.162447269381541,-0.174893005880086,-0.0494392928224616,-0.235951360113885,-0.175643612707036,0.0450328715583996,-0.0822940897080959,-0.0683875195724702,0.0383700918687394,0.0113294790049979,-0.162037085324964,-0.187649014736446,-0.154025766902143,0.10910803607742,-0.16223198620615,-0.154797755909429,-0.152368186440251,-0.212509645092118,-0.0796747726170218,-0.164857687185598,-0.0959940679862373,0.196848736282867,0.0680763242428421,0.250222504115659,-0.240659439332174,-0.136446384265182,-0.173845048300703,0.18362539603184,-0.0532043255907824,-0.258073917671872,-0.0887285877026656,-0.0076800484562597,-0.330947618655914,0.0407831247596002,0.0250425327171574,-0.17484185785878,-0.0672882601431462,-0.0480646801355823,0.0575552147174268,-0.036651287609916,-0.244954411749812,-0.104538248802451,0.12244282517487,-0.0213203412238249,0.0812535159032173,0.134299859485335
progressive,-0.534354981469378,-0.0433854507051191,-0.0587625724740221,-0.51546308901044,-0.404198629354021,-0.404637975690275,-0.464169404252742,0.429021697352393,0.257237279876934,-0.515682762178567,0.0269099630955802,0.194520590376623,-0.477020284588183,-0.392665788027344,0.487784269826415,-0.463730057916488,-0.406724870787484,-0.412875719495045,-0.1357580179026,0.420893790131687,-0.442202087440024,-0.417708529193843,-0.0014278755928267,0.0697462308803813,0.569942034705982,-0.466256299349951,-0.148718734822104,-0.528972988850262,0.444398819121296,-0.121698935142461,0.0912742013568455,0.290847274600393,-0.539846810672558,-0.224945324162238,0.260532377398842,0.40815274638031,-0.0273493094318346,0.185074644147154,0.603771702597569,0.312375245076857,-0.344447527623427,0.45461362143921,-0.413315065831299,0.0594215919784036,0.56038625189245,-0.401782224504622,0.0047229731147344
progressive,0.20405956576625,0.0708478945937899,-0.328897302274437,0.0050684341389025,0.119548935667593,-0.0708478945937899,0.0051786174897482,0.366249458211132,0.491527928122701,-0.0095859515235765,-0.229181369759072,0.694375477029648,0.170233277056618,-0.499901862786975,-0.031622621692718,0.047819574267037,-0.596091928075277,-0.0024240337186055,-0.202406815503565,0.213976067342364,-0.0974020821476054,-0.013552552154022,-0.0118998018913364,0.422993883896671,0.0792218292580637,0.11062408424909,0.381895494031222,0.0124507186455649,0.222680552059175,0.0704071611904071,-0.450649904958944,-0.0841800800461205,0.0156460358200905,0.414950499284934,0.307191182157832,-0.0326142718503294,0.155138157990756,0.114260134826999,0.0457260906009686,0.428613234789802,0.466846857533262,-0.227087886093003,-0.320743734311854,-0.178937761773429,0.249455106314682,-0.0147645690133248,0.453955405484315
stable,0.1512374389773,-0.0223153940426155,0.0301170537552732,-0.109637741852657,-0.188955196138452,0.145615485338842,0.215388318877847,0.0868431340038086,-0.116073836475314,-0.0110505873097944,-0.0439559768070661,0.296357901947109,-0.206188405182618,0.101363968789939,0.15451717987481,0.019487536893617,0.152877242440619,0.106213312414267,0.0356184336096636,0.0961518320464399,-0.266116389252504,-0.0319241868367039,0.173963989623586,-0.197692374444603,0.193444024148417,-0.125896312808944,-0.125873537760843,-0.0940115134083691,0.0083521460223617,-0.114108885707626,-0.0498585994206592,0.161634516377448,-0.229672159192849,-0.0558014132956083,0.081804221596753,0.0744786943602911,0.0830383612621203,0.0854681909528246,-0.0355694002708095,-0.261069438593177,-0.0148611207989437,0.182341322169731,-0.109657569541593,0.0370421420577595,-0.259608352272021,-0.0670449186599108,0.139852326402154
stable,0.136929321494391,-0.119164211978325,0.122315872774386,-0.243682111272163,-0.134977111657461,-0.0287868230191432,-0.0519188551716525,-0.164218898833516,-0.119840867760786,-0.0035354851029832,0.0401030224128754,0.172724246945091,0.12116439985362,0.144652131256079,0.270405878641601,0.226027847568872,0.220561660025467,-0.17226928278818,-0.209190864932905,0.104497821974606,-0.141019035661249,-0.0463782189480254,0.211430943000027,0.273938054914353,0.0291987723830379,-0.113135523295465,0.105280360324494,0.0174143735114656,0.154876416673223,-0.249558593764347,-0.0671460918997096,0.121490319631481,0.293006843541861,-0.0040615891098848,-0.0522729000064856,-0.107798380131111,-0.221137396485849,0.0323388522732869,0.186326848029195,-0.0435177352123876,-0.154011157567532,-0.0602620706018559,-0.0125156503528631,-0.0315298432815421,-0.208840128928304,0.187025011208165,0.329681917834296
stable,0.0079636322094674,0.0519776018236847,0.0772006987982478,0.14246450898078,-0.142725968861802,0.0996893611837872,0.21854466543179,0.0212560658035776,-0.0812564395717229,0.0306390516528798,-0.14720969455957,0.139604013377692,-0.115655533323112,-0.0558792680244146,0.101941340039972,0.128093553377454,0.0711637769025034,0.0767120178301468,0.200004358511449,0.02870767241271,0.0336614033727911,0.0091106318065707,0.189077514317063,0.13792164354802,0.241925092768673,-0.143938333429161,0.0050237648567834,-0.106190063106583,0.0025336707518102,0.13217730770961,0.0164984297542632,-0.105942610004901,-0.116832102787712,-0.0341843231348355,0.173210945941937,0.197245022981375,-0.0338839555334231,-0.113937368390681,-0.0034767938940688,0.0139227386644315,-0.0663750146768767,-0.139246062350102,0.0403706506768783,-0.121661329042545,0.002653506530612,-0.118439769794235,0.10017026060781
stable,0.0869133184845324,-0.209649887127163,0.0756134958785187,-0.187023606250757,-0.1198699410646,-0.0783346297199476,-0.0881477240056943,0.0026469549481618,0.0038784964193906,-0.0608670755830243,0.214964990992991,0.0134381222860588,-0.0078079729275902,-0.236782750573285,0.0722869018812345,0.0206059800536034,0.0325759903439602,-0.169274516005411,-0.119143045191582,0.206720536855598,0.0427637023609551,0.0168010897174932,-0.0683571389680416,0.286933696926659,-0.0887646403612819,-0.0781799710235608,0.180778831776648,-0.0388823418916313,0.0544327010033441,0.123081973064561,-0.114518463764621,0.0650362730706236,0.0182955509725796,-0.0967415922349244,-0.077321042448627,-0.17603940194737,-0.159411300845836,0.0061602850010835,-0.181144570953103,-0.137436018519222,-0.0642609747537361,-0.0177539591302323,-0.104785276472008,-0.204254303458214,-0.0997322331750571,0.21929772573177,0.182787103589731
stable,-0.139256252119137,-0.200014244472545,0.122218809508669,0.0636904682507994,0.301196780601573,0.0075856607924277,-0.0733118974348052,-0.281493450811657,0.0070767186945332,-0.0074644841024529,-0.0716154237751569,0.105496426292135,0.15285227673432,0.15207674591848,-0.0648537644745583,0.336604609412235,0.117807977993583,-0.0191943876920217,-0.0075614254544328,-0.231762537245964,-0.0182007388342277,0.192622466384077,-0.213464857059757,-0.0783770830757554,-0.135451304053926,0.137462837107509,-0.122558104240598,-0.0908582821431685,0.221268635894139,-0.132349180790569,0.244970796453227,-0.357398529411925,0.270320959995973,-0.0004604714219045,0.241892908527865,-0.129416704893177,0.429547130622971,-0.181934682328292,-0.147908267783344,-0.0560078661063917,-0.0374435972022394,-0.0645871757566135,-0.145508969321842,0.354974995612427,-0.242910792723654,0.131404002608765,-0.189786931838664
stable,-0.0301729488852783,0.0304342171063772,0.0278427188052077,0.163229086457312,-0.189327663354103,-0.143210291678523,-0.0728444045636629,0.0014758123840447,-0.0542308091361895,0.0293820829187089,-0.0690736686159122,-0.0863950455444373,0.0200682239016993,0.0137342348658709,0.217579937749141,-0.0391972944680974,-0.264721198399298,-0.0602046717050979,0.23387742570309,0.114294254775829,-0.14291371694106,-0.0103306866883132,0.148407410887408,0.116617423552626,0.265180183112039,-0.223511432498412,0.0443802910704363,0.349061404691309,0.0894878963779856,0.128049673551518,-0.245189633546342,0.0673718945271333,-0.0300740906394572,0.243798556801573,-0.240465621656744,0.0592090279436131,-0.0816851562613854,0.12368578812884,0.0932233258093716,-0.0107543648846897,0.0574931312482884,0.200117334755158,-0.0972341460684022,-0.0300670293361842,-0.100369364721588,-0.138203827658008,-0.021311013277737
stable,-0.188641107823631,-0.149448640892287,-0.345228580681328,-0.230578341788231,-0.197899635404288,0.059241424941036,0.0309435992135043,-0.012443102432321,-0.0678351053180188,-0.145139686628565,-0.0743885821955009,0.199666462128766,0.0929045374285124,-0.162422874919969,0.314187340535074,-0.053776178480568,-0.252292472337735,-0.0045591433610023,0.149743912186101,0.0349066706175714,-0.235371799605597,0.134674567427137,-0.0297866975970228,0.255494512267186,0.166758049096215,-0.313610324092796,0.0452797823028307,-0.124200247474091,0.157474683945361,-0.0924691144594221,-0.102958015894433,0.0947626582021525,-0.0528697632392865,-0.234205177001139,0.332375754956081,-0.0045302182194085,-0.272576785276512,0.108578441429022,0.124356452157035,-0.245321691580373,-0.0254653914357342,0.177214903971474,-0.204746956641569,-0.129361319167048,0.0938367415293341,0.0449030568589993,0.203944425169352
stable,0.249509750264022,-0.0263569015135709,0.0900228771156705,-0.314959994063133,-0.184057273421271,-0.131536706051757,-0.283461188981196,-0.180658647328034,-0.0352562215930207,-0.107291268901929,-0.067082687137892,-0.069068216684032,-0.114947844921928,-0.0069887633153483,0.169582352901598,-0.16433910010502,-0.117532095475912,-0.0360155669776004,0.18207426434023,0.0892750949174683,0.169186573552949,0.0908739320549229,0.216673506806659,0.313080567253945,0.0377618071046894,-0.269095112757004,-0.0406961591047306,0.31665365817262,0.0592282546075828,0.0595723644216925,-0.274177188443272,0.0599847036682324,0.0752225070673614,-0.126202473308825,-0.0906612622848175,0.0060819265037623,-0.251552565117818,0.338816881619466,0.286765717710718,-0.203916769657837,0.155857248639681,0.0365542832286026,0.0636192364510441,-0.334274738198064,-0.331374766226353,0.0268065834404006,0.0886518767576042
stable,-0.0601249877289882,-0.0760733972172769,-0.110071049766605,0.0650267063979236,-0.191330667678345,0.0084454324427509,0.0878989038439814,-0.0773288727428152,-0.18660141563109,-0.129174783628705,0.206716863140054,0.0407252087997522,0.0603375154950745,-0.0741212651805419,0.0624689041779652,0.121129962630014,-0.102764983430859,-0.040791751039613,-0.0911669426240875,-0.210162121558973,0.0163469839250064,-0.18969019776504,-0.0374659970514643,-0.0689737476255898,0.0336275962154077,0.038997147570712,-0.0755872314648239,-0.0585653191069429,0.115060359751275,0.0760652491879061,-0.0794045832250061,-0.0330375430884781,0.144785049898109,-0.139496299834064,0.0118207536095716,-0.0129859218095845,-0.288426659674526,-0.198389577123178,0.121123851607986,-0.0958982316786854,0.1615258552427,0.0519287491844917,-0.0059786165507655,-0.0774123900438651,0.0025720612713571,0.0297280851590708,0.0342006742811484
