group,ARNT,ASCL2,BACH1,CLOCK,E2F6,E2F8,EGR1,ELK1,ELK3,ELK4,ESR1,ETV1,FOXP3,GATA4,GMEB1,GTF2B,GTF2I,HNF4A,HNF4G,HOXA4,HSF2,IRF2,IRF4,JUN,JUNB,JUND,KLF1,KLF9,LHX2,MAFF,MAFK,MNT,MYC,NFIC,OTX2,PAX5,PBX3,POU2F1,PPARG,SETDB1,SIX5,SPI1,TCF21,THAP1,ZBTB33,ZFX,ZKSCAN1,ZNF76
progressive,0.0730405958084565,-0.0489486715365572,0.159006700194535,0.0385470788350388,-0.197324332131746,-0.0007648229927587,0.0723522551149737,0.0383176319372112,0.186769774831676,-0.0187381633225883,0.0379352204408319,-0.166960859319226,-0.0253921233595891,0.0009942698905863,-0.0097897343073114,0.125889864608083,-0.0146081191616913,0.0873427857730443,-0.110440440154357,0.370097846195938,0.404361916271528,0.205660902752816,0.111893603840599,-0.0380881850393836,-0.143939687237189,0.0845129406998371,-0.0702872330345252,-0.0800769673418366,0.160612828479328,-0.312965568636863,0.0874192680723202,-0.207725924833265,0.146387120814016,0.0143021899645878,-0.0601150872308344,0.226540570455129,0.106004466796357,0.0175909288334503,0.188222938517918,-0.231741366805888,0.151281987967672,-0.17483853614464,-0.272888843816307,0.113652696723944,-0.111358227745668,-0.0059656193435179,-0.331856696558003,0.0914728299339413
progressive,-0.0486274691959957,0.22564637583807,0.179874050297592,-0.417545468108224,0.253143209781746,0.0087197630560394,0.33873321440998,0.179629691155904,0.0830306641442339,-0.0105846091373458,0.33124810806984,0.095120011154082,-0.0353034654702481,0.178163536305773,0.0559839654615629,-0.204953014839298,0.280369962568819,0.22986478628406,0.124430247149235,0.289334084766547,-0.193249498053169,-0.230520697664382,0.438367439181569,-0.113974248086462,0.0777962341091187,-0.184092460743582,0.0227897052143095,0.276035803055714,-0.0610769244146478,0.281218789061,-0.1316066893104,-0.0459009356150512,0.413391362699521,0.251484139819757,-0.40207367613711,0.271444423393463,-0.0567813479239146,0.42334578247146,0.126526591364773,-0.208386903830394,-0.314927489606545,0.118359851629397,-0.261785806793042,-0.251226919670611,-0.0467626231146893,-0.339980732133337,-0.297012106218547,0.30755813233352
progressive,0.219597209440544,0.158027901269993,0.0293336663096399,-0.19908077526168,-0.117276888349756,-0.0404113805939409,-0.161918726728302,-0.0663800838235807,-0.165103948070005,-0.0697041087337066,0.0025231043753604,0.0733779618916821,0.0464931705588194,-0.130358410186655,-0.0708620410065071,0.0714167918292176,-0.006296831219463,-0.185655372797838,-0.161526724441299,0.207593520098787,-0.0637435112000218,0.0407501632601075,0.0723063087429372,-0.103953599585109,-0.106807144509002,0.184307889074336,-0.0963301399362323,0.0921617073410784,0.126378524898412,-0.207145208517749,0.161824182728441,-0.0975184282482036,0.0922573327265581,-0.0742493269753631,-0.101669713157108,-0.0491678234045444,0.312817361577446,0.136148843968957,-0.257384298861889,-0.223009058311325,-0.013452437104325,0.0054429227893509,0.0079124213347251,0.023117552802476,-0.0657016688311181,0.0884901714380014,-0.0219963876407323,-0.0838441526082584
progressive,-0.170733437347483,-0.404432397688363,0.243826282220938,-0.0694602185469127,-0.453748052060815,-0.0503063706433266,0.412798446197976,0.273657849932845,-0.0175026541187942,0.374490750390803,-0.130664468169866,-0.473782536649623,-0.0931273294622633,-0.46145362305651,0.455179086674301,0.413789162468851,-0.145745371404299,-0.436465557113326,-0.465526567725664,0.462554418913038,0.449895266562967,0.0084761280952651,-0.16038595629612,-0.452206937861676,-0.431732134930256,0.410376695313614,-0.0716618102599685,-0.063956239264273,0.516053097540296,-0.40586343230185,-0.253733444929689,-0.406744068987072,0.57021225368147,-0.05437931531248,0.282794455542026,-0.483799778944027,-0.102704253414056,0.213334236995114,-0.0574615437107582,0.28334485347029,0.534216229173007,-0.464756010626094,-0.275198964131984,0.489083599055361,0.444061048523369,0.448133993192522,-0.418852823408879,-0.295453607892098
progressive,-0.500102754603995,0.300039386388639,0.426401057465116,-0.565231897846055,0.139944159068838,0.419609813468935,-0.187371535173313,0.447776776272766,-0.342234164659991,0.522369128361964,-0.419387149731355,0.021153055070071,0.427737039890594,0.127920317239535,0.252723342152954,0.227451007937658,0.223220396923644,-0.489971554544119,-0.0979720445350657,0.202290005591153,-0.0497653453490618,0.342345496528781,0.0448667431223085,-0.259959913624294,-0.286902225871437,0.205852625392428,-0.401908046331349,0.355927984521142,-0.0326202375554253,0.0901788137197764,0.417605839830718,0.232460942033201,0.297144757800103,-0.460579941183599,0.151968000898142,-0.174234374656111,-0.0614551915719958,-0.338671544858716,0.465255879672772,-0.0187037539566944,0.229788977182245,-0.0820515872981176,-0.470822473112265,-0.0143618110738903,0.0833875697235957,-0.0283896265414111,0.13148293704081,-0.557327335161976
stable,0.339797143328289,0.262198603089334,0.119873324762474,-0.186286388009624,0.24163278262016,-0.201505563393592,-0.167939310209877,0.231941492247154,-0.166783787951233,-0.30979742816389,-0.364707070882069,0.155965096436496,-0.261128386037022,-0.269206008682045,0.1530944551477,0.289583458033136,-0.0879920512300168,0.294814658533116,0.104897551773229,0.259849480696033,0.205209343227512,0.0774202604307685,0.161156469900082,-0.284578302874855,-0.0976443218714199,0.216306420344616,0.0938946602151669,-0.170079206111307,0.0149276038033347,-0.103137761877933,0.155117022752724,-0.0688558329962983,0.001897973565491,-0.133238390141305,0.0965463873545897,-0.0533200595831508,0.422331679615028,-0.161664937368109,-0.104129939467039,-0.0300480189011078,-0.0606604784024734,-0.0708420718856914,-0.181809479286769,0.0036841354173196,-0.166894657809305,-0.0596310302421464,-0.0255023547201529,-0.0487948471235878
stable,-0.281353482670938,0.31028615539572,0.164026483492315,-0.390045150990432,-0.0496166464294401,-0.23073292095138,-0.294555383577015,-0.195121307660112,-0.330349526921032,-0.0809869250404753,-0.243340769503966,-0.0995668250461755,-0.196916739633512,0.174991561570164,-0.131207580008102,0.343636055397021,0.443745492509095,0.286474280332596,-0.161086090278946,0.311140727915407,0.187030248230997,0.0907937669654273,0.197263546733735,-0.0315776991255224,-0.134893027709509,-0.113253260274095,-0.196243037802458,0.436386212655091,0.0765049825634372,-0.140221245885655,-0.366719469613266,0.0282241242472943,0.257775577948155,-0.0475839253874661,0.288868742751836,0.33384082902088,0.101436928404792,-0.0179974632010203,0.106949335997802,-0.133223707408917,0.165523229924855,0.173511408778783,0.0027445882476938,0.0965019795241135,0.231786617164975,-0.294434249996555,-0.14317159528372,-0.266049167430019
stable,-0.198968765419141,-0.212393156528804,-0.130496879818526,0.115711634367125,-0.0398970656496802,0.330147633021312,0.11837716099062,-0.0519699660942696,-0.434914689981779,-0.090223706489535,-0.0116499743819622,0.0561883024311006,0.0962757628396019,0.0850799267758114,0.264088454774283,0.143144085765133,0.213655692265577,0.0728884197601531,0.0803263002563932,0.152435974240713,-0.137744365555945,0.138980370875505,0.123165120991137,0.0120526124784854,0.242047920521577,-0.0394085938504097,0.0292614895729124,0.113302048239094,-0.0058320099484785,0.0521026181803334,0.0217393359867024,-0.0229051137312872,0.319900649526073,0.0525239836301834,-0.035979927578853,0.150722421411323,0.0105294544079168,-0.0725294788213921,0.0556202393801918,-0.467211571406388,-0.0132105871591842,-0.10452360136722,0.269366447186847,-0.133305982817525,-0.308854632288896,-0.132330599831762,0.0460568042813754,-0.129318617171723
stable,-0.306448429367047,0.238846391215218,0.0146848963684875,-0.0815869419071722,-0.0634822869653916,0.10677431471452,-0.354242257659028,-0.0111168026048936,-0.0993037980665576,-0.137701052007057,-0.199736208453118,-0.0480741128085378,0.144423855806235,-0.0837415392934223,-0.0272551538612905,0.0545511286470436,-0.267491181336032,0.0826635219220496,-0.296618348296624,0.133689964971653,0.143845463552582,-0.286013819546606,-0.29917224331723,0.0866208518245338,0.0229634948380313,0.155619425547064,-0.0881303636157545,0.303705378231677,-0.154347365048844,-0.0244615077772907,-0.0146843214258895,-0.236848753158239,0.309786546091415,-0.0647399738986597,0.0077962216297668,-0.0608812466517437,-0.105549686980641,0.0460198429056501,-0.0734526540297428,-0.005125038319155,-0.211347461692347,0.258656613374159,0.0229591827685458,-0.0515369920766857,-0.348304825448806,-0.0718706994711659,-0.250555672167418,0.141553167414095
stable,0.0477539223294616,-0.0723492622339779,0.130233542385498,-0.316281460079066,0.414760226983881,0.208427241824509,-0.0916846086539639,0.125898918125098,-0.177987464714959,0.168319791504966,0.0996720061675097,0.157020546241901,-0.326679687939688,-0.20460400581955,-0.0505300300018526,0.0818951763355327,0.0067454546074762,-0.0660664922385668,-0.0537688222863087,0.244614048852342,0.197152348383132,0.0375261572206529,0.0056252708098447,-0.0658716776650657,-0.179911258628283,0.250580245165814,-0.0569102072840142,0.119299574447747,-0.278463080998161,0.109217920269065,0.0007305546506291,-0.12762789746492,-0.10534598062073,-0.180690516922287,0.0783154585474496,-0.167467477745899,0.201754842682096,-0.304397771095498,-0.0224280277743163,-0.08883544551651,0.168733772473656,0.0480217923680257,0.109290975734127,0.0441742045413786,-0.246416083657227,0.011153134332939,-0.19686012652288,-0.0763916646341261
