group,ASCL1,ASCL2,CEBPA,CEBPB,CEBPD,CTCF,E2F3,E2F6,EHF,ELK3,ETV1,ETV6,FOXM1,FOXO3,GATA1,GATA4,GRHL2,GTF2B,HINFP,HNF4A,HNF4G,HOXA4,HSF1,HSF2,JUN,JUNB,LHX2,MAFF,MITF,MNT,MYC,MYOD1,NANOG,NFAT5,NFIC,PAX5,PBX3,REST,RUNX1,SETDB1,SIX5,SP1,STAT4,STAT5A,TBP,TCF7L2,USF1,YY1,ZBTB33,ZBTB7A,ZNF384,ZNF76
progressive,-0.0333183266384432,0.2733617253745,-0.0124943724894162,-0.112752246283277,-0.0596700940706664,0.247842916108238,-0.0920040156038829,-0.153491472945737,-0.0100712214611658,0.332198861279205,-0.344768957238254,-0.127366875922412,0.401561559462873,0.417084870737602,-0.505757053677641,0.177798706697874,0.406256414580108,-0.0356657541970608,-0.0708014441066918,0.117901442218309,-0.0350599664399982,0.247842916108238,0.536652229287834,0.100409320733127,0.182114944466945,0.166061568904786,-0.0042405142994382,-0.0449040174922655,-0.200137130239558,-0.217174910906943,-0.158034881123707,0.10987475443723,0.45078181472421,-0.44381525551799,0.223005618068671,-0.152279897431612,0.120854657533989,-0.148569447419603,-0.423824259534924,-0.0809483890374904,0.0765564277987865,0.157656263775542,-0.0109041796271269,0.260791629415451,-0.40951252377432,0.435107056510215,-0.026881831719653,0.055959644058658,0.157504816836277,0.009541157173736,0.0982133401137746,-0.050734724653993
progressive,0.51375786656741,0.0416457264599929,-0.100239851222678,0.486299425473409,-0.444768215218164,-0.172792228941859,-0.428366949893712,0.182437038186183,0.425325908456518,-0.109871936444253,0.179039724111995,0.325009713097341,-0.0972115338082327,-0.0056112940326479,0.175540617855809,-0.170196528300906,0.060617244379898,-0.116908321024875,0.392828754353608,-0.0166557457794472,0.0016032268664708,0.277600004331703,-0.120980008304801,-0.121107248532298,-0.334209181545424,0.428685050462457,0.11992391441657,0.0353346111761076,-0.492966813394288,-0.305949127018188,0.209081141824199,0.114439860611419,-0.0273057528210036,-0.15070332544826,0.0931143984828072,0.0590140175134271,0.0309193752819379,-0.468613033851231,-0.0500817535430895,-0.0943995247805338,-0.275729572987487,-0.0467989556736492,-0.0656941294570557,-0.260320781437517,0.136363351809271,0.0516213602958115,0.113205630404692,0.114198104179174,-0.251833858263422,0.25028152748795,-0.204716802021028,0.0549041581652518
progressive,-0.0524432993026046,0.143470285963888,-0.158368571567593,0.32370056749334,-0.133061803072858,0.1001245445959,-0.0447362746629022,-0.278438616533438,0.27476510665851,0.161181681282089,0.0955587451199258,-0.0387726418995827,-0.113225956273418,-0.0430756416480702,-0.230158310808712,-0.166490543145433,-0.110925767079675,0.258502183522512,0.271077304166825,-0.207331157637453,-0.111359309788003,0.259890181030582,-0.207160107288509,-0.0840210686629826,-0.220347582034677,-0.0868867383229766,0.322739504279398,-0.318129290112637,-0.213621522693543,-0.213312925118809,0.27999943175704,-0.31507205328287,0.208753042478804,-0.0008122970524172,0.0108420255993579,0.0450527869662706,0.229232518084512,0.121940994604692,-0.201882673813628,-0.219900438287821,-0.0277964501235603,-0.426442044112429,-0.119995585043057,-0.230141251879033,0.111366763464484,-0.0276346208176866,0.0133840366476046,-0.0704462332658603,0.215364684043849,0.167736229222127,-0.0750884137152626,-0.24004949318353
progressive,0.141894068560427,-0.420089781031681,-0.507814089260693,-0.139920271625274,-0.223477675213408,0.401777331688875,0.256264635414001,-0.56779558501228,-0.389715239307386,0.0536214834049836,-0.477549202921684,0.139262339313557,0.145293385504301,-0.271726044739365,-0.174242407219875,-0.52141135703619,-0.0052634584937407,0.410659417897063,0.244092887647226,-0.424695307213704,-0.451231910452981,0.311311638827706,-0.0303745417242954,0.488405086065024,-0.513406513910293,-0.453534673543992,0.638523308521921,-0.572839732735449,-0.104501582177811,-0.481935418333135,0.551566587989913,0.0462745725908038,0.183234148813349,-0.0816932620382675,-0.136959576222545,-0.484347836809433,0.0016448307792939,0.192554856562681,-0.0285104001744289,0.452657430461702,0.588301142060812,0.0940843205756154,-0.49235267993533,0.514393412377869,0.141016825478137,0.10011536676636,0.432809805724888,0.154943059409492,0.416690464087807,0.273590186289231,-0.0284007447891426,0.002083452320439
progressive,0.030937503115462,0.273483123625649,0.0891792794431465,0.0169550728817834,0.10767572258691,-0.0456906184801306,0.110538267359159,-0.17637679712089,-0.0156338983715146,-0.112299833372851,-0.0880783006845892,0.154467319825598,0.450960899505097,-0.0475622823696782,-0.0397453331839209,0.0508652186453503,-0.0528469804107535,-0.0947942711117891,-0.151384579301638,-0.341743806656206,-0.244967773779014,-0.0855460495399073,0.043048269459593,0.104482884187094,0.0546085464244453,-0.160963094501087,0.112630127000418,0.126062067854818,0.126062067854818,-0.001651468137836,0.0073765576823343,-0.0302769158603275,-0.0350111245221242,-0.0880783006845892,-0.0011009787585573,-0.106794939580064,0.0282951540949243,-0.156779375218569,0.0907206497051269,0.150173502667225,0.0195974219023211,0.242325424758476,0.129915493509769,-0.0581316784518289,0.117144139910504,0.23241661593146,0.19057942310628,0.143127238612457,0.10536366719394,0.11207963762114,0.169330533066123,-0.214470662166975
stable,-0.260536125706553,0.390001416333389,-0.206125830010067,0.0995322669104475,-0.322702545075938,0.250556447209744,-0.0777123326497916,0.329676336554123,0.265205136613836,-0.166994257636776,0.225703105364872,-0.165959297337519,0.214577181951629,-0.0841629661917576,0.0043121787194279,-0.440442605215506,-0.205245839885992,0.416410204514165,0.41515280857553,0.206560948855385,0.319047920841207,0.424163522692513,-0.0386178996805529,0.216144117455692,-0.306145718592424,-0.0554030399825038,-0.0383961320160678,-0.252084372980055,-0.199835510442427,-0.0443961496951975,-0.0278549538241803,-0.303279438326443,-0.317032640588943,0.133732314243495,-0.104456577821846,-0.0263325054479921,0.43429763698459,0.252177355085165,-0.292515022925306,-0.0611251801061341,-0.0774280425353191,0.147843150263722,-0.21940343414873,0.169091965990839,0.0175849734388619,0.0489351726882976,-0.145911500468065,0.413883389088821,-0.242442422589161,0.399417858400397,0.0637825178255758,0.0945610641615586
stable,0.0191120850383082,0.211414343768747,-0.232379391899348,-0.305892361312431,-0.18705027162201,0.343167774685514,0.0830054864833924,-0.0269776906135146,0.162781900151455,-0.279775976784559,-0.0010642575196157,0.0772370457259094,0.178222709250003,0.118026983931212,-0.129151362531598,0.175866492601924,-0.151523870606745,0.340224153887073,-0.277909813599,0.290565403018307,-0.236471420811978,0.168284689031948,-0.294314229506007,0.0890709293393729,-0.0619348376066596,-0.0468949813410825,0.0801988166525919,-0.0030607716261816,-0.0157081109871963,-0.0129063911913707,0.160978437408912,-0.438117695563477,-0.239829194536658,0.0348680463635958,-0.0840499438631084,0.426823365762284,0.0420752972871329,-0.131365678177062,-0.177452153805568,-0.134241648497512,0.0902440876284376,-0.265608976686233,-0.260200238470263,0.142176554562368,0.0625189417337045,0.253524291300705,-0.246003538162087,0.0220326056735328,0.252177881787516,0.448275167332089,0.0291738561307371,-0.206589709679823
stable,0.063782412590549,-0.0065550216093838,0.147980856668959,0.0136231260297489,-0.0915370830718373,0.0048183140340324,0.0855044730518161,0.173370681830543,-0.182250124053311,-0.470008731601117,0.25157227620606,-0.0111743217046115,0.0749023164212685,0.0256370377886932,-0.0027504348261385,-0.0609246968130235,-0.0196666196245485,0.168748272142521,-0.0042026146608549,0.0903010199362918,0.114616480787609,0.0677222666603258,0.241965189269536,-0.163017292623501,-0.0522411589362662,0.0041326488229939,0.159845507973799,-0.07364759572896,-0.0238661246926097,-0.0654413803460549,0.0864280221115823,0.11063775680791,-0.0796009111327387,-0.0290980145682209,-0.0537462018484777,-0.0517420692928572,-0.157051538848547,0.136812754149935,-0.172565297296942,-0.318092685251572,0.0853381098373465,0.090350773420993,-0.0650604552288113,0.159352637515978,0.227227274223201,-0.0588039545276346,-0.0956417455596868,0.270061914958146,-0.274625242383084,0.14687228683796,-0.403841261337704,-0.245794652795132
stable,-0.0403966370786758,0.152021237237578,-0.132998573119314,0.0608198920563899,-0.0015162806380678,-0.153949018400084,-0.0435972921668125,-0.0702354364151566,0.0809642315777342,-0.0317448170752871,-0.0066919664270078,0.202268687149026,0.0842284587719429,0.0124415193356246,-0.0214338223755878,-0.06608749967438,0.0023873903077566,0.0526282539199276,-0.0617743327299839,0.0610678805422382,-0.291046846917687,0.180281329273271,-0.163071901982249,0.166925173420557,0.127831764516357,-0.0466705166819671,-0.124026888059698,0.0069728864092448,0.263033597924489,-0.192554468436057,0.145890824414205,-0.055830054451417,-0.174906909062647,-0.292123563669176,-0.10243413541893,0.0458263249310655,-0.0846688817410361,-0.18814794785842,-0.122226537470174,0.0055339231974807,-0.197090710473381,-0.209330345418101,-0.0429773209521917,0.0779746244273229,-0.0004332639481391,-0.160369801113353,0.0154299810426833,-0.0028644674641345,-0.286138049429914,0.0902105366811472,-0.0425629568193713,0.195644015518987
stable,0.206859530016883,-0.133989658175966,0.0203813211552398,0.0424550414574154,0.015981083373207,-0.0616275060791297,-0.0784306118951341,0.0543018354859652,-0.129275117695216,0.0233792853583831,0.0731116431476219,0.105097987024706,0.0866508363231074,-0.107370637307734,-0.017214117037403,0.218367844216045,0.187614534003157,-0.0322281151837897,-0.0922599306386657,0.235050064378697,-0.13464244070407,-0.124584754345137,0.047798187335598,-0.0237177651877702,0.0214934691660833,0.0248057360679431,-0.0968294083353921,-0.0018616390616292,-0.06970266772308,-0.204635233995196,0.207512312544986,-0.07586783604406,-0.0930577759507926,0.0981107962609291,0.302915270170818,0.177363430598861,0.120837299091208,-0.0479674272502916,0.283912045463798,-0.0738853113290782,4.83542613410198e-05,0.135488640277537,0.0911236054971518,0.101423063162789,0.152557694530917,0.233575259407796,0.11476883929291,-0.1199427452564,-0.0464442680180495,-0.0430352925935076,0.0122578052499485,-0.417853349378422
