group,BACH1,BCL6,BHLHE40,CEBPA,CEBPB,CTCF,E2F6,EGR2,ESR1,ESRRA,ETV1,ETV6,GATA4,GTF2B,HIF1A,HNF4A,HNF4G,HOXA6,IRF4,JUN,JUNB,KLF4,KLF9,LHX2,MAFF,MAFK,MEIS1,MITF,MNT,MXI1,MYOD1,NFAT5,NFIC,NFYA,NR2C2,NR2F2,PAX5,PPARG,RUNX1,RXRA,RXRG,SETDB1,SIX5,SP1,STAT4,STAT5A,TFAP4,USF1,ZBTB33,ZBTB7A,ZNF143
progressive,0.12081352852162,0.266594174432444,-0.261206133901643,0.0434078758256072,-0.0569918089948094,0.0988060390296164,0.129768300108022,0.220150782814836,-0.0802893926984133,0.0153293547496025,-0.102296882190417,-0.0113831842200019,-0.0044773857932007,-0.0936456621832155,-0.0578265758376096,0.169761220667628,0.166118601717228,0.133410919058422,0.0861327605980143,0.285338484448047,0.0442426426684073,-0.101158563768417,-0.106622492194018,-0.0164676731716027,0.0053121526360008,-0.126049793262821,0.164297292242027,-0.0886370611264147,0.0448497458268074,-0.0311899247628052,0.12225539852282,-0.400688084544066,0.391126209799265,-0.283972502341647,-0.36175759451166,-0.0402205842440067,-0.0358190863456059,-0.176135803830829,-0.208236383331235,-0.18281393857323,-0.0572953605740095,0.0229940321244038,-0.0808964958568134,-0.0068299105320011,0.177881225411229,0.0248912294944041,0.354624132400459,-0.275321282334446,0.337018140806856,-0.231154527560838,0.0210968347544035
progressive,0.107835102652465,0.0999657801895965,0.0664830823556509,-0.132090385275918,0.327439969188828,-0.0767258940129648,0.134705031126484,0.122037960452383,-0.0244329770016472,-0.307576276197878,0.225874939595487,0.105258534168655,0.0280884042102053,0.0166271168167053,-0.19159261705967,-0.075050489875709,0.0560625763201432,0.154987575151747,-0.0270349303966278,-0.069389654684678,0.174940115331794,0.562580401361563,0.261883436090902,0.260753807543813,-0.0279741721099379,0.050160584472992,0.073882783961864,-0.440187052152793,-0.0288118741785658,-0.114054405889248,0.250637920442352,0.0304365084934805,-0.0047723633000619,-0.449554084374723,0.0195717665124883,0.0587406844486354,-0.132940779800131,-0.204399304745208,-0.0001523094670232,-0.215225969359445,0.32260414361084,-0.0569637406666974,-0.122469503942282,-0.132788470333108,-0.227283802165452,-0.172262007203302,-0.130643445339197,-0.0347519433924727,-0.0922995370160926,0.192544551228565,-0.525429583863474
progressive,0.211132577058782,-0.0228599243831444,-0.14809380833422,-0.288009811304206,0.247459105500083,-0.015854576336614,-0.177596122485849,-0.117486348010974,0.0267223714933916,-0.0393311997605905,0.0642436152140439,0.0290930746636744,-0.174889093839907,0.328569036535028,0.115042347070436,-0.192290675262645,0.0167990046748143,0.139959597874179,0.131050733597197,-0.186019225937762,-0.0535519649606527,0.0981025799760968,0.129113983927457,0.22598193779642,-0.25703555512332,0.140408517935141,-0.15468807485459,-0.0750472460400018,-0.0337986380108278,0.0268127081170455,-0.243681008389322,-0.0623479276459651,-0.0348921179404775,-0.0930216245930119,0.0536921901190349,0.0676887639191878,0.0262287052543583,-0.241774422095195,-0.213579187553444,-0.0148135177442248,-0.0327153660428994,-0.165998573193386,0.0319632004423823,-0.4352796145479,-0.122128898301186,-0.23216757884157,0.170942066475397,0.138214650432571,0.187402212872019,0.126062954646666,-0.122431299573231
progressive,0.133772856469483,-0.489878614667574,-0.231331568037466,-0.390673805604069,-0.20993230059567,0.40087961007631,-0.499316240308571,0.0291907955872703,-0.0060356908169168,-0.235611421525825,-0.415475007869945,0.0596984691709589,-0.549247864339429,0.370152456826552,-0.428753527667162,-0.57415880643834,-0.631552739115567,-0.0296297549194097,-0.244610087834683,-0.652074087893084,-0.455091087595527,-0.0240330234346323,-0.138052709957842,0.587327586402522,-0.513143459270963,-0.269521029933594,-0.231441307870501,-0.25020681931946,-0.431716503159103,0.19138626881278,0.0362141449015008,0.0334706490756295,0.136296872629285,-0.231990007035675,-0.339535043409829,-0.0705627126414091,-0.487244858674738,-0.254157453308715,0.0472978680380207,0.20609140643945,0.212895276087611,0.411085414548551,0.457176144423189,-0.0358849254023962,-0.480002029694438,0.542553734524303,0.0838412324386261,0.238464657184731,0.414816568871736,0.0579426318424013,-0.0156927961239837
progressive,0.411329717311055,0.101265616050115,-0.0884012544020552,-0.0656412299477947,-0.350306463339487,0.0855425073691529,-0.0461797597622676,0.0623426756790613,-0.400664391842151,0.193845039192566,0.0472792778518454,-0.115009592169838,0.0702592059240215,0.0756468445629527,0.349316897058867,-0.308524775935531,-0.1257848694477,0.0081364338628757,0.043980723583112,0.070479109541937,-0.094998362939522,0.238485473629425,0.334033595613736,0.0361741451471096,0.037493566854603,0.301707763780148,-0.170205400266644,0.0041781687403956,0.263224630644926,0.250800076232696,-0.297859450466626,0.178341834129519,-0.323588173762747,-0.0857624109870685,0.0738876156196282,0.220343425151391,-0.141398026319705,0.408470970278153,0.153602677114019,0.101265616050115,0.486976561874008,-0.0650914709030058,-0.172294484636841,0.0052776868299734,0.0455200489085209,-0.031006410126094,0.21495578651246,0.336452535410807,0.0605834467357368,0.103904459465102,0.36009217433673
stable,0.261507984513034,-0.027674528076547,-0.0834476019887818,-0.213890883528118,0.196977790130087,0.212057963727516,0.391372259732008,-0.0618401691654719,-0.317908215236681,-0.410961106595319,0.0348740268450738,-0.0956895642314578,-0.350020724722443,0.318335567517363,-0.283851412930851,0.136219339752483,0.172840655884989,0.23518953965674,0.162481231123443,-0.339163922727857,-0.0388938592530597,0.237941987117461,-0.217580464922693,0.0618773824258683,-0.262390032151033,0.321109489296807,-0.417389130460143,-0.176223994821248,-0.154925605454348,-0.0105936415545782,-0.296081637657703,0.113866174531766,-0.16746967534863,-0.1387774512978,-0.242688078317055,0.0666972332419471,-0.105651780787051,-0.216227049319672,-0.044564413204653,-0.405227997019618,0.0781749231474488,-0.137132331750382,-0.0906098874969122,0.106328822040716,-0.128860717616025,0.235101241526337,-0.0179782729590558,-0.1819857812822,-0.205466948449772,0.36937362084152,-0.292323498500247
stable,0.237826381109319,-0.0132735705322814,0.419091724149449,-0.152161407651726,-0.408750801652057,0.34368195216743,-0.225893025783538,-0.168992400589455,-0.406650636617515,-0.248439303002864,-0.123664113340804,-0.0556395370846449,0.218473211952714,0.448086859779391,-0.152763103285641,0.308053328233725,-0.241649208986164,0.199860210849883,0.198820019219746,-0.174292267611473,-0.0105519280895595,0.146643941112786,0.438731729032906,0.162194064166811,-0.191911234557452,-0.406775921187865,0.197626518839049,-0.0101546441230568,-0.0838302138944492,0.0921731771910061,-0.46580308711551,0.100804624695604,-0.0355692786109085,-0.205746937175117,-0.517867068501631,0.396652598207395,0.461149424719505,0.074339907690482,-0.065431515346164,-0.462163240650622,0.205229314081831,-0.31890198293727,0.170088640580012,-0.310090850983091,-0.350630300378256,0.12064079884053,0.0664288464653928,-0.444694285492825,0.180455938776425,0.438194324165355,0.121427124367591
stable,-0.282843506614389,0.0816865558977311,-0.0931660559162283,0.11074112693805,0.0282124095608899,0.0252353221170024,0.104431131056199,0.0274417230409691,-0.0298641026469298,0.073292909565852,0.159423343380868,-0.0142281783526501,-0.117162996669568,0.104275750709441,0.209430954181534,0.0772815230671356,0.0095745369672414,0.162585333437398,0.147950058576241,-0.0543551529029603,0.0245112497011091,0.120311002494889,0.0527252130654666,0.252202502233669,-0.123511837638109,0.117798502287809,0.0996034636824213,-0.0812903360134976,-0.0899512365418007,-0.0903117189462798,0.0645356732225588,-0.146781598368619,-0.0357903090722882,0.0493643361650863,-0.0784406604539519,-0.020907979459786,0.0162015087564795,0.0366511161933288,-0.0494466877488681,-0.158915249646969,0.0225503497250204,-0.273800370433061,-0.002260784045332,0.0373953880543006,-0.0024503480683771,0.0630020692000552,-0.0865903596414205,0.0602704827040457,-0.294593368436246,0.0874185368896418,0.0346871086103049
stable,0.0937814102926507,-0.120459842369275,-0.0864789928634354,-0.197296324945497,0.0939997388388298,-0.0829940343261935,-0.0976332065706549,0.113097334514506,-0.136756079634606,0.0242487758700623,-0.0624285153977009,0.20364444918794,-0.0923956106214246,0.0021343546866973,0.125009832163239,0.0738685878436267,-0.257043090494193,-0.0163093999299758,-0.403909241155798,0.0976752698685426,-0.0186592217140164,0.0171003043882184,0.366161008112613,-0.0778113781946125,-0.0834149534499543,0.050398126056929,-0.124224936747552,0.210685330193554,-0.165377435470806,-0.213562516998051,-0.0605765857111068,-0.377771909054043,-0.105029479521688,0.259097610758369,0.0987508884859572,0.143782367251157,0.0771538172521228,-0.0662923297608159,-0.145733303067473,-0.180077842720356,-0.0609168119776952,-0.153710450132193,-0.124574319650415,-0.272782775960941,-0.010626276396996,0.0371318769639322,-0.215997037667634,0.0956693942345771,-0.262795174944118,0.114865709895092,0.0923878847095677
stable,0.0808991044041628,-0.314962342796835,0.20317888672627,0.0779001540465795,0.0571493523787852,0.0588906783928659,0.0637760652657032,0.0803912176500559,-0.0267487023829609,-0.105833925522456,0.0371724733839158,0.0920000577439268,0.0356246280380663,-0.0928949058344961,0.0363743656274621,0.0116330251773998,-0.137226163942966,-0.0430978188484957,-0.0280546968935213,0.0598822668175507,-0.0017655110976095,-0.0313196831699225,-0.0692902643102919,-0.0176792960596242,0.0383333573933028,0.0459032885378478,-0.112871784829366,-0.148641523368605,-0.350224194581968,0.0958938561920794,-0.157952780527231,0.197060060593458,0.160806620383641,-0.057439573381132,0.0276435504735301,-0.126004285185557,0.0779485242136373,-0.187337657014842,0.0291188405687928,-0.0119958014303333,-0.0541504020212019,0.229105296269248,0.0390589098991698,0.0773438971254148,0.158315556780164,0.0752639799419296,-0.110042130056485,0.0180662573960866,-0.165909673008238,-0.0225163127654038,-0.126294506187904
