group,ASCL2,CEBPB,ELK3,ELK4,GATA2,GATA4,GMEB1,HNF4A,HNF4G,JUN,JUNB,LHX2,MAFF,MAFK,MNT,MYC,MYOD1,NFE2,PAX5,RUNX2,RXRG,SETDB1,SIX5,SP4,STAT4,TCF21,TCF3,YY1,ZBTB33,ZFX,ZNF76
progressive,-0.0057560506069957,-0.144361749223452,0.227325625305617,-0.0819661606436189,0.136610267739365,0.0425947744917683,-0.112818591897116,0.0005372313899862,-0.0193403300395056,-0.0535696443157734,0.0138145214567897,0.0736007004281185,0.173986223014124,-0.138835940640737,-0.0096701650197527,-0.0188030986495193,-0.23200721313264,-0.247817165466522,-0.131621690546635,-0.117653674406992,-0.117653674406992,0.148506105660489,0.216274008140186,0.148352610977636,-0.0633165566769528,0.305991650267892,0.250963806465013,-0.0306221892292172,0.208522526656098,0.214892555994507,-0.268769189675986
progressive,0.222589167976153,0.113551030381034,-0.0531830991201422,-0.091843121172861,-0.155522211729935,0.0878288199411964,0.133264573372203,0.242430554955591,0.0309510295600635,-0.303949082110909,0.211108777829545,0.215225354251826,0.209421237184387,-0.0911016260408975,-0.0488619723166307,0.29020585337193,0.286485593313285,-0.0048708559530707,-0.0927891666860558,0.102927194955833,0.204460890439528,-0.153809102287123,-0.163665873782707,-0.0695854828151284,-0.218549297946834,-0.411644857829197,0.429376819002187,-0.180400651847194,-0.0073638137243273,-0.100395883988095,0.331473892785348
progressive,0.206780469643649,0.252699946469021,0.0535208923211403,-0.0483199075621669,0.190017157839115,-0.119714801402231,0.0371414053438405,-0.179139829499111,0.0139656930496999,-0.156619145286063,-0.106155488391992,0.223049111656755,-0.30914560096734,0.16648990865853,-0.0635815983883484,0.148408739060185,-0.148332113133718,-0.234942892180613,-0.0332457648705246,0.0649417858270218,0.0473735155751928,-0.180714986648832,0.0430997663215766,-0.0451953927178065,-0.103075466021064,-0.0658513324844345,-0.164162087166573,-0.0401052529230273,0.0724057072208626,0.202207786584157,-0.249112972530145
progressive,-0.428736247226262,-0.252398514734228,0.0351134436110854,0.442385360103299,0.0968646720305805,-0.510080557033761,0.492799018955578,-0.468362703966045,-0.433139186864016,-0.592635675241642,-0.408702871874483,0.487515491390274,-0.593296116187305,-0.246344472732317,-0.436771612065163,0.46219858847319,-0.068685858348957,-0.228842787672246,-0.468142556984158,0.222898819161279,0.294006294311001,0.445027123885951,0.499183281430321,0.446017785304446,-0.257131674844814,-0.335283853414941,0.0637325512564842,0.272101669613176,0.42466352806134,0.451851680324469,-0.121080840038226
progressive,0.325103300780725,-0.421536942676133,-0.484052545008328,0.381300836919773,0.565854875719605,0.163937191222193,0.251281685260792,-0.167262489218586,-0.228447972352224,-0.263585287847448,-0.269349137707863,0.129132405526609,0.0047662604614971,0.456452571638263,0.206722692109121,0.164269721021832,-0.401474311431226,-0.0147421544506773,-0.236317844277022,-0.515310346174426,0.430293560733302,0.182448016735449,-0.0114168564542839,0.0446698364182176,0.176905853408127,-0.208274497840771,0.0570842822714195,0.0965444851619541,0.0772577567828726,0.0202843177779995,-0.482279052743585
stable,0.308239502330338,0.114042217648238,-0.0804606654082888,-0.0467894763540287,-0.0887442090324289,-0.340125480827921,0.182266449992901,0.101603933767379,0.222626399949524,-0.293239513870181,-0.197804528114978,0.0177806111361755,-0.129025810769046,0.144331128827576,-0.122551936322581,-0.0484646231162232,-0.272785118539812,-0.0911114541360034,-0.0782821010952576,-0.29582594584653,0.0439188136996174,-0.107482872416313,-0.189528107056293,0.0234199359321617,-0.221670766686309,-0.0497629458494411,-0.0404725671236274,0.400071141905459,-0.183619199877237,0.0014590508140509,0.0334274091724615
stable,0.248644666081336,-0.239835806095848,-0.281165478049598,-0.0661145404294838,0.0506393368555807,0.0565246237698308,-0.199060004480042,0.366343771188639,-0.250263161440116,-0.175064484150597,-0.0291727155242288,0.0907402126404204,-0.186767067907674,-0.37251594303841,0.0377162484017201,0.103397973986284,-0.389533360427544,-0.154211431756488,0.342366492097869,-0.209777561348681,0.127602439413276,-0.134228983935492,0.221916276539526,-0.112961357935138,-0.463584497974976,0.124574393793265,0.250652860629986,-0.020984057653683,0.223458490354757,-0.227083521967761,-0.180996203308747
stable,-0.0893368671791694,-0.0507144260968981,-0.30584358529174,-0.130146339552386,0.223777541939724,-0.101152151308523,0.248438312929476,-0.0867418193285837,0.0761709075420412,-0.08858805517891,0.0894947586447773,0.0839685573484999,-0.153706560128396,0.177759214483283,-0.143940738488271,0.177185490048846,0.253200069407117,0.0369763053071709,0.116489509418219,0.117707305969789,0.0126860321129536,-0.308945136457741,-0.0811906055229031,0.147883335282956,0.0324646739235622,0.0391351975250377,-0.184828374953372,0.195862018163875,-0.237268664199094,-0.126802479701541,-0.160252021182856
stable,0.152569841072591,0.0931827256884484,0.0348955375195564,-0.0702786478173018,-0.0547586401485386,0.0053387486133098,0.0985642235737796,-0.032642824191893,-0.162482472945749,0.0837209830965429,0.0973845747431375,-0.147400067622339,-0.115469538733179,0.0156768512816522,-0.246249093778639,0.1686958485569,-0.0364475094017895,-0.0134365583505896,-0.0341113194551114,0.102961043970458,-0.0602897604859443,-0.132101027474497,-0.0820344087767292,0.263985420124561,-0.0970885071497467,-0.110775784203813,-0.142857090930777,0.0507214335604181,-0.166340305899239,0.0002651610251051,0.0616158544579026
stable,-0.220485627400883,-0.140874663168812,-0.0823299848566123,0.384337239631136,0.276311285088541,-0.0556786835998452,0.134113855129412,-0.0033804040197002,0.0630028923091958,-0.241821365815078,0.199884759425753,-0.197949600602881,-0.282582179501898,0.219015886522752,-0.0961700447923416,-0.0545518822599452,-0.26751733550106,-0.452802668870717,-0.0150893396821402,-0.105037481423729,0.190674383256135,0.0421325718397421,0.324886221110756,0.177471211034263,-0.146606652593521,-0.192511559353798,0.25242799581892,0.0469337253749685,-0.115056215076319,0.148321350284674,-0.0434798343113618
stable,-0.121968561369573,-0.0561365749364102,0.0644011657937742,-0.0382833502419495,0.168117865872838,0.0370447293899415,0.105432261144201,-0.211391292076038,-0.279088328297857,-0.0086632274534125,0.08708074070468,0.241395814439336,-0.396109524770041,-0.122046864986654,0.136362189891184,0.225621194852843,0.284690596174468,-0.242371050397527,-0.0773354996334213,-0.01838711299274,0.109447101147262,0.0201880961856023,0.0337132664086785,-0.0474377549297791,0.0984347651814203,-0.0065561483028701,-0.0869526075130929,0.216979322931362,-0.0487617979095118,-0.0020287755334614,-0.144591188195329
stable,-0.0066839533659194,0.181176071414551,0.111944445680478,-0.140766870260166,-0.049820533499881,0.0393241177955518,0.0141001464643647,-0.286948302432821,0.0726253205307814,-0.103325714605688,0.17892458304187,0.171890079968008,-0.241948340925014,0.0822708724364953,-0.100432408864306,0.0709074755332669,0.069562594674787,-0.0614097089434585,-0.0300931054251397,0.0517799146076965,0.10559805814469,-0.0743110656641026,0.044924247208799,0.0446462782773911,-0.0539301857065954,-0.140058709174017,0.15580103131568,0.0329330813127454,0.016939537627681,-0.0555185217704798,-0.168952185251329
stable,0.26654749414278,0.260884189677486,-0.0405529720058428,-0.02868830534762,-0.094451567919584,-0.15036764067486,0.218152013655481,-0.159571934321146,-0.0340897700619591,0.265601295430961,0.294274442339057,0.0666232365130791,-0.345267544357028,0.10273447365286,0.256150810893346,0.0406522820765481,0.0920808102698476,-0.0806161926641223,-0.0047396873700008,-0.211752945285877,0.293135976655333,-0.147951563749312,0.112664276964954,-0.036661243284452,0.0336533407546039,0.0402844669998619,0.146728857267115,0.0907652360537439,-0.0631791498859268,0.0110873730879822,-0.133609829738279
stable,0.0358508658124488,0.114682458019639,0.0888414108493168,-0.0647105736490452,0.0866201193540572,-0.0505622245280545,-0.0055679189156783,-0.109097457502182,0.0656903743270526,-0.0859293393781398,-0.13589917395652,0.206543212799301,-0.0605146489882057,-0.0758867240605989,-0.133246742832375,0.199791880512417,0.0795298880878902,-0.0028826911161181,0.107744594641335,-0.190519303803045,-0.0401342482743935,-0.205678200485244,0.0638189140362141,-0.0912567493407787,0.120026949584056,-0.122927405566024,0.0561561074784361,-0.0276503304306876,0.163850823842578,0.0068066766766459,0.0491806645762198
