group,AHR,ASCL2,BCL6,BHLHE40,CLOCK,E2F8,EGR1,ELK4,ESR1,ETV1,ETV6,ETV7,FOS,FOXA2,FOXM1,GATA1,GATA4,GMEB1,GRHL2,GTF2B,HINFP,HNF4G,HSF2,JUN,JUNB,JUND,KLF4,KLF9,KMT2A,LHX2,MEIS1,MITF,MNT,MYC,MYOD1,NFYA,PAX5,SIX5,STAT4,STAT5A,USF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF384,ZNF76
progressive,0.119717216157445,0.206272611320832,-0.0057044416847575,-0.0727126166750426,-0.128387967518276,-0.0489060800439879,0.197601859960001,-0.0438861713614012,0.059098015854088,-0.0613037333055276,0.27312866786619,-0.111122524019077,-0.0213726415122249,-0.198210333739708,0.235099056634474,-0.274725911537922,-0.0196993386180293,0.219050560694689,0.132951520866082,0.219050560694689,0.104733549332148,-0.10633079300388,0.148695779916013,0.248105183675721,0.13378817231318,0.197221563847684,-0.115229722032102,0.0711914322257739,-0.278757050328484,0.1160663734792,-0.0584895420743805,-0.305301718968223,-0.0114849425919785,0.0885329349474368,-0.0050199086825866,0.0062368562420015,0.196993386180293,0.339604428299231,-0.0603149634135029,0.32827160415218,-0.122531407388592,0.0180260357238338,0.0164287920521017,-0.0856426844938263,0.0211444638448346,0.0879244611677294,0.11872844626542
progressive,-0.139571571119752,0.20610883982717,0.086639855347338,-0.0752254588775225,-0.400191797659355,-0.0143699098414641,0.212873398449348,-0.0571993751668207,0.127978824705096,0.117430699395936,0.0614033381523554,-0.0740279663907338,0.425300922036594,-0.0225740073041439,-0.372509338363698,-0.0009427068513017,0.0591612245600702,0.411198537112392,0.02352945343722,-0.0102551218283498,0.400459322576616,0.190885398106824,0.0131469387911267,-0.235931498460917,0.3670951436096,0.0991370907679729,0.463875467249319,0.300965531918962,-0.349018102771801,0.153304516872499,0.132271962663051,-0.420472734244117,-0.112729904421202,0.303717216782221,0.12125248392824,-0.481710461733405,-0.13171143426498,-0.197471606784162,-0.166056537928621,-0.0664735722985457,0.0218606075247805,-0.0610338989808993,-0.193968304296216,-0.232695720890233,-0.414905668108727,-0.297984539983765,0.0347782392439689
progressive,0.0993736955958312,0.171454475767522,-0.0305088642258553,-0.204290503212773,-0.0748823216291338,0.0085418876632138,-0.0169895463482763,-0.170441129330098,-0.0744798468760489,-0.0059339621208454,-0.008459360322872,-0.0619851921514078,-0.0978223047725402,-0.0095273657263812,-0.132009640431429,-0.186250349948784,-0.259347171013974,0.0305643700209919,-0.106446796760555,0.23132613657402,0.267071483719697,-0.0776124984928294,0.0246366436413477,-0.269954936641808,-0.0883488281676507,0.23270793063353,0.161028855370331,0.191901240212879,-0.0999091994945417,0.220435222104976,-0.169101753707647,-0.0929969958497006,-0.114067180446258,0.16062915205778,-0.279738891570949,-0.108067088674897,-0.0362239595289845,0.0125256794617285,-0.140273768165582,-0.203510650640327,0.109753895162051,0.208568683583552,0.261606587909209,-0.0543652703724602,-0.0916728631501866,-0.102728832299914,-0.229372578935481
progressive,0.489377865898169,-0.579433936373146,-0.473343492374576,-0.244469283996707,-0.0776459046656207,0.0629294248562951,0.365935154661737,0.291693808757975,-0.177586177997608,-0.481250854660183,0.286202584948525,0.417882131899132,-0.0021964895237799,-0.40393442342313,0.46082350208903,-0.427327036851386,-0.470597880469851,0.575919553135099,-0.164407240854928,0.405691615042154,0.0727038032371158,-0.533527305326146,0.521885910850112,-0.597774623896709,-0.456650171993848,0.438529133422664,-0.128714286093504,0.0196585812378304,0.15100865475987,0.601618480563324,-0.177476353521419,0.0903855439035443,-0.41370880180395,0.669599831324313,-0.170337762569134,-0.233486836377807,-0.45533227827958,0.600520235801434,-0.555052902659189,0.487401025326767,0.40063968913746,0.429962824279922,0.412610557042061,-0.426009143137118,0.190325817235531,0.216134569139945,-0.336282546090708
progressive,-0.183955816398111,0.339559622562678,-0.0771927778624222,0.0499482680286261,-0.309324861649563,0.403905395788025,-0.471352170132667,0.47489617141186,-0.45706541497592,0.0038762513991173,-0.0396485143109715,0.143199801687391,-0.0583652710667095,-0.137662299688652,0.14918030384603,0.221721580029511,0.145304052446912,0.193037319676043,-0.409775147906689,0.193369569795967,-0.32316861664641,-0.143642801847291,-0.0683327746644397,-0.105766288175916,-0.266686096259272,0.167121810321944,0.171773312000885,0.423175902743637,0.197910321434933,0.0237005085546031,-0.307552861009966,0.0344432624321568,0.389618640631279,0.251070340622828,-0.396263643029766,0.030788511112989,-0.249076839903282,0.0308992611529638,0.125590545331401,0.158483307203911,0.400250644468858,-0.155050055964693,-0.0477332672291305,-0.0468472669093323,0.223050580509208,0.213747577151327,-0.464817917774155
stable,-0.0119502666684763,0.156222204567583,-0.0537915960407985,-0.125504174092332,-0.0862338482948953,-0.197885877110918,-0.148199532768739,-0.185510813819701,-0.220282552753813,0.199300303937031,-0.0339147823686648,0.0177892455226239,0.159819253310034,-0.091738800179696,0.205636106071037,0.11703488346794,-0.223613183192055,0.180475106234524,-0.090174161626286,0.202475769141817,0.264429672303716,0.137333012920649,0.0433690174473596,-0.212254124177541,-0.036389928905453,0.14651734885297,0.159417082161369,-0.150202221920828,-0.106919957770517,-0.0393151751099544,-0.248086984457963,-0.16650969970929,-0.0396581719418049,-0.0319352542048314,-0.252548620842916,-0.317961008453368,0.020122480801894,-0.215976750995041,-0.129441943731371,0.128510149059365,-0.121808590740888,-0.324055293692503,-0.0396876252216671,-0.0404078917928441,-0.25511654521127,-0.0830571781832061,0.0628445971206426
stable,-0.139588664262332,0.18923956446947,0.116267912227418,0.23008396899827,-0.193901729568391,0.0144546971147167,-0.109641946570506,-0.043951411645824,-0.164517515827463,-0.0058202614684186,0.198118854776748,0.140635914265035,-0.22251167316514,-0.19183204591376,0.213572823616002,-0.0218102634844123,0.13034374638697,-0.0666434827944397,-0.236117651083353,0.311431966838561,-0.176814844848144,-0.193638676250176,0.120443676851149,-0.172741654474282,-0.0809840246955916,0.107317481714585,0.286605689523299,0.214436432622971,-0.175176965696997,0.0592134673724192,0.217574873784309,0.105502579261244,-0.0017553432114815,0.133649284310194,-0.462590013832175,-0.239027781817563,0.407540730119793,0.131511769296778,-0.258222401930295,0.170493293094072,-0.374758330746082,0.157979234609956,-0.156879043058933,0.178151618943222,-0.0195784463380517,-0.0722834121138936,-0.166365506748505
stable,0.0300889151781585,-0.0248902253291525,0.0879856083543968,0.0459323931915012,0.0073039958549038,0.0680591126326459,0.152073737301121,-0.0352082475945696,0.0530169890857018,0.232095593890414,-0.0003438822079108,-0.229980951715976,-0.226305613367172,-0.0934923917652414,0.18644328575513,0.039708280831123,-0.0249618026212969,0.0331838550493565,-0.055489517720862,-0.0832692872133202,0.0665186448234522,-0.160617887543831,0.0385848285500747,-0.155717955088123,0.0569335117884698,0.125540346308829,0.174362283663636,0.0047770062365902,-0.0720051998691256,0.201304910043623,0.182589004175966,-0.051425172349535,0.0058553337030258,0.261613446759508,0.0334359315999519,-0.106419873137747,0.121157015179033,-0.0392072397861126,0.0805384579152042,0.145326799502471,-0.0740451526952396,-0.28584702823464,-0.153186297385539,0.164106502521822,0.23630309384603,-0.413151910397637,-0.177793325602294
stable,0.0634339544193911,0.179414654632532,-0.0403057751254792,-0.0529393568758608,-0.202458169986954,-0.0338202303641179,-0.135054481292886,-0.0326561729452277,-0.170478160572028,-0.114635835059068,0.167991623718659,-0.103258436573598,0.34413107537674,-0.233285027846381,0.132497343323874,-0.0049351901812712,-0.0249328126888778,0.0995929184882764,0.0190379065291132,0.0390828834435533,-0.0856282474112644,-0.19720412679967,0.2368254154991,0.0273252147213899,-0.0290664219108394,0.1992793978046,0.0093807644955241,0.29584967015487,-0.0868092376180527,-0.0313626801476591,-0.103755227350743,0.194184350625715,-0.195112783996057,0.129863864311118,-0.078427794604919,0.174866048608866,0.0608277400651154,-0.0375402777663997,-0.065205296231371,0.0334815746061567,0.0759785672842067,-0.183429160346397,-0.0494431666695194,-0.0188685786501326,-0.0273722821318184,0.102199132842552,0.0484515940900653
stable,-0.273625829263894,-0.132300471696434,-0.0521652920587988,0.0630048332658219,0.0058552878841508,0.0280182783877964,-0.198499098353611,0.015436668058216,-0.068763339532053,0.0441324177714513,0.0525282231259982,-0.172682601773491,0.0021050001897567,0.412918772855037,-0.0075973570067081,0.212798582401269,0.196684443017614,-0.153277887380561,0.0086377593993465,-0.085458168623227,-0.0092910353203055,-0.153011737931282,-0.157342715333195,-0.0253083930860406,0.0207112662348478,0.0974590892452883,-0.0537379933499963,0.061045005502945,-0.0897891460251402,-0.480230388118292,-0.147350013282971,0.0908537438222586,-0.141809265657059,-0.0354704629676248,0.166101451754941,-0.0571011545727111,0.0971203535825688,0.0202999443586884,0.0378658080111411,-0.240647492957705,-0.0654001783093382,0.0465519582194475,-0.138397713625385,-0.0486085676002443,-0.0926442037537758,-0.0769413862462802,-0.0619160400642236
