"features_all","pvalues","adj_pvalues"
"EHF","0.00768846311218941","0.559429451812121"
"ESR1","0.00839004225764878","0.559429451812121"
"ETV1","0.0139099391374132","0.559429451812121"
"STAT3","0.0201215986130288","0.559429451812121"
"BARX2","0.020642472110893","0.559429451812121"
"STAT2","0.0246435681703151","0.559429451812121"
"HOXC6","0.029242175027584","0.559429451812121"
"XBP1","0.0292498015655105","0.559429451812121"
"GMEB2","0.0379445071388121","0.559429451812121"
"SETDB1","0.0406676120439477","0.559429451812121"
"RELA","0.041582738987013","0.559429451812121"
"POU2F2","0.0445204488020068","0.559429451812121"
"ELF1","0.0445365600138973","0.559429451812121"
"ZEB1","0.04551194700978","0.559429451812121"
"ETV6","0.0503588335033913","0.559429451812121"
"NR5A2","0.0508454492388659","0.559429451812121"
"RUNX3","0.0566202491425281","0.559429451812121"
"ETV7","0.0591143280389896","0.559429451812121"
"ZNF263","0.0616360974605931","0.559429451812121"
"NFAT5","0.068350519834752","0.559429451812121"
"NR2F2","0.0683782192576796","0.559429451812121"
"FOXP1","0.0697828645646898","0.559429451812121"
"STAT5A","0.0756296784612384","0.559429451812121"
"FOXO3","0.0756420511959964","0.559429451812121"
"BATF","0.0756626708553895","0.559429451812121"
"RBPJ","0.0756915350911367","0.559429451812121"
"ATF3","0.0835156028583794","0.559429451812121"
"NFIC","0.0851857563252172","0.559429451812121"
"GATA1","0.0868326775078755","0.559429451812121"
"CTCFL","0.0885341817374952","0.559429451812121"
"KMT2A","0.0955516576393539","0.559429451812121"
"TBX21","0.0973863277371606","0.559429451812121"
"DUX4","0.104911452108185","0.559429451812121"
"MYBL2","0.106837164495874","0.559429451812121"
"TP73","0.108830314033123","0.559429451812121"
"NFYB","0.110817040719422","0.559429451812121"
"USF2","0.114901532601372","0.559429451812121"
"TBP","0.118954202318063","0.559429451812121"
"SP2","0.119067812954059","0.559429451812121"
"BCL11A","0.119072544811788","0.559429451812121"
"ARNT","0.12120010919051","0.559429451812121"
"PAX5","0.12120010919051","0.559429451812121"
"FOXH1","0.129924310709479","0.559429451812121"
"JUNB","0.12996755789936","0.559429451812121"
"RFX2","0.136813205538283","0.559429451812121"
"FOXP3","0.139136227425933","0.559429451812121"
