group,CD11a,CD138,CD150,CD197,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD326,CD4,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,CX3CR1,ITGB7,NLRP2,Podoplanin,TCR
healthy,0.390015519012147,0.0416376030400198,0.376977287710584,-0.239621749757083,0.501897877412064,0.573786811623829,0.685175548758961,0.204249235711248,0.302151145973496,0.411902472868312,0.427862687900385,-0.404032801083788,0.0834429263985751,0.254061060632058,-0.776856645555519,0.131547784484689,0.310709339618558,0.546505479395933,0.332352815770088,0.323452390179467,0.0333014360358101,0.45337450643129,-0.141861194054998,-0.407315055885371,0.557112924205518,0.757220563216264,0.425604622058374,0.680957526045819,0.128110735918395,-0.184001111078261,0.0640295600049431,0.14675015463398,-0.456246606413607
healthy,0.238395047439763,0.0821671872476964,0.219075068452715,0.0423290902469427,0.44188223132043,0.246213777069126,0.340278007831332,0.189606503998582,0.295062391076945,0.199567751879334,0.329863283271339,0.226723743965824,0.113839137273024,0.438657750531962,-0.0994491870444795,0.305480480466137,0.287252446029853,0.424091532648364,0.389244467958445,0.093887642909534,0.218334705976024,0.230189897528836,0.0820118729581624,0.0894664623832569,0.250817132286398,0.308402631008911,0.351875869542528,0.39615161901539,0.0711584092946783,0.0228593324266372,0.0887173529911284,0.0227782267168306,0.175879224393775
healthy,0.14472448594504,0.189146827978522,0.0811891042097145,0.250121469667697,0.26752403623572,0.091888835232637,0.141620862917852,0.0278716556049372,0.40330697921349,0.16077648627187,0.413186639464754,0.360574585847751,0.0305188678769846,0.436618388901934,0.0912713996031308,0.314164282430644,-0.0714714362664959,0.130023724875967,0.360590237664309,0.003027639076647,0.127911214763277,0.131693861368642,0.408244153305515,0.243419306990364,0.318001661929314,0.117398419059422,0.125430652958553,0.23288523816204,0.0388634058418397,0.0126920310234196,0.118022745603955,0.120171463226746,0.406201827446748
healthy,0.350528278953269,0.141013915919002,0.444942670505404,-0.144748982396613,0.599365587501943,0.576296542098951,0.690169486493766,0.175485858322789,0.451784358075961,0.399892955581,0.631011031454886,-0.229673172854704,0.186343505496442,0.155178948778352,-0.58087312305613,0.230881520728246,0.253053951218962,0.594188162061779,0.405544736799176,0.460746320920404,0.131372083622208,0.586000678730555,-0.19245468942871,-0.310291061295887,0.633235320835897,0.866271817039958,0.478288807795504,0.839461272117908,0.149480490622108,-0.164278417764705,0.0665285726020453,0.219033114506997,-0.332210718570508
healthy,0.337263095658422,0.0854319823163899,0.382350652492087,-0.0093759234745953,0.460870309474252,0.561012297089371,0.511384517071627,0.0339243282548445,0.457994620005695,0.279728328568354,0.570175036913481,0.05533529796334,0.0899147571716625,0.467825711932676,-0.382215246098799,0.330586044296195,0.107821218466464,0.659777732334235,0.452640171782275,0.257240817212441,0.108890885790738,0.374102842367436,0.142264650706089,-0.0977628977139056,0.624795983884395,0.616497059511842,0.397072025992384,0.589996251795273,0.102611312863588,-0.264685383765891,0.0698407500391122,0.17683305170948,0.0063498614653975
healthy,0.335861595872162,0.262130301917742,0.235940266555983,0.158802559783971,0.391786111628707,0.406659744340456,0.335565536141786,0.223979155827409,0.207811387337097,0.325018368278378,0.297295985388801,0.222699880199341,0.211070284972562,0.388828489694243,-0.093649947354855,0.377834161284087,0.322243475048059,0.547679524022535,0.313830821349265,0.247245916684766,0.0976752537799422,0.376959667990991,0.0262056012779386,-0.103498307419495,0.398953899204248,0.409899642055103,0.238005492217328,0.508307455949745,0.168637658574289,-0.0568302476824621,0.227491655178821,0.251396881945295,0.189650707488775
healthy,0.105865367555687,-0.0139315273996894,0.118529020462174,-0.0210142254877556,0.02973853979208,0.144979355051672,0.0535115775437812,-0.296147676505643,0.222725888136464,0.20053029719036,0.2137097194939,-0.0359134159463898,0.0992908102740025,0.284087852594883,-0.141568681722627,-0.016297648679489,-0.0774466382825768,0.0349210641419382,0.131749868432712,0.0142018977050223,0.006116603499814,0.182055324235718,0.389080838068798,-0.0616074205273348,0.222665949259441,0.186495764611884,-0.120310219725785,0.259188117945658,0.13943653566316,-0.0742567089236537,0.0622129019831439,0.045489401739542,0.113304296475686
healthy,-0.218399206130937,0.103664248284133,-0.0020800890756162,0.0001547473481102,-0.308645054527092,-0.0254880882029765,-0.0867160925128874,0.0865040318278626,-0.158991864787316,-0.139725585385082,-0.248283873054134,-0.183497886287126,0.215460122051409,-0.0530206500054069,-0.182409010237908,-0.212822911554577,-0.098053186602751,-0.19935595241592,-0.233473384694523,-0.0842055970086788,0.0125473548848167,-0.0775724017343444,-0.136167883653536,-0.174396797564583,0.0087029845233303,-0.106454949771418,-0.265570402316677,-0.302864146838013,0.0330818291898061,0.0373680045555925,0.196089756551545,0.100066881863527,-0.0763325550095197
healthy,0.235114374285586,0.0455764846295565,-0.0087615088898651,0.339065983656361,0.408442464767863,-0.0502801581093603,0.106233476198864,0.223907103534803,0.393454860363627,-0.0084920091126752,0.456650960638143,0.658335640917138,0.0174586393602827,0.650952474994085,0.483932998187962,0.47452736058177,0.245185299646331,0.151418701377394,0.436655016301026,-0.0160063762283503,-0.0413860756875729,-0.0052057174834552,0.441947082027396,0.51857259094157,0.0722759584465999,-0.113448999805103,0.138269646155753,0.235909769210868,-0.0481888917316191,0.169274815580039,0.135933657319225,-0.0024954327264097,0.610825162344987
healthy,0.149659443665602,0.173894177223489,0.209720944232382,-0.0595449256463681,0.302803081839374,0.447001375421042,0.423081075253012,-0.0214412971072127,0.421146375197297,0.254613147399432,0.440100346446555,-0.0851513453096118,0.138882477620158,0.383909379956897,-0.536583368754761,0.174702939495756,0.163571671755335,0.505620517580804,0.38434249939971,0.258765423152994,0.0869209399473407,0.253839966623172,-0.263475499460247,-0.255309621698725,0.441922605584428,0.576204541786926,0.32830403400177,0.546950105801021,0.128442523438506,-0.0857614617619709,0.132114678549334,0.169374710692003,-0.146703299788077
