group,B7,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD30,CD305,CD326,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,-0.183097711093373,-0.408722136343065,-0.145787354494773,-0.0551540865824765,-0.296808989273021,0.266032491254133,-0.0986603742520929,-0.425642101529261,-0.418335142905421,-0.581746003993702,-0.17303758692912,-0.183706429413747,-0.39578991289688,-0.409437824163713,0.350016319397751,-0.136776657141808,0.164492512451632,-0.086247800877376,0.587003517744631,-0.243439369342241,-0.406213017416,-0.540709099186975,-0.339585502982426,-0.234059853424122,-0.166388618490283,-0.479238615441599,0.339390514459334,0.421271535222688,-0.151186560235757,-0.490577269312788,-0.671543199411169,-0.637372364552226,0.367711249960975
healthy,0.0836482354536018,0.0925935188216515,-0.455285942342442,0.0147493387965797,0.111797513605254,-0.41794029439994,-0.0310478317641555,-0.094886186337526,0.0002286028206782,0.193661299338995,-0.368342929889742,-0.184906446727833,0.313333319978558,-0.397192545387418,-0.517623882038819,-0.0258446463069586,-0.097499011770417,-0.0145498000477544,-0.227125790402754,0.0691907354825557,0.0908100610196632,-0.121339643858972,-0.357824977034415,-0.394745377721804,0.136534831153502,0.150769124590166,-0.48395301356844,-0.485502580930142,-0.0525086203305694,-0.0815044679452379,0.186528443396716,0.0059062888019209,-0.502732782966672
healthy,-0.157344014556988,-0.237219564692717,-0.343218927803914,-0.213517138696346,-0.285629571203416,0.0357106768707543,0.0016974307443127,-0.304075823687103,-0.216509432866971,-0.338490409526447,-0.119759830403425,-0.1851633552144,-0.274120261469168,-0.544879048393865,-0.194702580390666,-0.134515837046659,0.0033226780737799,-0.155446130894935,0.131672157866818,-0.247343498597413,-0.125648570193285,-0.350418684083969,-0.502617531584391,-0.312781353725329,-0.213957051696343,-0.307225556244506,-0.0551688602987527,-0.13262372602837,-0.278933981275769,-0.450931527524345,-0.398810642496341,-0.448805605763855,-0.189600769642126
healthy,-0.10387324665228,-0.221262062330405,-0.400879726133437,-0.154626468261796,-0.24963250085924,-0.0611092995278488,-0.079241763489485,-0.476380099254632,-0.196338709738679,-0.370522506977308,-0.465651779414606,-0.0587404948763649,-0.148207847121966,-0.231733066542338,-0.188574667925213,-0.183385713863052,-0.204362306518148,-0.137242619565042,-0.0578851007131919,-0.0940180638649525,-0.451364001672321,-0.214268452011305,-0.370138895704299,-0.235228148445261,-0.112737604822606,-0.211188611543705,-0.0295801643985579,-0.22392568482269,-0.147938435259245,-0.193120287851867,-0.131753200318724,-0.254557718598771,-0.125562325695784
healthy,-0.0178147226971985,-0.0240265243057498,-0.222359048918047,-0.0426600930287151,0.039680053643,-0.280378994680019,0.0201979218385659,-0.119520918123153,0.0888529055175063,0.0330640058080486,-0.259115512500434,-0.111252165893281,0.218794112588487,-0.147956062279191,-0.495824575560904,-0.0403043340374104,-0.191001440359716,0.0191977620096834,-0.248856735624485,0.0420325123439765,-0.108969037127534,-0.0684142359139592,-0.306937991641205,-0.264178544591962,-0.0415952725707757,0.102196301171122,-0.407058047097018,-0.312626805144533,-0.0315814383752277,-0.0693702591634767,0.214050102290866,-0.0309253401007262,-0.487097238288564
healthy,-0.0015770928977425,0.0019038151185996,0.16317792132135,-0.0153268515910345,-0.116336578921424,0.291719990702432,-0.112770064693626,0.071751384343609,-0.113216592212686,0.0060832671281479,0.178730088107246,0.315952159031392,-0.160913171769905,0.188996953482775,0.50754578486767,-0.0510070650455512,0.218687397050896,-0.0005285130316555,0.277004879615904,-0.0682216511480175,-0.0575239746710583,-0.098935532693591,0.309156626362929,0.268783287631082,-0.010895233181713,-0.114390015884763,0.408704239234204,0.257652999761796,-0.0763433248153414,-0.0201854562586018,-0.0779228774944085,0.0595161901974224,0.583809754870558
healthy,-0.20659644393699,0.149220808845551,-0.120394782468481,-0.196625414563686,0.0818193198257862,-0.410176955185343,-0.09047270187084,0.194060967784335,0.283947865283203,0.207345341781556,0.0256468154760017,0.0716367510823838,0.18830532434513,-0.0531886360542723,-0.33413440377747,-0.187782464652372,-0.333389684524152,-0.0949984401126855,-0.614435875737579,0.360234214939691,0.124381211839916,0.10707396584626,-0.149964685100339,-0.129815591961016,-0.0257496097883239,0.214723699264701,-0.370594925864996,-0.528538176638658,-0.0426657828411914,0.213396005822979,0.421825311927876,0.191459793112151,-0.240942883874168
healthy,-0.152158754967919,0.0406715555339,-0.0480478280290712,-0.14113272320361,-0.198173357362711,-0.0756602232252852,-0.0049658399451525,0.242124619431319,0.019874192307393,0.0697589247980092,-0.151663285835866,0.0628259188663702,-0.0432233472435264,0.23922667823107,-0.0740399608092872,-0.145374040965432,-0.171230306854058,-0.153441522084288,-0.359058107217034,0.147982799991463,0.0395063952972112,0.0356976638248211,0.141452301486233,0.143358684202696,-0.157168222673778,-0.0629111986038624,0.075392783782613,-0.0705853326974915,-0.101845695490997,0.286064981106724,0.13550142294839,0.280201251408156,-0.0343026307230651
healthy,-0.140568152359954,0.4444805708064,0.413050280794382,-0.111732790638571,-0.0095952744153825,0.0180451398010669,-0.0633433846527204,0.633452637666053,0.141820858535622,0.283875827002565,0.166141593408552,0.381811205603799,-0.0629491968818619,0.551229729050962,0.254606986753818,-0.149560138621301,0.204408095586526,-0.349621807209471,0.0227984457517482,0.23963389720054,0.362526206424412,0.247460040559215,0.546697641978137,0.561426170911621,-0.0575173199444436,0.0824071308987912,0.0335513661357189,0.393994411630127,-0.11165617409729,0.241462557772244,0.284441926139428,0.502786942519054,0.179455465527478
healthy,-0.114925680304644,0.189413483667065,0.111414936669016,-0.16987777922955,-0.0004686868483064,-0.344430104098841,-0.0828335898490677,0.176109736418267,0.183980381578641,0.293981566130166,-0.0387169739476622,0.105383442735036,0.102507200996995,0.110769638041732,-0.279321077322492,-0.150102523252991,-0.174975325659721,-0.216220635277213,-0.489160554960775,0.184562316414386,0.0819515966361105,0.297365988770882,-0.012826901873251,0.145390724097541,-0.112206287946569,0.0018405250629075,-0.469757668937128,-0.29239916657339,-0.177906790233525,0.240888768600484,0.416724697010442,0.429327889908454,-0.286097914641997
