group,CD138,CD2,CD224,CD226,CD279,CD326,CD4,CD45RA,CD49f,CD62L,CD7,CD95,CD99,CD2,CD224,CD226,CD244,CD279,CD4,CD45RA,CD45RO,CD49f,CD7,CD82,CD95,CD99,CD127,CD226,CD26,CD279,CD45RA,CD49d,CD62L,CD7,CD95,TCR
healthy,0.0381541306418497,-0.0045132496772001,-0.204108603906987,-0.233678057931199,-0.193473215893863,-0.0026551319485072,0.283930038710031,0.341237561553289,-0.0951820840970512,0.435495641138289,0.479300189374281,-0.307145446221684,-0.18729686966669,0.573728115174125,0.595712284839948,0.723532439763179,0.165823530558243,0.447917394679963,0.291881432155627,-0.768127131175823,0.412082596553587,0.531815362337974,-0.370148841808027,0.579377130986874,0.783256570880754,0.727692344817951,0.0922220833633849,-0.237620300744668,0.119480472582027,-0.16902236382563,0.409238916696697,-0.0508246088506991,0.394576992469547,0.481706889326453,-0.314562828349202,0.533103376999176
healthy,-0.0483028160748069,-0.569335282588892,-0.326912723864394,-0.752642044322216,-0.597740660309647,-0.0941903574827742,-0.136015122292366,0.316717537904452,-0.466493663969263,0.224816601860725,0.419908424032387,-0.556293237103742,-0.608152956419431,0.33124051611085,0.364868483894208,0.665360068105754,0.385780327742332,0.63525216879337,-0.181497134353448,-0.454313192229571,0.287373916025407,0.281281551623147,-0.583296366940842,0.219238583455733,0.622098493431624,0.448900360150205,0.332139275521088,-0.445003674265296,0.363720475432985,-0.501737079598072,0.378647115077402,-0.28638616281982,0.539450226404548,0.588564371153756,-0.43098609675557,0.599297679914939
healthy,-0.0989172101466643,-0.585825410209534,-0.53149701607222,-0.688302938933183,-0.35134967777604,-0.0843255467211933,-0.246431125038214,0.594147375138837,-0.623518812201717,0.530918755587425,0.363183393505693,-0.715030567490884,-0.657106364529137,0.569678757391092,0.616327941138964,0.687293859958547,0.0855366774882286,0.445439731676072,0.29015725121275,-0.721100637774601,0.309972838711595,0.605444716602751,-0.408235484765713,0.508296012569786,0.778497617955519,0.7117751387534,0.328492980884238,-0.0553558793926279,0.224443608500592,-0.112006577536041,0.54832204643014,0.0687860383720714,0.337704156180537,0.380154556630114,-0.276152455222469,0.461905564013865
healthy,-0.016987991043274,-0.20555571730568,-0.25725077218474,-0.323799409978297,-0.132020216082957,-0.0156630126482033,0.209128742182759,0.491888644456603,-0.150056768830246,0.362478459621625,0.483145059757347,-0.364301548227077,-0.355807504157302,0.57538223428448,0.559183586255348,0.692246373744445,0.157190812365849,0.439823878241286,0.0563795134780052,-0.654078002087938,0.229226764121009,0.597726045390284,-0.437027543686746,0.528852088855135,0.82111925990878,0.81373776721267,0.394870566326492,-0.0537175465428249,0.24103685889548,-0.117800381052723,0.332045275068269,0.0123507807156515,0.237080443480616,0.376741674258672,-0.227522238326243,0.494645434948149
healthy,-0.137171617216615,-0.564491675691905,-0.708356421169477,-0.709164063518965,-0.359743687463437,-0.137301600580771,-0.39808296423325,0.474334591491566,-0.686856300093534,0.169806054421307,0.229964471393651,-0.761125331214149,-0.646984942390295,0.428559931524818,0.651057336422628,0.614614747108071,0.171945648778299,0.435104336099728,0.160380702289411,-0.588263709416406,0.207805288782038,0.498693888139409,-0.400473682101953,0.501894290449322,0.794238609798863,0.525571618595788,0.277792141569543,0.0261381464589676,0.227521130767252,-0.109606864676313,0.25798846531545,0.0740247781061742,0.452469470046875,0.373637773204922,-0.157811443667114,0.495642209680472
healthy,-0.171058065921226,-0.321151536784685,-0.370911181703871,-0.280559401755734,0.0122412247631644,-0.0928164781686335,-0.10972895215566,0.38126379255105,-0.499248741370104,0.250125410464843,0.178487814475563,-0.35167532158062,-0.385959674560844,0.415798400261263,0.402058010345682,0.282942920647378,0.219529419318137,0.0162059983153574,0.39855745731104,-0.270030503104219,0.483670248050055,0.224265148487502,-0.221999622812116,0.446702323947091,0.422115231910144,0.441857165445262,0.225128222728927,-0.0902645792712358,0.152708242922527,-0.0823683606560551,0.636460429948298,0.0047303632896277,0.447413879625974,0.589819603379245,-0.211860997645425,0.537140154117977
healthy,0.155052687873639,-0.189633141843793,-0.205894269976654,-0.225264008320866,-0.257077384046426,0.0897047506790792,-0.20856157864036,0.512256001076397,-0.238225089851319,0.0169867625863675,0.412498104080264,-0.347358631180197,-0.29731011700498,0.281518625842494,0.425769638534815,0.508631098506787,0.202962590050084,0.339868416411681,0.151387703249171,-0.735429467771861,0.610385179481489,0.327903821053951,-0.484549698261895,0.46561373848623,0.642801185992338,0.42725689170394,0.281401440166042,-0.0872424721107063,0.282078536381648,-0.120957260303455,0.521434813396311,0.0623557842110655,0.423028229096062,0.49395053684855,-0.31394830252487,0.295380519247027
healthy,0.0878327715283483,-0.0706936572266853,-0.243382201226155,-0.220683834931004,-0.142655406355543,0.0846767221118298,0.126509166902206,0.710888236118208,-0.209962463401478,0.526599888429438,0.439858528751058,-0.287079055377982,-0.156910293138952,0.302362064341329,0.296493128282027,0.275123691939292,0.151148069264281,0.198535317065656,-0.0349771653909769,-0.400438390266895,0.504830866646797,0.410195030081624,-0.26023621460734,0.2612401101341,0.438437206074694,0.359726898422138,0.23076939088232,0.0151110737900373,0.230314183544634,-0.0118947187690268,0.535471740056933,0.0946366932679854,0.243256580265188,0.386835524400269,-0.139594829668702,0.424815632540416
healthy,0.135198393981477,0.288826258759879,-0.114936930093063,0.0339293376016508,0.0270213233729973,0.130911500832353,0.472934284839829,0.676687587985961,0.0946456863390448,0.438945938578403,0.486081709423086,-0.19571741079291,0.0936106171590699,0.691121902165623,0.223851950916021,0.37348762632956,0.0965407520544259,0.0490913189785763,0.728559197861277,-0.035630461281298,0.463642522501297,0.369668557079844,0.439999519802024,0.308395695064184,0.345007336105229,0.627333786439908,0.279624577829587,0.0715565928610648,0.254876760701919,0.0717039990413875,0.652791714815207,0.185696795986968,0.412297733604927,0.468218548016875,-0.146121700392515,0.549566870868423
healthy,-0.223884895694091,-0.248360468475522,-0.475185655145925,-0.513163712815368,-0.276336838562972,-0.183056925329951,0.0213036148163031,0.6331920141347,-0.474421850825076,0.559718698712832,0.433670907525593,-0.62969653147534,-0.6099492894832,0.345752847475024,0.448007806531576,0.50278824127244,0.147633610746451,0.253202466837446,0.184038956190038,-0.723580117893989,0.369806838728374,0.529096913512143,-0.364739641068055,0.448710464251511,0.666992220395299,0.661500994954845,0.0405179194513332,-0.278164041794451,0.0885847562727108,-0.110029400423514,0.493482284125759,-0.111421002950353,0.486042504837394,0.386549642986456,-0.393053171476732,0.410021455067001
mild,0.0550460806705106,0.424864605682721,0.327642827074396,0.275119917811922,0.292016080833904,0.150431644491223,0.34810121248849,-0.475567019170996,0.458926676362275,-0.295993050744975,-0.15794210425436,0.464902036320799,0.500031140669038,0.179684928601743,0.341502512637522,0.247213407150119,0.104160507338711,0.266462491848108,0.0165842268265614,-0.668667277730827,0.540232678897201,0.37060632948387,-0.570170500228532,0.217207301258366,0.454259252082219,0.334457546929638,0.391887508359694,0.192030851834268,0.389278306836949,0.0754597688256803,0.541951401799813,0.0581521159552213,0.303358599588535,0.511083325372069,0.0015120951597648,0.435535266607638
mild,0.0335388694154899,-0.0630903380154434,-0.147342763970408,-0.209168175632686,-0.114939845532942,-0.0080417193011313,0.152752168359973,0.31313301661326,-0.087876825124446,0.571091945214463,0.516899943453633,-0.246195047770608,-0.0660596162792826,0.655370818454543,0.633578133858306,0.717782513002367,0.201722806097733,0.439711029534135,0.404270007002219,-0.408987926635193,0.509253794630523,0.595483782126971,-0.144388627410279,0.610976858696255,0.763548246921611,0.718581839224019,0.280258690362794,0.0066214676424904,0.41996861737717,-0.215494774111291,0.140996822581742,-0.0282656653230445,0.210323295429874,0.216122963041535,-0.0568666889233275,0.206775913574185
mild,0.179654588744151,-0.0675270421513743,-0.234312806618038,-0.042736034974833,-0.0908916084120436,0.192545360336065,0.119663495573597,0.546022465031424,-0.198879029333903,0.646435740371465,0.559798128646761,-0.131444218979132,-0.0078815430480306,0.478998324661517,0.458452832879331,0.613012780139899,-0.0439760903681112,0.377297343227886,0.14237640418691,-0.495539880342196,0.333675772462793,0.435471958671256,-0.270838313018812,0.372598835880122,0.606277145843273,0.475495906293706,0.230273545212546,-0.315583507274402,0.0750755555293922,-0.0595608320754684,0.599289310553265,-0.147442665757182,0.492955640664374,0.473485181309728,-0.354702688595026,0.534047247876393
