group,B7,CD107a,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD254,CD26,CD279,CD28,CD30,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,TCR
healthy,0.128881192574084,0.170398566728323,0.4313905398402,0.500240258264489,0.0396707108208338,0.335542117099981,-0.145195678086149,0.0428140386765462,0.647476901329216,0.519157631961107,0.660258739064848,0.0910834149364371,0.342215529002109,0.379828303660082,0.514674418590992,0.135207650224501,0.0644569237493254,0.485787677155324,0.293292217263047,-0.645353270956199,0.331029912163185,0.298042419311638,0.326661014389335,0.539196420208532,0.601394630033202,0.471094889380136,0.275105251213374,0.103852892511993,0.398762614978485,0.0144403853309143,-0.150478775110296,0.156424559804434,0.561174316300573,0.677639823839806,0.44384446002938,0.710457808794472,-0.172193738131457
healthy,0.119584997307666,0.212005364222309,0.475406992815722,0.127222338617731,0.101942819728709,0.460289590828221,-0.42732224130179,0.0018219335939991,0.565165642536728,0.358804349189987,0.755314494152187,0.169941343187173,-0.102422731108058,0.664501694257206,-0.0140689420381808,0.0464397035873431,0.122033881183266,0.111925847776762,0.242656962289287,-0.360773265593014,0.323114789231795,-0.103752940554572,0.551192768903085,0.409034506286647,0.277973693157365,0.099213638063284,0.45648172385902,0.513623781244267,0.480675102424349,-0.428127088708467,-0.449844897426349,0.109072608335453,0.234512340845818,0.617340761512064,0.477441497554494,0.600574610943376,-0.331125826176154
healthy,0.161683083878847,0.0657453787413688,0.182563871994305,0.299562577822868,0.0932934415374837,0.376132172722842,-0.349830547076408,-0.0273012636573538,0.505540232963503,0.427608308578793,0.510107603281428,0.0496347982477548,0.602262579767503,0.268846388027632,0.273278813024571,0.0431140442290119,0.162710039850189,0.21111072902622,0.0758642520370032,-0.432865456503105,0.225325937219044,0.108372075669312,0.378458741243048,0.449943300331531,0.0267154980430425,0.157028998427135,0.381788151935177,0.0680213441317408,0.31682172977979,-0.191218259384687,-0.0607771828933335,0.246702258817355,0.369357483242543,0.591000490447444,0.425368666262213,0.55592409298588,-0.309222635662224
healthy,0.101641221488456,0.211128200472044,0.466768210965006,0.295643089338931,0.116981420829311,0.428885905234076,-0.090147530622547,0.0555052743503067,0.631113905381034,0.490359217765745,0.742730391996376,0.133214705684775,0.185499594215483,0.434301963647047,0.483855679045005,0.265103001905318,0.149041097793482,0.286931770401285,0.289424057953672,-0.41258642658621,0.312167957848686,0.199321490440432,0.399867354801083,0.524005745740387,0.25836891016068,0.322500498365879,0.506456248581059,0.169321021255867,0.504754015388981,-0.121534573954994,-0.167296288136459,0.217180042668709,0.56042350594586,0.772189249083548,0.554681974945928,0.782877238979658,-0.190196233489855
healthy,0.147127935858689,0.264773996740109,0.427800809400161,0.291502048864362,0.105372748248285,0.495500647279353,-0.192613457209777,0.0238266309532926,0.519828739584193,0.704142809093637,0.666144977567514,0.172813292273267,0.053032277686008,0.438321904292916,0.569107555011674,0.205401857519708,0.131295446279699,0.334547594901936,0.28356187684861,-0.547994569436688,0.228570948204277,0.209200792851166,0.223178888277623,0.602849052279262,0.408465950059726,0.359418668916564,0.464288780106574,0.12038154255285,0.513649771623373,-0.299913387121004,-0.310749169016948,0.276614632136895,0.594267616671054,0.841224193757316,0.52443315345997,0.613353594144327,-0.317018170296792
healthy,0.269511462372916,0.14828128353755,0.319524172485101,0.296384800442729,0.196956899563302,0.438436343383002,-0.0684467632842183,-0.0110018320029242,0.406534576895507,0.422381497417203,0.454072211565618,0.147637520245839,0.429964106675614,0.189791309135312,0.357003881298476,0.102364611385358,0.23749378958297,0.490104079842577,0.265292002049248,-0.381039417724419,0.490628542104606,0.333492507559039,0.336907459128937,0.268591867388777,0.232606263700622,0.210304850946595,0.138564071945502,0.0552028082319994,0.454141318976873,-0.0427467204648365,-0.163413882031437,0.199543581152388,0.438694738061718,0.448173051022431,0.266011148421493,0.455886393754974,0.0708890197669259
healthy,-0.0322072971816557,0.0466676372749303,-0.0112516602826529,-0.321346979492152,-0.11447288398033,0.120811166612993,-0.529952559944106,-0.11659015643362,0.0362049791093421,0.306628177474222,0.28603455407736,0.029141806513932,-0.236420153683626,0.0871414044262988,-0.201298706464915,0.0770705308948713,-0.0580662175069821,-0.0599261201127662,-0.136638350560562,-0.779502394668715,0.285731797634243,-0.195073379165618,-0.0332646009912845,0.241067308779577,-0.197743096940756,-0.237522977960722,0.150862846395116,0.110263829495851,0.293126022795842,-0.347292555446414,-0.588702677755018,-0.0575626929163783,0.276528628681327,0.491570051279172,-0.0655460249978821,0.134813798551602,-0.275937905493266
healthy,0.170396422079268,0.173228385235755,0.009499933964985,0.197845787279331,0.280161541459979,0.0425984324665824,0.186220506660695,0.0882674695131403,-0.0564407221624862,-0.0113317693919026,-0.034793561849787,0.129962860554,0.196299005844525,0.0537484855824382,-0.0201510552926322,0.232940047980149,0.280382967622029,0.184523449413892,0.0284743930819657,0.283855261106574,0.0060218556573943,0.0613144941785516,0.0752613704527163,0.0146479778681691,-0.0086630045225759,-0.0058786605396681,0.0080417744467044,0.0829388511834899,0.0691504814677348,0.0641229088265322,0.185245934971943,0.147648423567197,-0.0434885824608081,-0.0505579067774805,0.0870602214373793,-0.0511011888750765,0.297426806114551
healthy,0.0472083177075641,0.124781314592146,0.406634064610336,0.437081458904269,0.0404354088386485,0.235496397138724,0.0692795973245403,0.064235650242368,0.514314192845454,0.2892261254281,0.445244302857772,0.0304524720580893,0.266705440105712,0.148113379720352,0.475352679430463,0.0677236022162935,-0.0272387825957644,0.51907911923929,0.439972285358313,-0.391202430970615,0.624767599596294,0.371942806579193,0.374707454019831,0.416394121704886,0.436441311249517,0.460250124920687,0.263449830732358,-0.0367038722935826,0.326804562468092,0.089445792186267,0.196600880473811,0.105086310925429,0.363298730759275,0.494879110242969,0.160294391480465,0.586695979588769,0.113005115260056
healthy,0.214889216256984,0.219003603314107,0.2174178158977,0.314092362355017,0.231606400676105,0.278025434103071,-0.0246967151375792,0.123425108481087,0.367398769735029,0.501847600231388,0.498899049641696,0.234567400905702,0.150398699079214,0.281341591312949,0.443572170014247,0.125696826850574,0.209563122532944,0.317961622317206,0.280571871302666,-0.55363171896911,0.354666391502112,0.221248250759208,0.282783936367633,0.546273576720263,0.325430823685098,0.37101374592401,0.318901469546887,0.123301757093349,0.322622494336333,-0.402722047059349,-0.264517684805659,0.202119576828435,0.432124772952248,0.625691774032686,0.388961197512253,0.592989321812232,-0.234933800595442
