group,CD11a,CD11b,CD127,CD150,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,-0.0521785084522949,0.0818286959177961,0.0951494312847217,-0.0733843387177432,0.027529875271258,-0.194317863092264,-0.203238082311517,-0.059611870116345,0.120267834126769,0.114210742642226,-0.139673197777484,0.0792953725644143,0.510013753225261,0.283234864953989,0.194107660105899,0.401430030900633,-0.125091153187757,0.215366853938291,-0.0291544463114092,-0.0617350199866765,0.199977620334478,0.131100258181323,-0.12394043972869,0.0800582972235698,-0.121609728249588,0.389918278812331,0.454553573550538,-0.0944268032380065,-0.271581835259732,-0.0522526439534918,-0.139368725584921,0.0169941243048712,0.521225413407133
healthy,0.323490034905645,0.189421668090796,0.478902121307731,0.312520229525647,0.553697597132107,0.37298098330815,0.471638151705761,0.0732916507287182,0.290315458227368,0.225916566494549,0.301644994739012,0.341923522650145,0.119263276901769,0.455555463479141,0.342145865354041,-0.179460358104384,0.200404105459907,0.275545328801797,0.417640784808095,0.469422706882599,0.457036422825988,0.41391260310687,0.186619024286145,0.209969912652532,0.327971360928052,-0.120454055967046,-0.0160633699836986,0.301315695495238,0.435196170496718,0.421914773297159,0.486957685016383,0.0317831728825119,0.0343078696030497
healthy,0.465269318863669,0.066242844225241,0.598632794720162,0.414127735839291,0.625113907245223,0.487130447399991,0.740568798053538,0.167250304396522,0.595679382362196,0.0454966141068592,0.368268562254563,0.334986118625798,-0.118864316141665,0.355950746087885,0.21837661332808,-0.409507341772154,0.319291434802102,0.18107638191517,0.567222468490786,0.597648959966687,0.192170476057753,0.307603961789478,0.497390400944329,0.160616439288738,0.390061731997505,-0.388183566830061,-0.20418985233029,0.35794992095996,0.63420634860765,0.615757008663608,0.630919797046818,0.269249784393166,-0.198331119895458
healthy,0.321093037675622,0.108527975999732,0.400891325896082,0.436597372542098,0.588446875286143,0.456749617482775,0.60487956917166,0.0661110778536769,0.312289507412651,0.231952514759298,0.326957517245539,0.477000726129257,-0.0219105416029293,0.411461446998108,0.275306540805957,-0.517632233040196,0.216437694498244,0.348703344472506,0.194431952453748,0.660530423076907,0.366167559966722,0.407544276932201,0.361756336906987,0.140630624993838,0.453995839251585,-0.18990420498459,-0.242772596252898,0.509338836806161,0.66226990808521,0.376695382021241,0.645523112436186,0.195749107362318,-0.112866395149812
healthy,0.0840898111619879,0.0969147341619322,0.305209716836107,0.0421677077889573,0.187539993562099,-0.0176707752991063,0.0576468263641454,0.0312811840703538,0.255741127258787,0.106661940819957,-0.0992871860364949,0.195733013417304,0.501323422271808,0.404137891026877,0.299285174630723,0.251765119094643,0.078589770109096,0.339902504560982,0.0995083744781552,0.213367516706996,0.338559665547913,0.319457109593202,-0.082411388934281,0.0944337630619677,-0.0101068748865579,0.417006732428296,0.361630114496684,0.136865393989657,-0.127685172966974,0.066555174631667,0.127076901185398,0.0877654958419811,0.482798265748194
healthy,0.0445850171282162,-0.0190339545853927,0.245291998796742,-0.000558034314917,0.109775263302314,-0.0869290251393505,-0.0314673360968982,0.0536790845027228,0.380562035973697,0.227433773501657,-0.0328722420581363,0.237508800355374,0.430186603693577,0.332350414946341,0.150866022395881,0.32075053883511,-0.102787306695746,0.148116550257794,0.123819408625152,-0.320609814038877,0.195330044877475,0.104168839417969,-0.222251130971339,-0.0046312902451708,-0.0752109620959646,0.26780631941092,0.416872053955898,-0.0357315376566193,-0.0422507428405766,0.0686333050867929,-0.0450707672283366,-0.0007113101724052,0.486633257006602
healthy,-0.0799822541291311,0.0072359122778775,-0.2894195379699,-0.127201394851233,-0.137720714670973,0.0157349935414457,-0.151493277002558,-0.0692914910100314,-0.337623365455103,0.0344743249922191,-0.104917103938513,-0.0259865577797555,0.0085962550557024,0.176783975055472,-0.0251783561906465,-0.14666919653212,-0.18267975434516,-0.159469288451047,-0.158835575304831,-0.139369749620196,0.037949311860931,-0.0780420771171776,-0.127066324149484,0.0090146995286872,-0.0481717058557009,0.353534296520357,-0.0483505713815581,-0.037291473971878,-0.0684858019575866,-0.237521422227349,-0.0367657321038437,-0.0472308728410601,0.0828010945688919
healthy,-0.095323574039433,0.0654214855102194,0.147184214151497,-0.0116893282407011,-0.200544850434708,-0.14479112431495,-0.162244687930749,-0.0360399355471643,0.0883935112843326,-0.104696171598373,-0.140803923743643,-0.095240781123348,0.280464467760992,0.114817470982804,-0.0433995745816357,0.458175697887204,-0.23865219434135,0.0392000331893961,-0.0361767889229505,-0.114127025742922,0.0163291211201738,-0.0592810267804705,-0.0765129701557197,0.0899392761826924,-0.0512784241237132,0.184494258923784,0.269404844302752,-0.123618551279945,-0.245033978262635,0.0288702092669909,-0.217038125960569,0.227455371012918,0.339654597796917
healthy,-0.417004521916252,0.0650410782846282,-0.362917387715998,0.0460134791806753,-0.568668281075432,-0.110828167310597,-0.23047312112183,-0.0443851659487217,-0.168901921160843,-0.310169217842369,0.101143295036583,-0.465880716413431,-0.193976788969971,-0.354265346053401,-0.467954765155583,0.0586506954023344,-0.217984908691972,-0.426267891866771,-0.296314903059789,-0.219518329068489,-0.457914768444456,-0.481084090000224,-0.110277925042584,0.090808771169635,-0.0345093337124253,-0.0196708234528371,-0.327536650002172,-0.184856753094515,-0.257129288387458,0.0356591201705296,-0.466887666074968,0.302289789809276,-0.122868302286658
healthy,0.0294569029871666,0.268574945599499,0.213837281348126,0.288479332998702,0.13482335390722,0.29605174619726,0.241157984014367,0.0620751105049038,0.187414718884354,0.111394258213611,0.197424706363628,0.235852884963527,0.0154780882964441,0.185044808775727,0.16929447366077,-0.0599603215113454,0.182385255987318,0.200050146497269,0.220839374357303,0.202075355997551,0.204398253459289,0.167703381236624,0.133178850903454,0.21230255042997,0.324678049274832,-0.121931486837204,0.0065254068542449,0.154620065606801,0.201700947812135,0.306454399864843,0.149256608444149,0.332840783332708,-0.0171298797247473
