group,CD226,CD278,CD4,CD45RA,CD62L,CD95,TCR,CD226,CD26,CD28,CD3,CD45RA,CD52,CD7,CD95,CD99,TCR,CD127,CD2,CD224,CD226,CD26,CD279,CD4,CD45RA,CD49f,CD58,CD62L,CD7,CD82,CD95,CD99,CD138,CD2,CD226,CD26,CD278,CD326,CD45RA,CD49f,CD62L,CD7,CD82,CD95,CD99
healthy,0.331286879635162,-0.0288144242432014,-0.191945022635629,-0.508607031410127,-0.389063028062659,0.415311063976567,-0.550503216154469,0.299984372367006,-0.0816934115819817,-0.0072876001631699,-0.53046674693786,-0.456797788645212,-0.0581914457144192,-0.494425235715351,0.384596891290374,0.243968366407668,-0.547417343853445,0.185982753889598,0.0773077891083191,-0.129401238290422,-0.097903083317216,0.137372674519727,-0.13770705434797,0.338673943998795,0.155632249742829,-0.0370290212874887,-0.148178886783332,0.601841260758017,0.466348493490108,0.0045892293943185,-0.199506294052131,-0.0713090952809963,-0.0783190745773766,-0.0455344934765411,-0.238908648928245,0.105162079954181,0.0983954389459222,-0.108689491781251,0.110887831801753,-0.185261921156678,0.480935417422422,0.461691599026852,-0.157912144031895,-0.329107521694614,-0.229032452738581
healthy,0.461476780645772,-0.089868292094492,-0.33605627501547,-0.414197230351153,-0.607122513879682,0.465366975153799,-0.605776886498508,0.545258347772661,-0.255461755494946,-0.218816138694745,-0.598543283460222,-0.433116597226022,-0.210927991893856,-0.569949293260187,0.535524458349441,0.329525175623195,-0.621836262995156,0.299194434524342,-0.174897146397147,-0.201558200924412,-0.501853300911449,0.31723981556309,-0.540491527751446,0.33028600614706,0.362459619455209,-0.111025080665501,-0.375447323972139,0.611607846632307,0.610812868452327,-0.0666337719476803,-0.466843091150972,-0.28063981608417,-0.0890977225107543,-0.232446104296776,-0.572892748224664,0.339888982385428,0.0355590753871815,-0.053676477050698,0.373664550027839,-0.170110148129547,0.582017819623708,0.624144397673627,-0.103703190224044,-0.517548231848992,-0.345989595863339
healthy,-0.369656612891039,-0.373495540413475,-0.49085018942932,0.143929050733576,-0.0622655386873034,-0.434669459319774,-0.0558721622913932,-0.66848262410716,-0.524293943167571,-0.451147655126326,0.115641121855367,0.319086407694591,-0.451894743081193,0.136851244193263,-0.554736299251128,-0.598758535787606,0.213574782122459,0.538224027923993,0.277168459457186,-0.0626739592161199,0.121114476660595,0.237402107838397,0.0707285876055094,0.247041395922068,0.281139982522059,-0.0647695036354834,-0.0065651731232626,-0.0136388178820457,0.350215299085117,-0.0014976301325426,-0.144076339950636,0.0042343870685829,-0.127906442220712,-0.507430850820722,-0.643531972230759,-0.273029430169561,-0.0838350478973117,-0.160505833320044,0.646852469007097,-0.652439066918771,0.347316794569573,0.27781246540386,-0.461688142436326,-0.750882524865469,-0.697138334940901
healthy,0.0847214361216172,-0.317719622030843,-0.222561345210523,-0.292023687914067,-0.582115354654616,0.182530740427163,-0.281332072019728,0.614047317043453,0.317118909120678,0.303801229097252,-0.418127559807013,-0.611687916242038,0.137432876192237,-0.392095553904367,0.68625030183816,0.702115792436415,-0.532666368407413,-0.0050732235067768,-0.31101754174523,-0.390151720918013,-0.49272924604529,-0.0795800772524876,-0.279575955514752,0.259544697644893,0.445503213021396,-0.398244049809942,-0.443510610711121,0.203972518263237,0.323720132969831,-0.438203104971863,-0.613701826896865,-0.625698559214872,-0.023596142313523,-0.395368605720491,-0.516253922250498,0.0200946718235991,-0.277883499700036,-0.123012078531105,0.282570792432168,-0.0967765296136546,0.230307973271516,0.232583434452552,-0.336749156002687,-0.641289766674277,-0.6097686843
healthy,0.0711141214036142,-0.0474426593700011,-0.338509294458132,-0.397333249543813,-0.401939257968041,0.271931253664166,-0.546568494839804,-0.653970987899683,-0.497127399438909,-0.526840766391419,-0.0810539012503405,0.219335922486562,-0.488089618480766,0.0163873367110123,-0.509254740600121,-0.504391914153466,0.0219768537790122,0.0626656883134203,0.288730369112792,0.550996761364819,0.429270152342185,-0.210829658845457,0.278925846203622,0.190673858311569,-0.536668033624488,0.501533370704274,0.365837524150692,0.127199571656368,-0.315165032054114,0.610765713028268,0.696334627331279,0.493294877811795,0.0233271594417398,0.234575759748434,0.174430048598217,-0.0246375704966293,0.350414410042672,0.0220462663199598,-0.0956113258439366,0.491994698373298,0.493380964595487,0.128684184721605,0.425375003654516,0.188728648414509,0.35117659178421
healthy,0.238212015451469,0.0300659295120852,-0.0057412858902957,-0.287971995550375,-0.146540197903994,0.296399041008976,-0.0756874968006058,0.161942597914831,0.287416213919842,0.23163892741254,0.318545666802006,0.307638767617704,0.161567100481263,0.263265607774433,0.0419440842231853,0.155530811705373,0.294611071370001,0.0446367032942363,0.0292337356436133,-0.279505055858552,-0.23629238153205,-0.0760616589757821,-0.232364192228219,0.187984598612691,0.554320486515376,-0.275893562879841,-0.281433732892535,0.499333463727612,0.437719592961834,-0.197997360384809,-0.267219976663658,-0.114628715304213,0.0110526558770728,-0.172243721425249,-0.0843828011119403,0.211943048706792,-0.0416609113268722,-0.142043334145537,0.193613887267937,-0.113200692214849,0.0172505657026332,0.305949727534408,-0.102649056183819,-0.0921668863290693,-0.122712305622876
healthy,0.217938693886434,0.121056439133217,-0.146317642460022,-0.15433647352124,-0.23678032560867,0.373420836245685,-0.0237436778633703,0.252243148298444,-0.0592477740449936,-0.0704647558200217,-0.275158264443678,-0.299378277675373,-0.0126945256902202,-0.188142751195619,0.377242322507775,0.222169259168978,-0.210295104757187,0.137014454676947,-0.178143462449275,-0.275513887666631,-0.246713287968368,0.257259663883728,-0.247016415179034,-0.0907860929789097,0.774916224739126,-0.210521496058379,-0.35548663769867,0.233576624949485,0.584885196997149,-0.406625604929429,-0.57521322410089,-0.335428015973267,-0.0446307291906219,0.352127661389506,0.337504958773808,0.153684324575839,0.183178466394149,-0.0436944698076638,-0.694802478971416,0.258710565717469,-0.158333828324327,-0.461674468674074,0.455407914523794,0.54093817957604,0.437514672090361
healthy,0.192223774838783,0.223810583740379,-0.1189220459569,-0.467574713756441,-0.18377325360192,0.35601917787351,-0.329246548154712,-0.173575216095211,-0.0468418312336718,0.0727668036762647,0.141871198404232,0.307991841163591,0.17472266843148,0.305387691643111,-0.141689163254114,0.0853133998047257,0.0946265086379982,0.180408071317341,-0.128832336850286,0.117838141159101,0.17656279419553,0.0698623039007457,-0.0251090983344103,-0.0485024946319337,-0.573663482377317,0.0533988080698018,0.0344278061701892,-0.402228305092783,-0.30949357214344,0.121807250760105,0.110463077185057,-0.0687560097357351,-0.115046826666922,-0.356888355970561,-0.274196549599078,-0.346547125344134,-0.0543381264239699,-0.157199268004127,-0.511610080844024,-0.237947844504543,-0.238095224054935,-0.499685641471687,-0.134200190383037,-0.0724052343117929,-0.306056018373456
healthy,-0.0541926642720609,-0.201024970680874,-0.419523801018087,-0.610441952133394,-0.435426193655859,0.157498501095136,-0.585749759860946,0.364498170285025,0.182179011560674,0.65101757069807,0.39585552691916,-0.0117806759627649,0.64390091328464,0.429436924871325,0.357444664992413,0.611606943633493,0.300141208390478,0.477056807964371,0.574175026304873,0.100909997491283,0.235533114242749,0.281259575104556,-0.0358728381512477,0.736653602231327,0.0138130025475555,0.275263611948784,0.0436714620445876,0.312821052392492,0.415696661664888,0.169898725512906,0.163239037724104,0.523274849546046,-0.021189153822776,0.32928944424282,-0.0371687024582918,0.189807467510347,0.304043642681179,-0.0876404115153978,0.684201626019346,0.0215334299412249,0.450320656253168,0.524553392660238,-0.0337124088229266,-0.280469518670612,0.0914713909536199
healthy,0.318770553970695,0.146223250465233,0.0208010652472738,-0.557928117381355,-0.459842987813216,0.458863409513562,-0.299112923833383,0.194618781522803,-0.0675271430633846,0.0654434888053544,-0.286380691724866,-0.431005986735503,0.0773633565596194,-0.273434016386967,0.317125077486061,0.334196996734648,-0.290930734223719,0.0899466643112413,0.0116978856572717,-0.107888620376266,-0.181916721939363,0.0436352406552153,-0.0750336452007091,0.248378317483118,0.298222499215528,-0.0881705314896415,-0.0426967415541122,0.525108470263676,0.300604884955802,-0.0665646664424871,-0.224031226661022,-0.207607368708043,-0.26963630985421,-0.34219314476791,-0.401949664024344,-0.286709224937646,-0.208258779976595,-0.274637154722568,0.296887148207691,-0.427932859343486,0.191137187919131,0.0750849098783061,-0.330870115423245,-0.434272400682543,-0.407607373281362
mild,0.0773209360527915,0.034732031511069,-0.0717122066062447,-0.622286432270762,-0.5144166343132,0.316474064993786,-0.356766152898262,0.225242672219677,-0.0238990968956619,0.171544173470845,0.0814249943818718,0.0385632403476136,0.192459943532131,-0.133991976620201,0.332335963868271,0.199190588857417,0.148038789131721,0.0893712232923208,-0.114767445472831,-0.207095839604773,-0.104801983372525,0.207829511267205,-0.129817373267452,0.113107800704628,0.596994614262932,0.0257084107300354,-0.0876298556613521,0.531473483028839,0.520329877126746,-0.0429192303021362,-0.303476842175865,-0.218050439159697,-0.0060742601348544,-0.0072629464186868,-0.10817746752895,0.0443889472094151,-0.157416589933851,0.0677615337613918,0.389764913141092,-0.0790079791787537,0.496248266564818,0.26898430058283,-0.194017931654035,-0.282960020977592,-0.146312592548739
