group,CD11a,CD127,CD144,CD150,CD154,CD2,CD224,CD226,CD244,CD26,CD269,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.362644034340162,0.238186404323477,0.136234985180177,0.320913107487238,0.104564589986682,0.403115093377341,0.529148055611988,0.620328560440569,0.182026225379862,0.143804330095767,0.159799606709651,0.16935012491502,0.405395934793074,0.301241660598116,-0.469192666512856,0.0849131369371681,0.0747359501222633,-0.699198779861769,0.383348016698201,0.0297289023773739,0.297245869579537,0.419874686859379,0.238226485846521,0.209940516570645,0.338433256013872,0.433113783237871,-0.335143483327942,-0.463418095732689,0.471799070883208,0.710571348307232,0.362657746093319,0.593263270955361,0.154303897448482,-0.522910666906429
healthy,-0.494064911203059,-0.0654078103486967,-0.129357960441786,-0.443681086043838,-0.0517060029248784,-0.525504190294116,-0.335477605250252,-0.718664436792044,-0.413271717918691,0.117023909449102,-0.181876509591546,-0.11603886206963,-0.652204693465835,0.111039509384164,0.256045075254965,-0.0653516362284025,-0.245775629671166,0.281000385776177,-0.273722487616997,0.111354687847,-0.522848023685698,-0.274037375444747,-0.243531256153934,-0.0903901738890782,-0.482071295451122,-0.481398592849039,0.603931933008755,0.497767681864248,-0.152081348359295,-0.577256231435485,-0.431888816591961,-0.551870155678144,-0.114871648986605,0.321235572844887
healthy,-0.253682416544571,-0.223678268556429,-0.018479071389199,-0.258399574500483,-0.0278336899434978,-0.384086070825103,-0.418180571470824,-0.496714106384324,0.0706909158348991,-0.440135066000414,-0.0016929596059228,0.0885850749591248,-0.269700841059769,-0.279219627932961,0.124652454713973,-0.300153295513474,-0.0185804279054692,0.532880808364822,0.108570567434922,-0.177659451983457,-0.265508572335426,-0.62473727143582,-0.0981140802439299,-0.246800092978079,-0.347969776721328,-0.293188906315197,0.383880212520734,0.378699598280555,-0.294812153829957,-0.572823046270792,-0.314369439838577,-0.541606458852176,-0.0098574383274055,0.243721380013039
healthy,0.12449371774939,0.0497497093340463,0.090338911786789,0.235851625483931,-0.13156400626498,0.345302105415732,0.351654985442225,0.397329863948995,-0.0627628204602631,-0.0456551177476273,-0.0288833965290294,0.243868135265501,0.321310847685726,0.3249422913285,-0.318611216126865,0.0448796340011373,0.0480759654767243,-0.636929791781483,0.212646343999215,0.024576456961331,0.0403227246011191,0.570726284135052,0.251919054381953,0.166693833320075,0.179719377618286,0.308841926591278,-0.250173272966655,-0.548743809618464,0.382147216736081,0.61202317228594,0.16734589932201,0.605793700129404,0.0630450124205485,-0.409164136206082
healthy,0.267258724328012,0.101273600269192,0.0792416150377174,0.315453826843291,0.0690676332187317,0.270131975533661,0.504163141083651,0.474826558469337,0.157500271483421,-0.0007492419731318,0.0154164652933778,0.137274108958624,0.354028449872686,0.244605712211379,-0.564772511414602,-0.0560685661046226,0.0181375509984349,-0.538238746476979,0.14035795167116,-0.0556101763270053,0.167893554140615,0.269310737330349,0.050428243213907,0.0300340408169062,0.427946668779599,0.386836962366543,-0.500873926377552,-0.434745555998154,0.312528614684686,0.633862230797022,0.346485876995343,0.350278608231777,0.0991307711200542,-0.6065672752514
healthy,-0.0200251956741289,-0.264840891459216,0.0600344698700119,-0.0084498256187051,-0.180353086223792,-0.101794515025251,0.0727556700684946,0.0063240623809066,-0.002184766804447,-0.247288005509224,-0.0916790038300834,-0.225765732206808,0.0897858801960243,-0.256060685467046,-0.477381828224884,-0.372224403817536,-0.192587748615123,-0.380432473201278,0.0830528777969225,-0.331503800513644,-0.0079258633216926,0.032113237456995,-0.311394924523117,-0.240661217839091,0.192390942431082,0.0218158593053013,-0.479677226165331,-0.462063708388102,-0.0365265036897964,0.0979525832296425,-0.124630067443114,-0.0174957476027078,-0.138756570234894,-0.580882715707188
healthy,-0.109836182699517,0.188360828228617,-0.080198785992532,-0.12852447017725,-0.0495519798932432,-0.115680029074987,-0.189520997435641,-0.232967950053182,-0.0939933624675584,-0.181212392304805,-0.166174646846866,-0.361271859889121,-0.242900091230604,-0.163362843316556,-0.0155678884571761,-0.186799789179866,-0.0898748435252147,0.254683131552996,-0.260546498380226,-0.122275789197875,-0.212348771473359,-0.303703407255444,-0.204987930272867,-0.129886384494236,-0.0367509665500196,-0.216873744054656,-0.0964667465324918,0.0949066930305956,-0.25068421281606,-0.265975748932749,-0.239866231775001,-0.142336602423508,-0.176806902127972,-0.0068367757467774
healthy,0.164995850879729,0.0551165268139026,0.0827690176463131,0.192162100292113,-0.150833623519192,0.236102573972468,0.364831353960598,0.334189380549722,0.143126109441328,0.0713925850266024,0.0353645612174384,0.223445657919148,0.182078389387404,0.219296446461738,-0.32132962275822,-0.0780755598136602,0.0766175344389785,-0.584582525691174,0.572629964194559,0.0053664355683612,0.10793112836777,0.432475412507932,0.0354349410705244,0.0659605466911505,0.20474619588059,0.304123335374062,-0.129230190699122,-0.281840077144036,0.30593427323175,0.500176269444027,0.168761593386847,0.311494825338881,-0.0085357741919081,-0.336188804356305
healthy,-0.0143149316497067,-0.14203769707625,-0.0872474336468819,0.0377918204655212,-0.185973467452102,-0.105782247923495,0.168973883395006,0.0658162124166169,-0.0113856210978624,-0.184340024796687,-0.108980973740005,-0.115059396668433,-0.0348310009159949,-0.183175674039613,-0.539380562078534,-0.2962678392102,-0.229679356747464,-0.72198618950543,0.217579620053268,-0.252077981694399,-0.0778033898446052,0.0044227176343057,-0.283357971008394,-0.179637721563376,0.0723470688031555,0.0706320516369505,-0.424547340829517,-0.372848756050104,0.0364222750200464,0.290121363892316,-0.180110513686941,0.0630067262365637,-0.14612889559702,-0.559792330316145
healthy,0.165521415334021,0.0505035150685931,-0.208500265797375,-0.220491353987064,-0.280797727790316,0.128702182566775,-0.109283310668166,-0.0802850629421224,-0.0431793442827522,-0.0260625992269969,-0.360781146065337,0.182090179568336,-0.107571508832653,0.0500766692175076,0.141783632801795,0.141626395341144,0.0395707876404551,-0.143692082959101,-0.0158898800911836,-0.0170753816967873,-0.170137469271876,0.0617149768864259,0.112642828323399,0.0430856867790914,-0.0079065355358722,-0.254350134650495,0.344510656670377,0.0099235980367442,0.109139922399503,0.0601661703988308,-0.122596086074853,0.120962303989898,-0.314886827106959,0.12016911253458
