group,CD107a,CD138,CD150,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD336,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.105683598914187,0.0524402244118261,0.135258787596941,0.0323031020985844,0.459855232829699,0.251912019444542,0.383726206367936,0.0209576381190771,0.281873703054909,0.349406450826568,0.190021673638683,0.423906654895423,0.251539998177573,0.160816041403073,0.0430578213528733,0.120925708369938,0.507975080096393,-0.260592318419819,0.158524222522477,0.172333605671109,0.288466237783061,0.57048899844707,0.385713491902554,0.107565119974602,0.199608233297011,0.455571436443667,0.224628239678446,0.0898639528372094,0.403865572923642,0.311908680178663,0.292038349399833,0.422775834527609,0.0974270785110293,0.184843930906055
healthy,0.107162703341475,0.0661120018401538,0.147191161746204,0.0128490787158029,0.385804861653713,0.238782197263055,0.208039562809757,-0.0522920865618456,0.426228962530992,0.189489233486779,0.0132067573925242,0.429815328556335,0.339971797673541,0.0808515208863253,0.0986296602411068,0.189809451348522,0.531948283528864,0.0555453522259544,0.0459486501344643,0.26209671275492,0.381112709633337,0.42931239572131,0.448443983706335,0.0654864214958942,0.140658331278001,0.292327538063283,0.268407094066594,0.181979322346639,0.261416018445058,0.158322559709935,0.310794794415357,0.311676104641935,0.0353070418358205,0.273036973458325
healthy,0.0865921589303998,0.119406858592547,0.126663053604546,-0.013739997165697,0.215349042442238,-0.101910313495766,0.0849719116972731,0.0759853780194916,0.135040243195134,0.197817062289824,-0.011856862996529,0.322425511447271,0.361865186867842,0.0580280608102313,0.0896567415697445,0.0548012158565759,0.402151502741747,0.155656876582035,-0.0494409182074315,0.344365664369653,-0.0022093555122387,0.415918227568798,0.294115229222205,0.167760299578592,0.0941110262796862,0.095843152676554,0.110977789073136,0.168023880512038,0.0959854104537123,-0.0028148510508092,0.208969960093953,0.0732055743607075,0.256321867293029,0.297505138935399
healthy,0.123595716047663,-0.0105024693884139,0.167246969888528,0.055728989816583,0.137777482968874,0.252392570737132,0.301763868468746,0.122677059596469,-0.305455437938733,0.332809530523061,0.198738380921834,0.0617719892895763,-0.342402077449333,0.166826801642941,0.111196276750433,0.115300229223511,-0.297321188960762,-0.236348169760062,0.107611543288616,-0.0008768019260662,0.164190677074733,0.0035800001055167,0.0461046957477225,0.0435382241461469,0.288086488329629,0.0082249505905784,-0.389566153160472,0.135485858377372,0.345477604974138,0.423095956198829,0.191808170057335,0.467176792378244,0.121182717333217,-0.399478058421804
healthy,0.146445491139379,0.0961148326180726,0.24861140803855,0.0453135947716427,0.238232208343216,0.388939741344165,0.445715164344303,0.209794611283699,0.141832187632355,-0.0204214268998359,0.284763500248144,0.131713382201922,-0.567183647179705,0.0664714344694057,0.116974695424247,0.053022990208452,-0.114077715490787,-0.391548616698765,0.136352374587267,0.250714214665303,0.116583772934149,-0.0016867797853078,-0.0185044079987418,0.0549554240026203,0.350423255501512,-0.609354722823068,-0.379051697687539,0.159885180377452,0.161604249449221,0.482557052495357,0.308336124745579,0.235813390486097,0.111534664227461,-0.612368583745253
healthy,0.225849929080317,0.234093482255667,0.346872629676031,0.1208708990485,0.167199152700474,0.330487254455205,0.273325983184997,0.19880592880294,-0.0210651502965538,-0.0797379127282014,0.366355360227469,0.0190849628811895,-0.274337490749403,0.122768641076711,0.18707643742711,0.223491254041533,-0.116476439144778,-0.408901887323468,0.396164730612051,0.170701664710441,0.3003672271835,-0.0528442682976973,-0.010113953589073,0.147096835530543,0.424936617322346,-0.217548249840143,-0.348179576057624,0.223929987558962,0.261883560063998,0.287728836488566,0.0953670738177496,0.250766837762114,0.270511435949794,-0.451262303260143
healthy,0.178149880570237,0.0304766950426476,0.201504963495491,-0.0448659117499552,0.365929050202421,0.302130143905204,0.472352249692106,0.0922944007049348,0.418459834466136,-0.014085693302868,0.335932776720481,0.20208471136359,-0.209540378363036,0.0372585164045504,0.0703307897186529,0.103321782964262,-0.0954482699349382,-0.375807467294166,0.394674687090303,0.309249016399035,0.432362004339822,-0.138424675927382,0.12955551573379,-0.0583015965637341,0.276207527462073,-0.387553178474487,-0.259481760513624,0.231219612692403,0.361015096149527,0.43735445831454,0.273669611661871,0.277803826009507,0.0566987263723185,-0.293900868604864
healthy,-0.158615015221084,-0.272426080609763,0.0739760939636516,-0.117490362636403,0.255222877917106,0.174309449571538,0.125909113957285,-0.0392947804010819,-0.135693475056858,0.0667994398857363,0.0351981693093547,0.209852285677834,-0.153339969399888,-0.307731082781063,-0.287306389368815,-0.222148122719549,0.066637931359834,-0.383083514307384,0.26915251419083,0.086410333895086,0.227597178879149,0.141949954875028,0.180767073374648,-0.125331750052202,-0.0079648038046813,-0.209676833661705,-0.213173981081423,-0.22855360253006,0.191401986853078,0.244832959060064,0.0192879683328492,0.325920506126791,-0.29972673384247,-0.183836218640095
healthy,0.202413491405212,0.0666308239523386,0.141544185511924,0.0662888017628417,0.34590085180996,0.321829699463066,0.386695144962753,0.162199907537965,0.158170591814153,0.153566343808763,0.188853656792942,0.263837216155942,-0.113908290525718,0.202186033497342,0.0454197676889812,0.195106234045274,0.0177872811468146,-0.377328239188259,0.613991584553755,0.244017715729081,0.313906153885373,0.143297445270485,0.266785737260241,0.0803298048580072,0.312129792728991,-0.242981334364805,0.0451531312693305,0.0912843564254048,0.320981032596082,0.521828494646928,0.1528831095077,0.392973694577059,0.169744852636278,-0.184742079983141
healthy,0.0191951855568912,0.0704956542177816,-0.0059132252283678,0.0355551513044384,0.0933658214003818,-0.061792640397142,-0.0987405495625254,-0.0327403516961315,0.193840109650473,0.112044197847123,-0.0372592907520735,0.0945648778398285,0.403540004869945,0.0794189142777992,0.10691817383948,0.0664887610403959,0.259985847228628,0.277852201713358,-0.0513723667679079,-0.0216791632117588,-0.0381924016120133,0.228450011895045,0.0665728133574893,0.0506401509759055,0.0172240017113801,0.451481765525937,0.316498790307068,0.122475073355555,-0.0390400312568457,-0.159587462887217,0.0721003072484625,-0.150795016668568,0.103782886518579,0.365971688606333
