group,CD11a,CD11b,CD127,CD138,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD30,CD326,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99
healthy,0.465182782591578,0.113205475814866,0.463909120979201,0.0446317231797289,0.0681832920627523,0.644907940704468,0.587357440372978,0.737018016150305,0.338757679422953,0.331018797497615,0.453042083350424,0.498416383071142,0.131010885712872,0.0787390407557171,0.401772173220634,0.259767228729182,-0.737534299284532,0.246097949977934,0.38781319422112,0.532847479603369,0.533995630803928,0.434147077517724,0.351620529548573,0.106730746757299,0.471046316890702,-0.12503396239015,-0.273260724007959,0.161601735213198,0.591232169466062,0.767377599637498,0.477980998782947,0.754444566039999
healthy,0.37929031247275,0.171978659631814,0.465685912345926,0.0584866009308021,-0.023726441578858,0.613144590335701,0.437601988008768,0.607527902232081,0.3158779936223,0.215313311075116,0.399889535658148,0.366439672608699,0.0629970861148237,0.133367987840561,0.416929269469469,0.317467151515976,-0.289070835149603,0.205665241899308,0.530453934618519,0.603347536451325,0.3992635844842,0.353472229115912,0.285755376444927,0.214585865495103,0.40430723934585,-0.0813031421781817,-0.0807256430743936,0.175045112574023,0.392770214279444,0.547359514563018,0.501015100086338,0.572845686525815
healthy,0.180101152862418,0.051509219058194,-0.033534248139192,0.136075603977516,0.117889424883306,-0.0360769081738759,0.216315170454736,0.213178918110332,-0.22293044283039,-0.0515630086278246,0.298828054408684,-0.0325062544998564,0.0937282498497531,0.0880939785391505,-0.176608689448752,-0.0893369484497622,-0.198723045506914,-0.287375019652337,-0.057980285968623,0.33539357283477,-0.118963345912218,-0.153055631311125,0.20979915658171,0.0081814634431361,0.218111406169168,0.0062905151040832,-0.258133506089815,0.137075887657263,0.214595393853265,0.26648244247935,0.288779147461724,0.275168413666061
healthy,0.261881054540631,-0.0059800030675192,0.0838848870597879,0.0342565504998834,-0.014747906880832,0.393455157532092,0.400366759433143,0.52142032870914,0.223430852425969,-0.0577263129173691,0.30088704776729,0.204454846871603,0.146367656772555,0.0809012181406187,-0.169317360135652,-0.0323930568013322,-0.576185230082776,-0.0273040469507295,0.313275550141901,0.36678521380319,-0.126705575592576,0.036735464467125,0.409310978736353,-0.0750549946473724,0.394723530432726,-0.471268019337321,-0.456230936736548,0.112665192621689,0.376175232585821,0.601277254651018,0.342115812526785,0.5897318078579
healthy,0.330671679155854,0.100632100873061,0.202959610990086,0.0861147877555965,0.0359644179681356,0.34881495206363,0.533923858603733,0.554628308135474,0.0945010196965402,0.0905899625937952,0.399134716700895,0.275806243945417,0.104974126502438,0.123636943899868,0.0033062454263215,0.0736560400843415,-0.508736618959845,0.0074777767225991,0.255456008828421,0.324050919424713,0.0967931928971072,0.095145873497013,0.482084255779608,0.0710437165081107,0.426385139365751,-0.584242030125774,-0.393695199502596,0.19302616126811,0.321253103662057,0.65039454320292,0.4075284401012,0.395567826347718
healthy,0.265679771989171,0.110533677403087,0.407740078707367,0.205459817044638,0.0909967134815386,0.332305835274227,0.157653926865162,0.382869409435554,0.354310003719868,0.0908049300037292,-0.0192227604364023,0.284081249419748,0.24788833899701,0.0119053196182885,0.0859619589486122,0.237618796774302,0.0744634223533581,0.315886538600376,0.317545798661139,0.382257804761623,0.0706831370048829,0.285015288007473,0.404110896862483,0.176030478373809,0.318516935290851,-0.07108526578559,0.216156510268726,0.150035782809388,0.320030154735658,0.256406356182107,0.357068567809934,0.326575845590127
healthy,-0.0004028805526407,0.0432944648649834,-0.136142809432444,-0.124570131677622,-0.0017264426940533,0.108099185198726,0.312703355196624,0.222203869885901,-0.10633100406577,0.0990240265456571,0.227103504330066,0.0954596251762162,-0.0705907513375121,-0.0609362716085142,0.169593134145651,-0.0804168687179521,-0.777210712070414,-0.0811015312479145,0.0575516856916964,0.217637296694062,-0.0688067196154407,-0.0253778281739543,0.170466644856917,-0.0215005599183629,0.319743984599407,-0.13957923118693,-0.556802166912981,-0.0002365521554873,0.343462054671805,0.493677796211137,-0.0820449142629885,0.232955088121837
healthy,0.137707076458347,-0.030902881388352,-0.0261036834002389,-0.01376775322163,-0.0184113824949673,0.172609435468281,0.268311041483475,0.0860388706025186,-0.133795693798841,0.209652825987961,0.128409106794553,0.174810874419166,-0.107233228135996,-0.0954957459742138,-0.0989482303211233,0.0415281020401123,-0.393800527041779,-0.101260756183501,0.0987119837726782,0.148959837132988,0.0379756409020379,0.0508611906330455,0.0660647604882803,-0.122394825800431,0.0696072385210105,-0.13290865638538,-0.231867869104373,-0.0423515931318527,0.207490896256867,0.330496720776176,-0.0049029271701964,0.216069399254582
healthy,-0.0966677620789972,0.0134736630961569,-0.231222307689812,-0.0604725776084194,0.0476515113305497,-0.225661940057079,0.189337297474829,0.0660875082023712,-0.222035298386378,-0.194039627597375,0.0350264691564401,-0.274939293471539,-0.0154774481605136,-0.0556450897898925,-0.410179332821365,-0.335477805175261,-0.763141435839524,-0.344847083324492,-0.111874120541239,-0.0023285137007575,-0.393386482470003,-0.257726189680911,0.0944054287293631,-0.0015463154171674,0.120875060835961,-0.486326394019711,-0.469142520393888,-0.116753656805597,0.0418620873833624,0.308018340041854,-0.127401070082304,0.0068695680127035
healthy,0.194006723007674,0.0022658486321252,0.110410102345829,0.0297836111607138,0.0253869393024325,0.197543031568979,0.3446628530899,0.434943310229722,0.0229281735802487,0.123592735932116,0.201182974206819,0.197590834628374,-0.0085720608889861,-0.0212752046621674,-0.0368883997420076,0.0745305842214898,-0.59359661083256,-0.0229750420819927,0.226499581103798,0.358347181741355,0.0046972419178654,0.183831311469952,0.2895030590843,0.0050912104441971,0.175047535620507,-0.593246680254035,-0.371713935857021,-0.0103577195141111,0.322697649664722,0.550232059039795,0.202135122689253,0.534037317818981
