group,CD101,CD11b,CD127,CD197,CD2,CD224,CD226,CD26,CD269,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD81,CD82,CD95,CD99,ITGB7,Podoplanin,TCR
healthy,-0.231201522566691,-0.277738379783831,0.0310316192588225,-0.30324187525057,0.0393995108981886,0.0749031397504478,0.145917541862193,-0.083998642458699,-0.159858150616593,0.0821287284798183,-0.0180257770750704,0.0756513158966316,-0.313616068381692,-0.0275529388423239,-0.191710489765475,-0.563632489204704,-0.0795491372698047,-0.199134227585937,-0.120692002006417,0.0684216205425211,0.043910124411909,-0.0582334997811324,-0.135486493965746,-0.227259069921645,0.25307534027547,-0.194935881050283,-0.169505415843343,0.131421064303666,0.143137132744836,0.126845230856135,-0.168708138704738,-0.220317455428333,-0.32758063361798
healthy,-0.120293273852458,-0.0173861553666069,-0.432689069880188,-0.480310418451276,-0.0204841332751949,0.055533667766503,0.298392846532607,-0.441241449929169,0.118612339702801,-0.0951579886984364,0.408899435907199,-0.392528542797854,-0.535849981839921,-0.442436995778405,-0.177376563493812,-0.272621749846671,0.121745566228549,-0.43077118672675,0.168365865975336,-0.0528524133018987,-0.297795584376325,-0.365786415285907,0.353672146845056,0.231231133298704,-0.462016671573956,-0.553220124038391,-0.0661874995508711,-0.033149526878679,0.282881552938615,0.102357459426604,-0.238300527266538,0.0416169636063781,-0.537748639782765
healthy,-0.111349882489747,-0.173656805307246,-0.0337289532113208,-0.446011753654695,0.179085344632294,0.400264419996685,0.335959094767534,0.0928385131569611,-0.0654630273210902,-0.112837205039171,0.179946855978496,0.0086114086364575,-0.588783641410967,-0.139050854025639,-0.145236718845957,-0.652162362495035,0.11956356533492,-0.159959070791031,0.242072685001093,0.210970619489486,-0.205007435065232,0.0188141067940267,0.2168304210687,-0.161562218305005,-0.590196029901338,-0.487045180948108,-0.0632678390996426,0.12778938767903,0.456596544992999,0.312484889206966,0.0443372563633429,-0.0679283402571386,-0.606086206799424
healthy,0.049045429086573,0.0013766030357753,-0.113417685571626,-0.281362353627541,0.323527395953868,0.388562058848326,0.467678331507973,0.0496975984585609,0.0738133850195427,0.148527459734313,0.257697817701371,0.223198871070483,-0.496378006292998,-0.240645268547596,-0.0334338905257008,-0.559213013036023,0.169164695352518,-0.0987027108729558,0.229832979639005,0.291889047937993,-0.133144207142142,0.0228980160976356,0.396856308550207,-0.0359603917692061,-0.28715050021227,-0.463276315926752,-0.0011304280658258,0.413348703318709,0.630329271032087,0.610468971525467,-0.119007430008356,0.11473275627112,-0.570801669718096
healthy,0.164212544317226,-0.0338463510464489,-0.346790881966308,-0.172575403186569,-0.124712996624853,0.251619564974744,-0.0103604710044846,-0.563233658066252,-0.0862040998706929,0.386240171144399,0.143772267497656,0.148667877481271,-0.246683902219229,-0.0679272764573507,-0.0515159006677221,-0.371061234386273,0.0659017400695445,-0.136581360477122,-0.352270648474941,0.223856926013316,0.0186946786802741,-0.0281571432502773,0.0270450505246202,-0.0409358140560311,0.17901173473517,-0.335523614013652,-0.0420909302176103,0.312670795964208,0.401124201490989,0.168738215723761,-0.338521325596528,0.0341890583587751,-0.191080585820795
healthy,-0.224208234403269,-0.0750957802576462,-0.37103441335865,-0.303161125986932,-0.386489314467693,-0.189952625700638,-0.241731167248403,-0.270185730379234,-0.18817277684643,-0.456933248206683,0.110834413602575,-0.438904944534315,-0.47730191902079,-0.523176842242215,-0.381952853061881,-0.0652700708212098,-0.249167168120532,-0.452693158260027,-0.245256581569294,0.0131712142524156,-0.424870490520089,-0.384687936205616,0.049257153094022,-0.0979338518809121,-0.322245625186518,-0.289694902648121,-0.0234821979118565,-0.263652954735071,-0.237652620041226,-0.276289904466785,-0.388842986951561,-0.188335421403788,-0.45343680656032
healthy,0.119800837740008,-0.0605308574378831,-0.314214372873638,-0.18703871597734,-0.170580105355128,-0.105362363400862,-0.205282990010026,-0.345773640494679,-0.152839977430256,-0.25650690297106,-0.23282915815785,-0.349086856232616,-0.271382367555144,-0.492428871829186,-0.253740212978172,-0.0613764034313072,-0.110657796722338,-0.310891075466333,-0.203035457945096,-0.383358281818633,-0.294738404410199,-0.325366367634546,-0.0890479825493309,-0.0002650535564304,-0.293940021445747,-0.210680087414024,-0.0780468538833743,-0.26013035530896,-0.0681528166126691,-0.206868582603945,-0.0242756044005905,-0.21227932220229,-0.153287663419983
healthy,-0.0142031489089378,-0.0070250004672276,-0.0634216546369261,-0.224942733644368,-0.022295600565687,0.15974311382477,0.116437477773268,0.0541164831303457,-0.176322115808054,0.0577097202897826,0.0599271145135715,-0.0476938874704841,-0.373551936874617,-0.142639363783801,-0.167994520171966,-0.646934532300226,0.281388877760871,-0.217818614133041,-0.0579489088834336,0.0345846879266413,-0.214698852168607,-0.171084931531107,0.0786303363828794,-0.0829171332155503,-0.141381696347316,-0.377681593622393,-0.0578590520347157,0.165127473996457,0.219996770246268,0.0115914340522269,-0.21809261372895,-0.149790178481204,-0.398423001110866
healthy,0.0651982923754615,-0.0120696370055644,0.499709990371555,0.0858408978280373,0.685180715985453,0.15231389622398,0.315124364130734,0.310664851078303,-0.129735778973567,0.448303633767706,-0.0110486859228593,0.600883997433912,0.472896929179254,0.683326476089058,0.617803777765788,-0.0875435889401179,0.34192737142762,0.547782359149516,0.430973602065161,0.321196599630594,0.62892006174253,0.611173330103196,0.160667537028454,-0.0932666467630635,0.201232458657177,0.417566838523969,0.2149064602032,0.247479390358048,0.304704629934673,0.610694096724711,0.0115521099538712,-0.184162271409755,0.405138851849093
healthy,-0.198395812080612,-0.0973738141807466,-0.0882997363889127,-0.345252385002885,0.0875424164558356,0.179487296624893,0.23416353150877,-0.0926447699467306,-0.0328012558777875,0.017265905619635,0.0727131092098079,0.10652153214228,-0.416976195831453,-0.111747617679463,-0.0178887940706069,-0.491228022543682,0.186404644624839,-0.106163750253687,0.116345783649069,0.24964037163765,-0.0809665017881792,0.0716722915237339,0.16886565671024,-0.0767365149118808,-0.430553965238891,-0.399106562627473,-0.0290594418088389,0.194963210001139,0.370828268287182,0.374994874588975,-0.136318649079346,-0.156271668225969,-0.429994054438502
