group,CD11a,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,CX3CR1,ITGB7,TCR
healthy,-0.30660301451252,-0.182001827889766,-0.272800772235357,0.285420048916733,-0.314240108416157,-0.474523462691733,-0.5338981963875,-0.137273050377428,-0.0622752453921886,-0.344293550644563,-0.224591386427247,0.494818857716732,0.391525116375401,-0.0065932037015533,-0.0170243529535478,0.675216605623161,-0.326662261028196,0.0064548334120732,-0.207854488340883,-0.391881798519897,-0.13671859094209,-0.276140065152131,-0.0119724247080064,-0.355401686353632,0.324061742134146,0.479448725415877,-0.40854299468344,-0.632501510740565,-0.289390888018098,-0.507618734509924,-0.0990742848976502,0.201226477665199,0.535781716825632
healthy,-0.19387802265956,0.377677862067493,-0.208042767228143,0.509128311497855,-0.0375622492434657,-0.104020867065563,-0.349745966242591,-0.282811837658828,0.364157780421339,-0.429170232647841,0.34085653686052,0.570452222787095,0.245481840796744,0.40872615142391,0.16553318007558,0.336149729279609,-0.131369109423655,0.418706386584147,-0.207961162669019,-0.0139223293620235,0.286246994078804,-0.368878781278554,-0.195648971454574,-0.257691244936408,0.542413351737042,0.560176269599854,-0.0019701808291249,-0.344747912986623,-0.0739233434356234,-0.146232526233092,-0.179195159612388,0.264969114178326,0.570521008844138
healthy,-0.19890663859892,0.0088364980298305,-0.124541764076559,0.323431107614601,-0.195234080254584,-0.398715361440037,-0.365658648811634,0.0178342057263678,0.0106758529056511,-0.239188999025401,0.0029872349439618,0.511917168732454,0.354189058180856,0.0691700184042447,0.108309796966561,0.695182887907685,-0.167252308711445,0.057526999037771,-0.209367085984549,-0.35175853543916,0.20108105811191,-0.22523104536765,0.181697514857861,-0.216568478477669,0.502463812930264,0.543601708687631,-0.17936379137876,-0.502730435110004,-0.162961058331,-0.357963070426291,-0.0091264217100769,0.0176965926282747,0.525973216191765
healthy,-0.235088146760545,-0.047098266049925,-0.285951289302787,0.344238567461833,-0.333273004869229,-0.374882788985721,-0.470634152724069,-0.124962050834873,-0.110541641606591,-0.271931893295587,-0.22375827873034,0.580675780878889,0.408515351090363,0.229868435567945,0.0589526785774525,0.655555667838117,-0.135306569455885,0.0848615250210748,-0.205062797560403,-0.362364788020547,0.11486366794493,-0.371942589521728,0.0816443717249804,-0.40555144500277,0.394781474738677,0.48456201745677,-0.377561083804123,-0.631449012933321,-0.322733525700232,-0.58889691736182,-0.0360256217172468,0.198951217778023,0.655964315121622
healthy,-0.252077775050781,-0.0697269918319509,-0.312012261019352,0.338676344370788,-0.247815935329874,-0.471169563343648,-0.431705929671844,-0.140890136800672,0.0335006820218812,-0.370737935185413,-0.221304666466033,0.537155945591251,0.284938079682084,0.0580262285796603,-0.0084801415878952,0.539111097722504,-0.0958507776420691,0.0660982841814745,-0.173919572595499,-0.244113145623572,-0.0190898595765526,-0.398305389774744,-0.0234871971385332,-0.354875823074859,0.612609283703973,0.436833760649726,-0.241119189076335,-0.61346096994078,-0.310688942931838,-0.318716220162116,-0.0132265871358329,0.136356273623306,0.579041237802699
healthy,0.258419804724089,0.09004547022957,0.308244651272645,-0.335019281472289,0.216409168240251,0.379395943033762,0.320351879606096,0.179278839513032,0.0836242856137768,0.247192713276927,0.0454977982620801,-0.395600768703883,-0.444623901924516,-0.122497028924065,0.0349339722380977,-0.545723462401008,0.407732489967113,-0.107784523571406,0.317860587745908,0.302304274514325,-0.120812956222971,0.43798248992273,0.0162421615758089,0.437208215465573,-0.574958053799605,-0.452063357977008,0.232975865844601,0.407389939412077,0.147307565577314,0.294056744849322,-0.0063875132560897,-0.0825760291266701,-0.598889823862172
healthy,-0.0469218498183548,0.141734189761102,-0.125725008363452,0.397142845488323,-0.149594887385828,-0.349891505329302,-0.176393208513837,-0.0449290294713178,0.0912720412035507,-0.299578041317091,-0.142045647238326,0.221044555152563,0.117166910807422,-0.166740321240881,0.0009220602080934,0.765059961528733,-0.415166912093083,0.0272815699679985,-0.0342149746372227,-0.127761054264928,-0.0123393825303702,-0.110775563150953,-0.0069815151050079,-0.331312932779453,0.119996116842721,0.516804769859284,-0.365292878185981,-0.478898084772884,0.161169496501725,-0.244798740561689,-0.0722760294323994,0.229139301564208,0.119419696679697
healthy,-0.167060098610143,-0.0956418011526577,0.0852720251113723,0.194480429691784,-0.206913918092655,-0.0386929803951742,-0.0255196300287494,0.0769369420772093,0.082400985388303,-0.0230798466547899,-0.173668357163787,-0.0035279968091495,0.0649356693766991,-0.272103040880197,-0.10714713552504,0.181941348750027,-0.154970631780085,0.0118784611700158,-0.0849853564509821,0.0819884915156713,-0.217303256938381,0.0959265023705264,0.129635469910627,0.12887382801182,0.0285936932426149,-0.0667847888023572,-0.085549818838825,-0.149840292812625,0.186561755632453,-0.198229001499259,0.288349759733203,0.153350523379662,0.0713187912267455
healthy,0.166801688412541,0.309676423459666,0.0058896019830085,0.421447455732762,0.315558681366431,-0.0767699943483667,0.086872159613627,0.0607074906608429,0.280158669210311,0.0676968529660377,0.366797213788124,0.596544674887227,0.444136347296685,0.463320124714831,0.397476108810804,0.630715302034094,0.0119101311044048,0.394297058630679,0.201505562846309,0.14622158392355,0.477013205261789,0.0156159808176798,0.0346676943735829,0.0325976760236569,0.418204399182281,0.492217009044407,0.0954735596353894,-0.131940387738535,0.236749180449099,0.134012834961157,0.0684037981073636,0.198213681448725,0.560933239691325
healthy,-0.209293232849598,-0.150341949830906,-0.114524653030989,0.313595808042227,-0.231856160539245,-0.31196768669088,-0.393684568808452,-0.116072721474561,-0.0108377098123883,-0.16899609743596,-0.186142975095736,0.349994527512179,0.327909105202317,-0.0305435068330096,-0.0925721075405408,0.634020613656406,-0.268657121802895,0.0057105720865967,-0.165042745844622,-0.394421633707396,-0.0382702945127271,-0.26846784084429,0.0525621811018874,-0.106596354218985,0.545162897679189,0.369468550950327,-0.331242003417739,-0.533474206721816,-0.177626095782341,-0.534608364886765,-0.0105068045580175,0.138049105083557,0.37698380054439
