group,CD11a,CD11b,CD150,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.147271879014211,0.0086261164328138,0.173657011685438,0.0948202858657844,0.319018315215148,0.353779170848445,-0.0646060405488927,-0.0356801126397691,0.253136169866018,0.048444916211637,-0.544202543434597,-0.188291023391611,-0.113638722571975,-0.473002590807603,0.258534622840303,-0.162991387179669,0.13144718580694,0.218815946033613,-0.0581763461297211,-0.0358687203359539,0.249154001075241,-0.0054712757304459,0.273515763582242,-0.41243823177028,-0.521536539321439,0.2334182082753,0.443214248964086,0.159064006597885,0.308847886551783,-0.564088022783083
healthy,0.214935266603941,0.152183281545666,0.278727596929611,0.465569533500402,0.375098052715048,0.411220648793401,0.187864972064924,0.355720002069684,0.279273277033841,0.396080266083377,0.106766837507254,0.438107002031933,0.331387120341308,-0.211541336008941,0.28069443863157,0.287829041333618,0.365494832359878,0.461822778074858,0.46913065800124,0.420842969669727,0.131247262213209,0.185195970291184,0.324011568919943,0.0402716492600521,0.0377031514789473,0.33777368736259,0.442706615577322,0.41218298872712,0.456822494790632,0.0213264035870363
healthy,0.220994162957572,-0.112232435317024,0.136191356356593,0.432124332156334,0.466436362818351,0.520017429258965,0.217569682270027,-0.0403366150430276,0.308579793601149,0.290034063088866,-0.203760796075254,0.362253035618079,0.178423829593393,-0.542845014354893,0.185319894326072,0.168680698923462,0.347914655521387,0.297968211727348,0.347391878340333,0.329093963329371,0.191365885444008,-0.0472084487746968,0.207964863998379,-0.576535636103239,-0.302054747115216,0.315862012033523,0.505174685382784,0.331879328394757,0.445954255789789,-0.151083923635977
healthy,0.292428944756916,0.0829654288824656,0.437932711954874,0.598220945948081,0.516469244782592,0.677316633416532,0.462179401256864,0.088694780497685,0.32222782845391,0.415972232441846,-0.34906257526073,-0.0707061200378211,0.121935834587739,-0.544150202874023,0.246167861229821,0.128833121116176,0.48966929563639,0.512155138796243,0.0219588106504902,0.230457596021231,0.544406978543739,0.0238021636872226,0.514766032978633,-0.362395023073289,-0.262479368857469,0.495628206671063,0.700310761247041,0.536372537432746,0.718516941690657,-0.487027876620565
healthy,0.372392555940138,0.125302758640505,0.4355996322886,0.505080848611385,0.622604034433996,0.580055344601329,0.073663463451824,0.486402452997668,0.314226327780565,0.618341359521805,0.001809086929454,0.476631511104039,0.367360269030881,-0.413769903929048,0.247598013525194,0.320965096039335,0.160557648803438,0.635239706989912,0.527889110409918,0.446757009665437,0.332445452159317,0.130059010036395,0.44784821412806,0.0582833218611679,-0.140412359798453,0.641287519845763,0.707216715468669,0.46400003617185,0.618282445086826,-0.0517331102549554
healthy,-0.156899050802813,-0.153894004628641,-0.392949758847877,-0.259795996839039,-0.404088778688365,-0.348382925801862,-0.385136870142563,-0.173736193818748,-0.11725032901017,-0.238287532820804,0.0022187179455337,-0.229739822918474,-0.180967974208957,0.22041995488356,-0.356725388754841,-0.211326141723427,-0.328735022867256,-0.294889009672906,-0.126941410929728,-0.126750276970232,-0.302413105373207,-0.164800351481194,-0.528051371116539,0.117305901091331,0.13009959413536,-0.359177878568822,-0.347111290144238,-0.318469054225684,-0.300596946639476,0.129909686101223
healthy,0.49151994245462,0.0465672238407594,0.34458808060973,0.47930384644498,0.311013573572727,0.513817125485872,0.201252321209869,0.26203988384581,0.32785335615941,0.301457292757478,0.0769112719862135,-0.0388104704387071,0.328940497450195,0.0115505376826638,0.390352055511021,0.232638683787138,0.472359858540242,0.273719907916801,0.187842169835523,0.253396476888123,0.231675577183679,0.200225929444695,0.339254709468828,-0.0892785606201113,0.135301076912935,0.171446037885533,0.277724814303091,0.560557374251067,0.35975061916911,-0.0550808960647484
healthy,0.395622997021161,0.0820682471017536,0.314799945711966,0.550572749991132,0.390846486520339,0.416224200283587,0.190981516881899,0.481724784504543,0.336311702553627,0.484358606527163,0.117704241641728,0.328210720302147,0.431730561733792,-0.282431910245456,0.681365796319165,0.316677723188316,0.340423580635782,0.433477213548427,0.467107916497293,0.446026420800881,0.252448325499098,0.0065939887420468,0.371212351499057,-0.0151563577321899,0.121550642777584,0.379858439113335,0.58121224537624,0.400328762820695,0.606029811458664,0.0343360170174216
healthy,0.37306449473594,0.0268740600663077,0.137097384748371,0.49905169406991,0.150307136003811,0.29383992707313,0.29474764517484,0.409323626280889,0.113897259844368,0.487558491306922,0.567211173141519,0.71709757720671,0.528863530074818,0.0692927693181445,0.344629761150837,0.457676208924835,0.390994337370335,0.319745600163682,0.565565548111634,0.485442805342222,0.137942276267647,-0.0374522242566705,0.160281002732321,0.369439772001862,0.387580967056129,0.225396196465394,0.192031775832237,0.183441459065794,0.471102611345199,0.507047576418475
healthy,-0.0331374881120541,0.178335421011003,0.174004481589407,0.0653653231149665,0.218058043698987,0.106038908633854,-0.0412301401023581,0.261553169609493,0.121687919046804,0.294043204660725,0.0390272663773146,0.258338765243373,0.142236260811132,-0.0869900407753691,0.167817250598242,0.127097466834641,0.110264500503844,0.197777877753191,0.291527244735798,0.171900030428601,0.0262080926194191,0.146026853669903,0.205644550044736,0.134751277763556,-0.0572188962847576,0.153978614157745,0.159360043114416,0.179288903014485,0.135343872698938,-0.0109064203798154
