group,B7,CD107a,CD11a,CD127,CD138,CD150,CD169,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD257,CD26,CD278,CD279,CD28,CD3,CD30,CD305,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,ITGB7,TCR
healthy,0.0556630010224937,0.0369941900817799,0.0854294286205925,-0.0926429201539549,-0.0323506400550559,0.111369244412867,0.0166204683440398,-0.26999161497277,0.0150933434257414,0.0051384726497118,0.235971500632414,0.250156831531063,0.111530239996653,-0.0663368185705601,-0.0154055323582671,-0.114333519997746,-0.0986172915670421,0.186909768822715,-0.0435221573555553,-0.528655238062143,-0.0600288481961647,-0.175951002147109,0.0047004205483987,-0.283971285221037,-0.265030809642472,-0.395967555529235,0.184239194048938,0.0684007872586356,0.121742337374978,-0.16108263812514,-0.106034834543227,-0.0374411118279091,0.190291379807084,-0.420584557850216,-0.495011071358863,-0.0141095789627575,0.138132059523544,0.331750015871258,0.196111462630065,-0.131183827776306,-0.538297756188244
healthy,0.135962687423524,0.197744329364821,0.312438784644608,-0.25361770493281,0.0767513866087593,0.348540304562564,0.0169622667590148,-0.547315018567027,-0.0304062852835541,0.20749691439905,0.273473506406193,0.548420451623082,0.348811720742731,0.0617352831997485,0.0300245308767024,-0.292639325081453,-0.0255258326319987,0.571085682510865,-0.237250857882564,-0.595059314128745,0.0094034497711264,-0.127821360712716,0.0606662304392451,-0.314679530980982,-0.286924795490484,-0.431787291921134,0.240447888974279,0.376175087733236,0.174650617256707,-0.150603795793218,-0.205819796436895,0.29179676690451,0.420468984383168,-0.580443530054719,-0.588176151547002,0.0351044328573794,0.139022564722597,0.538409429537747,0.330982033068383,-0.245575605132808,-0.625150384459492
healthy,0.0317540173942788,0.0113293559677743,0.0995681581038583,-0.0651700269396152,-0.139536593608379,0.0557054924197566,-0.0002413244551139,-0.282541112326869,0.0176114056972204,0.0775778162614097,0.327146723501619,0.23226884384745,0.0217194161206213,-0.182023471561985,-0.0078365001165728,0.185794254137974,-0.200452390751721,0.145643905763216,-0.175268971232088,-0.438914275715303,-0.0643304140485865,-0.192562839372306,-0.0111722300470498,-0.232819472234742,-0.193426008676717,-0.468208118164779,-0.0948461011580677,0.111126359244702,0.250570166429205,-0.372276345575796,-0.0564985593333253,-0.169553029125099,0.121114127673126,-0.523964118646225,-0.33186921385306,-0.0523563374642658,0.0671919568221813,0.303886445425882,0.182020217746019,-0.123110759136231,-0.405668006744888
healthy,-0.0016125413732735,0.0392826050627021,0.0972148936186545,-0.0165598714675216,-0.0094801171887142,0.185112640590737,0.0204148342166564,-0.345946546867948,0.0169796890255904,0.173328913470407,0.34564359696969,0.351433941817716,0.114403812549857,-0.0663753298941497,0.0374696570514849,0.0210502529471342,0.0046688178313829,0.187605076935465,0.100840476479851,-0.584622764909621,0.0604107925375545,-0.225354738985835,0.0648778283725846,-0.347317192350011,-0.373991972807974,-0.55973493230971,0.103302966003765,0.182282491301888,0.221361904794674,-0.213777679123761,-0.0687052584718613,-0.113133718694158,0.315328855199382,-0.439677990167653,-0.46480940974329,0.0517359708101113,0.274387599645972,0.505239610158439,0.46880761498127,-0.162353456785571,-0.631869692652819
healthy,-0.0422140157135051,-0.0270976579833965,-0.0300045797207745,-0.223211706000131,-0.0382349948218121,0.0260798043054366,-0.0840911526412725,-0.316973844337016,0.004707465575185,-0.103500296364773,0.0973945433965064,0.0438571539053836,0.0207775575236928,-0.0550374714023102,-0.0837686395041761,-0.180944592786369,-0.0881819938646186,0.144561592443146,-0.121356809879499,-0.52244676533876,-0.0768451010701131,-0.185615582255907,0.0112104691674139,-0.108450147270864,-0.344769951787183,-0.285101893761604,-0.0432822978986573,-0.018454257564789,-0.173304834288569,-0.275535162165728,-0.272418469458227,-0.0596550538051829,0.0936475450536043,-0.497076024363517,-0.382564169553308,-0.0335163984797416,-0.0988798430717133,0.21745455056089,-0.0585186019597195,-0.0226011331975574,-0.516028270532964
healthy,0.141756223709454,0.204856226361603,0.134009749528677,-0.0550694970914918,0.126121990858791,0.263078525623871,0.0591015414119118,-0.366077598592311,0.0988080485146455,0.0879831509191742,0.395499856973016,0.324421319377717,0.0312744304547471,0.128425771582162,0.258312146076578,-0.0837217136290744,0.02081785126455,0.277583758113433,0.058957834957744,-0.272453613583856,0.085216163493983,-0.455387224182267,0.1731418710908,-0.509180841326495,-0.0241919593773864,-0.708675503289694,0.404996042236252,0.158776629900987,0.34481211481692,-0.170710532564994,-0.014682675435281,0.0132908419723997,0.364250887515761,-0.377924248664841,-0.599764278080603,0.118609270098204,0.365008458678942,0.397551663699729,0.321916659628689,-0.284797570025521,-0.376306477841561
healthy,0.0705907749212961,0.230724758741194,0.449835103802681,0.321206356655487,0.134709927006782,0.0818269853838744,0.122183933048671,-0.0301948570827269,-0.002505686458184,0.483960079984015,0.184264582145088,0.542627810183529,0.193862101846632,0.212822159921259,-0.1546848150338,0.203623576079111,0.127225026901844,0.305483936548534,0.182449496631203,0.0195981583776269,-0.0111836259338205,0.0877705503284106,0.14241153224738,-0.193814689911589,0.09083119759326,-0.202293739855095,0.478671307773072,0.426321904955714,0.173905936694535,0.187102760264769,0.249282092556507,0.157649072443492,0.274014585768813,0.0085216752853871,-0.0428747939529004,0.300941565163241,0.341519726877848,0.352391111919844,0.430443957203615,0.112347438092084,-0.0238520028775698
healthy,-0.177373542367088,-0.12634392797539,0.012069431360023,-0.20781324813147,-0.199180444962993,-0.0413389285134,-0.181268421903753,-0.272446099926832,-0.0739465697179464,0.0067659349568696,0.100293131300573,0.0147831876054495,-0.0157495628947161,-0.175073872319311,-0.209623535000577,-0.214389847602123,0.0393188959025263,0.0403842940662221,-0.0317785171440319,-0.398588670139628,-0.265801426808712,-0.347366892017204,-0.248784771360705,-0.331099110064298,-0.179193390556831,-0.57060964571535,0.148940938899863,-0.0827394380433076,0.0163005149086801,-0.0981092262584267,-0.0638687009915853,-0.106506063874704,-0.0329505339200939,-0.27845937698215,-0.377635903630469,-0.164528238235138,0.0704629242217966,0.155772143482558,0.0605430962222235,-0.284615173894382,-0.423680651680432
healthy,-0.229582506563499,-0.199953836540279,-0.0714955730281123,-0.215752909135016,-0.199522429089384,0.0288780295698143,-0.209721324234051,-0.429900579023398,0.0039287526572907,-0.204164740861933,0.124762582359385,-0.0112052903910057,-0.0509097029681141,-0.186615541320779,-0.118896907989775,-0.23909651691155,-0.157260561188879,-0.0627247179988808,-0.271817175307597,-0.529064250119484,-0.18688109305532,-0.396048671655485,-0.220035015197483,-0.479794139796669,-0.293162991673876,-0.742192381960252,0.0985030191396899,-0.125493286791752,-0.0625643009972372,-0.356993484322179,-0.263353852628604,-0.0748972446530053,0.0056832828525302,-0.401312695578721,-0.446672592726134,-0.212746703334766,-0.0387497851393358,0.210647353206368,-0.0078077085964222,-0.208530897281034,-0.515484769946576
healthy,-0.0076149712249727,0.0252238199502935,0.135419014705244,-0.0088471662378724,-0.0181775958311733,0.116305319775814,0.0217041965059056,-0.301185336713163,-0.0066777960228758,0.112922787662673,0.270387167983644,0.337707696101787,0.103746235288333,0.0094024139161481,-0.0174074747774789,-0.0791726242837558,0.0747339638115401,0.147136403897085,0.134102668636976,-0.432848070123734,-0.0475607840607538,-0.252484836323514,-0.0707089918876007,-0.235001853842209,-0.0937445516528085,-0.544777038932791,0.252696501667187,0.154232382530975,0.297017649737447,-0.0541438520689254,0.119074309994192,-0.0314319940509549,0.105355242098022,-0.531599633125804,-0.406587195966447,-0.0583476018066172,0.261926883379687,0.459801438666163,0.449890168875277,-0.0792119677136338,-0.442497924443123
