group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD305,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,-0.363306980288791,-0.154723574776112,-0.46243309968908,-0.265766426965017,0.0207327940578582,-0.564759266333905,-0.373378778243864,-0.489850074298665,-0.0919130602422415,-0.363599207078264,-0.333228353926289,-0.284577293329576,-0.458266112634031,-0.0928583116242254,-0.0088587591545198,-0.533701223297718,-0.341580904665502,0.363703757275334,-0.241666902879839,-0.334052068570878,-0.310240875102547,-0.447671112017419,-0.613000732241782,-0.439503146755945,-0.220356368734403,-0.172889138597623,-0.327862566782899,-0.0442203832172122,-0.0241498695375538,-0.432554706124618,-0.481594289635299,-0.373406091630768,-0.558938856573779,-0.0416652871921077
healthy,0.183833034201387,-0.0067401058920836,-0.374772449979905,0.214287480992583,-0.499749680322946,0.0321799791161339,0.121116407858135,0.349370825475967,0.278260947213837,-0.339171651050241,-0.119350479400469,0.425669716818679,-0.323474503652774,-0.577291910048894,-0.124232333325595,-0.398428058398232,-0.171409206208352,-0.337327530021754,0.130907015373064,-0.412013912858647,0.216604775667732,0.0152961992035815,-0.289927402022571,-0.327933773375056,0.37208360833341,0.180484061694693,0.266216717240713,-0.525170929562814,-0.546180182084691,0.0174311789731948,0.350481832027693,0.0801834230096583,0.147301288790301,-0.581869726166082
healthy,-0.102697952727284,-0.0560665759363626,-0.21098059435694,-0.034166222280212,0.0707894705815449,-0.0867946019835742,-0.0405629416606051,-0.114282928669964,-0.0871975655268897,-0.188268363128727,-0.0241421446202736,0.3217497418345,0.155937171776902,0.114813205176374,-0.190325573911335,0.193031855710387,-0.0153431239408582,-0.291963555469543,-0.13475231315558,-1.34928823777349e-05,-0.257128901155661,0.0184329776018103,0.0611081380507535,0.101216762591414,-0.0745725359151082,-0.137794735015741,0.0311692071996481,0.186229301953402,-0.210833247058466,0.0918382968484321,0.121372135885025,-0.27382089526735,0.0803902956017272,0.19536854732113
healthy,0.14431188096429,0.0025144713670096,0.115024096311946,0.171295959343323,-0.181959716462978,0.130802684830795,0.263879336164826,0.33652030959981,0.0722981431997426,0.110418718544326,0.0265624830333866,0.271963798654355,0.195528821339479,-0.415046486153481,-0.125264510727675,-0.217255680066369,-0.0752702613984045,-0.308303173511929,0.0330074959168341,-0.295953582411259,0.267688612323788,0.0779626362484099,-0.0148393329586338,-0.137812738979406,0.215642906073969,-0.0181805524156822,0.243179283895726,-0.179797267268964,-0.164600910294234,0.198161705160054,0.332090252286341,0.273312617214024,0.352019479531499,-0.467607539744572
healthy,-0.275785074192065,-0.142153526082549,-0.44695794591793,-0.275296725329823,-0.186531414048058,-0.425309697954968,-0.29349640367392,-0.36615513091703,-0.118636067011135,-0.314224361475982,-0.2531380938346,-0.0895862230155955,-0.447159252106305,-0.359868965704208,-0.073842476415092,-0.543684018631427,-0.413645266295026,0.0258982488616529,-0.138773386030326,-0.426381755824111,-0.237477115602567,-0.429762342131235,-0.503088650726773,-0.467232619543148,-0.133766783221035,-0.143567060421986,-0.224517735466803,-0.203002113434511,-0.201632650863837,-0.366414224434784,-0.24507356867555,-0.304581618735711,-0.393604860896984,-0.301433941808673
healthy,0.4271045305697,0.0820242860714064,0.455660536136878,0.431431976687571,0.174571207930048,0.575738821849279,0.399640411881833,0.411665334669495,0.2497314848951,0.553821523178021,0.324548004018255,0.228718440093459,0.505918766846938,0.344405133840182,0.0515228224046864,0.458302326912464,0.439009469112912,-0.0278759179325065,0.433408157623508,0.419512052012233,0.594943553779546,0.325910778451253,0.339997207740658,0.383071741565062,0.331732244663582,0.159338246060567,0.50448926445916,-0.0897090337555751,0.0500783504841495,0.411538314567174,0.426403838477203,0.384452830329504,0.537503015834958,0.204310304139536
healthy,0.0175011050456401,0.0063106320444618,0.20045612292448,0.0389504527735308,0.267172604356598,-0.007269751863569,-0.08165096824391,-0.0173258727732713,0.133291772602618,0.27316315040027,0.0093315976146179,-0.0685470900869007,-0.114303217602736,0.0871463884078551,0.370969836624569,-0.299580748095338,0.0416868841421571,0.478007622332324,-0.136797253265166,0.100158014647797,0.0095879578014878,-0.0701184281417157,-0.150385294395254,0.011419180937793,-0.0001025181513531,0.0438886174592598,-0.0756413228456131,-0.0630765959623631,0.414892146787342,-0.158071244490258,-0.178171130988946,0.168863802648937,-0.171756266158474,0.0167951245122994
healthy,0.143358805301265,-0.0507947648685736,-0.0178057620745238,0.126615728995211,-0.216392839633748,0.232678512433294,0.241767128098941,0.233607823402674,0.0568939792275476,-0.0163738494135168,0.126389655369018,0.055186340793262,0.215960132237571,-0.325609966290362,-0.266754169497494,-0.0640651091838233,0.0700241832724484,-0.566964468916174,0.404753424141321,0.0050600776811441,0.0962299164111223,0.244381207255817,0.0466621076116432,0.0779955228770278,0.115553796141369,-0.0988536401977797,0.118027131598852,-0.157432139956379,-0.302121756629855,0.244723484302059,0.353131420926679,0.0318586846148695,0.275036087401576,-0.342095881235326
healthy,-0.0353294614874963,-0.0698368079659912,-0.191707010343554,-0.031837710987718,-0.412303468094001,-0.113971464376142,0.0985731619525708,-0.0226934629065195,-0.0496706814722187,-0.219386262098336,-0.146225899791875,-0.0913420353119531,-0.202326856426459,-0.507245051046104,-0.327461835153019,-0.326257828754148,-0.235850500896576,-0.603390872453352,0.0708453404530279,-0.242563874035696,-0.11536625705459,-0.0642053148153159,-0.30019291706019,-0.192485699104119,0.012610817290518,-0.0525939231510981,-0.0161748786265925,-0.415863407117349,-0.344597049686319,-0.0269330022263174,0.190663547089198,-0.229204096001349,0.0003669099273212,-0.507656007145549
healthy,0.209034685723391,-0.056153545319321,0.164255128109275,0.118568830341384,-0.302669623650631,0.222555298270849,0.317144321110791,0.407717220506856,0.144966020436532,-0.0046648841320483,0.178903623213019,0.183645704556645,0.179997760395212,-0.311561782054107,-0.203624005258789,0.0262697635152787,0.0863629539796904,-0.606085490521129,0.2872311320464,-0.011236886597542,0.154548612597491,0.361536420701799,0.0453702439925256,0.205049215996074,0.277846359897557,-0.0515153792537371,0.119169357920672,-0.519266530849279,-0.338993323509948,0.347434871657094,0.537325238906289,0.189694494038585,0.533191824319166,-0.334138709972453
