group,CD127,CD138,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,Podoplanin,TCR
healthy,-0.126344437222771,-0.0223740505477572,-0.0495589491961526,-0.292037122491401,-0.465106076066327,-0.519325960387255,-0.0390690678611516,-0.102639302623664,-0.362726684259134,-0.200367102986705,0.478652501381679,-0.0749138619114474,0.0314956651108366,-0.0296001591857929,0.587217642447674,-0.344016597250705,0.0080006411926624,-0.383362129383563,-0.0990291710152403,-0.145137262256721,-0.056188624001838,-0.382023388616541,0.383407667658564,0.495881125005047,-0.1054074792906,-0.399895033319172,-0.62612214971873,-0.50067635229044,-0.144083449930337,0.515203001296045
healthy,0.385824931566907,-0.0110954459481217,0.037409683700394,0.0036777746946315,-0.0890447423298864,-0.308935303742602,0.32663209990623,0.139969064572446,-0.381488099975663,0.326808947479136,0.568801357319257,-0.0002645068823603,0.411618840087248,0.19877448096051,0.31541062498688,-0.0944656714125581,0.422510046034663,-0.001700849312038,0.322549839342149,0.354650953929863,-0.14232734716305,-0.224257263044489,0.462193143470393,0.519800646743188,0.0366613879092393,-0.0070774127397646,-0.301825947002929,-0.110441962272786,-0.0142906848067316,0.565107851229934
healthy,-0.285324627095179,0.0131661377321401,-0.0216056788006697,-0.508828885567719,-0.467975049080533,-0.554107177592018,-0.321466782369438,0.0648292722770233,-0.3153614377805,-0.247206063372926,0.420771661800163,0.0106365564862542,-0.259689727757188,-0.0300410078003553,0.707726141730831,-0.218207709141542,-0.103297231570508,-0.505882850747939,-0.0292078839908924,-0.342883110361797,0.105270376214705,-0.300805227049842,0.604446070773685,0.377208391633023,-0.0298123597520455,-0.303052719400617,-0.606500844170981,-0.526868307321766,0.0014428042523904,0.43578955816132
healthy,-0.246876612875369,-0.0710490789521281,-0.037119123230721,-0.531998065945189,-0.49402254263234,-0.60620790107846,-0.455873267594602,0.0539236684478474,-0.223790999558716,-0.313298897207675,0.432850288773738,-0.110842672069827,0.0226319299684656,-0.0599665280769324,0.601580854304668,-0.20467635377597,-0.140073732613833,-0.586685608212902,-0.0187013426695769,-0.186273439539098,0.0553938872664045,-0.437251813576754,0.517491283168159,0.361849119344478,-0.111450911568662,-0.423090969376184,-0.648940871936995,-0.63373333331778,-0.081506104961949,0.491173551806043
healthy,-0.0437049219895641,-0.034652588104624,-0.014036248901867,-0.203221748075016,-0.406292404260648,-0.386993172773304,0.0190099743701139,-0.0237208340164222,-0.341302373235224,-0.151023442647996,0.550113136573194,-0.0664655560726038,0.11456748648075,0.0338788862306637,0.491655493849748,-0.0736484636884198,0.104280471854621,-0.150346707422668,0.038429552297743,0.0212583699003683,-0.0119793503664455,-0.31529267430176,0.647446455584084,0.419650656438898,-0.106418961398965,-0.164817855596211,-0.538579358018077,-0.250027212636285,-0.0588282968963617,0.587793207491919
healthy,-0.0545472187460435,0.0319788424068281,0.0047422133344898,-0.0959355986704318,0.332802129228567,0.314960190608297,0.0563398019011344,-0.0143881876186554,0.165878101003088,-0.0716462185740268,-0.396161901035287,0.132081740179214,0.0273399616907797,-0.168754191727405,-0.607552529374696,0.336425889622835,-0.0352416729461285,0.204301708726924,-0.300519807198703,-0.103896407309119,-0.0007904665355887,0.244488102874445,-0.555217872740455,-0.608341174358713,0.127477216265608,0.089763996536553,0.280024393655565,0.127077394847971,0.0252080520200768,-0.371526036206858
healthy,0.0833506167770244,-0.0475441565747507,-0.0530618964901196,-0.137041104916666,-0.252472389044828,-0.2924539292237,0.0725099152030006,0.0244263359144791,-0.254170271775369,0.198832880761625,0.431420977195564,-0.0605485863835898,0.349347107778583,-0.0006382496872607,0.367502221425064,-0.346457327542882,0.0907639339785031,-0.20851486834082,0.251947124625033,0.102911623535849,-0.125841095651044,-0.286783130684245,0.461198984425201,0.397979295713668,-0.0693637511387939,-0.108759030935061,-0.437826913960993,-0.146927193822695,-0.117305085833752,0.397083034072443
healthy,0.230201210044536,0.152397169258272,0.0572960328587688,-0.0236028829836073,-0.152069503746195,-0.0615228640942757,0.111648443747953,0.10574690180215,-0.0398104039514533,0.0481900620042903,0.390920418779114,0.229618204189696,0.202181623035639,0.104894995023476,0.620502725604477,-0.1906547879049,0.177647423368369,-0.0417754613573828,0.217354516716564,0.103867856169626,0.123670555324588,-0.0162019366797959,0.325053292901849,0.479191444419384,0.172694361410257,-0.14101850564535,-0.195649709196277,-0.0974944425382409,0.27396905064745,0.432446085430419
healthy,0.12324449636332,0.220290257290664,0.0073057753678456,0.0530362950895362,-0.157359454039463,-0.0521957300488865,0.238449479317834,0.0393446760015228,0.0820962523863889,0.102169732635967,0.447330392027829,0.287713363215736,0.16907734068537,0.16414420379901,0.704589336489913,-0.17394635631495,0.169554781701936,0.005360922928987,0.207893607046125,0.120699196856886,0.0860226215078753,-0.0366175234823402,0.3635538395553,0.336204947762554,0.224550904211733,-0.0240088877171692,-0.273104683435313,-0.114047542570271,0.241337928971112,0.466443757821125
healthy,-0.126160144280244,-0.117683244787334,-0.0548704060664414,-0.209305695139013,-0.420396619342599,-0.478158823876776,-0.0031656472143576,-0.149934678855367,-0.241820824573475,-0.223734245824192,0.432805636819912,-0.0645311011109624,0.0018916926553896,-0.0880587824736677,0.655749780331305,-0.342416258095423,0.0060724401110275,-0.426587747958038,-0.0331383856650463,-0.219246156762307,-0.0423745905758634,-0.23355534720249,0.625624000375933,0.421556063622205,-0.0637158976356688,-0.372013467757695,-0.600016109714052,-0.579737298399673,-0.0675023506964588,0.465740979211373
mild,0.293421923997305,0.134539219173142,0.206419639776764,0.0468183770004497,-0.115428921144145,0.0087947214264085,0.294615208522171,0.0390976382962322,-0.132757198528047,0.155563979266063,0.462459899902473,0.135497413042158,0.147626990133819,0.217451071139257,0.73330196286096,-0.352919431704049,0.269409297207689,-0.025574474288007,0.311743266669688,0.247616150942666,-0.0765194971406643,-0.0226835586833837,0.399232729059325,0.638210733031338,0.148660969602253,-0.0380937030054517,-0.230608202022151,-0.101215217735545,0.0778694985993546,0.469271819173178
