group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD58,CD62L,CD7,CD81,CD82,CD95,CD96,CD99,TCR
healthy,-0.0943985793833912,-0.0092314676371396,0.108841582303018,-0.11915625379353,0.240183596871398,-0.0002855344921983,-0.204438736357872,-0.196997167159975,0.0841233433974907,0.143952570114558,-0.176817134567855,0.0686051406100438,0.525888573494505,0.163844139174513,0.238727535211384,0.268290264284959,0.143526762880837,0.323873573244885,-0.149431451199854,0.181690393224572,-0.109445176578276,-0.121398836364192,0.163006299185553,0.118848982372431,-0.196603042263204,0.611093620773213,0.513353922524141,0.169123351262357,-0.0717820537083639,-0.304063232369471,-0.0645201457131148,-0.174385528337898,0.52680574848851
healthy,0.307350130373188,0.0503274334953263,-0.208159808087979,0.358938977822653,-0.52973158856869,0.209251701755545,0.311804404512141,0.537994704873814,-0.182584149475373,-0.048770307088557,0.532557078376392,-0.146812650595848,-0.617441379273619,-0.129228090705769,-0.288189530069754,-0.252757662783152,-0.0617745132357473,-0.469715206912844,0.233262534053693,-0.325483073643361,0.389268537509265,0.230229174207879,-0.168771323759919,-0.182678035892593,0.417190816699155,-0.530149039570011,-0.529104332231561,-0.0393091891343334,0.199627485232865,0.55737387249617,0.254729342779723,0.334525780515294,-0.642828238839001
healthy,0.296014797948661,0.115548274555203,0.339042257304418,0.307953748860688,-0.249449316630297,0.576484792331273,0.354825918313229,0.530049507578493,0.520630549780893,0.24026222827388,0.266758430682117,0.390584334420967,0.110832323928229,0.0140186992865045,-0.175471759183968,0.32000202999123,0.297354321954171,-0.2300730362016,0.151083696882574,0.164420368822841,0.532746431688694,0.384069166211003,0.224193063342389,0.358042442751835,0.360440239136038,-0.354062391166203,-0.0179461940088228,0.35518125411713,0.177006039075357,0.481506252403437,0.40329298703954,0.48445929803739,0.0303015079703164
healthy,-0.0761273914224607,0.091221202694041,0.121317293917679,-0.211591923950425,0.374217724960549,-0.245334776342053,-0.403885422431654,-0.4380945622319,-0.0140855247118957,-0.0477005993261347,-0.185113747808,-0.231805035051483,0.593572638163506,0.22524758731213,0.35392412827975,0.147136831363256,0.145873348423162,0.592064095139128,0.0074602860665107,0.135003744017724,-0.172750129834165,-0.153830731756427,0.0692839451565302,0.0766213830365923,-0.323025422762972,0.241295007684127,0.262002533333706,0.0845880645860165,-0.295439536673927,-0.502001775230873,-0.248492111846391,-0.499582835201557,0.615394731610066
healthy,-0.366246535681409,-0.178030533701827,-0.437860229854351,-0.4015728124553,-0.090965274468742,-0.506064284480831,-0.47996976531617,-0.489761172760548,-0.29288421428897,-0.316043619400357,-0.17906096859458,-0.572632380208614,-0.232611660252014,0.021400723182734,0.123058039017149,-0.590115612398349,-0.44983317120684,0.19768741311199,-0.121374019041346,-0.436145742925139,-0.281452599419046,-0.524845187841181,-0.566867515565147,-0.514618985435975,-0.37214001798275,0.0254717048510746,-0.0329765341436619,-0.202648324605361,-0.426894213095755,-0.488788008967657,-0.414333319272725,-0.504881792358214,-0.164824238423926
healthy,0.191968559538928,0.0593526753808244,0.150295173736513,0.295237307244595,-0.19899417114769,0.225156507010062,0.394657953719523,0.375304897392275,0.107967728029467,-0.01581976328933,0.144207819839745,0.0681121890581821,-0.341065211973487,-0.28152496997093,-0.437671748753647,-0.0732744914038647,0.0821001238725295,-0.398046958802313,0.386655263585284,0.0462266421580721,0.303431451955134,0.301861672466679,-0.0326462078783992,0.068771063280014,0.442232443887692,-0.620723198232038,-0.42983137329714,0.0437296785295642,0.288235422495014,0.36861962990731,0.224495946366295,0.299079393323666,-0.495123332666164
healthy,-0.009398584147671,-0.0699078893409221,0.25773310235541,-0.123445052372087,0.390755546859,0.0716642872874979,-0.178200163167432,-0.139680840087536,0.286642803850543,0.0031253394134316,-0.142334245060278,0.0008931677435732,0.172288213762664,0.452423362122759,0.101301744539187,-0.151033124869374,0.0828452413859293,0.568849471771709,-0.196236166138744,0.156684960974427,0.141020476374182,-0.144048499166031,0.0598762136475535,0.0924416668697053,-0.220302679855805,0.0185023270389733,0.477324927607814,0.0056217886687184,-0.274897535067407,-0.336063933901578,0.166363510955195,-0.144190059365529,0.0634201958630617
healthy,-0.0669708403729598,-0.0604450630189193,-0.222234736120025,0.0708887650688924,-0.150605383887615,0.0582716851825821,0.144340484551438,0.0989667496830918,-0.064446568140198,0.0958650083768287,-0.0743809439441294,-0.0568148768936018,-0.352658418146721,-0.250949378840786,-0.282003688007114,-0.306489151148906,-0.0583646540937799,-0.404769439955467,0.137265064821173,-0.127206688081093,0.0126100829414736,0.105415243208176,-0.12941732164474,-0.056737755083712,0.0601452923021581,-0.264430032586201,-0.313280650596635,0.0539742916734751,0.0952777361585274,0.184659538947385,0.057620173589111,0.0536482126095538,-0.326970971002972
healthy,0.437149621082926,0.0388035036107351,0.502333495642789,0.0463488504453596,0.199133718901147,0.671940492859982,0.13954869758964,0.314698513241342,0.200628597340662,0.494525291588299,0.0077783724509436,0.646998611514052,0.458384311277622,0.296591782207916,0.194351140910391,0.639720976986107,0.614088156664946,0.166206118084965,0.35971893857384,0.578028644560757,0.409984752712117,0.316222227428387,0.715567574019084,0.628238334552313,0.151169927212589,0.182189700323034,0.507140751158215,0.210563443539481,0.272227239529794,0.249171757284544,0.180154840700596,0.518755500660298,0.362482638625586
healthy,0.103044306537766,-0.272335622979228,-0.0310242581006245,-0.248419686781542,-0.340601403837019,0.0251097034518863,-0.177139351653739,-0.0935244119156928,-0.0895394469342225,0.077192094567724,-0.132832423547753,-0.0745328050992542,0.0379908168557873,0.0069110569377965,-0.128319500085995,-0.015434108390235,-0.0532776517704804,-0.0813096178493828,-0.0617987336065124,-0.111205859657872,-0.172375394580007,-0.0583216135386238,-0.0393456367039203,-0.033729207874276,-0.27705481793506,0.182707706991799,-0.0015492370334899,-0.0670761363837728,0.0126787287937758,-0.0148911484248489,-0.194060502719894,0.0492528844857006,0.0432105482046075
