group,B7,CD107a,CD11b,CD127,CD138,CD150,CD1c,CD2,CD224,CD226,CD244,CD254,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.141476436606981,0.147003757862167,0.0643350407098623,0.383572706371212,0.0112435497006379,0.351297205108026,0.0561599525227226,0.55656348708133,0.567207907307697,0.71048902129131,0.12833706393236,0.0438849008665584,0.292978007649745,0.248148277859878,0.438635189220506,0.422184461327936,-0.35433730962742,0.0895866540227434,0.0491403897513719,0.271489897449161,0.154468708412599,-0.788407338166416,0.382756245618796,0.1261404605378,0.380011309044819,0.436668169012826,0.424143880488516,0.318186568729329,0.326113108130256,0.0746404689111388,0.453175662422215,-0.240517545908192,-0.353429843830905,0.11468445131226,0.53460947077643,0.752511201248979,0.443275358399576,0.68961773585982,0.136355931606977,-0.428656628736613
healthy,-0.163830662680343,-0.214504747307744,-0.165192332240456,0.126242340821644,-0.112370746568537,-0.426017129235623,0.0191265825184007,-0.377802692580996,-0.334548788143938,-0.686576750316122,-0.416754975478944,-0.129869354597313,0.244399802657086,-0.0417824055337516,-0.65769094848061,0.204154692782969,0.502769321715514,-0.0428973651909906,-0.0906020221317949,0.150120805065252,-0.100351820522984,0.391239855920628,-0.282562728207536,0.260893876971753,-0.481155321195078,-0.256125469794893,-0.0210719105088272,0.0766103887896415,-0.520330308781334,-0.449281937664042,-0.498742600161799,0.65853799830778,0.602515066235088,-0.0702978477476308,-0.168066856055218,-0.61435528715781,-0.35975582738297,-0.473007130198903,-0.101583831757154,0.544229008694849
healthy,0.0889510198839502,0.0106530982539232,-0.103846496212051,0.0664071442546325,-0.0237503089034153,0.117090927012825,-0.018710344013033,0.275623776384659,0.377694791926057,0.358353053397296,0.0056676430698413,-0.013363052976445,0.109604480501389,-0.137747614905964,0.23185892122526,0.0581709730756902,-0.632263398071203,-0.0629081716651067,0.017941506127422,-0.0280364567541021,-0.0763728329453741,-0.582711023835274,0.0492690189131519,-0.126819791508927,0.224208668900595,0.41213523259937,-0.183185454944813,0.105658219564252,0.295656641894048,-0.117874270482507,0.210598572735789,-0.469546062373645,-0.326222212339557,0.0488863150573311,0.292821489381618,0.504775313027643,0.259833326724373,0.392192316742954,-0.0117331882483749,-0.673999012591661
healthy,-0.12820484948648,-0.218805817599953,-0.0927961060388761,0.0868597230232306,-0.0906025034400599,-0.386386538162256,-0.0684090203888458,-0.442779418667572,-0.472880122144239,-0.54658053809653,-0.164305704102719,-0.158850631685995,0.0294317016215658,-0.329156292444934,-0.404538189426495,-0.412177701633548,0.365315222838822,-0.271556052217041,-0.16865335939353,0.0332645077739601,-0.134665360032532,0.547409636765486,-0.278430937414167,-0.0330332047722437,-0.216061780212965,-0.360344322774479,-0.176643093484288,-0.219511015835481,-0.437866583474362,-0.0733539531115252,-0.509944596075749,0.228339738503487,0.445762867785795,-0.233795428892907,-0.480351291734537,-0.780569562099541,-0.366552575919904,-0.723009590547267,-0.216621371289249,0.446807346396666
healthy,0.0612397936109816,0.0627904623184636,0.0307646558136857,0.28431801115539,0.0387063226295274,0.0209316392442976,0.0055415805578885,0.184729215750638,0.0750728399016785,0.120048471071605,-0.0174945617716709,0.0377803515615056,0.149461806932226,0.203497596886444,-0.101875023096981,0.210074564566242,0.333688619851253,0.0845999977226034,0.0136492425782285,0.328982535288974,0.246789517826749,0.0844652452830251,0.175090296291778,0.306891308270904,-0.0165430761157725,0.384342184558374,0.326976437106664,0.308398249550226,-0.0819520174830215,0.05379582268822,-0.0020955452212069,0.609580778998416,0.235417104440445,0.0668453168656079,0.335950870636902,-0.0549448405489419,0.0703762105133537,0.213752559458086,0.0777175709379035,0.312993741516103
healthy,-0.219523403045488,-0.153230969214846,-0.0537500370987513,-0.420174702956402,-0.101913153809793,-0.375311658872353,-0.0531036111455663,-0.645519782083702,-0.42200220994464,-0.330628879349568,-0.264656668684588,-0.165097731422264,-0.489323820171798,-0.413852833027788,-0.155033907600263,-0.556482219796643,-0.256604719051489,-0.0522397679411058,-0.102302159926357,-0.574700631678169,-0.536532221949271,0.234341103432991,-0.539189020784282,-0.397713090003961,-0.658234635023928,-0.189223520024618,-0.489390884296178,-0.394701054533621,-0.221630742523919,-0.0041038234803556,-0.44227038266265,-0.0550187638383753,-0.035734585468975,-0.0271253146565171,-0.50517088519276,-0.4746805651211,-0.288446263981977,-0.548100761646979,-0.124365754357864,-0.133490950521599
healthy,0.213990030029539,0.241578798279517,0.139295624875839,-0.0473578772181768,0.229872481432297,0.255240087661639,0.0179797283826622,0.183934825622408,-0.0950431902251968,0.115789500813261,0.0204604425777076,0.0820743590757358,0.158775028515382,0.0343796045404081,0.361119630754156,0.178021035276578,0.307573026373471,0.323936261603226,0.16266145581042,0.202042127468548,0.224618316080247,0.168243849906958,0.284723285468993,0.212888278921171,0.145252217969159,0.260040906361113,0.204036059083912,0.261857479593259,0.136665649304021,-0.0213234146843242,0.1074309613099,0.244371754906118,0.236327514556054,0.230785026993684,0.139624139815161,0.100790610550893,0.211437286349338,0.26856157343414,0.176529844980239,0.301766731986536
healthy,0.0181972378927234,-0.0916784651625308,-0.0658967221171907,-0.117614051120993,-0.116449070744276,0.0155090536233812,-0.0046328278922358,0.0899748062932463,0.0128039785585924,-0.109092366508499,-0.129674793488587,0.0112525597092641,-0.406946856057792,0.13081676944796,0.0243228508403275,0.2412412768851,0.0890243272944835,0.0323420801696061,-0.0862743285037575,0.155012127882165,0.172351434285431,-0.0074383290025607,0.0922467763090039,0.0362277163959642,-0.0193841366786096,0.0881773104907503,0.139817599107336,0.141292962929469,-0.001970377265741,-0.0590537403001864,-0.0703070071674915,0.144311662278965,-0.134949425639774,-0.0169247920203373,0.192759749295826,0.129870661498258,0.0067461170119211,0.212915051520399,-0.0828374650441668,0.110371975130593
healthy,0.111164782142481,0.229554347154845,0.0876115819956117,0.5164768162706,0.111657290881493,0.117077409875278,0.0400269342163604,0.643308656111362,0.178332375261726,0.373889518001477,0.128098326440093,0.12675184946916,0.338995328488403,0.422615717223538,0.109378294372426,0.604991906025645,0.475748502202834,0.117947395927879,0.045786127604529,0.607114171092169,0.606956759527599,0.167544474348184,0.462356988588345,0.541405452792354,0.420771865664731,0.381186724006196,0.661346467963308,0.59850362522734,0.211155619138542,0.0330765926926298,0.243606902140194,0.244358281381912,0.522100947833323,0.139926031465229,0.327220108296417,0.285132674365848,0.289178089123806,0.516158835007519,0.129962456221986,0.358160305010528
healthy,0.12783304049731,0.129485632253831,0.0539862855591761,0.0812465581152509,0.103671442439314,0.238819916488224,0.0573338430908518,0.212250062951694,0.421518774705942,0.488195006746533,0.187172869632503,0.134513068869453,-0.0193069099120481,0.254159229399483,0.257365797717946,0.279139525367986,-0.360613297789141,0.0613197814770042,0.0576344018228927,-0.0047132566001522,0.100424005439707,-0.623264009230448,0.388290511713129,-0.0058038076438332,0.256949259490108,0.371067298028432,0.0637068751883964,0.231464484684628,0.323696023223689,0.0484892631820188,0.250016810532606,-0.56079289876493,-0.38806107721522,0.0729728337157363,0.396084385257042,0.623123274115241,0.256450161978806,0.598858727086227,0.0978609989720832,-0.403915445222561
