group,CD11a,CD11b,CD127,CD138,CD197,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD326,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,0.249082389330681,-0.0190696329900256,0.127895433500477,-0.0280480591808378,-0.328664035227145,0.259851723313506,0.423627977813585,0.498180785345964,0.0481698470858766,0.076694630516789,0.315161374992169,0.184165470959385,-0.508383997691434,-0.183148307633485,0.0179585025703826,-0.380596575721099,-0.0395147284468935,-0.667498253686461,0.284876875228688,-0.0775541060704423,0.199029465708716,0.302171938486004,0.0963979634560123,0.0869103715277143,0.246734402210287,-0.0112833074101868,0.316906430111866,-0.316257540976238,-0.471340702719553,0.361659310303605,0.573700253565212,0.256880721862911,0.449670963994194,-0.136335488966024,-0.553674928403882
healthy,-0.247650506398189,-0.20977974268985,-0.467199977532771,-0.0928109211042729,-0.112431749582456,-0.459125250498987,-0.234845757075447,-0.282690442784821,-0.350228847740283,-0.128939035133948,-0.136377751861012,-0.294485489735496,-0.293316701860822,-0.102608670471827,-0.0988664045022976,0.0467205904576064,-0.469374602073465,-0.0202149541630165,-0.0913797471485372,-0.337152743078112,-0.279047701540175,-0.313234435503588,-0.448311268817585,-0.41990353291109,-0.0853259347484729,-0.178287676094278,-0.191539100459448,0.072079303150322,-0.108658187468621,-0.17447038520118,-0.218371196474709,-0.299324466304201,-0.34198535306757,-0.169481847807382,-0.220843063524029
healthy,-0.114906425217209,-0.268643820250263,-0.442492610844634,-0.158584260053108,-0.422133342434487,-0.140334873699888,0.0839322190668267,-0.0567360714023232,-0.231578741634953,-0.212491524052798,-0.0581380321551861,-0.23631474317927,-0.417986009049093,-0.261886466716659,-0.0840560039740414,-0.187751520349185,-0.294388040581134,-0.391833738235313,-0.191630252766686,-0.235754577385569,-0.195991463363994,0.0632289392950354,-0.354657905097108,-0.232391654733371,-0.0562022809171277,-0.206402621414544,-0.0599005752441168,-0.191328883270066,-0.202787864826835,0.0285431926382908,0.103934368942465,-0.0844595631907132,-0.0042476227780116,-0.215902880002519,-0.352848395304765
healthy,0.119760613771558,-0.0178851719281734,-0.235657004233569,0.0009019878585302,-0.256842696008546,0.142764372046723,0.372253939807346,0.290138320327712,-0.162766768586378,0.281667931732579,0.219332926402661,0.177148588846106,-0.445299098077323,-0.20274438449469,0.101357936924068,-0.223355867682399,-0.265227187370674,-0.497968422145629,0.0484639002138745,-0.121400351796589,0.0617483229422987,0.195084377913087,-0.119910542552588,0.0291807137027101,0.257880675685582,-0.0183531799460832,0.349613312300102,-0.194600281182623,-0.334461941085559,0.362146313184281,0.543889721056813,0.194069330147028,0.51229891449982,-0.171074318687008,-0.510314855004919
healthy,0.167248842843555,-0.0090802008962636,0.0187972421671993,0.0074391383986036,-0.332309762126891,0.154424511786232,0.387755676605559,0.3538251007843,-0.057128178346445,0.0532250428021576,0.255196637307769,0.112392347362663,-0.619706019353839,-0.290396043751636,0.0576446773032863,-0.253114157500309,-0.176224176591053,-0.5209717350009,0.10238444127704,-0.136700598806389,0.087508295996131,0.198805309692901,-0.0664688775058168,-0.065934064448742,0.328438971608227,-0.0215818953536835,0.270992526219829,-0.460207041742129,-0.47071619866397,0.225379468036591,0.487570915795963,0.223734421925488,0.232716561530407,-0.164271087571893,-0.648924919241411
healthy,0.50306379302508,-0.0040782145606737,0.380207991226561,0.0933370516956685,-0.113040861252333,0.549960226649906,0.565952221820991,0.531083490947151,0.399963415547475,0.540609769296688,0.242584465197174,0.441226983158508,0.0763454657398552,-0.230722644769462,0.271724759215513,-0.198146242117815,0.51035396534369,-0.590475623208443,0.718992306423265,0.320856182283235,0.489916271871759,0.301572972809701,0.284942920476205,0.320260572926058,0.288794679040162,-0.0286350629082452,0.590786858474871,-0.189327650445371,-0.284416703516251,0.631767360275866,0.648751567036335,0.338289773855607,0.602882737594029,0.113790908173798,-0.0671220968276703
healthy,0.129501026643945,0.0891975206217371,-0.122674819507897,0.0111259886535095,-0.444354829967906,0.161264831756472,0.415415334764058,0.340581089457655,0.0154758796029608,0.0118256850974749,0.296386838479825,-0.0360596491461362,-0.435961934958719,-0.296020734678953,0.0017468846398375,-0.274068554726375,-0.308299966415825,-0.647299795129995,0.438051624829877,-0.107046675876809,0.108607446730861,0.199736087935766,-0.294569082206862,-0.183518203335095,0.207399592317526,0.0966670470572096,0.348503758453908,-0.27471284984315,-0.501491338456731,0.244536412116351,0.519756345452586,0.0370312065877674,0.181722724287156,-0.148311508724255,-0.379641412065041
healthy,-0.0033773836432448,-0.0793076023808501,-0.188379641264949,-0.10489673487172,-0.300687130360602,-0.0122235128068084,0.17078847123246,0.125300745586068,-0.25910181727849,-0.0357722584340627,0.101286459449589,-0.0395897204848228,-0.478205652376716,-0.448368596742033,-0.133322759184603,-0.46673557710711,-0.150469632243361,-0.815238919023757,0.325007223136629,-0.239973379979642,-0.0517433754082811,0.108418293963768,-0.207816678646318,-0.132386731885408,0.0610727699120417,-0.0823390215927767,0.0806269131840324,-0.371403945109268,-0.529595882866334,0.148378349623467,0.280135695939571,-0.0814206975060481,0.0945881092619065,-0.243041417098118,-0.495786011750367
healthy,-0.129533387976992,-0.0510210886388627,-0.284045162008936,-0.164939509248446,-0.416161188990929,-0.272712882867428,0.105151836469641,-0.0511937386332136,-0.251959071560296,-0.229923253983256,-0.0503240355552383,-0.336858028336989,-0.584356125931429,-0.397290478101281,-0.176229856418896,-0.462355538955914,-0.434825841964074,-0.675064596282244,0.0489074194852291,-0.374019180176307,-0.173542378791207,-0.111304990009394,-0.444670009410686,-0.320248037210665,0.009811043701916,-0.0343979913571442,-0.0063742866145971,-0.435487391301064,-0.475433932029599,-0.0673549405929714,0.176060486726907,-0.227615685992491,-0.0900266186674792,-0.205587759991337,-0.559078549623245
healthy,0.128354310068926,-0.0829362990939767,-0.0412681887139755,-0.0768562756195222,-0.329469059614283,0.0916563309169308,0.22209262979048,0.282422373314285,-0.0968861551612851,0.0759486166689147,0.111126344107622,0.0939219584010255,-0.369274355340203,-0.236145868843633,-0.125612034546807,-0.244188623961067,-0.105510441800564,-0.502558515670136,0.228641720824931,-0.105850156906786,0.100563381089404,0.236693314081046,-0.0710976351306952,0.0843292472580334,0.202323213638813,-0.0702520041733721,0.0561946346746894,-0.417926240227125,-0.378336630012134,0.248168105027494,0.406379062752328,0.0714048819404439,0.402975822744279,-0.115614377301566,-0.37839973612369
