group,B7,CD107a,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD257,CD279,CD3,CD30,CD326,CD4,CD45RA,CD49d,CD49f,CD5,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,0.101183767578267,0.0949793232452649,-0.0054129159826508,0.220908494186575,-0.295103990301908,0.0350039046577157,0.202960506689465,0.399901390542686,0.446178815964209,0.145219614087,-0.0163945011094511,0.0419725969021831,0.304267518010506,-0.523288749904889,-0.006722274932035,0.0370980580262088,-0.102528807407819,-0.578274800934388,0.180118194398158,0.282703704604966,0.0288564048780977,0.0065908677956916,0.315335983339866,-0.405552385367946,-0.502172215919629,0.0496521144171308,0.312455832220667,0.53946451276202,0.405697683768464,-0.557061408939504
healthy,-0.0538732009293279,0.0497879190311685,-0.0312117569868719,0.114102780437978,0.18519745776588,-0.0202322871128123,0.321253302827448,0.254357108856658,0.122162829654491,-0.21813419343739,0.0328248887511119,0.0806654040249155,-0.096770905372615,0.244022636507215,0.0488810413961702,0.0688690579766533,0.530717977237182,-0.106978206613587,0.173137444750134,0.462595903154654,0.350545817454739,-0.195196887231834,0.0736268036601686,0.278133989374817,0.355423605967188,0.0873326708682327,0.322045856429049,0.169727211438707,0.240952027672141,0.21686544619924
healthy,0.129997623858883,0.118533488775877,0.0284720626682254,0.306962565372776,-0.378426273131604,0.0061054398252115,0.492822443317457,0.566121382933241,0.660656674998601,0.0656763948140775,0.0006200959472715,0.0741208909650263,0.377140346797279,-0.411926309269027,0.0815578369447965,0.0519247538048713,0.196983969198238,-0.688257763324144,0.393763198687721,0.60868562151779,0.0415574938812943,-0.0070493495532177,0.360930583222149,-0.664808481181387,-0.404780586989341,0.132414586708241,0.380322504988556,0.710003067836032,0.617574042148306,-0.384686150032878
healthy,0.0657156337550587,0.116892333473539,0.04611035640812,0.316805734708431,-0.35226171834363,0.0339869452337317,0.388128289089231,0.42416329383471,0.546357692271236,0.149175658978232,0.0164523678137017,0.0805392409405843,0.247174203304825,-0.560923695175737,0.120978375530884,0.110617799303214,-0.256921653657735,-0.631279205588081,0.274444679123703,0.438178285160735,-0.0672356352378039,-0.0605823989365615,0.463646315388822,-0.259748750832164,-0.438788404840158,0.109382099785243,0.475585606282826,0.65990023264135,0.663790117404492,-0.647719606047292
healthy,0.0213886835622034,0.0619284755268053,0.0092050625350233,0.192370181745756,-0.34214052414194,0.0126780937844892,0.124914719106758,0.326979751893199,0.305786224939506,0.10476680780003,-0.0025223690672727,-0.0183066872871913,0.27725535665209,-0.579415762048214,-0.0179506408407178,0.0478310319338401,-0.190976549074401,-0.462973087490519,0.126543790167831,0.0839862262471752,-0.108669307423103,-0.0163790307119352,0.250073528455936,-0.612919895732411,-0.441010018324472,0.0653519995288504,0.105292893070898,0.449666449434672,0.171029138432996,-0.607029648423614
healthy,-0.0866715401194162,-0.0079465018296516,-0.129948552411038,0.10270617993485,-0.261644149406555,-0.114314918852152,0.0167907019602176,0.123174684236189,0.220388563308674,-0.0142092271507336,-0.0354334807810851,-0.0397178752309191,0.155632480134903,-0.139495658968256,-0.196790290423556,-0.0099043413697997,0.0666723131468672,-0.450060157966182,-0.0372321586457834,0.0088867132156488,-0.139634526901939,-0.0921716993019965,0.0540450259168273,0.0130689753058426,-0.294390811873075,-0.0231406380133475,0.0153317923868393,0.221681526910008,0.0678039848685166,-0.18510366513495
healthy,0.0144695786553111,0.0948486658135946,0.138715916794929,0.0790945424493615,0.0474903429798435,0.104931623910025,0.258392680324368,0.176931948684632,0.216742084669316,-0.0233499682879435,0.146532459186368,0.0748253656946666,0.255673095370743,0.0566602444019868,0.0052374905317919,0.103342109916712,0.403627813504794,-0.230581413757719,0.0346693781574239,0.252727378639663,0.328862760052293,0.0722500122919419,0.306082620802536,0.21714623888156,0.0426198045940452,0.107676930795163,0.382639011006576,0.32731587716007,0.454942432725426,0.122049275610045
healthy,-0.19051547142074,-0.188302960832697,-0.190349001431714,-0.119764889132826,-0.365288481682554,-0.0538757188241599,-0.0980646557598672,0.03566252796402,-3.12784478974493e-05,-0.008274599626544,-0.148438053880444,-0.181475622787285,-0.0262327410152123,-0.446650316009829,-0.270119190939373,-0.244771174989174,-0.256805107578346,-0.644075937418563,-0.146082744209376,-0.042932978792381,-0.330082521665475,-0.122669402966525,-0.0359006628282677,-0.389451662868481,-0.487898188898353,-0.174431456907959,-0.0043775472386559,0.0971410945295033,-0.0354306878883738,-0.424354911888171
healthy,-0.178555322259211,-0.141697420010851,-0.135662030988313,0.0338601871425064,-0.405652060691719,0.0135263731077446,-0.242488559176476,0.139930575221199,-0.0032885236046173,-0.0344317887621034,-0.156814040868052,-0.0791643513920528,-0.0328125453872683,-0.593818910546075,-0.115572337004408,-0.155948313041628,-0.40622342929504,-0.725339630854767,-0.143417809123247,-0.0638149897688321,-0.410041541078885,-0.0302124805411158,0.0357542392426535,-0.448184658086088,-0.465956172460698,-0.182377030473386,-0.0241391286277065,0.229281529887309,-0.0393359407955773,-0.583275513096305
healthy,0.0935005850678012,0.119529797690667,0.0904081198819709,0.213043548322382,-0.233212647465372,0.0422152343054926,0.246504188809573,0.421211015374706,0.489630406331107,0.159296280859854,0.129705470261465,0.0683231247575225,0.245131637142575,-0.394457036999527,0.0243367764727727,0.0406570811827215,0.0381850831127714,-0.665043730312666,0.239557167345272,0.436426623966512,0.0724666580303398,0.0338760314888139,0.227602306625896,-0.631628896739672,-0.39243019878943,0.0483591650487391,0.385191386199187,0.618455090034654,0.600121907425221,-0.434757489168745
