group,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD305,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,-0.358417003615712,-0.210655768385022,0.0157328962733155,-0.270201993726844,0.331076421807739,-0.0413525312488617,-0.391487418651549,-0.500620591475989,-0.600417389898239,-0.147243544156185,-0.110369352749667,-0.162895646834255,-0.380250055392477,-0.281508239732265,0.44726503953627,-0.0426931912191369,0.158769054845119,-0.0442870470170358,0.405462368173308,-0.0637872576452442,-0.0630862294097763,0.71015451808231,-0.320296244929901,-0.0183962007923411,-0.25003614038746,-0.400076254803664,-0.207348419661893,-0.192733346711103,-0.0407647826537305,-0.385370293901449,0.239719230665232,0.436906440526352,-0.473524609757511,-0.674135312576134,-0.331865924012907,-0.570466717027071,0.50496264912509
healthy,-0.504313852164196,-0.150511678960351,-0.0546217773157451,-0.490815448782642,0.493535747977894,0.029694923859692,-0.577183666974321,-0.424029225156862,-0.792867474301525,-0.336229257585328,0.0079455032687378,-0.140469517255647,-0.664001421175902,-0.0371883694221545,0.392427718567607,-0.0387580846493119,0.0946466760627036,-0.120376605095692,0.39413605290108,-0.0970354290989124,-0.188921792801532,0.460053474246498,-0.287859750449738,0.139043185521031,-0.603465230925935,-0.500571623443297,-0.184020268087475,-0.0798093875469607,-0.396264498313301,-0.501544183399465,0.45279877740676,0.479188395414909,-0.311139196959787,-0.677627850769021,-0.496235677825267,-0.616353196666055,0.45343229614821
healthy,-0.145603556589876,0.175103053595286,0.0700745627607044,-0.202517512203206,0.393779522602656,-0.0147037129601215,-0.137380321767586,-0.410010208489156,-0.302034022517147,-0.0492312389383951,-0.0327998101446742,0.0280410090977646,-0.23703594805672,-0.0391012084470702,0.515861470033713,-0.0213814566280523,0.208336874447007,-0.0633118381791265,0.279441538944737,0.1688584004213,0.157403750743439,0.50945564880678,-0.165550334559399,0.17219692506704,-0.155515148147798,-0.294149654273485,0.232601465147199,0.0793548644176968,0.111741435199693,-0.219388483503945,0.218062578834707,0.388092547237618,-0.196650039110146,-0.468399751057673,-0.200513823109257,-0.363254517974319,0.561699601432737
healthy,-0.104439323073798,0.200741467094577,0.0738296441731897,-0.213732144896644,0.367606760009583,0.0514820290125407,-0.0870133032378662,-0.285807288290164,-0.198785148842691,-0.0281565771031361,0.0641559619778879,0.0284122581788348,-0.174354892285367,-0.0288492171845203,0.500727281598913,0.0379432356143266,0.315741673395561,0.0018239533318878,0.382129382723794,0.170244306816957,0.170108008838007,0.591268655507301,-0.0016892019285678,0.163537979316263,-0.0809339551030917,-0.229310275211878,0.251173202658689,0.128455580199221,0.148151942242029,-0.211978857492018,0.513121551972251,0.596816102507565,-0.136910643812339,-0.423867075099593,-0.112590144872956,-0.35567872428353,0.540232251570431
healthy,-0.205087443521568,0.0215546310260628,-0.0217334319944609,-0.24266045781273,0.328901166281816,-0.0271588952615557,-0.157899868972095,-0.406298448031577,-0.352993907848795,-0.123765469746505,0.101029507931928,-0.0747543213008857,-0.334158692337769,-0.136285164508731,0.567248464784253,-0.0224320320087203,0.28357422261717,-0.0668113129799725,0.246543124408769,0.144590453509427,0.0539285784204873,0.492142936393447,-0.0895350526879182,0.115686855225689,-0.0797807222133356,-0.185519390735442,0.0517865426371034,0.0327341542715821,-0.0054455464995524,-0.313004553327796,0.511836522686324,0.425169074549713,-0.218888144247365,-0.541586723890747,-0.254106639008356,-0.255974867863685,0.591488590017332
healthy,0.401508793975194,0.435541820768704,0.161505339751106,0.424850244175588,-0.0036751347013132,0.0393195834384877,0.520784860840766,0.431972513875404,0.516819205106528,0.238610605789172,0.362820501451747,0.422793790006689,0.0750869955462279,0.468661727915625,0.169367204496946,0.139586078856844,0.0096243668751016,0.199199316912187,-0.0534077070372909,0.604268660594803,0.376211246715587,-0.4012957930428,0.554804020116595,0.461572604241993,0.387728486990463,0.184413274269384,0.392167017274988,0.366611535071518,0.0394503324218568,0.488688296540791,0.0211534070191024,-0.0787133964059579,0.50641077633704,0.519871184498543,0.319994325531446,0.510914335083201,0.0901412777218651
healthy,-0.169826579448636,0.0323255123214294,-0.0459060727478648,-0.261088251435073,0.263214064875073,-0.0187916537780384,-0.217575724346777,-0.334185933661245,-0.366134325946964,-0.145219162996073,0.131921968842855,-0.04162756996335,-0.327349167368094,0.0219299255704347,0.452956815131841,-0.0158243856328095,0.299574818531088,-0.0019294407689285,0.382264549865681,0.305390826696005,-0.0176470098809696,0.545116252741062,-0.465830241080251,0.074384838103275,-0.155019717391416,-0.208507097407318,0.144181199446716,0.0682768083198229,-0.149125065213092,-0.36170885518834,0.383259619153787,0.473311767409873,-0.216430157930806,-0.533823668741274,-0.143854813884333,-0.258139573612059,0.428065282854781
healthy,-0.160052572841551,0.0093253104669839,0.013613185640258,-0.15025126926249,0.183175218967325,-0.061168498580398,-0.241807842051521,-0.345950579226225,-0.40373616477803,-0.122941505863983,-0.0764057627287138,-0.0348590848032199,-0.155678913612465,-0.152581016276302,0.337502627659183,-0.0279730822564087,0.283199737330104,-0.038459267898034,0.395674849584837,0.0939734270767038,-0.054492961193557,0.694713794514595,-0.580412941146245,0.0093831449385265,-0.13639995911075,-0.327171293019052,0.0550519306695897,-0.0573735346648101,0.0515906306559635,-0.267823882973763,0.338919427864321,0.329574966029117,-0.338661139106702,-0.489483413163641,-0.078260473067036,-0.310763187793505,0.382316360256539
healthy,-0.454696214913511,-0.382451428019421,0.17227938286232,-0.0001724713744416,-0.0162309373143368,0.0448606210871273,-0.610735765364396,-0.188171902029056,-0.315072724756706,-0.0863706672458341,-0.179892764235827,-0.363865999434737,0.0200172804881588,-0.531269415444103,-0.226960280067255,0.131009675532321,-0.126890649533356,0.328904702935331,0.0339995801501657,-0.401709216162811,-0.510677267209312,0.151930549036309,-0.383119492841767,-0.439299229490035,-0.341533880196183,-0.29808459821647,-0.487177794782323,-0.522324087282542,0.071098397642452,-0.134796240071478,-0.0043719282032152,-0.318476214454571,-0.254482527474305,-0.369925964234248,-0.0181094561220681,-0.545299544458408,-0.137450980841843
healthy,-0.251695436187842,-0.235711033388368,-0.0765725991383711,-0.227589192217848,0.234769081222776,-0.0267352613895219,-0.311135481471052,-0.444716991218061,-0.506267295524431,-0.172287335283868,-0.0893097650208494,-0.22230418512317,-0.257194670912229,-0.276031251273223,0.307184669526087,-0.0140909727951458,0.207610516325038,-0.0338916378847356,0.35702042648439,-0.102079078913823,-0.165259055729406,0.691102747065841,-0.37131469033805,-0.0644415512800908,-0.218798631714065,-0.502311569552541,-0.114613070343248,-0.275357773186151,-0.0189416916364456,-0.236080462886174,0.513812412218151,0.37633634730494,-0.441959663131596,-0.651936779811941,-0.311848393997158,-0.642255699393205,0.360272165766528
