group,CD11a,CD11b,CD127,CD138,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD326,CD38,CD45,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.357006396259622,0.0647610261851709,0.224570164829738,0.0237283422570221,0.313769843296455,-0.291274775851861,0.386870804138864,0.524124774916889,0.6056947863966,0.183961674392881,0.120707140219066,0.166257882744457,0.396826709527976,0.287458973838414,-0.479825071824305,0.0781765603361574,-0.393513806818443,0.0705558416148351,-0.683734109183079,0.382021549456199,0.276505040760028,0.429242431246326,0.201360585431945,0.336466660622631,0.0610879815710869,0.425987624248022,-0.327388701438236,-0.473787784440674,0.46563243339301,0.701684897379361,0.350312278864481,0.582194452050887,-0.530324298953782
healthy,0.365805001813226,0.0916802465705348,-0.211386489525095,0.0900414087052136,0.384206139880416,-0.552516483938408,0.277109081896597,0.298869148243136,0.619305448215843,0.386467722120692,-0.289438698211235,0.0064187387775419,0.618705006884672,-0.23056462928432,-0.567878605923937,0.0727351520578066,-0.337312334104547,0.0141252372103444,-0.425873307107794,0.265281876651064,0.427062480223887,0.224613235527132,-0.168593984489911,0.487518265566276,0.364950807262483,0.460025298401563,-0.58488447020652,-0.608441685272111,0.163440838768336,0.574429402040092,0.299745760451627,0.395314137502257,-0.603360857533168
healthy,0.185580188002217,-0.12987413521297,-0.170470647978131,-0.204296758091016,0.215702213390633,-0.417641385868478,0.0944534504269013,0.366162351477542,0.255580405261017,0.0150473370511914,-0.0353168166847342,-0.0491160482765076,0.261913321791953,-0.0237569078486904,-0.419729936749451,0.0017792745826462,-0.265938191651038,-0.145284359752097,-0.629592213874567,0.238211443665853,0.104203864437855,0.282133725128742,-0.0180949299023449,0.217446260615984,-0.161460223469427,0.211146260849151,-0.327792861690342,-0.42782619155696,0.1833335047863,0.47500663880974,0.0554503749458315,0.352691192820062,-0.496179726329185
healthy,0.128220165951707,-0.0687091280713422,-0.179731590786466,-0.0301309665880149,0.254845570351728,-0.325854551264546,0.233305960956179,0.396428958319924,0.336903401591532,0.0817941194957525,-0.0585642485081345,0.11549987676228,0.30532999076538,0.194395031839027,-0.453802395652247,0.0490046547795912,-0.336033638442407,-0.0895355107071653,-0.62590922965792,0.113982439448667,0.0782909672790713,0.287558450309976,-0.0303238192493753,0.325712415931084,-0.103450390586554,0.351260509186067,-0.358590668195512,-0.525136739266149,0.323852368887432,0.616219241344336,0.19426186592067,0.524507665980824,-0.538537642668423
healthy,0.276404667018737,0.0696357542242449,0.0660517590892019,0.0551743900796805,0.332823588054466,-0.319925957594787,0.263399561229702,0.515153759949898,0.454743400051653,0.156582054105673,-0.0570280265407483,0.158269606275455,0.388933334625268,0.266658632189727,-0.52513270764535,0.103334132844262,-0.276007717491128,0.0404257196848171,-0.539582311578251,0.131532567344489,0.147679042499447,0.285689786983571,0.0560840239520724,0.426322821352842,0.0451104566294269,0.40233442193592,-0.537310173808457,-0.434360701459971,0.30501964572777,0.667358449235599,0.34063552979443,0.36344150486367,-0.563514494587002
healthy,0.344404328579717,0.0111892701150715,0.158446547859018,0.0768108247634043,0.336132434023438,-0.32762637297422,0.325077173470437,0.526925480432431,0.444589482045583,0.144827351473808,0.0617079784802819,0.0901825212361963,0.355329386175891,0.183745818880656,-0.307144815577179,0.120342095262115,-0.521971768796006,0.158043649455688,-0.699275826010029,0.624279920926308,0.346001168637576,0.445145505776098,0.124427174078402,0.443596472770779,-0.014720651046982,0.488962732165259,-0.501995924765447,-0.558795466651779,0.419756991120275,0.548950868736373,0.180518591607658,0.485748360565017,-0.459955011931739
healthy,0.311260108348122,0.0460339569135945,0.124842358277981,-0.0732361967501319,0.144005393260218,-0.255365654896134,0.390788346011947,0.29874399367083,0.407397137514975,0.185974167529195,0.0855645797412036,0.0150540193929907,0.281989668865681,0.0378081751617963,-0.227495791816985,0.0086204625903913,-0.407502898963447,0.0808950700064784,-0.448366556889581,0.468284723934379,0.255151711490937,0.23853657476918,0.0531628183082777,0.296946959136876,0.0905050500911732,0.316037302181901,-0.442173326522802,-0.374593870948579,0.347485883556459,0.471413977639047,0.145207963942351,0.344256590942643,-0.232239767394699
healthy,0.129408172962672,-0.0299953496040683,-0.0053433089042668,-0.0289227658812512,0.081947796317898,-0.243119468423129,0.258316651700349,0.317610000254891,0.306112750203411,0.107134720607518,0.035667976495924,0.0503830365275479,0.161348850335194,0.169568862916823,-0.367197408844945,-0.0635788884360223,-0.389759863379913,0.0602744901088361,-0.618782352019284,0.445852435332002,0.124132573778807,0.272453625896959,0.0696200624674922,0.166182261216066,-0.0911714548610865,0.205278870442738,-0.326552824793031,-0.326730417116855,0.256542332969285,0.421075083943141,0.071881728287198,0.300975142524535,-0.410164154255865
healthy,-0.0571154602075501,0.0097006989313649,-0.189681730456398,-0.0871547251985936,0.0817082213123134,-0.35941537176365,-0.173987332322672,0.194250060969159,0.0853644229987747,0.0056854714218609,-0.194681958784721,-0.164666052531777,0.0232204891693765,-0.227759523839458,-0.578160568379336,-0.0948357710686673,-0.507740912866456,-0.284800426547601,-0.774157216224814,0.266074647496194,-0.088605487206202,0.0236345484284704,-0.217001752357328,0.103886507100178,-0.0154943822266208,0.122805324573493,-0.467367053904329,-0.437865237716882,0.0546022389978305,0.32419691796197,-0.135321793265533,0.048329601268175,-0.592457935518323
healthy,0.226135396094981,0.0347591340970998,0.190075318999474,0.0849960502501281,0.217979726265479,-0.234542698912939,0.282133204893154,0.427126813299146,0.495356347891883,0.150776975888499,0.0720466252028354,0.179619156323672,0.242833723106743,0.282920252372354,-0.395857264578171,0.0349103597313561,-0.303117012157234,0.150655730804836,-0.680361468427447,0.347669065246698,0.262144422021139,0.469694826750312,0.265791994545696,0.332275517866344,0.036194590738865,0.229363237511267,-0.618432111590753,-0.390295028060957,0.389069003045296,0.631796808845102,0.277177115617349,0.620410964236998,-0.44792103819853
