group,CD11a,CD11b,CD127,CD150,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin
healthy,0.402079083734953,0.155924597914263,0.497595972139186,0.292764711907186,0.610932761301256,0.430649788618201,0.56041765499051,0.0990865607700066,0.367595055493548,0.374248260244093,0.329771947391837,0.494009310505681,0.356424279172338,-0.424618973686027,0.295878934140526,0.356470305271505,0.317023541091358,0.465986413986987,0.6169846254547,0.488179503156301,0.245792639936242,0.163284436472895,0.357411217249827,0.105259419220146,0.0226062385942031,0.5019177579493,0.546307012375486,0.414742526616229,0.615549279089467,0.173537820253285
healthy,-0.139239330620262,0.00525207181867,0.461743644069005,-0.118096202351134,0.0457138073083307,0.0345236540376967,-0.237905097623121,-0.297663203402885,0.544951533430685,0.0896104494579739,-0.396501875374629,0.479417744409913,0.151349128193859,0.205046702354538,-0.123084821683709,0.428834793592304,-0.0905538710421834,0.145443791930998,0.269258931769962,0.369845454494939,-0.320844297399547,-0.306138576528626,-0.183474480309031,0.56457062284684,0.576011763034433,0.13825940986467,-0.212686494234983,0.0185630747849445,-0.0477717745733867,-0.0484636615173689
healthy,0.0723256150289852,-0.14439068462752,-0.174043656845618,0.0208824027439945,-0.0690302732849976,0.132931035059955,0.0281046865430852,-0.0768721543705485,-0.125720296792293,-0.1375913298902,0.122011943711451,-0.247938793899168,-0.31805657332472,-0.301781740098917,0.0723922312280125,-0.318942473157734,-0.102819537335841,0.217026706016401,-0.382894680554651,-0.339832005239188,0.0542301621808255,-0.153062584706858,0.0398685546125793,-0.167330313590032,-0.271649191465098,0.0023958626272675,0.163768769621432,0.0936703063349095,0.116886346239617,-0.128787480622393
healthy,0.223019213968369,0.108108520268995,0.0103715068866779,0.347448277738201,0.445791841971979,0.423328131120423,0.576081139836233,0.164877143547054,0.153847781163532,0.116177046413973,0.282680511427158,0.263636330082364,0.0794451337206548,-0.414144467318256,0.181231251575189,0.0096477031359626,0.360361377106017,0.342640171085364,0.0951371835333052,0.149719870580159,0.481931867345848,-0.0116416016876179,0.429356074499952,-0.414899901963553,-0.314476527933003,0.406491544165028,0.623188147027475,0.403376396065757,0.653583684594338,0.121583701059902
healthy,0.446678597268617,0.164907886327566,0.538374335309978,0.428447941962124,0.567207811530916,0.512382937444775,0.720732998104696,0.336832931625566,0.488838075647457,-0.0333778587257794,0.359582683927158,0.346960558365094,0.233278556707069,-0.326766700905176,0.218158164937331,0.220974010632899,0.538533229468774,0.344176200427919,0.263519341971084,0.288755739542482,0.50875915251132,0.151795777649758,0.428036398014318,-0.641801627885565,-0.165322826299774,0.319006721047911,0.516725876181222,0.515057366890113,0.449443098251866,0.174688950263217
healthy,-0.205251388798095,-0.126505445838119,-0.459047539591802,-0.0599658244514323,-0.306987831132334,-0.155412682709106,-0.157867138261892,-0.217137009387648,-0.296584796853952,-0.0820187763463595,0.0087631308761596,-0.232224746608125,-0.296340333613161,-0.248874858961756,-0.134186221886967,-0.316263890275419,-0.344146542201355,-0.115044690514075,-0.329446594160883,-0.294201911002655,-0.2492657604221,-0.149709226559064,-0.214225370336953,-0.0081102877270633,-0.286807212811329,-0.206983639366011,-0.117817247000656,-0.217426750365649,-0.194455983474509,-0.125676267962285
healthy,0.135526576208035,-0.0657961206656764,0.360953725953311,0.112949370237771,0.0943709818072559,-0.0351395973064092,0.0797038556540072,0.0697805281184062,0.555421019885471,-0.014259456338604,-0.0154250327539286,0.102722284513472,0.0649748981118539,0.320500721793381,-0.11508957463985,0.158388222754818,0.140561937956048,0.0772327177625518,0.057690555193514,0.0252174658197399,0.0179932785950198,0.0004027839758955,-0.165083532749356,-0.11138804768801,0.244633067781243,-0.218042520866292,-0.17742431110869,0.213536186896062,-0.0816638868781974,0.0377086051125552
healthy,0.0961716621443532,0.0457107713781661,0.0234156084292385,0.244648871563437,0.142696950951981,0.262907679181284,0.40509531828323,0.173889958647,0.109768217891933,-0.152417941407927,0.030298459114295,0.132605728930689,0.021778381260262,-0.165241311169476,0.344193666644156,0.121139654736548,0.101141272260266,0.454591947535886,-0.186937576399333,-0.0300955436380291,0.238380896166824,0.0376886606121195,0.328352561619987,-0.189310074199195,-0.288416917635038,0.172308951564926,0.352344772331285,0.180517916435056,0.195028706253329,0.0629453782090642
healthy,0.362116813504445,0.146889508840203,0.43023442585022,0.175667388422807,0.520750782485119,0.212493777017003,0.392205734730507,0.182883689779185,0.310075892157913,0.349851357414919,0.204395786365707,0.52115648456726,0.494142794070895,0.207290107595873,0.497204738469686,0.447611948413206,0.388299482182616,0.400532346885219,0.527428928184192,0.503941054402619,0.254542509335739,0.0938422080195128,0.316505219080436,0.200890225397237,0.409788890888574,0.363100100200973,0.315065608200073,0.369760036425551,0.448034537177618,0.324605062319545
healthy,0.255725297253265,0.160377835211501,0.327581452184439,0.321307602935013,0.363792836109149,0.556539327805421,0.592788162434837,0.180228049216065,0.14085035368218,0.2990508154477,0.341908671176484,0.413055604453316,0.255439283921071,-0.627199124452173,0.423613035309461,0.170672332697614,0.311108364321576,0.542666567337149,0.244183791070936,0.368009488318479,0.407129396208299,0.132114993814706,0.378360531359751,-0.536042802979381,-0.306469267494674,0.481870216983691,0.720697986104273,0.425613668337527,0.684207927177166,0.223626545997688
