group,CD101,CD124,CD127,CD138,CD150,CD197,CD2,CD223,CD224,CD226,CD26,CD269,CD278,CD279,CD28,CD30,CD326,CD336,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin
healthy,-0.0226241067071891,-0.120666439610303,-0.392727134144954,-0.0940751084966078,-0.189316010922061,-0.0496798425396846,-0.468070486240434,-0.136949819627242,-0.254499666767977,-0.356027385364034,-0.288262409857192,-0.0802827047034795,-0.354218433587244,-0.189950067836313,-0.434152564001408,-0.173513793739673,-0.0829365181110036,-0.161609422797357,-0.526353646018248,-0.342807335044905,0.219852055769152,-0.165011438309595,-0.211361964416779,-0.427449225794122,-0.413188171230293,-0.161418820905602,-0.240324386700666,-0.250922106409838,-0.134697427199762,-0.14607342143708,-0.385668197007976,-0.341189222385243,-0.291555070426699,-0.444626191517448,-0.156524198359717
healthy,0.0390957125502883,-0.0269728935380353,-0.509926793491168,-0.0426575022024851,-0.139256707344961,-0.137997174556614,-0.385927941117603,-0.147427540079246,-0.220611760401767,-0.20952713650604,-0.299921899527708,-0.00206917329715,-0.2681012300766,-0.0454734074113986,-0.399876121411607,-0.0363127763388094,-0.0784276820638758,-0.156073835777195,-0.495492477658518,-0.332779952806728,0.0131544273447404,-0.0996565754814347,-0.215360128527837,-0.383730549819479,-0.435605316394835,-0.0848234562311265,-0.137874950692767,-0.215293710494267,-0.206525058563433,-0.112224324276974,-0.235944605083422,-0.195122692888493,-0.297569517126744,-0.315532510992608,-0.006245392013663
healthy,0.248291623805962,0.27297621762985,0.272939790431172,0.163511193576559,0.120358008966454,0.318797680386529,0.232770371216093,0.139771897644388,-0.0426155896541605,0.0644768889419825,0.172774800153269,0.0572404716926467,0.173278105499836,0.0550303077894322,0.374518016008141,0.307598353123549,0.0199680971475093,0.0402253019558773,0.33938932861797,0.274614804981832,0.34263732365147,0.0770320860179121,0.042567557130496,0.117046207519705,0.371500215492412,0.0756862128479237,0.119255377033544,0.141923915387515,0.246487362930771,0.0990905433040865,0.100696595250507,-0.0174220473722836,0.0775553592620779,0.121205536389325,0.0044589038343954
healthy,0.0880925843891168,0.0324809416501109,0.161105506498258,0.0093361787552858,0.169546531135555,-0.188124801307808,0.237343821882038,0.0583025976220636,0.168175778978432,0.311744006773549,0.247777675919424,-0.0141624926802603,-0.0667267649745153,0.0397208796367527,-0.0342340019087952,0.176389782237416,0.0796529221427962,0.0583225104042876,-0.432936296337144,0.0340551747201927,-0.237182406170668,0.0915507233659908,0.333502302195258,0.166333330591549,0.0361989171920362,-0.0024898782339367,0.210114768550424,-0.371924056766385,-0.128016932813653,0.0784869463873849,0.154095655159847,0.276496192313412,0.394740882293908,0.334875039505875,-0.0172598228203633
healthy,-0.272618733015405,-0.102809598122794,-0.436848002252998,-0.169479713794458,-0.469029200314575,0.0009038147559541,-0.573300363106232,-0.231541900197543,-0.615008407443977,-0.623989706139783,-0.249445636908355,-0.195072803722929,-0.410325159934873,-0.282330995045709,-0.63700274232347,-0.250948865072639,-0.145526609495848,-0.279915446144194,-0.55246710610931,-0.424998914084952,0.337868017873955,-0.192308997512652,-0.294785533392199,-0.576236699488459,-0.50359743635505,-0.160080670532769,-0.458845241530331,0.061951807543586,0.0753552853827689,-0.296460709657176,-0.572761361368712,-0.662537596350777,-0.505240519461968,-0.601739614385609,-0.214015608600799
healthy,-0.0331259751543606,-0.115956964239956,-0.232912369889789,-0.159268590003363,-0.432781690926851,0.251002497161594,-0.406118559166171,-0.158567506162526,-0.615559862503345,-0.611233607270527,-0.318287690239652,-0.148441492431006,-0.338421364076772,-0.391740194966334,-0.342249378863685,-0.0520216906913466,-0.228947408236957,-0.167307092848223,-0.406641360376599,-0.250591098203814,0.795618271284451,-0.73312226277649,-0.44804221774911,-0.440778923464309,-0.191314917728015,0.0080264448871239,-0.586468929489369,0.315190829529795,0.446666360356213,-0.158822816408764,-0.600401561429073,-0.632721555698534,-0.202868181252672,-0.589386493261371,-0.182262854709992
healthy,0.342971279305095,-0.0505527980895975,0.361347902581626,0.117439278824538,0.236263670090468,0.0814065391100212,0.267209904462038,0.048560475298391,0.190541760789266,0.294137437585873,0.371697091463753,0.159663850037094,0.024225789854438,0.125361217646668,0.0388711614458748,0.194919037016292,0.150312289762219,0.0923913945244171,-0.165328050445147,0.0936140579366727,-0.0399158811141327,0.306847903106349,0.166280785472266,0.170995722098136,0.0938551433942688,0.124327389626183,0.186139846043961,-0.324504012565634,-0.0018598205189163,0.208498854324595,0.120077152278494,0.220359371747203,0.290230520304637,0.147019769562376,0.126858788058675
healthy,0.400021178327829,-0.0779827326647171,0.18289451878865,-0.0864070754640466,0.0237206145297667,-0.164052794502609,0.401672387015841,-0.0130894408994495,0.230679674496621,0.330209338833383,0.104752343426262,-0.105545582832214,0.11096343024855,-0.0268879030523166,0.341130769490386,-0.0979845323274332,-0.173431950233594,-0.197939688636493,0.0917251927995745,0.238975539625619,-0.227050826369097,0.365466245686756,0.211929917706684,0.391346493802667,0.20237345655583,-0.104456186466901,0.161795763271991,0.053204156381866,-0.0819541230951112,-0.0796385919612128,0.290650397803601,0.357293713054201,0.18442060324227,0.42157490397796,-0.145400097845283
healthy,-0.225494324670556,-0.107573017916727,-0.254330310494246,-0.122463970281855,0.0108464305155213,-0.398029767098891,-0.245326034677423,-0.080439264224537,0.112524113652673,-0.0219266469411649,-0.247172696425637,-0.0886382781942469,-0.228852846435228,-0.0488674687119015,-0.312526586035212,-0.102395445485997,-0.1604016744455,-0.133163933076721,-0.472851921666292,-0.356292173345381,-0.624324824950046,0.0821728103237215,-0.166515614042109,-0.0893242880859955,-0.294048656544178,-0.0058924179499262,0.0221713380062688,-0.462265276998902,-0.433675734566762,-0.186660213753324,-0.0301378334636498,0.194966084593566,-0.176469157518577,-0.0854867679540845,-0.122093719135711
healthy,-0.116967330636309,-0.215169198610183,0.19099390058314,-0.299511115283773,-0.0982687931457217,-0.378493670707268,0.219265151279424,-0.269543352335262,0.100771951331475,0.222385683248259,-0.0143223872971948,-0.188547343570796,0.161800625822568,0.0467601224161332,0.0970269119335949,-0.232876938413981,-0.323616160984689,-0.18322162888807,0.0795415312228835,0.0784908874866757,-0.430004223355496,0.124615473672358,0.0119232701093792,0.241587233289371,0.155324033515818,-0.174919460663662,-0.0950425737762309,-0.295272900411103,-0.171985258394989,-0.262734918802071,0.222508107665875,0.348158603545803,0.0280223239571878,0.378548136660122,-0.195943223576366
