group,B7,CD127,CD1c,CD2,CD224,CD226,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD30,CD303,CD336,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD58,CD62L,CD7,CD82,CD95,CD99,Podoplanin
healthy,-0.0987339186891442,-0.160040569203998,-0.0341878786622025,-0.296575730091402,-0.453760761928122,-0.514838302116683,-0.0028845336788022,-0.0804869271475602,-0.0447462377131885,-0.120234054855283,-0.12869730284001,-0.324925147637925,-0.234627388535926,-0.0087084602458284,-0.0190796502128574,-0.0904717149605838,0.67957984872791,-0.296384813368433,0.0329284996918488,-0.200985926868132,-0.417507547009675,-0.152712240171611,-0.133726198682012,-0.353370056587415,0.315764883939503,0.504572016015285,-0.398772625136641,-0.619150001054486,-0.500877814298392,-0.107481764029271
healthy,-0.156203766296851,0.142751350149382,0.0159701682708984,-0.357993557079931,-0.303925331588318,-0.674783565389117,-0.128340670510614,-0.100736121404807,0.340085808721814,-0.186413186266897,-0.0943668092899317,-0.664568357456428,0.218197817517932,-0.0154977142114941,-0.114598620182506,-0.0102683006747211,0.39556961169023,-0.302493355741086,0.277144769188,-0.461895969470531,-0.246095081956922,-0.0322689591046904,0.0929194117804152,-0.482757355843596,0.590875662012453,0.614352825162634,-0.155292367059656,-0.60004251100173,-0.460054616703428,-0.100336256457192
healthy,-0.01350343187966,0.257668726240843,0.123856680364531,-0.12287662249417,-0.18656529730592,-0.0312852360476916,-0.113222391756877,0.106865571920188,0.150338426463838,0.106174512058624,-0.195800053831908,-0.0717844736483583,-0.0892519628929848,0.0221981266852239,0.0516828716093353,0.0436638194330758,0.486339009088655,-0.129290612403427,-0.0810777800048244,0.01012289790082,0.0736991042810594,-0.173504220807478,-0.196485830035981,-0.0613874991694357,0.157793474800815,0.328755920036783,-0.123205877266972,-0.25686949653984,-0.131377179085274,0.0370761687895087
healthy,0.0111443144427752,0.362196061174286,0.0613824127146206,0.0428522622919644,-0.134032588038967,-0.0546735591382994,0.0752486832605879,0.0593477545308124,0.428968602035967,0.0902842912557631,-0.425840625116508,-0.135637509961685,-0.0575241411586632,-0.0253221507566174,0.0828754155774205,0.0197021044263407,0.330651317918798,-0.0178423530865425,0.260244733124503,0.21736398097165,-0.0101475014951742,0.0279136813142138,0.0069219426128637,-0.111686008856365,-0.182806516927257,0.281918575168557,-0.205488395962825,-0.26039541370208,-0.258731295533495,0.0184205401067221
healthy,-0.0900447878102014,-0.181088474683743,-0.0015333395540513,-0.331087865702215,-0.474315196089524,-0.338435676759268,-0.124899351894561,-0.163827713273111,0.0964350357636178,-0.0993775818165434,-0.49765452841685,-0.202183526481849,-0.525906401202267,-0.179104834551815,-0.147091192022684,-0.194493120483797,0.328550638889474,-0.169661104293218,-0.296052172290993,0.0183429886078744,-0.575751931677828,-0.465125157992904,-0.402520296556468,-0.308676283281991,-0.255370589222236,0.0814727439761336,-0.544381668746284,-0.540185681373115,-0.500333393641672,-0.142889689735716
healthy,-0.130378369853208,-0.0845874486344407,0.0954550030367544,-0.171335628303475,-0.165451588824775,-0.0877195859159765,-0.0412386485625217,0.0265341009025396,-0.42845629215315,0.25094963092148,-0.193426750253339,-0.258521413667863,-0.149310269259319,0.176492467185009,0.0064585603768444,0.0653543776093733,0.0549714786209745,-0.214085517035769,-0.0520235568208328,-0.244469964149793,0.0333377344089562,-0.0427556660406265,-0.0184266709883339,-0.103153756273123,0.161109884586357,0.09920063909921,-0.12308362786006,-0.18904864890053,-0.179871121138252,0.0360565077617126
healthy,-0.098054659061295,0.270618481050509,-0.0383508996081983,0.257828353800303,0.171253527120543,0.241912587742782,-0.0091950407843785,-0.203001031541293,0.211312864685832,0.0779148000225489,-0.117631695992797,0.22411158560004,-0.0012464162343189,0.156659991833063,-0.0514411379163128,0.0266557771630025,-0.188810741145036,0.240529496534101,0.0614515851247017,0.248274940976167,0.244688132072857,-0.147601939348286,-0.0175796421441782,0.140700759589277,-0.35652179652156,-0.155926858778156,0.0704423790167651,0.318928481901441,0.161725069750295,0.0116370505736822
healthy,-0.009814878720385,0.162671594566939,0.003442220991073,0.42069801597621,0.316840692298032,0.396814157231547,0.0356131632772818,-0.0177379701263992,0.219729968227564,-0.147326199188723,0.0938200909057652,0.102442462360564,0.320214537393737,-0.149900476556035,0.0496062345444087,-0.0453857920715574,-0.304527409761555,0.413042798379746,0.247732449137588,0.216034413912387,0.360716490912505,0.168226737267147,0.241664798264886,0.240446390963933,-0.151913252757906,-0.056410025551865,0.305655472015274,0.398063530968061,0.467941303873148,-0.0964266635280455
healthy,0.1229332458075,-0.118636801371888,0.0910129487146154,-0.0886668272263939,0.165028639280166,0.138463796715844,0.0768874183289532,0.103015861775367,-0.113458247922419,0.240696914023751,-0.156192048816703,0.123135185066104,-0.113775332533512,0.273313449240984,0.0510498608677913,0.234309254541398,-0.183116079617862,0.272263169139772,-0.168073812541311,-0.0387606968644641,0.106247975302954,-0.196308566504664,-0.108433457960407,0.210262191741065,-0.342915115845839,-0.186707380540409,0.163838417315043,0.233519199628055,-0.0402058127194844,0.265317316119669
healthy,-0.175235844348065,0.104725006986365,-0.0920610773242704,-0.103073046226228,-0.430761233184842,-0.365191157509917,-0.183061057448884,-0.179155286526863,0.165848267370073,-0.211514394071825,-0.146719271307523,-0.227047790164822,-0.285500563589269,-0.110070464677711,-0.0931240278705227,-0.179996655257009,0.638435350017137,-0.317799069976175,0.0105423171778558,-0.171594786279212,-0.496851599414885,-0.0713926145929706,-0.199599602650745,-0.253400640081964,0.519047564146197,0.55256455495383,-0.332831723216508,-0.524058642217599,-0.494240488274688,-0.105302016845279
mild,0.105467785482673,0.517562561218485,-0.00889846881634,0.313052254697508,0.340782163209791,0.279483643968299,0.173279505414986,0.192711360620615,0.320117572351515,0.184919004291947,0.149729634728253,0.172779512646381,0.391552023625858,0.0889140034931002,0.0416392137769387,0.129742847617243,-0.1760049389468,0.436592658001434,0.228193738387344,0.141804865050166,0.402483403215293,0.248032152149479,0.29798921373324,0.224298749831064,-0.359445991065151,0.0248234664719966,0.335275470391776,0.383336293110568,0.373147520962348,0.124501366519933
