group,CD127,CD138,CD150,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD336,CD4,CD45,CD45RA,CD45RO,CD47,CD49f,CD5,CD52,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,-0.400812140756425,-0.0765901240995084,-0.137380043368438,-0.391064429816494,-0.17127949326237,-0.222862743503114,-0.282453240581934,-0.337568802119455,-0.102190117097372,-0.351348280993106,-0.346197322608923,-0.155431025753803,-0.0651661263582228,-0.126199890665631,-0.509291392215402,-0.332354178531788,0.0903685225672006,-0.105489649007306,-0.371956218720502,-0.288439748802385,-0.490371544367605,-0.406511530358909,-0.118736521669643,-0.314944220846009,-0.281629232591773,-0.274373086152031,-0.190553449290063,-0.223729135350892,-0.300667400328519,-0.0952205753933956,-0.312629040216798
healthy,0.272829560227331,-0.0566807409937058,-0.322374132042839,-0.187654100116111,-0.226026720457817,-0.512965416322614,0.282932418302561,0.0769638695952412,-0.53887067487065,0.264506747823184,0.591159980742772,-0.0004100031156264,-0.0397473272952958,0.0456005589737658,0.314335929276658,0.0700007295904798,0.409361898484093,-0.193017476277812,0.37150514378701,-0.156314679301651,0.189899199501089,0.240264345407534,-0.379689387111887,0.599181795484396,0.591424682300826,-0.103185089891154,-0.495465539118238,-0.205035114040993,-0.296098057216339,-0.0428871502368178,0.612158651208265
healthy,0.0079659234505021,-0.0369666986993739,0.179048228399662,0.229061276253143,0.430737154826159,0.354827716303852,0.0677076192379111,-0.0910511506872932,0.208364489298051,0.0248031510997714,-0.625935823434616,0.0004924026041666,0.0249820796636076,0.0205151013478762,-0.101891801992098,-0.0824812132714233,-0.63928208531085,0.185794518926206,-0.155981521098552,0.312544625930843,-0.160905693506048,0.0628307433370859,0.260728261840726,-0.619695133338029,-0.437211310881661,0.152736194490414,0.548280224103591,0.236664891009219,0.391970051365334,-0.0002005291972177,-0.602966455785437
healthy,0.265753084771668,-0.0646154854182122,-0.0486375165756367,0.0347190058886001,-0.0248005538768276,0.0725206458540237,0.180905471297733,-0.496640973681322,-0.233579661060447,-0.319699601587571,-0.422173581595048,-0.201114942636266,-0.0915385807658045,-0.157389007979412,-0.314858626427152,-0.258223306144131,-0.224261524511871,-0.0158841574917442,-0.073316406740528,0.0566863619213424,-0.355342614955161,-0.200250312387482,-0.0725606167867979,-0.275353021781128,-0.135988331594927,-0.115109932685219,-0.101443733980384,-0.0101945367095464,-0.0845973818430709,-0.150777172094249,-0.435627851607501
healthy,-0.452378447062834,-0.0932608089783499,-0.403309933661335,-0.53580793876835,-0.556707685540607,-0.58391882696302,-0.183832734222502,-0.328459298358095,-0.286072729031175,-0.546781527890528,-0.0601132599994424,-0.176434760699636,-0.0810046515186362,-0.194981282999769,-0.490578949106925,-0.374891981557208,0.365030865153407,-0.244467389358648,-0.378475562914456,-0.698797768536327,-0.498485982610577,-0.500902264891333,-0.354251155208254,-0.0101680578834841,0.0654932443363722,-0.588532026861528,-0.562147489530236,-0.434713972899552,-0.595211585658312,-0.171538902580758,0.0139010443166153
healthy,0.0287473071364859,0.0808022293720287,0.0636659277802387,0.0100909062324121,0.0101728779217925,0.0494090612020774,0.179405303509968,0.315384428501281,0.0572710435170107,0.11844945562361,0.258945068705909,0.0065734713855995,0.159931907929237,0.320551337425519,0.28232461358337,0.055945017853973,0.0514373981497872,-0.0223453449793936,0.0705325502851566,-0.202055795218964,0.169138916389979,0.0371600934550742,0.0416862040479939,0.158606809934984,0.103452915758055,0.0766259123852087,-0.0077303526467385,0.102424203921607,0.0331387919385621,0.12290552858748,0.334933272588532
healthy,0.0647823447380222,-0.135633818441612,-0.235074413507075,-0.135142601683067,-0.312138850446749,-0.277465734236517,0.0671508661085051,0.0177358057941489,-0.107362319934345,-0.0113817311880603,-0.0037003832658272,-0.220120436264349,-0.0552715527312691,-0.325737115558926,-0.22960860024091,-0.106600225177575,0.510945112028451,-0.337408004640189,-0.0486442836451097,-0.343598516416283,0.0834821014606484,-0.03819192417943,-0.347005183301539,0.109483926808122,0.274281316926431,-0.180372512951165,-0.392245622273178,-0.037573334014858,-0.222767656665803,-0.227631063093974,0.0651792905159585
healthy,-0.198726318300451,-0.259558791315867,-0.0283679842781379,0.0344271506985865,0.0509055074192182,0.0087441947034553,-0.262964851761234,0.0193039980180991,-0.0075579174303001,0.0082265338348818,-0.349094595303144,-0.33388610790512,-0.303938921113722,-0.188253883920472,-0.124379266116274,-0.0784951451362672,-0.537021628009129,0.108179133185473,-0.153363055377978,-0.0220472936492495,-0.0847380238608547,-0.0420734653037628,-0.0618277868928496,-0.257326494453817,-0.365656337232825,0.0317072218500284,0.116515735896463,-0.185632571439289,0.0665023863901543,-0.351015844273448,-0.357536633980193
healthy,0.418873526942462,-0.0715016948719683,-0.058518792557328,0.425729384058753,-0.123389382592658,0.0375980625260005,0.366423434244714,0.328572536922571,-0.0479747078336886,0.407636118164021,0.695452217059077,-0.116850612241258,-0.105945401863609,-0.0249920245284343,0.621495962544152,0.483179291867525,0.482899804394256,-0.0716614729563271,0.446385833027471,0.103382119254612,0.537344217991091,0.416186289833942,-0.100612072101959,0.448240179164004,0.53622110594173,0.0098578393866225,-0.167137078607039,0.0299310173538674,0.216707593665019,-0.123446753290241,0.68330425033907
healthy,-0.41369375346707,-0.167104080373326,-0.238361508348736,-0.40941721224403,-0.49065150750201,-0.528930685712497,-0.171711781097825,-0.290121989180144,-0.287255044300088,-0.402991358077615,0.11760443739798,-0.0812332141989392,-0.155457190561126,-0.163199864825556,-0.319658256474593,-0.294153876342499,0.56627252470354,-0.336317546040373,-0.232494610000823,-0.544928335435115,-0.310740567231713,-0.393888646235909,-0.2983109080127,0.460827185178933,0.224258519147203,-0.448880478400949,-0.645450300105854,-0.402203051842526,-0.619439858616183,-0.173912042235279,0.178455752757793
