group,CD11a,CD127,CD150,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD99,TCR,XCR1
healthy,0.381158230244554,0.310445883447649,0.352622790645664,0.451973278143851,0.563192287400306,0.66543189195952,0.172485307016246,0.168886394385499,0.242582780796943,0.417487841985667,0.361664130949496,-0.439568685625824,0.159102150377326,0.109070152276868,-0.740422713269045,0.424383892677903,0.300243612189643,0.483556919205975,0.30074980127604,0.276372542270375,0.335909831701771,0.0423671701786053,0.447943270550029,-0.212293986070335,-0.437721999653586,0.530050088775924,0.743953593924865,0.639197930553079,-0.492776926128586,0.0709486109760255
healthy,0.424119295451574,-0.0947321704899692,0.444501413270924,0.385948626741786,0.363627953446438,0.704285462460225,0.400600441959872,-0.226184408043847,0.0914485588819963,0.668603242300295,-0.122014710272599,-0.529506509969096,-0.121924160581381,0.103101924600755,-0.461714911723961,0.365360978893526,0.506210882182781,0.335937621703578,0.0362932917980785,-0.0695209063380708,0.520089637782695,0.414093155404584,0.509188257269235,-0.57135719823873,-0.547699489704528,0.240029958970657,0.647497531943269,0.496847032536313,-0.560836552233773,0.0522718815132924
healthy,0.438046789996669,0.465936543788737,0.330530379285653,0.483537871797307,0.489233502805903,0.7033594843431,0.0528735820581321,0.424365200769732,-0.0408858699417019,0.332775768082906,0.269259934454453,-0.258421728645014,0.27980230186141,0.133375556750244,-0.55699223043971,0.23667338233645,0.496464630455924,0.49313204546829,0.102755279986342,0.287716486324967,0.434505353888675,0.0607539002593617,0.3190103761087,-0.662437023039733,-0.393267257594069,0.384169535791816,0.648966644016604,0.595663176056144,-0.373596138369731,0.16706634515159
healthy,0.301037119059555,0.0147667766221716,0.381562384935883,0.442411588614472,0.517220870651563,0.534226751330222,0.0867871241485424,0.0276809645038876,0.250984771775803,0.370494663281665,0.394395804232207,-0.388469690071964,0.110730106152973,0.0834169432803968,-0.741404008722776,0.200179819886377,0.140467284698622,0.546343499717151,0.117359529589684,0.233890361947059,0.370112988558516,0.0306427664033551,0.479292624561837,-0.369453586668423,-0.486325380571384,0.511864879650142,0.771663793253878,0.712879527039299,-0.479119120565706,0.105991619725422
healthy,0.118972825635348,-0.0738146671697957,0.185840548416601,0.0924699878453209,0.326905437085765,0.274290044095824,0.0749145114021583,-0.137692482679885,0.0540975595803578,0.281098470519865,0.0818786520411438,-0.570660883914635,-0.205225790748091,-0.117961429877547,-0.473751382447317,0.0597491766736992,0.0586960222871471,0.0654094449607604,-0.115827817763453,-0.121194690664615,0.299521974353028,-0.0220328249927065,0.250021774528184,-0.509593316965422,-0.439673641428769,0.136574739463402,0.468420756542398,0.173100247151037,-0.589543691233796,0.021809832504106
healthy,-0.0959876686103158,-0.292060392511802,0.0756543768875822,-0.110915774492263,-0.0446072238328954,-0.117030033947356,-0.206436519294936,-0.379417524453332,-0.0628352362951318,0.0089963315490624,0.0054890019733777,0.0883403322871519,-0.0819283158226571,-0.108289900999715,-0.127520990781244,-0.0235042901587151,-0.109082944890445,-0.156933029469405,-0.259522400009746,-0.0708719747895612,-0.220645614154483,-0.017212729767534,-0.136321464354892,-0.0576564314383159,-0.3082171828723,-0.131095478203367,-0.0145893547081813,-0.0011962057386753,0.154100107023095,-0.130056897012529
healthy,0.0276300191994511,-0.160999951069966,-0.0144002984084819,0.0689702434107539,0.177421581353718,0.100682012293867,-0.0345210960172261,-0.250889193538537,-0.0112255711545071,0.156733628942279,-0.0442094267115277,-0.378795749284599,-0.163500989846631,-0.152756153069008,-0.602638305803451,0.293309173019558,0.0188416417490346,0.033146269273848,-0.118826871149219,-0.141252902693902,0.0958898380389791,-0.0351283427729607,0.153988833666974,-0.366076526499382,-0.542150885297132,0.187077224636425,0.369596081148402,0.131626733051927,-0.277084812765119,-0.13926894114546
healthy,-0.168311167560681,-0.362792730421424,-0.132978235324048,-0.376938317085054,-0.182808250305343,-0.425420371118772,-0.142003074444944,-0.377853324731914,-0.109487847041313,-0.0520668676541655,-0.366053056712733,-0.281943133746068,-0.236005559922494,-0.2803475790554,-0.226825468863204,-0.365953843883445,-0.319650556415031,-0.475945702353528,-0.214171003965199,-0.218664873766433,-0.268800415136442,-0.0864671016946111,-0.353806806586023,-0.230808114070837,-0.156690717915957,-0.24831388605674,-0.304576827977336,-0.347455645407227,-0.351960101835053,-0.154041588703353
healthy,0.465621979055486,0.489606097762979,0.111145490237049,0.664544574464921,0.21748916112907,0.351638060305222,0.0858331248207073,0.187710396959791,0.531764304949081,0.0237362688486988,0.640062190366237,0.474326137518376,0.746050055965682,0.615492606671258,-0.0475283312070682,0.419653785018749,0.455368096815226,0.357349177566778,0.694070226229231,0.626681210662893,0.172829534397205,-0.0652253145818232,0.189610448891956,0.218613045234955,0.417399488637299,0.286199830233934,0.321953878330217,0.620987197001079,0.386599820756466,-0.0026237472177667
healthy,0.205886851389029,0.178256336661542,0.206483203363563,0.255401549908092,0.43314578800828,0.495172860078287,0.161540829200169,-0.002049021648033,0.24230710982231,0.252753757355166,0.276235296564555,-0.371767787714949,0.0754075979071347,0.13338404492644,-0.684052378041395,0.3613269143972,0.227639016150108,0.458389564997196,0.105509877508933,0.27423042007705,0.328386954294546,0.0276127334598668,0.228207088319086,-0.59810168806033,-0.394391707383413,0.412214076092195,0.635617496229437,0.620129328433742,-0.413048365152745,0.0757596499927308
mild,-0.279697064889574,-0.423909976152585,-0.154204358858091,-0.348526782020382,-0.147029112835328,-0.177325465579158,-0.0799144536185369,-0.291067272963852,-0.316830384544822,-0.0286559016299769,-0.451629552843389,-0.652824294198065,-0.413849460526147,-0.4921763230511,-0.647719331665786,-0.0154453825611388,-0.166148430873786,-0.192825713781588,-0.58731989100564,-0.497189838441505,-0.131055046384131,-0.0489806449280839,-0.197542060878926,-0.322659143919965,-0.703154129108428,-0.207010638338193,-0.0904142689832238,-0.23176746926095,-0.576885163412067,-0.168808852169264
