group,CD11a,CD11b,CD127,CD150,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.413026761689404,0.129410285417561,0.331265119844637,0.381281008779147,0.503063803434813,0.587957452762118,0.703274272760724,0.215492472349944,0.219770128722683,0.25101509263885,0.454768197220702,0.399882943911272,-0.414338008920614,-0.378923970206216,0.207658301455593,0.157790053773014,-0.708150725338567,0.457509633997596,0.113844113950847,0.359060028140182,0.505452071421986,0.367274184885642,0.306388612929515,0.392338598512671,0.101880604833539,0.501383699331998,-0.258090155170634,-0.430211786264824,0.553541192663792,0.777824530788156,0.444701838932701,0.690038756662403,-0.474947848366289
healthy,0.368877003620407,0.124235416354684,-0.19059354348905,0.40695841134033,0.294807895875517,0.334393713689876,0.638669497265559,0.399224330755481,-0.264847003345425,0.0234662949600334,0.634678453204449,-0.204691226813749,-0.562903213576511,-0.321650055262562,-0.211774872114331,0.036069392698755,-0.423900253026483,0.291460827851012,-0.303364305774994,0.454093790742384,0.230615769077169,-0.0637032164568752,-0.136433631062692,0.507356385706837,0.379704979587899,0.487312049538859,-0.591416967423092,-0.594033538958326,0.188367860919295,0.599062831492215,0.326005607611956,0.417235459919167,-0.604504653365403
healthy,0.417374250703379,-0.0204795358592787,0.498117914287377,0.222595497487426,0.458799842448727,0.494229265119758,0.644437453945799,0.0461673150908269,0.442724778631838,-0.0448829048470427,0.286287113000408,0.257118545077328,-0.141910060766867,-0.248246638278434,0.379380593203382,0.183973235941031,-0.440171827518662,0.210067497925648,0.199176418482813,0.420167192554941,0.42557723554045,0.273982780291655,0.342377717227543,0.371200581150872,0.101297758926436,0.2919573021239,-0.551571071023763,-0.294770289154628,0.308910093786705,0.522234896828344,0.369483567379582,0.525878654419626,-0.179364606459964
healthy,0.339261876660778,0.173329840914198,0.369601428519809,0.439147686092224,0.626178820484098,0.48425345686661,0.731625177215848,0.198768474367616,0.39954090163805,0.240751506292721,0.386334611339367,0.425838749357399,-0.261643907017361,-0.263026568445006,-0.0635317113346581,0.253124125363443,-0.404441673133194,0.31311372214684,0.186298815009947,0.361105090768896,0.542394554720715,0.343216025589526,0.327252113667495,0.515043703305249,0.146565001820001,0.550265529971765,-0.152318722042367,-0.20207578420562,0.574515786780918,0.707731100347258,0.596735822992152,0.776464382705118,-0.397143056036903
healthy,0.300145039817168,0.100253662134852,0.351922681866217,0.323400344318453,0.427727116391953,0.455813337992241,0.440404078957901,0.0755106085273964,0.086285662119237,0.420878471963385,0.199412217733955,0.522088211738718,0.178469382586445,-0.169092712603109,0.48758346377453,0.373981042097842,-0.24987855028428,0.239474203508066,0.367496088554022,0.0997185157830102,0.610260004307014,0.500931366100082,0.458855623957927,0.188436191358458,0.119541524065406,0.305365568300223,0.280154148234642,0.0278672636066902,0.576292056893957,0.466157179339398,0.346789339055834,0.530235931673374,0.128474142167177
healthy,0.37571365085056,0.0209848358428536,0.256388994402883,0.432804912585283,0.3733086983305,0.582536710228323,0.566316793975061,0.247294720194775,0.269734635099614,0.219837759141931,0.325652427871938,0.261615525730683,-0.206877150627606,-0.410884212242347,0.205554227427165,0.177288591252431,-0.761358641801846,0.639628209953468,0.11929658156772,0.394772159231478,0.399439679934996,0.0366017600597805,0.163234951080119,0.446699516941174,0.0443868051067537,0.63536030966763,-0.484264012175702,-0.503274017640683,0.533145018496128,0.605956718107262,0.280066853541854,0.528371152913349,-0.394576690640444
healthy,0.170249516825326,0.0531990123262576,0.0838341429923291,0.161287065446069,0.169836161513534,0.114381484991925,0.175899609913169,0.0534759448776059,0.0928269159347211,0.249240428954086,0.0611033858279242,0.362169365475202,0.342498939888067,0.273886438225044,0.602184368598356,0.246996149277654,0.0418580508326328,0.164775389021825,0.264209734050628,0.129834924587159,0.276900378311649,0.428424647009017,0.319048349875568,0.0369642848867871,0.0473190349164194,0.16897306863348,0.359164153014816,0.237084040709873,0.251267041833399,0.0600942661743807,0.224030472778712,0.27597216428825,0.30841275213062
healthy,0.23638456523797,0.0954336311924707,0.376179725721363,0.277585899133513,0.232436860932905,0.155201513246894,0.0948500759251192,0.0065358397118602,0.241539435423167,0.0687468910795356,0.006680530796157,0.270733223532818,0.327624491764749,0.239755788220678,0.342809929802805,0.289788113773636,0.233029410421819,0.125485206674905,0.296253556760779,0.333195378247939,0.0329370601714742,0.320702084267343,0.307407760692836,0.0758987961651244,3.94715449061253e-05,0.0784120316907537,-0.0385569624681124,0.159774201330417,0.230980870945654,0.0842944315268497,0.0022678289217502,0.227326539632458,0.30292385437542
healthy,0.259577646841204,0.0748265303894232,0.391687043732135,0.0598200527612481,0.423700613394119,0.0252488670439544,0.197930665243853,0.0739932913380917,0.267463457248138,0.35659812231256,0.0911393379839854,0.470952556010188,0.596869793706134,0.36354345112896,0.596846108245109,0.485606795963051,0.428402139913439,0.187423789675087,0.466922343779077,0.289678625239666,0.24765376884097,0.577743003102511,0.452939587334857,0.0729425911270123,0.0105102283470472,0.116113187155225,0.380511537048084,0.494771356095307,0.177799356679102,0.0160067105199484,0.255932129142755,0.290141743542813,0.528653093551287
healthy,0.265211142127632,0.0393323235891703,0.281453015684087,0.148356620212719,0.364618268386134,0.413076001659811,0.4551521804517,0.109597604360463,0.0353054519834419,0.46950177801866,0.241164735067727,0.471726891306966,-0.162494254736518,-0.235958699498652,0.351707132186086,0.274945478128622,-0.61659962396639,0.374135116165892,0.144339176442627,0.237767081738633,0.492991954601739,0.363612861381716,0.391090672088806,0.301688426002406,0.0272831109937985,0.198140031464645,-0.257798238074127,-0.267093679652773,0.469807538078005,0.644904152372169,0.293963093396665,0.642514653511696,-0.230175224948516
