group,B7,CD11a,CD11b,CD127,CD138,CD150,CD169,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD269,CD279,CD28,CD3,CD326,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD57,CD62L,CD69,CD7,CD70,CD82,CD95,CD96,CD99,Ig,Podoplanin,TCR
healthy,0.0649557495021912,0.159599457369906,-0.031466150527046,0.0066545309353389,-0.0340275391191113,0.160582922336714,0.0117059152272386,-0.295433698559461,0.0168337536512616,0.116384724394025,0.322836080335914,0.367922190995127,0.107512316211553,-0.0567391752203445,0.0763333905457062,0.243534870964064,0.0619700683790513,-0.518142604555884,0.0091931345725981,-0.335631056237089,-0.165316700569328,-0.534514557760998,0.231135760619724,-0.145488260688281,0.113833591521787,0.21694217155257,-0.0113860088461905,-0.0386422277462244,-0.334692982022021,0.0272472125300487,-0.484878064685547,0.0091087630861885,0.256760766563255,0.445307380654742,0.162884901433272,0.316366204028812,0.0009727958098041,0.0445511907709346,-0.543789174504488
healthy,0.104352186281718,0.228226520913439,-0.0035249565540588,-0.273560559706763,0.0256890742162811,0.282135089699091,-0.0136629288805938,-0.528628296682529,-0.0426800165486204,0.113406284239096,0.237275713148799,0.435541273495024,0.250616083505249,-0.239768487431793,0.144784253214832,0.464019533310172,-0.197437211659777,-0.622420775441222,0.0316578030566942,-0.274868464123473,-0.314760644825684,-0.445793212444862,0.177185565892327,-0.367867077727094,0.29711281582234,0.140130714994314,-0.243871963594625,0.131257654751901,-0.518844305455743,0.0798542229823714,-0.529438603420552,0.0014157430026536,0.130483326857767,0.472503411348508,0.166187669543688,0.235911056778214,0.0459741251803999,0.0233890565843024,-0.640130280635049
healthy,-0.0099526735765706,0.112715258080494,-0.0723065378730296,-0.257278746783509,-0.112996422057683,0.127420706027354,0.0359339764911313,-0.0896351993042765,-0.0874595573757393,0.0275980977244713,0.208134629053265,0.051801754760869,0.0102327264332053,-0.141460257940718,-0.132473551498732,0.220023392266812,-0.291434205040227,-0.216886758566612,-0.0735673304344163,-0.0909301372576164,-0.0752547725404105,-0.384487878952953,-0.0317416610585344,-0.154247020570924,-0.0323688501587745,0.0470252655991941,-0.0770282381754395,-0.136536734743623,0.0636731779473635,-0.0086862627548511,-0.365263465836556,-0.0605802089942351,0.100526202744561,0.173424968196732,-0.0415269350816469,0.157250438417259,-0.104346272088204,-0.14242707233206,-0.279518178926619
healthy,-0.0595577879704383,0.11676040250593,-0.137152951432482,0.0105739315840429,-0.0304939438763173,0.221629202268467,-0.0124748040025078,-0.259191579584094,-0.0992440883929028,0.0920841517523034,0.20956542263367,0.201033577622233,-0.0722994999736553,-0.0070436993946486,-0.0517475884106502,0.264449242962272,0.168694620453342,-0.309266053513638,-0.0527242381616802,-0.426176445554886,0.227406369337915,-0.531440825355381,-0.0221233223908426,-0.0804401777256166,0.159983711275839,0.177448942286068,-0.0559623133104804,-0.0910136712166601,-0.341322405758245,-0.0157748937074099,-0.460478385019075,-0.0433400686547068,0.110392787678481,0.380372465060872,0.15203432794252,0.275960975700086,-0.0181289484086491,-0.0165999488652381,-0.307477873559164
healthy,0.0708166017876756,0.345587941804988,0.0581383983653986,0.268773508968177,0.0314849368080785,0.36662561288353,0.116996650125457,-0.249739596577269,0.0168928717596355,0.420771321792301,0.630457282517818,0.61845591506314,0.110602786110937,0.0218512403645876,0.053601271645537,0.3419666262013,0.408654763844792,-0.449252057448358,0.0797050786833582,-0.374874322236314,0.153763647722361,-0.622015705732875,0.248842862270244,0.111043461569153,0.163555417178288,0.635640367157914,0.244091266094794,0.0434057482062602,-0.288366866719386,0.0816183367195202,-0.420135217480107,0.188248549895317,0.557816865529485,0.706152922333455,0.425481794277203,0.532484407321773,0.0203195203512047,0.147449516125888,-0.505085969774733
healthy,-0.0829734429826127,-0.0931399721344341,-0.116731222042437,-0.154336799166541,-0.143067075470946,-0.0539671341942161,-0.212011721293606,-0.324448694386398,-0.0330136448785705,-0.142353767339527,0.155952520844771,0.141959424821191,0.011358353758585,-0.119392857999207,-0.0679549214245022,0.273494417742174,-0.029961023668834,-0.255051439699341,-0.0081348783085019,-0.238284268770538,-0.050429554579716,-0.607628972533295,0.168191074566395,-0.240088056309648,0.0371827729993017,-0.0875962875880274,-0.124895969590384,-0.194476042492208,-0.486469919764319,0.0637509595340249,-0.435954992123337,-0.155412725931511,0.0559756302118122,0.192829707061489,-0.125133641194365,0.0500173256926753,0.0014102599788902,-0.101084803014348,-0.286627755058163
healthy,0.0949981755508812,-0.0014395131434453,-0.111721721788635,0.154213925658127,-0.0194976693828833,-0.15026289783556,0.0122117844283604,0.418958353538307,0.0052029156942763,-0.0588156042705657,-0.213648470578207,-0.286282433935051,-0.16860809171836,0.0593564211077301,0.0605920736626962,-0.140449460259361,0.268618362419626,0.502346392186436,-0.0275276233647865,0.42092895700379,0.365332916863613,0.555759135679699,-0.320310449049054,0.176512924310608,-0.153937897516455,-0.164547790025073,0.245759084874349,-0.159739829068234,0.47556671686303,-0.173212028653901,0.522148506957805,-0.0108975029790087,-0.186747477576541,-0.448457819773239,-0.0665014703753866,-0.0505165742577001,-0.130532316863358,-0.130007874230796,0.518475238630223
healthy,-0.228445481024483,-0.332942368354451,-0.118989451391154,-0.471376268290325,-0.23248462702285,-0.246847047245008,-0.192506041373408,-0.172296696752984,-0.101866558118172,-0.517492696379526,-0.37886406782019,-0.502669127594326,-0.167897669842331,-0.466853131917735,-0.18172126112272,-0.228725130685863,-0.427021340946282,-0.291915631944857,-0.353479871671185,0.0470136627762414,-0.405274398645155,0.105386153429796,-0.573505735427755,-0.425471953997301,-0.36041206671315,-0.45694492709052,-0.398611302734858,-0.0206517191326747,-0.0670731338138886,-0.275110344510709,-0.220770340548568,-0.182909068880234,-0.404158840250611,-0.480718417401242,-0.334267054513869,-0.52298672926212,-0.273275321094078,-0.308808382456603,-0.264404851181277
healthy,-0.248772548652463,-0.183271684400695,-0.110332897446864,-0.342997294496814,-0.234095437882324,-0.0809056015810385,-0.192299784815766,-0.446094238828713,-0.0418352854428541,-0.318065998662072,0.0139268670696852,-0.165635848449527,-0.102311215873153,-0.30807495397642,-0.201791980560453,-0.120854942276617,-0.381178295221652,-0.529299014607876,-0.25067072516012,-0.380358956288156,-0.435082032720837,-0.542092491733009,-0.124291531274068,-0.386203373090602,-0.233636597184145,-0.209899097871492,-0.367942102625115,-0.0659887878555216,-0.39041198645052,-0.0690092496736809,-0.459991968683474,-0.262999077524749,-0.16297640407466,0.0324471495207987,-0.305165294393777,-0.181995118285236,-0.310651601416988,-0.271601926381666,-0.479391069620026
healthy,-0.0819366564594891,0.14953365079813,-0.124349409327918,0.0444961195199336,-0.140463517214626,0.0380937137710078,-0.0640860986106699,-0.347819675581168,-0.0756359565775008,0.123065658746517,0.2066622371021,0.27810346195914,0.0994109529544618,-0.0988621586270057,-0.0892790987079105,0.104679581995322,0.0887339120300217,-0.272191983500098,-0.181238699109221,-0.277229464146452,-0.0385522199560714,-0.500329948657714,0.217880536564433,-0.0864931570490875,0.0478789936560658,0.232485323739481,0.1120685641329,-0.109823907894099,-0.356362506308656,-0.028044834773086,-0.316529376746071,-0.141102935285557,0.273956030918905,0.403597569064811,0.0758970442371762,0.408341548745178,-0.0948819109117461,-0.0995370178775407,-0.278669350665689
mild,-0.139605724812072,0.0236748781943605,-0.0412580831790348,-0.15190944602246,-0.166401750015531,-0.0024086736399458,-0.174542931517131,-0.295793084301321,-0.177581485232812,0.0235029848653693,0.165684500175749,0.0586055845657861,0.0165551054886262,-0.196565352312979,-0.0802568991488804,0.0696702627412115,-0.0873830295972436,-0.4717087986457,-0.18980105054423,-0.281182421752689,-0.143581501553691,-0.759071114330179,0.399486551455863,-0.215604303198469,0.0439826212491934,0.0447090204138724,-0.17432314236479,0.0156438341207518,-0.460143275340259,-0.0625775921947939,-0.589379560569345,-0.171780668834806,0.0733603998631229,0.284383159488287,-0.0442823705597926,0.148435230412629,-0.130574448780045,-0.0761915956579672,-0.489014810623294
mild,-0.0112938822450707,0.10098333272465,-0.0629402047961706,0.296784006984385,-0.0167361280018889,0.210357856182439,-0.119674418769611,-0.150218176770684,-0.175722723287162,0.412684938312977,0.410819255682506,0.453789999550833,0.0420680079409302,0.238244522949104,0.0008402968762413,0.141103602324234,0.307078722134935,0.0456982137891586,0.0313845218610898,-0.235151434201545,0.285443457017137,-0.474871153284799,0.0843850795991273,0.251356177128075,-0.0064828192867555,0.478101132774064,0.298404827776199,-0.0440276010632987,-0.378539703796793,0.0174761606587797,-0.0878468717772086,-0.0646994120319507,0.279899227320928,0.479882470919079,0.287476328268929,0.365719852468817,-0.0827162929442002,-0.0345668125028339,-0.0599393738314105
mild,-0.184037202064743,0.109070988899383,-0.338266645826907,-0.205871575921155,-0.240990967775505,-0.0584660194160541,-0.307803347332849,-0.417962644434146,-0.404263312970924,-0.11987266353637,-0.0503088299305043,0.0551876725778719,0.114415753689461,-0.225250422752218,-0.163742561083988,-0.102102002099247,-0.254871074519008,-0.287092550776096,-0.119281586893581,-0.176614740942589,-0.29902011386855,-0.282930135901953,-0.261102559940082,-0.297711514063661,0.100485806789731,-0.257207309014555,-0.34304075063817,-0.203050098470554,-0.354832326942807,-0.0545036701577328,-0.380004331716562,-0.0721754408784228,-0.170674162132074,0.035468961362188,-0.173866437442331,-0.0738321734153425,-0.146888726408418,-0.305217955074487,-0.299401155134524
mild,0.126128184950859,0.387675869450756,0.0031648299833918,0.089460134544541,0.047704429619942,0.337504581263242,0.120744997330066,-0.284995988675538,-0.0780111512067983,0.49824122138347,0.628907150004657,0.646275697569135,0.0452827552601262,0.217242958708469,0.170041693156862,0.346636239338328,0.423221840307523,-0.36645154549197,0.124806364264476,-0.429626447782398,0.171775663818401,-0.731261334770484,0.29369177579522,0.002721044045619,0.306835823081786,0.577272882797531,0.147651770414778,0.0505847107107162,-0.471945686567749,0.113694000909736,-0.450670523007322,0.131672185814631,0.420423265722071,0.71987577380687,0.431435932228247,0.47699178038159,0.024224175353976,0.132002319618526,-0.430685124439674
