group,B7,CD107a,CD11a,CD127,CD138,CD1c,CD2,CD224,CD226,CD244,CD254,CD279,CD28,CD3,CD30,CD305,CD326,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD69,CD7,CD70,CD82,CD95,CD96,CD99,TCR
healthy,-0.024685320023776,-0.0227796301513431,-0.0626279462107447,0.123843532306377,0.0375417688694617,-0.0073309465798113,0.0442248401226142,-0.17978770111404,-0.157784491246211,-0.105590664931282,0.0510420269022317,-0.148910517654526,0.120109571155906,0.491625137251788,0.0778181192482218,0.149893853922968,-0.0006142908836497,0.312505485786186,0.294717948539147,-0.140676312700235,0.189672169625948,-0.0625185667247601,-0.0443231893371968,0.242045277971005,0.137947404814555,-0.159903699038554,0.0239541711068861,0.558786516543349,-0.0028818046450624,0.471944727115262,0.0076331732145765,-0.036476537509369,-0.250522813809778,-0.0371567372835981,-0.111750301312119,0.491404950871363
healthy,0.144218969003758,0.238059509500897,0.403625673462686,0.0285497131025622,0.134311302325353,0.0224941800155872,0.476794134965416,0.348841320698133,0.72197782480003,0.361554965695802,0.197816002141709,0.673541237364535,-0.0583287937512065,-0.292292111361967,0.0502691548179594,-0.0719854403185578,0.131540624286299,0.0571129422832527,-0.340868892547727,0.352068510125202,-0.133587155402575,0.527770378577578,0.3320240194869,0.256970851620403,0.0636983380837125,0.451238348399471,0.55932784489222,-0.340558257245017,0.126706469565713,-0.472261444699378,0.133742168913074,0.224227506416335,0.608877411896657,0.465236093184261,0.571474211247695,-0.359087252941531
healthy,-0.149532919248075,-0.193803477705019,-0.309958094204522,-0.472689640615482,-0.0459952871615201,0.0454749049891977,-0.441074613658765,-0.474256685096136,-0.585820438880452,-0.160186618496885,0.0133288806275428,-0.298144075225021,-0.332710378390006,0.112904053323158,-0.112635023782692,0.135342471692643,-0.112856134717198,-0.318092500144522,0.404312598721705,-0.194805445704607,-0.232524742421473,-0.47040836534969,-0.37856520584231,-0.189835186752992,-0.320711803277862,-0.370388818696452,-0.0557296711197908,0.682699836412581,-0.110259252182442,0.136682278793646,-0.144846923788052,-0.245448724889071,-0.540496655063751,-0.374344787641996,-0.442990874989487,0.0557600675052024
healthy,-0.0723899562403813,-0.123188341570658,-0.1849670891717,-0.109207128117501,-0.0575611859658433,0.0683994203156891,-0.345789343087405,-0.404615754326016,-0.357374996993548,-0.101047937118321,-0.0328439755106987,-0.214880790933423,-0.371401491715903,0.455660481575069,-0.114824524444472,0.165760165322035,-0.13084826304784,0.185375551154068,0.527321481416186,-0.443119354732387,-0.0264750426314858,0.0226685022813105,-0.527468766619962,0.022525542665974,-0.116819835420173,-0.264723783250871,0.0614365098189434,0.090242120202873,-0.0526071887094705,0.221434538108542,-0.155969126367404,-0.47397151184093,-0.586779511169808,-0.271716502605224,-0.544578681917235,0.544356583698572
healthy,0.108789719045391,0.156429941667951,0.171508030977198,0.244427706376794,0.0817660655337785,0.0118800084238551,0.270606115879761,0.241580593563984,0.204803912086889,0.0227290014642229,0.141150143291,0.0396895409185142,0.406631160688514,0.371560320834606,0.189093038466496,0.0409350758335421,0.0690166556571636,0.462562498741941,-0.0167597195012997,0.145944853273043,0.345266032572246,0.0095559394440668,0.397080954979658,0.450674982016423,0.379932498997086,0.0364526250629074,0.113103551801292,0.491524254086725,0.0667732225859735,0.186782728644569,0.153232212650001,0.411770911574012,0.218893003422386,0.193726498813328,0.350445670713219,0.347575628425307
healthy,-0.121180089809219,-0.229950741887328,-0.355621391799572,-0.144666489176601,-0.0601819261861119,-0.0440901033733281,-0.377619929680348,-0.563771678027495,-0.490390863784271,-0.219068600735956,-0.118421312505129,-0.316770886095096,-0.21598251119506,0.244524286011313,0.0368108025206405,0.477102179772342,-0.190954227355378,-0.185685821541523,0.742886647991149,-0.626249309819552,-0.0530872920774031,-0.420427114347704,-0.402698165033974,-0.0098651966289534,-0.112076800541224,-0.398407290106104,0.0528776261581725,0.588457726540861,-0.128021073223452,0.604487493226892,-0.214955821368329,-0.434159842420514,-0.597671611503368,-0.20292496194344,-0.51021430699116,0.425376201199168
healthy,-0.150643744444186,-0.249112104383601,-0.252593679995209,-0.309602592859477,-0.301165163141068,-0.0273656086882589,-0.385689977537455,-0.3169236374982,-0.302686159059876,-0.115628832623355,-0.155793197730259,-0.152548219836673,-0.265886574091193,-0.202407361562178,-0.391222308082463,-0.178730557664653,-0.22164593283828,-0.183729438230766,-0.0137188120295785,-0.306982807980402,-0.391176622474707,-0.252816147037489,-0.386834047686547,-0.216963000444718,-0.35235839506445,-0.194458130661127,-0.136443459339803,0.041742493871642,-0.110435813151951,-0.332528202821994,-0.177087252459508,-0.219223424802021,-0.217824281094438,-0.229005684602609,-0.340411137140476,-0.0386152781195458
healthy,0.064960074095795,0.0574413857505119,-0.133513413360108,0.0352266457178001,0.11943814707634,0.0196752757309679,-0.205540056131743,-0.269758413895333,-0.260602045398176,-0.0745867643037119,0.0580187094452724,-0.124014110091073,-0.163613590922223,0.327749474611352,0.136107431246891,0.291233483745953,0.123594862248553,0.0856231852340904,0.660872600539013,-0.437093647302795,0.0422401051624983,-0.0790692723340544,-0.255611657725555,-0.0295256832386399,-0.0672511240267279,-0.135519136631832,0.0819282762149982,0.279651663755529,0.0188005178888654,0.354595658760495,0.0910597446978698,-0.233183125747106,-0.376001841562214,-0.0534244122393278,-0.267995601229461,0.353616296862285
healthy,0.131506051463144,0.102853073679372,0.233556328931895,0.33589724212454,0.0723795651907233,0.0074467232904408,0.337763504845694,-0.023014445993489,0.108657047851397,0.0535822770388758,0.116320756719484,0.070596282817234,0.369054992839977,0.653641918858723,0.0527450743273576,0.294888390547442,0.116676302462687,0.610793421148656,0.396843053574806,0.0640006039564163,0.383922596548901,0.249940464916084,0.167979510400754,0.487281280524478,0.358106045681707,0.0200195516214164,-0.0266656327204214,0.445501189913418,0.0330005225759836,0.410700498560585,0.173173623419275,0.0743895611175335,-0.0748586861569923,0.135128208647905,0.235301538214635,0.645357608741812
healthy,0.118177111289967,0.0994706735473452,-0.126759835043176,-0.0742867166741571,0.15753232419161,0.0712162902541713,-0.0923097482787003,-0.119125577333835,-0.225524226961502,-0.0934483854405384,0.0812082619647876,-0.0720750869030742,0.0265918173100559,0.26889057113726,0.12904868736774,0.14686590531831,0.182781586311157,0.122451179145491,0.37118724197812,-0.107275924068714,0.0888442022040891,-0.0440792314697499,-0.14525517514242,0.114530683894423,-0.0485486328497614,-0.173390031042544,0.0997520668154908,0.49520747748228,0.0231713011477871,0.231326652765973,0.179420047809076,-0.150961770670248,-0.290132546622779,-0.0254868950203866,-0.287228847537461,0.252095452748668
