group,B7,CD11a,CD138,CD197,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD30,CD32,CD35,CD4,CD45,CD45RA,CD49f,CD5,CD52,CD58,CD66b,CD7,CD82,CD95,CD99,CX3CR1,ITGB7,NLRP2,Podoplanin
healthy,-0.0809209979084498,-0.207971329192491,0.0145802250423473,0.282253235596184,-0.172399493620813,-0.375627644780257,-0.411445527078582,0.026994782934967,-0.0285489252517288,-0.275703746831833,-0.103258600660284,0.527145345025553,0.0196962370109963,-0.0899569368048013,-0.112485910116225,0.122810846403491,0.0707950569802313,0.566096434132651,-0.286043047094659,0.0021302979910376,-0.0390177617994177,-0.285730023747631,-0.0134716405414671,0.504694615639713,-0.294697021386019,-0.507856832409552,-0.376818387103629,-0.0781955995885927,0.193807005034677,0.0159353420411865,-0.0769413065247556
healthy,0.009307245592859,-0.0541202909151176,0.117481452096774,0.467094450977197,0.0984838688810231,0.0608741216851032,-0.148530346456382,0.425714451581493,0.0299775406672592,-0.247891792007235,0.251509773861214,0.514202230231066,0.124135456724039,0.0473149143218241,0.218043182323057,0.426316593639179,0.253110104196785,0.405314118528191,-0.0283859174045667,0.296897429540322,0.377680085511086,-0.0409735205291527,-0.0042107896188913,0.410725893888988,0.0372621526466023,-0.193462127065526,0.017840610267277,-0.0083759009869803,0.43003349261764,0.0618405480906349,0.0886460690221812
healthy,-0.180153270320123,-0.367707342208221,-0.128389172470829,0.392474529876137,-0.621855265951009,-0.630740195830338,-0.703516490061939,-0.355043907572375,-0.152123819155755,-0.473895766264172,-0.435681817390588,0.240166444712594,-0.0832313770782843,0.0754273874389311,-0.0512516781044286,-0.296015492603701,-0.192112903030053,0.654091511107313,-0.510480908231689,-0.222696347038654,-0.329839460807662,-0.354306630077631,-0.106428757995121,0.285999554315032,-0.491303703910629,-0.725770273173774,-0.672273163963474,-0.106654839518899,-0.137953829299043,-0.0821318534056851,-0.120515390255008
healthy,0.104597376602969,0.294181076355667,0.170306904231935,-0.0872679720790291,0.553422482732629,0.435828476023572,0.575211994279848,0.536332088797161,-0.060292402805729,0.198415768958226,0.375689952978865,-0.0840478971066989,0.142733827087812,0.113807306662302,0.133807490273491,0.143106383586811,0.216347998165498,-0.311703082965424,0.506766752064266,0.228453307886931,0.295552755893881,0.385278795809188,0.0696149950211008,-0.129433787973683,0.276937806848235,0.495422812440655,0.497792317138957,0.165672622401493,0.0732478991466637,0.0540232270077286,0.145588455060646
healthy,-0.0361273797726928,-0.220659672446941,-0.0018399510950519,0.339160819018938,-0.196220413242717,-0.498169681332837,-0.37539175559662,0.214162168692556,-0.255535438015553,-0.376897694655295,-0.277432006611962,0.486830101108829,-0.052124884810257,-0.0541388419458886,0.0044283180639798,0.0334981874544821,-0.016201209829409,0.586344198309185,-0.312686149407786,-0.0579788890080115,-0.0451533989472459,-0.345447626226134,-0.0183387420876433,0.431352892228895,-0.360840142766518,-0.669540305644553,-0.363263956215852,-0.0133691725662844,0.247337085980503,0.037011438432065,-0.0669314953468847
healthy,-0.119161225191706,-0.362727969426093,-0.115860155334081,0.275589265570892,-0.344213989019904,-0.496351893084381,-0.439845107344906,-0.0818530942587502,-0.118212218984561,-0.354108341658767,-0.230053144937482,0.254454595732479,-0.166375948533841,-0.130484937217384,-0.129728499769467,-0.096060385507176,-0.213334515474409,0.672198668304187,-0.397682716091182,-0.0312442668639794,-0.185419769938848,-0.513696686030478,-0.124983029681984,0.483038556819483,-0.432984273516737,-0.582776308035706,-0.509366345763389,-0.0364932687070817,0.17814533002979,-0.0353490442058709,-0.137343883398726
healthy,0.136695568481566,0.270385608989563,0.114611380863652,-0.171075668317657,0.390183864654877,0.296680949474087,0.410496608237733,0.0349793363649136,-0.0160955088665811,0.141949848160091,0.155445756041399,-0.0179338381331752,0.29139757929477,0.0014217891470107,-0.106396930258625,0.224538539451762,0.257908383017007,-0.369165859583179,0.451059302063518,0.216387952044593,0.20964820217451,0.395135292160094,0.0884340572046146,-0.210093914932038,0.516781595997976,0.473291378651131,0.551401390205779,0.0909686608370873,-0.21567266841596,0.04117264030477,0.0984853612235338
healthy,0.124457492974332,-0.0497790937166035,0.252550906550873,0.137314472088719,-0.0360245991493746,-0.0186348277172491,0.135397438805809,0.298671957767632,-0.0402673177543669,0.0335197874040992,-0.0509001549176561,0.0437256750196444,0.158753223771487,0.143421803580782,0.111905472908585,-0.220374210910646,-0.0458162176577086,0.363393852917054,0.065152046290279,-0.121753347246828,-0.0857087214102731,0.174064126282097,0.247558834479414,0.174802816615424,-0.122207952973408,0.0107696542005869,-0.105457197376689,0.238783204600135,0.227562218848269,0.0860001172117666,0.193994310831586
healthy,0.25379807069601,0.0066654239979211,0.227524140278082,0.3999763092998,0.0888875973027396,-0.134259192847871,-0.0246623539546945,0.227246190569364,0.0801024501393691,0.086963408430393,0.145037844506162,0.464981895855877,0.212280533023858,0.0198737467936175,0.0439762281611485,0.196289584736742,0.19771235844295,0.713751233773178,0.0309623750360374,0.249433597372347,0.157092266456891,-0.015573809158956,0.135690976140874,0.358610128231207,0.0006408856796893,-0.241142923731962,-0.077014903257612,0.130742835698333,0.219799095739137,0.149922419910045,0.248498150837248
healthy,0.0322504564939243,-0.202629394918978,0.0566089822172637,0.326809295497787,-0.247128719163161,-0.335593582346695,-0.384915304558695,0.0480609796128242,-0.21835797876457,-0.18153000056626,-0.223785597341878,0.285423263108634,0.0961231238242254,0.0398032569980782,0.139633144815915,-0.113655561420797,-0.109918198473518,0.684730747163936,-0.456530615866519,-0.0965367094137066,-0.245704316392742,-0.102614393720403,-0.0024442122228937,0.398185540542881,-0.378157210750304,-0.55598045281773,-0.562484292218005,0.0057354193242947,0.196022755471089,0.15172108549769,0.0579645530972396
