group,CD11a,CD127,CD138,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD326,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD58,CD62L,CD7,CD82,CD95,CD99,ITGB7,Podoplanin,TCR
healthy,0.347154089651108,0.33743889513439,-0.0275659154695568,0.475038264780242,0.527479691190621,0.655412588928977,0.0711460769284063,0.197184779339437,0.252657712813055,0.378975738078622,0.379798194830118,-0.397528270242125,0.0244737895752402,0.206952566016169,0.0855803626914253,-0.814390484476311,0.338981849478565,0.273835885048634,0.4323220961516,0.348350905759382,0.269570199692179,0.380342578411911,-0.110907198590571,-0.375662303241402,0.512915169460909,0.699399611818489,0.625210112268021,-0.118575773624573,0.0727221973098812,-0.463085819446224
healthy,0.484866338739676,0.0807545900824098,0.10496793988898,0.530061750442291,0.446051362066926,0.789859433429163,0.368211053626403,-0.0714618376350474,0.155180014977122,0.693623276891027,0.0027156697144047,-0.447167431406208,0.145526160654148,0.0512615784422708,0.185775272656776,-0.467860068813301,0.347729470341336,0.609613790385449,0.449102261530278,0.166574349500656,0.0623564887727177,0.541848821461224,-0.512307414211724,-0.497236688357702,0.316721299675415,0.707506652984495,0.604949510514334,-0.205810035390958,0.0952903663703823,-0.508022281741678
healthy,0.412632049313628,0.366117174164288,0.126282369246997,0.597706196727105,0.589637894857519,0.699681497539905,0.101183634748258,0.346799648268966,0.145157753179563,0.448780741267532,0.439821285070473,-0.28632882533293,0.121250173534199,0.338533928797492,0.237409155330858,-0.657247163392584,0.314358552564764,0.478212689600926,0.629615551853296,0.227446371394921,0.375156883463783,0.430940556258802,-0.523178774228125,-0.352862681444785,0.523277785654559,0.787447388569615,0.713470160427307,0.0696970460234477,0.206708495414242,-0.331572029862763
healthy,0.267492224058733,0.0090753184034968,0.0502831439240592,0.407761544071289,0.479694331178323,0.56092463017372,0.13670156394375,0.0720376407192748,0.214506055331035,0.345115104735851,0.345791985774239,-0.533007619854282,0.103898053129128,-0.0639732282291501,0.0340970540737618,-0.67287050454888,0.197464989664534,0.21948408984583,0.501617144998354,0.0639635588039522,0.121290931440547,0.489094128670734,-0.308883398845126,-0.469652413659412,0.496043692936577,0.742974956980126,0.72695895312919,-0.233886827650172,0.1305169115969,-0.622739952254681
healthy,0.248113793920378,0.05201729995129,0.0405689592300453,0.240936600834306,0.487603605226637,0.432210682191163,0.137789823040034,-0.0676376308145138,0.139419437993682,0.364979127303537,0.237140105548967,-0.544951422668527,0.0908305407143203,-0.0568896606229844,0.0118233502788218,-0.545453896138494,0.12794324917005,0.141749095080865,0.258453263575218,0.036917014567887,0.0256807565075548,0.374511877821754,-0.541867057372666,-0.453122679699106,0.282135385183478,0.635579052133693,0.334991765857992,-0.144146737990546,0.0926224868308359,-0.582781778927836
healthy,0.143922644100677,0.262324943261136,0.0906139438785696,0.19853384862855,0.282531812990457,0.314777469504733,0.142920488890983,0.423126658525109,0.277932676295402,0.332241433219979,0.23519667287165,0.0817754022322156,0.143285357661364,0.335327299434074,0.215860553388793,-0.20629566571822,0.280650008154441,0.413857402195946,0.1873756299408,0.153813714489031,0.189486084519385,0.250065811929374,-0.181865179831278,-0.0760065639702176,0.271642772045719,0.299906448945389,0.273329472217075,-0.0853003670351276,0.0253737287534999,0.0743260009954862
healthy,0.221468323187268,0.120235770491636,-0.0706067096847902,0.3179580573639,0.271647326544382,0.196729081860709,0.0794814372486598,-0.0377430732941217,0.104597073082783,0.211399473826002,0.0160273269360799,-0.247795579626159,-0.0041277847436131,-0.293644635548353,0.111258907920223,-0.356178004119506,0.334709033988425,0.203166251295499,0.175514735788657,-0.0907012668409159,0.036623912734789,0.252348183182741,-0.34535992458965,-0.329012033768308,0.257857844857946,0.402914010728961,0.258915569788973,-0.0546968728403058,0.0231522653750435,-0.240151161808236
healthy,0.392649823801599,0.328719484597827,-0.116523429451251,0.524980054716525,0.124648884488252,0.0468256282302663,-0.166762575079386,-0.0398522431085768,0.370030044784597,-0.0195812283270954,0.471300118133623,0.430380856400791,-0.0920585041916389,0.477823850756053,0.523851696550718,0.207405572913111,0.233739843562649,0.240053338882182,0.342266169268685,0.507458236755234,0.498161829050466,-0.0247016945917254,0.355859099311387,0.379393709146526,0.344505646363315,0.200516214979935,0.545517244805356,-0.126237839662113,-0.0470129238782861,0.361551616648156
healthy,0.45703035327529,0.521690370718582,0.0330831994555526,0.673807975697905,0.196098501544653,0.369327223170837,0.0975834032684221,0.285024551615813,0.491637257561649,0.0663508283001644,0.645891490707893,0.520176242051802,-0.0653642889793221,0.734201813593845,0.640400308333203,0.0400774416696957,0.445569612002256,0.447281592817231,0.380409063174434,0.694836412370278,0.63733259489233,0.213407706670095,0.258370477927519,0.484228282780141,0.307099452492524,0.299094686791088,0.585538748468187,0.095772954056853,0.0094570277424413,0.413190375253302
healthy,0.220757840005581,0.170689561641946,0.0673537898812179,0.27440837539054,0.436938711170892,0.487958803232453,0.148659109746195,-0.0008446827040842,0.272601888406046,0.249848674534044,0.316797428711124,-0.357253499850296,0.0155347536292786,0.112023373016706,0.154280387784343,-0.709934826649417,0.370775839043641,0.232323997917249,0.489702647407999,0.13698034506928,0.29184033701199,0.22257496891535,-0.550040688673809,-0.409167278131817,0.428497599825352,0.647538661193199,0.63887390122096,-0.0962824928954663,0.0394547158924296,-0.408523395782766
