group,CD127,CD150,CD2,CD224,CD226,CD26,CD279,CD4,CD45RA,CD45RO,CD49f,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR,CD138,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD326,CD45RA,CD47,CD49d,CD49f,CD52,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,0.185982753889598,-0.0787015008628839,0.0773077891083191,-0.129401238290422,-0.097903083317216,0.137372674519727,-0.13770705434797,0.338673943998795,0.155632249742829,-0.129649186526769,-0.0370290212874887,-0.148178886783332,0.601841260758017,0.466348493490108,0.0045892293943185,-0.199506294052131,-0.005393492973231,-0.0713090952809963,0.437759912511828,-0.0783190745773766,-0.0782470700481002,-0.0455344934765411,-0.22075726257631,-0.238908648928245,0.105162079954181,0.0983954389459222,-0.249819496858552,-0.108689491781251,0.110887831801753,0.106373195057421,-0.117556565838755,-0.185261921156678,0.052953496257657,-0.296352975441152,0.480935417422422,0.461691599026852,-0.102280968795712,-0.157912144031895,-0.329107521694614,-0.229032452738581,0.388462791906424
healthy,0.299194434524342,-0.311776999977067,-0.174897146397147,-0.201558200924412,-0.501853300911449,0.31723981556309,-0.540491527751446,0.33028600614706,0.362459619455209,-0.171077025027589,-0.111025080665501,-0.375447323972139,0.611607846632307,0.610812868452327,-0.0666337719476803,-0.466843091150972,-0.192213039308744,-0.28063981608417,0.598388609868859,-0.0890977225107543,0.0242155634024597,-0.232446104296776,-0.23132806354311,-0.572892748224664,0.339888982385428,0.0355590753871815,-0.597585068535589,-0.053676477050698,0.373664550027839,0.354660745682154,-0.389857858581482,-0.170110148129547,0.214323024529509,-0.42645512166377,0.582017819623708,0.624144397673627,-0.0347368468281721,-0.103703190224044,-0.517548231848992,-0.345989595863339,0.586841909256585
healthy,0.538224027923993,-0.0409367604099569,0.277168459457186,-0.0626739592161199,0.121114476660595,0.237402107838397,0.0707285876055094,0.247041395922068,0.281139982522059,-0.0663409577303804,-0.0647695036354834,-0.0065651731232626,-0.0136388178820457,0.350215299085117,-0.0014976301325426,-0.144076339950636,0.274892434110913,0.0042343870685829,0.323125791689777,-0.127906442220712,-0.0088650414323915,-0.507430850820722,-0.569781833506306,-0.643531972230759,-0.273029430169561,-0.0838350478973117,-0.440086773451514,-0.160505833320044,0.646852469007097,-0.0281356053868286,-0.392022549856986,-0.652439066918771,-0.218413340319484,-0.434982400717144,0.347316794569573,0.27781246540386,-0.254980610437168,-0.461688142436326,-0.750882524865469,-0.697138334940901,0.409182735930453
healthy,-0.0050732235067768,-0.337691740531127,-0.31101754174523,-0.390151720918013,-0.49272924604529,-0.0795800772524876,-0.279575955514752,0.259544697644893,0.445503213021396,-0.163701909424263,-0.398244049809942,-0.443510610711121,0.203972518263237,0.323720132969831,-0.438203104971863,-0.613701826896865,-0.36921367149861,-0.625698559214872,0.629865460167298,-0.023596142313523,-0.115291388661912,-0.395368605720491,-0.395311659014522,-0.516253922250498,0.0200946718235991,-0.277883499700036,-0.377087677271339,-0.123012078531105,0.282570792432168,0.0507844360174238,-0.293355145630922,-0.0967765296136546,-0.179674650195154,-0.387349979917028,0.230307973271516,0.232583434452552,-0.198926106849807,-0.336749156002687,-0.641289766674277,-0.6097686843,0.381531125194328
healthy,0.0626656883134203,0.295950386203117,0.288730369112792,0.550996761364819,0.429270152342185,-0.210829658845457,0.278925846203622,0.190673858311569,-0.536668033624488,0.232565202822603,0.501533370704274,0.365837524150692,0.127199571656368,-0.315165032054114,0.610765713028268,0.696334627331279,0.32444927339769,0.493294877811795,-0.272077398809636,0.0233271594417398,-0.008303698737216,0.234575759748434,0.22911797356753,0.174430048598217,-0.0246375704966293,0.350414410042672,0.0404241379939385,0.0220462663199598,-0.0956113258439366,0.323408136915545,-0.0546167007610161,0.491994698373298,0.367085536770504,0.104220871418958,0.493380964595487,0.128684184721605,0.0918112290796203,0.425375003654516,0.188728648414509,0.35117659178421,0.29212330550318
healthy,0.0446367032942363,-0.137720868286333,0.0292337356436133,-0.279505055858552,-0.23629238153205,-0.0760616589757821,-0.232364192228219,0.187984598612691,0.554320486515376,-0.257897129828775,-0.275893562879841,-0.281433732892535,0.499333463727612,0.437719592961834,-0.197997360384809,-0.267219976663658,0.0433644781776569,-0.114628715304213,0.694906044391947,0.0110526558770728,-0.131879164369685,-0.172243721425249,-0.0561991972131139,-0.0843828011119403,0.211943048706792,-0.0416609113268722,-0.121461339297726,-0.142043334145537,0.193613887267937,0.064836522327262,-0.156923069342028,-0.113200692214849,-0.0339623773514556,-0.121881682951167,0.0172505657026332,0.305949727534408,-0.172238619208264,-0.102649056183819,-0.0921668863290693,-0.122712305622876,0.142082165869541
healthy,0.137014454676947,-0.124908297903145,-0.178143462449275,-0.275513887666631,-0.246713287968368,0.257259663883728,-0.247016415179034,-0.0907860929789097,0.774916224739126,-0.494725206078046,-0.210521496058379,-0.35548663769867,0.233576624949485,0.584885196997149,-0.406625604929429,-0.57521322410089,0.1436364449567,-0.335428015973267,0.244820789910381,-0.0446307291906219,-0.0846724227950163,0.352127661389506,0.475509511161217,0.337504958773808,0.153684324575839,0.183178466394149,0.291084995520104,-0.0436944698076638,-0.694802478971416,0.145564286171586,0.231678548804679,0.258710565717469,0.0850613294506414,0.428503450005639,-0.158333828324327,-0.461674468674074,0.0957896953385498,0.455407914523794,0.54093817957604,0.437514672090361,0.016473602059795
healthy,0.180408071317341,-0.0289726396068261,-0.128832336850286,0.117838141159101,0.17656279419553,0.0698623039007457,-0.0251090983344103,-0.0485024946319337,-0.573663482377317,0.218769416146798,0.0533988080698018,0.0344278061701892,-0.402228305092783,-0.30949357214344,0.121807250760105,0.110463077185057,-0.151659489834892,-0.0687560097357351,-0.319198447689124,-0.115046826666922,-0.0454894990577423,-0.356888355970561,-0.100352592175488,-0.274196549599078,-0.346547125344134,-0.0543381264239699,0.106437465399286,-0.157199268004127,-0.511610080844024,-0.452014162203964,-0.254762633736792,-0.237947844504543,-0.280168572874648,-0.135282443695128,-0.238095224054935,-0.499685641471687,-0.0841303955545784,-0.134200190383037,-0.0724052343117929,-0.306056018373456,-0.438559044457972
healthy,0.477056807964371,0.0544391243822318,0.574175026304873,0.100909997491283,0.235533114242749,0.281259575104556,-0.0358728381512477,0.736653602231327,0.0138130025475555,0.238856469139931,0.275263611948784,0.0436714620445876,0.312821052392492,0.415696661664888,0.169898725512906,0.163239037724104,0.036461478668205,0.523274849546046,0.478775975371931,-0.021189153822776,-0.0705196669614325,0.32928944424282,-0.171937389115779,-0.0371687024582918,0.189807467510347,0.304043642681179,-0.0985424265000656,-0.0876404115153978,0.684201626019346,0.432327493031781,0.160544034758481,0.0215334299412249,0.355358998540923,-0.142292444109306,0.450320656253168,0.524553392660238,0.0195037581367087,-0.0337124088229266,-0.280469518670612,0.0914713909536199,0.63352910513751
healthy,0.0899466643112413,-0.0723702072668681,0.0116978856572717,-0.107888620376266,-0.181916721939363,0.0436352406552153,-0.0750336452007091,0.248378317483118,0.298222499215528,-0.0910037868778573,-0.0881705314896415,-0.0426967415541122,0.525108470263676,0.300604884955802,-0.0665646664424871,-0.224031226661022,0.001439117066201,-0.207607368708043,0.389079786882729,-0.26963630985421,-0.16241617669826,-0.34219314476791,-0.402067473973344,-0.401949664024344,-0.286709224937646,-0.208258779976595,-0.229981508539223,-0.274637154722568,0.296887148207691,-0.273613834489078,-0.257684032615157,-0.427932859343486,-0.303928919510091,-0.316786694271758,0.191137187919131,0.0750849098783061,-0.250161581031279,-0.330870115423245,-0.434272400682543,-0.407607373281362,0.0638120545722998
