group,B7,CD101,CD107a,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD2,CD223,CD224,CD226,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD326,CD336,CD38,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Mac,NLRP2,Podoplanin
healthy,0.0304611669365034,0.16067208374348,-0.011004360417155,-0.0522954984249913,-0.392342074367457,0.0741765672190985,-0.0634742011845926,-0.169334484231338,-0.0281406109781489,0.0695591894639549,-0.43093962394905,-0.0069050833589779,-0.323752624487408,-0.436244612665648,-0.198234435880499,0.0116687416578222,-0.357071770692986,-0.183955224029646,-0.412824118884349,0.0513449336425808,-0.0325486989351589,0.105328791351026,0.0361014649967718,-0.0376341450230941,0.264293794227447,0.649648338083484,-0.112106813270244,-0.179431682250993,-0.11982430440847,-0.396226283079539,-0.437878273812965,-0.359298511494938,-0.0432928391310483,0.0711525581460516,-0.166553566990197,-0.302852342553113,0.0394372125036319,-0.0297719063369549,-0.436011650634285,-0.445804456772826,-0.271241984765974,-0.477062799392327,0.014073939439235,0.0359109048021135,0.0472890746717132
healthy,0.159788024160803,0.0969245044442099,0.102718083247951,0.106318394010268,-0.380936275409723,0.121567420245635,0.146047938330269,0.177376125081009,0.0480748738269617,0.0122272092388566,0.0678988160319937,0.059948940549983,-0.0533774223415765,0.342445293945076,-0.343446971869043,0.146009141365098,-0.248774473124096,0.437567270125177,-0.505672582976896,-0.310324736239674,0.0392553737116053,0.0540468308002287,0.0359946690314273,-0.0330367632444702,-0.11708585390664,0.0238918359347749,0.0257294408447264,-0.337407546992522,0.247641230484323,-0.0992013167956465,-0.211943756054827,-0.317660680049756,0.432417616120997,0.480252242338024,0.23342847444381,-0.491000258176819,-0.527575488934976,0.054828937159622,-0.137183903682597,0.152800900251004,0.0721951750004918,0.126546446947826,0.112074085776046,0.0663652041951167,0.126294258212806
healthy,-0.168622295346701,-0.077860892930771,-0.109700867742167,-0.0291316023121783,-0.294515996942632,-0.116313543328232,-0.0981488526142605,-0.31606213959934,-0.065463924834003,-0.0439223949686628,-0.528054490511973,-0.193734335142926,-0.61602249160755,-0.6914968405526,-0.242482648995382,-0.109677446667645,-0.171817171999672,-0.415405077498114,-0.419441441111779,0.352436729188549,-0.219730161040852,-0.049990762308456,-0.0382880354429038,-0.172437637085998,0.42889110265297,0.727564592431685,-0.226752568253704,-0.155686198011017,-0.386080799100895,-0.556899780478343,-0.18513759092163,-0.34455711860585,-0.438239346604207,-0.0309732313203663,-0.423815249740804,0.413320739237964,0.380846657466073,-0.139211973318938,-0.511580028135089,-0.777406679778344,-0.523252721555111,-0.698754036899018,-0.125779955943717,-0.199263336630179,-0.113801790411384
healthy,-0.0457201560512581,-0.0977949599929707,-0.0282700192551841,-0.104945207133159,-0.228363310101224,-0.0609076540951138,-0.115966345928934,-0.0782936884477094,-0.0758891986796578,-0.0858742060061152,-0.175124230473523,0.0010416205579992,-0.0226087420961647,-0.0820998734613442,-0.198805427491647,-0.0926773477786604,-0.114915811171412,-0.0883418575925896,-0.202059011939548,-0.273757153575123,-0.0265509168339733,-0.0114538341155547,0.0167787285973344,-0.0574491454471678,0.206768568692499,0.176126829423382,-0.190154944755027,-0.264667250945532,0.0994109421261134,-0.375207737938624,-0.221711506855817,-0.246002067431352,0.0565312701472167,-0.0466908114241417,-0.0722469043910004,-0.218276712259059,-0.0142353662691266,-0.0258258084015324,-0.202688793186034,-0.100436819851261,-0.0298849435024871,-0.0947813015910715,-0.0078820233780555,-0.0886353243586384,-0.107753612145447
healthy,0.0238144417526815,-0.0439676436658783,-0.0516574633011394,-0.0084579215125028,-0.0226203452340226,0.0555277663091199,-0.0840687073527669,-0.176163427729459,-0.045998409618459,-0.0786299203416847,-0.202268355069239,-0.033050467739146,-0.415223072387534,-0.259977367708014,0.255038491328224,0.0198003140935849,-0.48261843286708,-0.141063500203513,-0.39065451060878,0.0901910770798981,-0.0252881430507203,-0.0707674078691166,0.0202671837076516,-0.0466332402581182,0.290303706179404,0.474253749780401,-0.155289493383145,-0.121512837636118,0.123550518917795,-0.523901953224811,-0.290244115270681,-0.244021147586697,-0.0603547940047347,0.036555475174595,-0.177793543857454,-0.298155380358799,0.242740377047265,-0.0538589306941504,-0.567902599064821,-0.485540979402226,-0.151102516108107,-0.410813707468135,-0.0199499647566828,0.0536583312264172,-0.0420310985150964
healthy,-0.195834867740401,0.0452897346088623,-0.0601303308274294,-0.201478916045316,-0.317142171396369,-0.0301691214387522,-0.11629160645141,-0.193264574459889,0.0032941544415874,-0.140515664020111,-0.187459145367835,-0.211384940094346,-0.161212261136644,-0.251634226128768,-0.58638639119229,0.0910239986123339,-0.138371446025624,0.0013267814681921,-0.152989780158478,-0.145131732920736,0.0530182612401651,-0.0759784239713813,-0.0224068771355717,0.0567504742595408,-0.0305403416196538,0.0829433044052426,-0.129770210461126,-0.200398872626898,-0.30078949751457,0.128196092044934,-0.0583357341723853,-0.0912909382518358,-0.0053076453908861,-0.0350083139782469,-0.172512573689689,0.161706343863691,-0.0632156902476027,-0.0261746810929306,-0.113601250272548,-0.201137174189569,-0.116718033063877,-0.126647043907667,-0.0851820502683176,0.0297385773944574,-0.0380581097530893
healthy,-0.220281520798407,0.103787404466682,0.0188247984320248,-0.0255147077045859,-0.034939366340808,-0.121331301741612,0.114952704665347,0.0790623471053912,-0.191053593867472,-0.16856737918114,0.144448808061367,-0.0951849322984042,0.209005962436876,0.267691444608228,-0.0428158875566689,-0.121669163563696,-0.198583713577417,0.23053539808352,-0.0530361018435895,-0.343635096279989,-0.135272960019161,0.0358004364153944,-0.0682435573375448,0.0053787527017827,-0.406641984593522,-0.536744987772441,0.319761224675078,-0.160407335464042,0.212177282022249,0.0594118086504398,-0.362901915350031,-0.186771854061587,0.187947780372688,-0.0009572485584366,0.147452255537418,-0.517747659621488,-0.602210619987613,0.0158572639502241,0.135381858948298,0.393941493970919,0.0191147625263043,0.0646498038491233,-0.0529542675546415,0.0467870811926525,-0.0497330587558767
healthy,0.0249482962116089,-0.112902028337015,-0.0213424308572406,0.0596412666703159,-0.0575195848163572,0.148708741332936,-0.0260860719563418,0.0113190294069075,0.196503518924548,0.0691844912888557,-0.345465742355002,0.0054725949051541,-0.253788959361312,-0.240828588759189,0.0021899306436543,0.149692509681211,-0.211733252006617,-0.234013428890784,-0.304288363968881,0.0669482432250341,0.116523688946108,0.0828949384993855,0.0507553443680852,0.0931720208775829,0.337527582307142,0.535141743165517,-0.465626465656865,-0.0989123196612293,-0.12404130596315,-0.290582747319474,-0.190003982234569,-0.237374513071401,-0.152717347167391,0.0860650894679617,-0.167728162490693,0.128875657224246,0.148202144433294,0.0285977044554409,-0.314285139648126,-0.407773115291033,-0.116372563700209,-0.428663022403919,-9.66035012797675e-05,0.244293648255662,0.13619148031146
healthy,0.252945819897405,0.276113542190026,0.313770377401429,0.191132354200384,0.0364203348744228,0.33775481611906,0.210861738442729,0.0651671885690409,0.200916958172873,0.188716805277226,-0.007282663466733,0.309330371838065,-0.002229942374068,0.0931581870348423,0.162460085495481,0.315744558576918,-0.088162327363476,0.206908554326896,0.0362499977803083,-0.0143472547041448,0.392355027476598,0.273725101006304,0.320329164893975,0.307958991644969,0.225870455698654,0.345841555087059,0.0439524919103355,0.0179289071414524,-0.0101210605886135,-0.0178255080696956,-0.0509048625176397,0.0094014229945893,0.0819330942980117,0.186408891013442,0.149240786515521,-0.062994263573546,0.120210849775832,0.28866689083479,0.0964678589683452,0.0077222054417816,0.260870377512951,-0.155177544925668,0.11616489983547,0.141523186631132,0.422283700593266
healthy,0.0183370704656213,0.31894818100611,0.0095030184058767,0.0885305079921162,0.0597843085387895,0.0339336462846156,-0.0009963039858589,-0.103650853484992,0.0733663625171995,0.051761674967545,-0.0712759028331875,0.110517813925143,-0.295001581932231,-0.241068625345157,0.276636325813168,0.0999879853522971,-0.268171971831835,-0.124634423743635,-0.168361833335208,0.297037913732828,0.0823641264079749,0.122910689039401,0.0877485678962784,0.0047377681911938,0.257672813159864,0.656123108460419,-0.259902318686645,0.103779417381057,-0.0024134831721596,-0.27331615711231,-0.0984371888718999,-0.15334972406741,-0.130690187556901,0.0887402542180819,-0.0516091809832171,0.25544793917418,0.456420901378862,0.0350933756308346,-0.350564004409982,-0.422283453714092,-0.104817745909155,-0.404377372430933,0.070202233205625,0.139075674572958,0.0600780132814174
