group,B7,CD107a,CD11b,CD127,CD138,CD1c,CD2,CD224,CD226,CD254,CD26,CD279,CD28,CD3,CD30,CD326,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,ITGB7,TCR
healthy,0.148247849516743,0.144446731638107,0.0310839429351163,0.38991152028735,0.0364597241587007,0.0517221137585981,0.497455213449368,0.532508515861397,0.666971393986948,-0.0019677008533703,0.2156545342431,0.372752723609722,0.475273542247593,-0.352900611551447,0.087405946987241,0.0597043409169012,0.331707299635713,-0.785224491367686,0.393007576525296,0.291133559981587,0.544157146333537,0.482180101414961,0.333388510664779,-0.0118925123348769,0.417227163487045,0.0028054554623159,-0.345293595634579,0.0888764031749355,0.551588950553452,0.711853378988327,0.665812588983154,-0.171779618109519,-0.405046354818412
healthy,0.183947728068318,0.255866157870371,0.175981843395055,-0.0525697291296632,0.138105156732154,-0.0007806200727542,0.411394659475364,0.406071486044041,0.704075370706169,0.176824199215097,-0.254870494653272,0.694205566311155,-0.0873893067162432,-0.463798073444502,0.0536627621269636,0.134229424207687,-0.0438566906084184,-0.446854650434418,0.392800180698322,0.511727023190689,0.295343673276089,0.146326941774657,0.0177080272979582,0.460460132889076,0.532006257234536,-0.561780738508249,-0.532697453605377,0.125880991612225,0.239630886989933,0.677911316262169,0.521592166684326,-0.158259916018673,-0.525587971419522
healthy,-0.135785091195428,-0.136376632068422,0.0486306635942831,-0.245165377571432,0.0948675534824995,0.11883128446959,-0.410537490357955,-0.559097497770689,-0.504187786931919,0.0047620979623479,-0.294690112984111,-0.381816767944482,-0.191944302570335,0.228598296445062,-0.0765029226891384,-0.0354328319993838,-0.244787419285077,0.643926549420303,-0.271119509891546,-0.419282594265392,-0.426940816975386,-0.147133900836504,-0.337696534624144,0.0928661538686696,-0.33294373020261,0.6504314452242,0.558419239601837,-0.0497988808403258,-0.299162586493037,-0.607277486212753,-0.488220130330771,-0.0519381542692214,0.266795420693954
healthy,0.0625105872298292,-0.0623891950174565,-0.0851597309996181,0.0491602972445705,0.040514055332321,0.0293882533089794,-0.0046566866486833,-0.0443133303719014,0.0401829939057231,-0.11377433944465,0.209623450376042,-0.138506372890743,0.0785890478197898,-0.418082814036688,-0.075481289092156,0.009276456591769,-0.191213333637167,-0.215115458307654,-0.128306705118376,-0.175835155939026,0.245032963396555,-0.261491538187404,-0.149346444649229,-0.151045663733522,0.141232128279928,0.138671584074607,-0.275522304519209,-0.0228684765105797,0.140858074097386,0.0851655788570577,0.0473121197778551,-0.205435742490741,-0.409071477758184
healthy,0.0932686824356678,0.196741759236631,0.0882613728407129,0.0874767236663155,0.0558671571310668,0.0238966382399543,0.309102318389226,0.580382336451065,0.428600271075443,0.123435837150491,-0.199852454125411,0.285311718764466,0.540231185619763,-0.158374503081203,0.191044782327084,0.0945078427410267,0.294818558548103,-0.511514062996204,0.204720018870929,-0.0070506116028518,0.491886672953769,0.380624973988982,0.25318954633028,0.0673377990180264,0.414744523883719,0.0758553370540637,-0.306991838947789,0.21001481999137,0.580109509361673,0.745306618175553,0.506879155855225,-0.237009944066177,-0.175979941362336
healthy,-0.143478312014008,-0.277181687277365,-0.0875728073113698,-0.396173671245909,-0.18500115952823,-0.135164445561889,-0.587502996669923,-0.602535504236211,-0.531511610742129,-0.114616099116813,-0.274488979494469,-0.305936107626271,-0.459738515769699,0.0952284349639555,-0.161985727796399,-0.191366446050346,-0.392856122483347,0.561209926184173,-0.808185566672272,-0.592455440957159,-0.440932472056378,-0.301991032237032,-0.400324477829805,-0.0209666204984922,-0.625292706151918,0.234612510566602,0.256362529011938,-0.217072023643175,-0.627017109509001,-0.659667407057017,-0.647736559817097,-0.0256669605157677,0.266458874472868
healthy,-0.149265689334156,-0.247969516774789,-0.111466130953397,-0.0217787995714951,-0.172180931736981,0.0332662061626012,-0.171238774148136,-0.315268547336956,-0.426905520037872,-0.133942519748526,-0.0201511939693114,-0.175179587335176,0.0747830295720294,0.323564222624219,-0.365570876131753,-0.135557020783298,0.318667769181393,0.315002582145941,-0.275355255258667,-0.288348630731847,-0.0790364377720094,0.212066676857755,0.104086822753478,-0.294103824791965,-0.271210904831005,0.421994958418954,0.319455127840622,-0.120161748789926,-0.187083105198259,-0.348748104059251,-0.112999156303503,-0.136879837392628,0.407292127193543
healthy,0.107336055365188,0.0500061600404664,0.0251823219704321,0.10426674303123,0.142469435142381,0.0669958805731596,-0.0929928400890744,-0.196825704294382,-0.124244394076471,0.106025534580593,0.141571044796439,-0.103215659663462,-0.0630874323043604,0.362686492629688,0.188916665392187,0.161964546655098,0.196840440116016,0.553704208677559,-0.334747303176968,0.000714861685259,-0.187820256902246,0.0561765855043692,0.0248107920235473,0.106623559230356,-0.110020893110943,0.166356305676651,0.385823560462161,0.13000435496525,-0.160373179568119,-0.287073987232407,-0.111937430222242,0.251555410764633,0.368590662473755
healthy,-0.131642621698976,-0.166685690346633,-0.0527244858477518,-0.346162970986544,-0.116120081219307,0.0184104310337339,-0.397092985695255,0.0806977309100169,-0.0916504201684529,-0.137739551783691,-0.257121367302334,-0.0159114730835346,-0.451709551953991,-0.598325472216157,-0.113597073717498,-0.0763719027681427,-0.47822192222586,-0.658412744807271,-0.0146664034831312,-0.198910029367418,-0.128877437491593,-0.547497058038717,-0.415418171902448,-0.0365515038513864,-0.0154741620821368,-0.379238437820781,-0.568446755401431,-0.142471510010858,-0.0916375418392333,0.126406067476678,-0.152105060968231,-0.141921930679897,-0.535523424937402
healthy,0.128773285861787,0.197150268402954,0.102040251961019,-0.383196433386878,0.213989985837391,0.0869744031661714,-0.248122823734425,0.0099824258056057,-0.138582297374288,0.0787974887830319,-0.369899562707048,0.0003574691370926,0.126999777756244,-0.14139440645379,0.118299434070118,0.15521222144261,0.0302139124664322,0.0490082824344752,0.0142058763980601,0.0274878902919735,-0.0599758342483415,0.0799080758655436,-0.0220494674507013,0.10929498561122,0.0368148743500733,0.130442261142039,-0.133380530953447,0.180934577446269,-0.0708103447240342,-0.0981138520621049,-0.13475634998876,0.146229591627068,-0.133453878803258
