group,CD11a,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD257,CD26,CD278,CD279,CD28,CD3,CD305,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,-0.027557083066088,-0.0198310884507146,-0.262043519515676,-0.0398175675616778,0.0145470842538709,-0.228361565440697,0.0120087860329316,-0.159184642569658,0.0643991205974763,0.0593100694250099,0.110543600816812,-0.0570214923483566,-0.181857622573448,-0.239267023474141,0.10163287232557,-0.191098897723591,-0.441224839023578,-0.135365118578313,-0.0112563261605295,-0.395445155023127,-0.225752216499952,-0.137349370644397,0.0808516902920985,-0.28193753658905,0.0171345093711653,-0.0857471772431928,-0.328731208580805,-0.246083399067925,0.137448187417047,-0.0312763887661458,0.0901253777972966,-0.444679298845796,-0.420818179432925,-0.05150950797434,-0.0420342170535428,0.116405376424687,-0.009599026788246,-0.432717813080283
healthy,-0.077004915206591,-0.106973404285568,-0.402516237451573,-0.0540471705413799,-0.0004781113104952,-0.26304702053565,-0.0177247207094994,-0.23691271234112,-0.0377746116868807,0.0055184790051876,0.0832414685877098,-0.133153270766043,-0.171917478128029,-0.230195616719706,0.0802214836944517,-0.257104299351966,-0.443959854822436,-0.091379428020707,-0.0389203457324852,-0.402256502983131,-0.307026251869369,-0.132108030921157,-0.0839746316098421,-0.365337178704038,0.0011574170086392,-0.150312663021885,-0.447505614763527,-0.38090533418747,0.136302458970308,-0.0987696108970024,0.0097737842042853,-0.138811785696204,-0.262476229694032,-0.0417108383534563,-0.0433235079801833,0.0151622672015966,-0.128519924630813,-0.419026016064252
healthy,0.3797655138264,-0.0656880528945272,0.469578724195006,0.0151926152632282,0.379342391528796,-0.13499036834167,-0.0109413812056694,0.453790983211279,0.457644825416721,0.62161348146245,0.0774623396075705,0.180252068366851,0.396249439956602,0.156180601620902,0.374728112072943,0.293000062214756,-0.0788456652052217,-0.117996049443428,0.0893566863886474,0.209275852942015,0.175302685925824,-0.484120279853152,0.283645815268781,0.125000912956289,0.520978266898991,0.517658642830716,0.157447772507676,0.328865409746364,0.341225713065072,-0.0358251342843043,0.316144132075476,-0.563812848341354,-0.280299098644785,0.130954500877942,0.353311020983998,0.591422632361955,0.554071188206645,-0.256963876213042
healthy,0.169796620311416,0.010219370846216,-0.17853635967477,0.0178043834025531,0.260618037096891,-0.302334926571621,0.0155021071235764,0.212017959581964,0.438336673061756,0.378967025825675,0.163899867729633,0.045837172227604,-0.0556261328832033,0.0884553602670904,0.255148679085614,0.116348616246476,-0.505511849457777,-0.205620881412697,0.113464779939096,-0.29121849091376,-0.0894548236520777,-0.488353692762581,0.128745697925715,-0.123947041142278,0.180517575903675,0.238827582101839,-0.177531848973507,-0.0197540531709932,0.317237766336938,-0.0378661933895264,0.359879433717134,-0.37685519887155,-0.44856083287327,0.105373318866517,0.344868298426166,0.516989995349904,0.535650552585842,-0.571374194178235
healthy,-0.334859256384475,-0.0845905610808463,-0.252613857232664,-0.0783920044128113,-0.413589297510054,0.0659604251175955,0.0102301314412458,-0.441299731393627,-0.5851467568062,-0.487787048106847,-0.0630415077496895,-0.166680254554798,0.031663757386838,-0.468099061034867,-0.325108147322181,-0.583469395404598,-0.0292680888760937,0.248071627414561,-0.079072105662821,-0.461534615590436,-0.343557029556777,0.432305845783455,-0.189047301050402,-0.294477726973219,-0.10126316546019,-0.626713030212113,-0.481550543876167,-0.433553486000197,-0.269544669057369,-0.102420403866249,-0.393405392096405,-0.0102627835375467,0.15484575880532,-0.213398326554574,-0.576763986646173,-0.686853207287148,-0.578355367163193,0.0096217003721473
healthy,-0.393296027350589,-0.0863193499064492,-0.347689068049236,-0.258303740365495,-0.435301419494783,-0.205913785686351,-0.0498762298177165,-0.512150016661031,-0.32249994875931,-0.388743751270868,-0.160826077701343,-0.31152290227697,-0.341362427181411,-0.439906303052201,-0.3330659641706,-0.540958896036891,-0.480236637578229,-0.090753203357506,-0.218012877958466,-0.569327036983508,-0.441640581713651,0.0856379257458815,-0.411554982060555,-0.390636507137372,-0.439364555665148,-0.160091035766199,-0.434780226878698,-0.391172528012113,-0.119106501060283,-0.113179035246173,-0.397332790143885,-0.224012607483022,-0.124833097541205,-0.156696990172082,-0.435443088887122,-0.429143535083272,-0.493344620912629,-0.404157377485198
healthy,0.0124882070870785,0.0518357078351534,-0.178790903336445,-0.0874256148980774,-0.0607723255070289,-0.164552331448518,0.0822573923400261,0.0070368106548979,0.174038505046415,0.0771816186713471,-0.0680798932082955,-0.14892172814528,-0.343954347610825,-0.0812342192065677,0.153478433763911,-0.016598357982588,-0.208918361865142,-0.15791480096784,0.0024028156054671,-0.0369519013536116,-0.0432562656066703,-0.314757491632698,0.217310141124293,-0.148807915340889,0.130383125002574,-0.0541305958989569,-0.0915409755512263,-0.0900619154328696,0.0624917522512261,0.112060303600546,0.12682664448409,0.0465952375115375,-0.266929051592921,-0.0615871262295584,0.115389255503755,0.165710549158424,0.079524286740796,-0.206404898868764
healthy,-0.0583596240489349,0.0151491928212418,-0.101345177547439,0.0075705784999682,-0.0032850915183579,-0.357555132350661,0.0526736650448447,-0.139261528414694,0.190785373947199,0.207281096795281,0.158979718587353,-0.0521095999417985,0.0293726727931683,-0.287045996341089,0.0272008954425122,-0.203129020905699,-0.565152886222156,-0.419091893078175,-0.0252096135540096,-0.257280686766772,-0.278543881983784,-0.762444724931922,0.355726472988489,-0.267785524082214,-0.0126082054321229,0.0772944987894295,-0.35075133131002,-0.284797708748698,0.0999169040274971,-0.0333172588324432,0.151546455383626,-0.580359721767844,-0.545358775895564,-0.116945397331078,0.0206000240468791,0.244781036425801,-0.0502140445288345,-0.523440788044858
healthy,-0.190559718435875,0.0222230929237685,-0.348153912754902,0.0164084219146079,0.0673659523813601,-0.338403009082713,0.0560651844032081,-0.363220940989169,0.147663370194511,-0.0079330723649479,0.0221770381726867,0.0412258632114981,-0.230399656666776,-0.326141698786488,0.0818944979828806,-0.411721864989657,-0.663732480658651,-0.373735379867909,0.0782179780727985,-0.593843423591437,-0.455799128975749,-0.607385142931674,0.152697586922004,-0.46013974503515,-0.185936392686671,-0.0654144860701694,-0.547952756826444,-0.391585567629665,0.0755379611222053,0.0575150092722604,0.105864077063986,-0.486861144871857,-0.535977710073801,-0.0483978792066226,0.001508631627293,0.240557244736274,-0.143405007290674,-0.639887521320479
healthy,0.148485836160975,0.0369270263805983,0.0310246552786354,0.076138818269468,0.1969597012207,-0.215604399733817,0.0623264131069284,0.120523569510841,0.306711552297204,0.397473385481942,0.160000103977185,0.0421207762919423,0.0317646685437713,0.0269079963905916,0.18933853572228,0.13096083733134,-0.457965221459737,-0.212189215598554,0.0336637888299438,-0.147810745447866,0.0145183863693924,-0.490019897011838,0.286186049971026,-0.0634854848007049,0.238340576419789,0.255647316933807,-0.0848724324823905,0.0976682521758897,0.267996031888338,0.0325102915347799,0.19030116007222,-0.574594717848077,-0.361361436676259,0.0189393082836002,0.256806947363334,0.473323844301575,0.44561084543139,-0.465936531330472
mild,-0.083877203740185,0.0581029392116598,-0.0138535119435953,-0.0554052312464538,0.157696357862485,-0.207363113889748,0.0364917341689392,-0.0485428537548295,0.19251292078772,0.0961711436266336,0.0470014166641047,0.139630716402986,-0.0213629251161184,-0.15918500454685,0.146145242557557,-0.094768850134514,-0.51805269249545,-0.35597098815354,0.0068057863055179,-0.319214606956007,-0.227760522097581,-0.642035932430565,0.377202167654584,-0.276381413745524,0.008094261345177,0.131634356165574,-0.349078428971654,-0.20541269554867,0.121773707155547,0.0231638768507883,0.0950109511634246,-0.512569769193733,-0.581585317364956,-0.0928362183471816,0.126167921962843,0.278739893371842,0.08943980897192,-0.525824801036052
mild,0.144696448352025,0.154625833886076,0.0813768280050787,0.0991663342251124,-0.0740118965005048,0.226185364978475,0.198304332678469,-0.204509812023924,-0.0793337845632824,-0.201945050701322,-0.0739474833813579,-0.0337994704772939,0.138763748209997,-0.0109843112787229,-0.0959947875063304,0.031564790998969,0.0986709369161201,0.308636429499704,0.063910741190409,-0.0386484509746657,0.0257367938406838,0.391875811976238,-0.0167487352208636,0.0224288331000325,-0.0250990659709177,-0.160593390220748,-0.183894683213544,-0.0493683712211574,0.0779558550457057,-0.0684723540662423,0.0105209415895793,0.36440220006559,0.294864895446479,0.0675986149952445,0.0179322643769996,-0.17042070964483,-0.0555130328851902,0.142265067307859
mild,-0.0993041398349309,0.0104236534928919,-0.0690931467210191,-0.0493930514413211,-0.347845244668393,0.261350907750944,-0.162584407665885,-0.224926718864297,-0.118967966015699,-0.470601578817336,-0.0235426085891529,0.0670065282738446,-0.306730888718219,0.124203453451454,-0.16666817601018,-0.184990370011525,0.178338591528671,0.318344103137429,0.0367114955851084,0.0471447680381214,0.0380674166596404,0.304271865068657,0.0507298688076646,0.0033360165147245,-0.238905923772673,-0.264121429977344,0.0637728824439109,0.0331151496263083,-0.216268868093595,-0.129422524478361,-0.228202176057299,0.356307992479301,0.378930794139933,-0.20756903706026,0.0138527932138708,-0.346070316061567,-0.266838172196157,0.187934028224847
mild,-0.408632235939505,-0.307170201472695,-0.408656842900028,-0.267592493114966,-0.38409760414869,-0.100667926631036,-0.178404862912127,-0.547854119485811,-0.575660151804234,-0.604586001975276,-0.0690971107899514,-0.23146693778619,-0.340543610324737,-0.487664716478461,-0.340710122743528,-0.617408464541857,-0.198404816627037,-0.0043423118499381,-0.264703071954106,-0.604364780828597,-0.342117522224538,0.369580415671901,-0.427485938943295,-0.317906336186959,-0.309482178988055,-0.496046645066845,-0.426982829514574,-0.515429868870762,-0.323271092854127,-0.270952772057431,-0.44853862394298,0.0053930773911602,0.0720602392886409,-0.251191239889475,-0.470767870652928,-0.634684629749923,-0.606508750885415,-0.139060220242019
