group,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD26,CD278,CD279,CD28,CD3,CD305,CD326,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,TCR
healthy,0.287029011739636,0.159037752730126,-0.0044551805790525,0.262304048780904,-0.30765222553997,0.0381443873103545,0.29883012662443,0.46552327685464,0.537756572046293,0.144077876086414,-0.0080298367152601,0.0584971176872828,0.115259346361387,0.345567059085675,0.220325377807863,-0.4986657941343,-0.166123809830096,0.0445418177552515,-0.39079170567344,-0.0087835971109241,-0.666871020428327,0.33132546872765,-0.0388624321423065,0.213444925012618,0.358219133814729,0.131877334762157,0.131294054528237,0.0074539332168065,0.356459375191576,-0.293989401446914,-0.475783838584486,0.0694618808987523,0.406810673807014,0.622755528824028,0.288821056093692,0.49657440101786,0.0763541336843838,0.0898625435990714,-0.15726897162346,-0.544348157615435
healthy,0.344324123878112,-0.197186915299721,0.0776483530551652,0.385014046915934,-0.550728396917483,-0.036778498202408,0.259746409310655,0.330590119966067,0.594173666425045,0.34694317178754,0.0726446371764889,-0.227528638752984,-0.0084618017171536,0.591352026176384,-0.182067892822683,-0.600768503390232,-0.128494449375136,0.0749582157877849,-0.329346049527342,-0.238834831094919,-0.465267470443592,0.257550103948026,-0.320573061168088,0.41970098190661,0.232304979808095,-0.116097582954084,-0.15922599613255,0.280498106901689,0.453581689459667,-0.591303304271927,-0.574688459290751,0.048909096216216,0.189761669843123,0.586907316342168,0.289174046207645,0.380428318568815,0.135604285129218,0.246395513912693,-0.237331188969603,-0.633949146741684
healthy,0.178640310000376,-0.208650870362799,-0.053364490388889,0.216822025240181,-0.335282408195337,-0.0362985657885351,0.107459613733093,0.435819385239672,0.246270382795617,0.0175457175881281,0.104706035337197,-0.143503767255022,0.11455230581144,0.19083346676875,0.0248153806557147,-0.551499034308282,-0.34523945424488,0.0002427346981585,-0.249762857466201,-0.0390699993567514,-0.657003510369838,0.227861832117842,-0.0923853855591568,0.0523785303025567,0.297379025046178,-0.103599520936006,0.0557155692208703,-0.131737988072169,0.218956249308554,-0.291502170888592,-0.461308696063254,-0.0086294131613182,0.285509202984197,0.506766458595974,0.089832385687352,0.359633700578537,0.0585059861115567,0.0170621018259401,-0.0426863295256246,-0.537728613432301
healthy,-0.0028013060031006,-0.177725457392937,-0.0751768450088869,0.0903969211068994,-0.34648629719273,-0.0351037317257784,0.0370625102530439,0.130704775288246,0.181048538102679,0.0548489575273523,-0.0708771465235666,-0.0814261460884974,-0.0484431295633587,0.147668576662118,0.021774606699685,-0.540955805269901,-0.340814694120953,-0.0158961929402645,-0.399363418960604,-0.283554358145885,-0.557079899193681,0.0366380544817072,-0.233074629687035,0.0154985667754576,0.183645524614199,-0.294725700802358,-0.227499140846993,-0.146879140267342,0.19047600476286,-0.441266088890596,-0.512701363183006,-0.0311821286643645,0.123781214986567,0.375616436703404,0.0956871089801968,0.308909687165088,-0.0782723926306645,-0.0437790258157416,-0.322773277982751,-0.595526746833493
healthy,0.286485359759778,0.0793669883710064,0.0517354479780758,0.350908509636503,-0.322989649716425,0.0354553490986292,0.288013458043148,0.54399947841268,0.47880340913645,0.145896644797423,0.0701345533683762,-0.061750409396988,0.207287899077493,0.398500756397723,0.304326229287023,-0.516457156764847,-0.314999437416955,0.105069662417524,-0.293984829859788,-0.0004288502121609,-0.563028336723854,0.143374632124983,-0.0335590367778203,0.142131200428132,0.314593383716716,0.0964315759831771,0.0735212186303188,0.0444221318715168,0.411020078312399,-0.487514069507912,-0.432315765055149,0.171050553828782,0.355739698056588,0.700432070930206,0.360581035137062,0.394056247067969,0.106592063841806,0.0410240181822629,-0.157460942798734,-0.554761274055887
healthy,0.144570804503618,-0.0243561951777445,-0.129866841413265,0.0491631089492166,-0.360113099791552,0.0007098094481849,0.0765196691852105,0.268251783317943,0.255263860453439,0.0988915107280611,-0.0409704015698263,-0.0557730777681942,0.0740353986293161,0.145813066086605,-0.0518915457725671,-0.462502805138668,-0.337535024834266,0.0351237523095777,-0.390254738357886,-0.0594775863861357,-0.702632246918174,0.381983921493977,-0.153718063302709,0.159560404981122,0.099434388718516,-0.104521312886465,-0.0247032237298911,-0.142978339817508,0.229608302594795,-0.400536572408014,-0.476846141256415,0.037113561270248,0.253227776572673,0.320403241185816,-0.0205950663002753,0.153428250080086,0.0002699886247298,-0.0968806879050295,-0.0891934043461875,-0.582497060733258
healthy,-7.10709200004817e-05,-0.200489223376803,-0.135454293484703,0.0911487420509741,-0.413315582664156,-0.0307272696969761,0.0604239564527712,0.222553198169004,0.183761745242548,-0.0287833952417928,0.0092327398343,-0.199302564584014,0.0727420407683434,0.256608402114055,0.0554317099569762,-0.313037192112515,-0.517033724163146,-0.0886845840753351,-0.185668220567064,0.152275120350647,-0.727997141107496,0.394270190760821,-0.0959218963081354,0.0157019484607475,0.145096711751709,0.0373134368858487,-0.0488356247152141,-0.0308020132946503,0.267958756267724,-0.137068409359718,-0.512035949345755,-0.0468423320298873,0.374361140131391,0.443663964002626,-0.135967727224047,0.226215401637589,0.0114890034766633,0.0345785988685929,-0.194125261849459,-0.196119201404954
healthy,0.0878009085217865,0.144513383299056,0.23905913754326,0.0363181974654105,0.301833311617411,0.0923905166076577,0.14965474348508,0.0181155185362475,0.10178134926386,0.0254934851003553,0.285047754907211,0.223088707924637,0.16976001407353,0.175983631806931,0.0890192204330177,0.261135760810359,0.247156227024785,0.33294011755207,0.137800056975568,0.103822865974676,0.319725897681661,0.0170693176468967,0.169029456161857,0.10674287356096,0.1006284343059,0.0898258501229376,0.164062573258346,0.11482594160865,0.119050727441265,0.130589718044613,0.25798990135986,0.514334696440256,0.175343876765374,0.0280670281866242,0.163966511062371,0.114143778683515,0.0780732740917486,0.264320985773024,0.117593457265859,0.16586030264746
healthy,-0.0482096155760138,-0.213137342082565,-0.197288745589823,0.0214177193309161,-0.423234862161662,0.0040660213687741,-0.166536795386555,0.147218540538066,0.008559430443008,-0.0501516684072957,-0.173332271837777,-0.260089399611922,-0.117666088783151,-0.0609146802065092,-0.221293276804281,-0.500334527545348,-0.396907189092114,-0.229505054559926,-0.453783482871816,-0.256653322570271,-0.750280362959064,0.12637704807188,-0.273608848385399,-0.100999008800755,-0.0440122816764047,-0.321865783899183,-0.219283648504898,-0.0751886611918711,0.0213730687036965,-0.408509307949394,-0.431895460685926,-0.217133534149045,-0.0192103328848217,0.239730111807029,-0.238008864732125,0.0361821774030922,-0.0073718728413184,-0.108073385807107,-0.227272636646871,-0.491081810203762
healthy,0.215034930350456,0.146725435685732,0.0140846888243431,0.16796591376332,-0.286304608825695,0.0028967161556568,0.244929079491598,0.371585713625635,0.445378861163018,0.135770058377899,0.0682190275594031,0.0238246458934446,0.176943729604193,0.206855639024998,0.242289618981008,-0.389902793195138,-0.242472395601322,-0.0384583498374603,-0.301235825002438,0.0386505253860365,-0.662918974559034,0.320912562639084,0.0053624410236749,0.218971186133529,0.422529441039887,0.0645857873574791,0.230600587788404,-0.0083364355346828,0.169613363702041,-0.565495867107509,-0.390294819457792,-0.0130957637018796,0.366561548358432,0.586332371434474,0.222690139318855,0.580557713757647,0.0615749553503471,0.0598162001612158,-0.0951757335223038,-0.429119114124743
mild,-0.190654624677552,-0.361661502012598,-0.39583494525802,-0.250703417696962,-0.447190881235419,-0.410920861330345,-0.246545592432321,-0.187110013383571,-0.30652017310377,-0.17788753269706,-0.289213687748971,-0.341570067795602,-0.189472899547924,-0.263777300863304,-0.315149926725709,-0.446867685981589,-0.45392699111323,-0.507726707016014,-0.303252258659099,-0.26199435554299,-0.549771940171473,-0.0798127698500705,-0.333294767806496,-0.174846645263462,-0.302138371244146,-0.335383065017459,-0.369852626773036,-0.184257867769734,-0.320821488208656,-0.307939559420664,-0.459313468469746,-0.346904144599063,-0.194907274919584,-0.1466817417297,-0.367091182958219,-0.153671329023962,-0.205392815347219,-0.342697814480824,-0.285415918192613,-0.454984642680717
mild,0.22714393145734,-0.140488897063989,-0.0043426129658382,0.284350124199583,-0.349027292804745,-0.129169737164562,0.145340497965577,0.302972707377285,0.29745997703358,0.231320237410274,-0.0400521846254932,-0.193228266816786,0.0246894567587661,0.145234107005108,-0.0222783707408614,-0.356515362389672,-0.235519290888272,-0.0258675633569019,-0.256820642365909,-0.182685390062206,-0.372896555473569,0.1569177296866,-0.107632402940113,0.131823922223919,0.214799330045686,-0.124978519710725,-0.0400534604161023,0.0661078639532514,0.188293897952663,-0.411215135928301,-0.376055452877484,-0.0353814827081675,0.16758287681562,0.380894890123777,0.148452824394361,0.250140571604457,0.108239785507921,0.0594364381662916,-0.196028786914434,-0.414935647695909
mild,0.102165623854709,-0.186806064138088,-0.10845355675319,0.0061486199582673,-0.372315892717394,-0.0133872854233577,-0.0701047180182168,0.228682988968663,0.141852198759084,0.101176344728153,-0.132887089617986,-0.0455431906949842,0.0181870783485999,0.0407948621808977,-0.0987834564727248,-0.426364067155703,-0.281680880885465,-0.14707605612501,-0.249909101646124,-0.348055686521382,-0.455897604639075,-0.0189630271483151,-0.238348871550849,0.0454970838056967,-0.0310101944491258,-0.371357797120997,-0.24256022567467,-0.151917258264036,0.0742129038460806,-0.259548089365377,-0.195139028623378,-0.0298098597216826,0.0172506169092212,0.207025271114532,-0.0489637872494419,0.0505467847336054,-0.0083641792265267,-0.0333974545887316,-0.173118708118385,-0.505323817030173
