group,CD107a,CD11a,CD11b,CD11c,CD127,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD305,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD7,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,-0.0958562600715497,-0.211351251653779,-0.0199659672637694,-0.0372617828474935,-0.0493318768766049,0.272696323588517,-0.170278691629142,-0.374747987344627,-0.404968910710233,-0.14806158689635,0.0100490925884342,-0.0039558055189373,-0.287703175192359,-0.0922831747710949,0.526327328665984,0.0118502097334504,0.166704556551066,0.131317618619936,0.531118883120123,-0.284328913227881,0.0956420020880204,-0.17094818812025,-0.267517291923998,0.0087908253536838,-0.262389101291334,-0.0153172478457251,-0.303567065154045,0.469347444605962,0.513674648463274,-0.273243652342058,-0.0963454354103214,-0.509173766345599,-0.372955134585526,-0.0785090453078701,-0.100500879868268,0.552230813129664
healthy,-0.025710864288156,-0.0040556531943882,0.0896654300243251,-0.0061850544224136,0.457117974170323,0.373407546022093,0.184681381993251,0.0186921753776005,-0.0785321813434453,-0.148580684656688,0.330633388427503,0.183378807557569,-0.207975822348764,0.354133036511465,0.505227473570985,0.0430582030539392,0.114082524934196,0.464894233971006,0.219346312628684,-0.0165328351904665,0.419281687565574,-0.0054266459993564,0.18213396627697,0.400313949260069,-0.200952348225661,-0.0083855967389765,-0.0775066340165244,0.414346966308323,0.412073298075956,0.0895485609450954,-0.0505080594394724,-0.114283999672122,0.0813699156567892,-0.0755377056112767,0.0003264713303129,0.484897045630588
healthy,0.128714838038719,0.239521781536223,0.0694169720080301,-0.0536885454151436,0.306304003731546,-0.188208780952781,0.36319554822251,0.435220021719287,0.468185655913734,0.109042966271175,0.370774887942103,-0.158660125352886,0.069783638560678,0.163212430324492,-0.326190570037255,0.102181780415887,-0.17245296022797,0.127204435897608,-0.392505512251389,0.149112559620956,0.139969555589014,0.331559087167956,0.442917305883864,0.0797421804596007,0.442635868097816,0.04375943056239,0.300735437741218,-0.800690099130643,-0.283048556211544,0.148044208849219,0.109508839457667,0.53542828452618,0.397336847916323,0.111154183723539,0.0902278892670016,-0.280762374344339
healthy,0.0060460440255799,-0.0147005021671915,0.117824758270696,0.0638346106334411,0.150257328239816,0.343476464030282,-0.0957758752014742,-0.271538247339505,-0.255231835512031,-0.0209643185916821,0.0650361149058597,-0.123819301529653,-0.132138991000097,-0.104304576126927,0.604947121536771,-0.0140923299928801,0.242420021662581,0.294918930556888,0.519832482830072,-0.0114842037930054,0.205457399092353,-0.0619249224062916,-0.189591400843533,0.272261318316792,-0.17933499317983,0.156793093758232,-0.247272503585387,0.213381571177598,0.363613104531413,-0.28745506034775,0.034398404221301,-0.407885566901499,-0.380968162147175,0.073284461569895,0.0210031181991138,0.622949990733736
healthy,0.195247228266965,0.272447523490989,0.128377156186118,0.001048988008114,0.417079815316027,0.193481351705272,0.401935216327119,0.303609539869432,0.357194618952633,0.104418091097051,0.23431681979606,0.27905813390547,0.103758468320234,0.435903839508475,0.334821869378746,0.196659584033769,0.0369994862588625,0.516229674664154,-0.0495241689054412,0.186826756274948,0.419509697383482,0.159888317782785,0.507513563027796,0.487277471828995,0.122164378998135,0.136897293306385,0.220465629622563,0.2915541422294,0.188232198664821,0.424919834586286,0.114647479857336,0.255177923899323,0.418609803389331,-0.0190825173594698,0.165462082760269,0.282233026925008
healthy,-0.0353588062766261,0.0773469036042186,0.0402653659651827,-0.101314006549763,0.133170333829543,0.439039842083847,0.102378567126555,-0.103732250356143,0.0199814025403112,-0.0862916159341786,0.157910827563586,0.324862581410174,0.0152992677486672,0.167324121031239,0.368951049138492,0.144408913878711,0.327295166749127,0.330168309119941,0.390566854171929,-0.0320269290564194,0.270509114705369,0.0136076997140411,0.0248140185561251,0.331660501516735,-0.158716962742482,0.0708217667247617,-0.0752067072800813,0.541647715797185,0.483520488599933,0.0107681116545817,0.0297538197341469,-0.080218203048424,0.0212751207042799,0.0330555190561841,0.118438997380207,0.454743488897961
healthy,0.0439628113166943,-0.205245404656851,0.0672620295784871,-0.0871694312871544,0.0655864910209248,0.167776091137916,-0.230291853237551,-0.100440567028554,-0.115792094150918,-4.32628135952276e-05,0.233676924432927,-0.0807989406245674,-0.290860690186066,-0.132956250292963,0.156738448574937,0.278517742727953,0.233606356743014,0.0416492555926023,0.328492916311502,-0.407159718427816,0.0089762587155556,-0.0924565354050867,-0.169618539994218,-0.0876567026369517,-0.151929885756471,0.09870554583791,-0.17480618087902,0.143738880010178,0.307471277353102,-0.233406033154437,0.0641837421700934,-0.357047022845343,-0.315464456930275,0.0689806337404552,0.0728150842906498,0.0520260011921944
healthy,0.0860582187652764,-0.128903297517458,0.0854072422170496,0.0156406376717736,0.025573130773401,0.124540964538965,-0.257229834056608,-0.114547692105864,-0.0679052032320279,-0.0035282200724653,0.0399955945989775,-0.209940747202315,0.0071883742116387,-0.220475212976218,0.0712302708869998,0.229924573922277,0.0886820276432808,0.0236194464874806,0.195858591198915,-0.137295952699375,-0.0864981162882415,-0.055222713153256,-0.139274942193975,-0.1553697137988,-0.0628898547049257,0.126440113331363,-0.0070210993713172,-0.017472815372258,0.0667431590009419,-0.153607752020295,0.120767228988954,-0.174970847795969,-0.243576949270192,0.109570734317222,0.2500924584746,0.0994482757035323
healthy,0.214935732573721,0.126888831415234,0.0740583461591767,0.0103868994318857,0.269907954722027,0.43051524777851,0.255539581017306,-0.0813658366786071,0.0704660551959603,0.0669623014969206,0.26870946625104,0.212139963080112,0.0854629641688762,0.318308025427713,0.570466853421091,0.189532382118239,0.38517201615978,0.398943043102961,0.649142967587382,-0.013431564800996,0.349889234221556,0.180847478167955,0.127715792470449,0.416996927772165,0.0158254476495293,0.0539457343391999,0.036437867360594,0.410401274435025,0.45067348844256,0.0833596675502957,0.139356094403664,-0.144030519351462,0.0903513118136109,0.0121767154539046,0.215471420796732,0.550895142775842
healthy,0.0319793825078444,-0.112887555568034,0.0833921854103922,-0.0073884170452885,0.0346001103330402,0.315897795857152,-0.0770123996333556,-0.194466130769318,-0.263948519714525,-0.0790367014659304,0.100343691987194,-0.0201880613567383,-0.101697055119089,-0.0623609262794186,0.39129461595285,0.0928076929699276,0.232115884147019,0.124723551215802,0.474080317827757,-0.185999958873969,0.109608159888672,-0.0954683899638308,-0.230970589326788,0.0967135347468438,-0.191808451726749,0.0686503654917091,-0.039605870118102,0.494206407048355,0.369128045397288,-0.202891513866067,0.0309580353746785,-0.373942231469136,-0.370741632152118,-0.0241448659553045,0.103590544655953,0.3893888388731
