group,CD101,CD11a,CD11b,CD127,CD138,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD305,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,Podoplanin,TCR
healthy,-0.0744868930992788,0.145261248495413,-0.0798713236545357,0.319609540012801,-0.0364803550605189,0.0765394633070025,-0.100571844325849,0.334403348180758,0.211550440667378,0.323320667645707,-0.108461838815047,0.135392963882351,0.347749314718592,0.100261976977099,0.371538522728721,0.0623440198594831,-0.0959885139697619,0.385317005755654,0.143674365233592,-0.446463305154061,0.0773780765929442,0.145802435520429,0.0252011808233455,0.313262964158351,0.448431582255893,0.292657596941624,-0.0100804528358109,-0.0674181957618255,0.0966157622463636,0.569877905736405,0.0938508244394775,0.379452597413126,0.290455693703303,0.208133778898827,0.357219385708847,-0.138432138812491,-0.0386318983208999,0.0170840476397544
healthy,-0.170871964836108,0.237822119168261,0.0131416863014033,-0.351793046163557,0.0524090140722606,0.257155772187387,-0.53015756195927,0.101080431856626,0.140265462953481,0.448133207754583,0.330015911214138,-0.426314117122735,-0.0262494133371161,0.513622004781089,-0.325546811347395,-0.556302141081715,-0.13323267943755,-0.369700874591415,-0.0953936400877883,-0.350863275129708,0.203255609749358,-0.404672670661525,0.288267887587472,0.0934995759085856,-0.211948080934374,-0.302166632994469,0.413931871854144,0.308018230128294,0.328533692869248,-0.444280050548042,-0.585185802506755,0.0574630298144341,0.415469481519075,0.160758895336746,0.235656137403468,-0.285030057272639,0.0537712340219468,-0.571948025391112
healthy,0.194591425534675,0.200519239677942,-0.0884840442586941,0.31953370100093,-0.0027291333191904,0.108965869489511,-0.0606819226508451,0.357776660645572,0.188007433985973,0.312889481250007,0.0033484159977445,0.251806225925782,-0.170024649148297,0.313233789201347,0.154583009163777,-0.276507156855074,-0.0817945927814961,0.0245616548541029,0.0122510203475492,-0.260908353682673,0.0088594690484297,-0.0599947712084199,0.398116205187138,0.341228714356246,0.212724252670368,0.198206136002523,0.218888757341622,-0.176812988898536,0.114828877647831,-0.641011759873904,-0.149615188199657,0.0355179578802723,0.295738563436123,0.298819376988284,0.255497124150015,-0.0473694842761383,-0.0067165418242735,-0.328360126726907
healthy,0.0427325681671522,0.000105793189034,0.0753122925184455,-0.271253949234948,0.0554860077398653,-0.0868337642393604,0.192822335053358,-0.191512540816477,-0.0825372766599225,-0.175728408820936,-0.02356943948499,-0.412935096979729,0.423377992559204,-0.0474482953999787,-0.081301427280637,0.305949628642364,0.0890329808756859,0.106227891584483,0.146903720822586,0.345768590822964,-0.234928575961903,-0.0243333891601356,-0.209426014711102,-0.115318509810291,0.215675041810802,0.0400238085235618,-0.162823450143935,0.231940573323574,-0.0489177145856912,0.644733187274652,0.123231733771646,0.152385524810147,-0.186806717264411,-0.0690575869026241,-0.102780972420702,0.0332549419352226,0.136602356851159,0.296718476080674
healthy,0.121246477489541,-0.0422278655469763,-0.054105835960733,-0.150608769760017,-0.0605440687986909,-0.007156410999911,0.0397286300917264,-0.0410729368941971,0.137609763010531,-0.0461098611487063,-0.157319065151187,-0.349510987049116,0.458965677852358,-0.0232117748064426,0.200871438441122,0.103822490904534,-0.114161810747885,0.117405486258598,0.07082443906945,-0.136753517510559,0.111962088069533,0.047385121303598,-0.344530119967443,0.276493027716209,0.167036891069104,0.0840535213031823,-0.103421948497584,-0.0356183601591099,0.0332240017417387,0.705432382949939,-0.0172661099287507,0.387041375956664,0.173078790070665,-0.0132873567303405,0.181803904203742,-0.276630781117384,0.0140645793567655,0.147296907232941
healthy,-0.230344249131177,-0.395777015574284,0.006048151114652,-0.384156301979379,-0.218875697083399,-0.43215899322461,0.0146330269041363,-0.451241978779679,-0.56550397298978,-0.517930404375876,-0.169061541647463,-0.238288583304972,-0.433659847007018,-0.288072356701366,-0.433471869710727,-0.104876940987497,0.206168270363747,-0.470079051649563,-0.381472410556596,0.439180810102697,-0.682423123063233,-0.39782282641978,-0.377988855860933,-0.478394790535245,-0.280824762932587,-0.369897349350596,-0.293321421033054,-0.066138023247763,-0.56437898912759,0.242069314109177,0.298676068410935,-0.505168752963793,-0.591081290661098,-0.316483504445382,-0.584528057645829,-0.092877207919933,-0.222037687617331,-0.013571460912487
healthy,-0.0512404517008763,-0.0517884637667314,-0.0597976729267206,-0.348957948957242,-0.274109427948393,-0.108919695858795,-0.38290453742325,-0.157577495478342,-0.0023535303049056,-0.141387040154206,-0.0932065051064784,-0.390651422408622,-0.0370171880640545,-0.0413182382343756,-0.150088045904696,-0.272530390373491,-0.391161940760382,-0.197682302496753,-0.206954890978895,-0.400540681508689,0.0861684145208796,-0.289332845311386,-0.172320347968734,-0.190956228234392,-0.12887166820302,-0.231213593437503,-0.0948335429380287,-0.0895956307459269,-0.0096921003348848,-0.316843900142074,-0.350536339257135,-0.0343176520724969,0.130370736050284,-0.334723785649851,-0.138829729823113,-0.0953590778051724,-0.171804481405013,-0.137693824473517
healthy,-0.0110180508362019,-0.123118720783673,-0.0022971490617882,0.0781357778911811,0.0417284744654374,-0.130846447672814,0.133834253682934,-0.170087345063021,-0.181558940489218,-0.226074734297186,0.0835258201501742,0.0161025338483208,-0.0497503387704351,-0.100233744027379,-0.0051830296570288,0.166585701496337,0.147054553845613,-0.0915248576178408,-0.0986756109969432,0.338434909377036,-0.182918014711321,-0.0261451515868718,-0.186018254699286,0.111612960262941,-0.142937151896668,-0.18049770037587,-0.0450268189541152,0.0143202994739189,0.0266682760501972,0.342026143720762,0.09632164685468,-0.256842341122258,-0.177081730428158,0.0393853389882334,-0.223555576290638,0.181110309966716,0.0243598503860881,0.252626789334718
healthy,-0.251638192539729,-0.189034168651327,-0.0470539386723811,-0.337266204681732,-0.125306228499351,0.0214421250767998,-0.413878693493557,-0.366432257444519,0.0850697020592203,-0.0850553732945747,-0.0352831628715407,-0.256409139361006,-0.303141141600148,-0.0257333514230111,-0.425111048660127,-0.615803744151268,-0.4045276847723,-0.511510446871561,-0.444829829747673,-0.636966701714514,0.0042101326718455,-0.44475193951064,-0.202441857641732,-0.127867671095328,-0.534666181719861,-0.39745579731204,0.0061885925012374,-0.0235643708458728,-0.0112429098442741,-0.415718639473509,-0.540833323637252,-0.0840607621496077,0.140655649085477,-0.210945838627542,-0.150681397072685,-0.174413041362294,-0.101790723989443,-0.564660439469673
healthy,-0.194443153035797,0.15211835076969,0.0151348362193156,-0.028653450464478,0.0667977012516535,0.188432480454306,-0.277504970519383,0.158812811117945,0.344576582711465,0.382472262329885,0.0848293271320929,-0.0300864013761207,0.101381462634437,0.178859507485208,0.250862998040925,-0.508815011636741,-0.293257559954747,-0.052163329329986,0.0558691598352244,-0.625123042204446,0.313368408564274,-0.0441339276443437,0.248238343102482,0.367819305434029,0.0040948279441425,0.160671567979614,0.24867319084007,0.0246362631636399,0.172343214274081,-0.53595059861089,-0.459627731752129,0.296316744248947,0.530007865770535,0.163986639562844,0.520632390025631,-0.0542633054570397,-0.0280233841340521,-0.546881187493708
