group,CD11b,CD127,CD138,CD150,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.210746047572421,-0.215961100745187,0.126255919954858,0.0087034572105625,0.0919446750978331,-0.14763936649708,-0.0473470944892194,-0.11636078572795,0.234125338806598,-0.0608657892363474,-0.254389537967317,0.0376670032613286,-0.232133052397146,-0.0445485298789313,0.113069543768739,0.108986033859898,-0.280595272983711,0.0024305066118709,0.444471657512637,0.122987268602869,-0.0476218253814899,0.0493221322171743,-0.171145407870174,-0.222382452397684,-0.177439610943729,0.183252277860523,0.082649368035186,-0.44927968390037,-0.0945163671211177,-0.187275019760347,-0.109182758244406,-0.0506492951965271,-0.15009161919616,-0.0409216108689321
healthy,0.256695083067634,-0.0814144194318011,0.172408719894853,0.4344729674233,0.0095838393824409,0.42355968112981,0.274384919191686,0.721570436790934,0.517025950725698,-0.19170754858506,-0.0132238492543288,0.664493319817423,-0.227272631951469,-0.350560933375654,0.127914123613616,-0.268398954278865,-0.0676821481989214,0.208398776463901,-0.213607713276701,0.241769825632204,-0.19479393214858,0.548831796099764,0.263273304385194,0.0796427214021952,-0.044564668629667,0.592091924066325,0.512773984769872,-0.563345529223786,-0.562385411588219,0.139147806093146,0.548851281632365,0.397825463153421,0.499607679547755,-0.405661627376464
healthy,-0.021792526189093,-0.101916149684831,0.0414148794526627,0.250416870926174,0.0406327335681019,0.15007747272095,0.271887306893814,0.161040614299552,0.161973713158546,0.0439810707025143,-0.0105949137485107,0.252786521073115,-0.173808345120326,-0.41350548542566,0.129095280991631,-0.142632876897691,-0.160585157062593,0.0235940164123417,-0.438416067435202,0.225513619302511,-0.212088631816813,0.241104353014844,0.284458989317347,-0.102994656350497,0.007519924144117,-0.139363997043846,0.161882859060736,-0.18062599870186,-0.294127196017528,0.18360824470293,0.381459380825362,0.111318537767891,0.298173872927976,-0.424235950438926
healthy,-0.0519586685193951,-0.429439334476683,-0.147811761390934,-0.291446726182267,0.0269437649561519,-0.396445915418244,-0.221700354702977,-0.401018872299507,0.0293850937214841,-0.433205754246912,-0.378826301660555,-0.182737035098822,-0.477129260744663,-0.19491207345718,-0.0512715117445651,0.124082818123629,-0.411150841131442,-0.213259244300399,0.237182031223763,-0.175211600130143,-0.181602196849339,-0.220440537078238,-0.326054132641205,-0.328501190017425,-0.252539951078613,-0.121394551469533,-0.261073510873352,-0.248872741077906,-0.0452634859697495,-0.350097703240674,-0.288587276328606,-0.338518902268133,-0.339523535493377,-0.156202692887828
healthy,0.0795511754148639,-0.0830039169032949,0.0511772496920949,-0.14880157080618,0.0350720342711531,-0.226263490816563,-0.373735017470407,-0.246061122203927,0.119952919874058,0.163875056957638,-0.465216274133814,-0.0583209055437569,-0.398789448188239,0.0113668821796193,0.033049049584813,0.258604307601959,-0.270530278091072,-0.174983479221511,0.448297331956222,-0.10851167669304,-0.164649733129864,0.0359770199783573,-0.476401141429812,-0.334419252863876,-0.277641907872792,0.0505414294601452,-0.119595075630399,-0.282953142668412,0.225534615221366,-0.537155591359491,-0.40171252916065,-0.102503861186667,-0.380449852940714,0.0257452448455033
healthy,-0.0143570226081394,-0.299227527415372,-0.0938788311374266,0.0596139270121281,0.0400379706443546,-0.121066819342011,0.142679973521253,0.0476356749876432,-0.0066669536783207,-0.375505771795172,-0.175707805847333,0.110384307334845,-0.218510913922592,-0.551531205174347,0.0402768438254014,-0.373536456705215,-0.335878836227525,-0.199633413190047,-0.4741461231883,0.173528836806842,-0.283258008304498,-0.0718145464177465,0.170489884194989,-0.303674704716024,-0.19959826906879,-0.0597148865866521,0.110798242143333,-0.419133421788286,-0.556034022373368,0.0500938766064863,0.138489729073963,-0.0967149054648607,0.0204866158564194,-0.615764591869626
healthy,-0.0369907344632372,-0.221863894550003,-0.206513831537223,-0.0731843971633861,-0.0009094019129169,-0.067092681138453,0.0312851123262228,-0.244732410221555,-0.184346673066378,-0.152093452323882,0.121191225247403,-0.191767553568242,0.0469628204522384,0.0827096394440355,-0.0043918665389968,0.0947151231642881,0.30058146626157,-0.0407170902011077,-0.181878951444338,-0.0807567207787339,-0.0352884558260438,-0.0846047994829885,-0.0851301447929513,0.0521456305040839,0.026114027353262,-0.159366495487497,-0.0646954630186419,0.217533499400803,-0.182445535639534,-0.0156165942455998,-0.0711806296900801,-0.287542001968209,-0.04572831531178,0.187736528443585
healthy,0.0314197005189803,-0.250961430115566,-0.0466942402619324,0.138518236001035,-0.143510037690016,-0.0133568491320095,-0.0853254083380105,-0.103738274350237,0.0714246442875956,-0.0079707870391032,0.175332252779689,-0.052637044299898,-0.0484360244911755,-0.0677983205120296,-0.144665411352381,0.224907822197814,-0.204426387421694,-0.0656765275439293,0.224531212052924,-0.048237338147059,-0.0569194722519046,-0.0396393855428821,-0.102882614492988,-0.102679864310774,-0.0454815015240237,0.0105821086060481,-0.0573903736364027,0.349596570397173,-0.0355755434191035,-0.0353504076177976,-0.0275632648595755,-0.143824582374356,-0.106791462065014,-0.0975670039609825
healthy,0.0982356207389543,-0.0867080688410238,0.146797866294686,0.0831936479517544,0.0195292905118594,-0.0422404933512555,0.0923101871423916,0.122067161029326,0.0937957063144258,-0.0184509582083586,-0.148814587736,0.12546776016309,-0.0460984991806457,-0.376341946057455,0.0530526540760916,-0.100702396662782,-0.429093359058623,-0.164398095365419,-0.159068589771718,0.132797432094486,-0.106660551851003,-0.0413626917928146,-0.0287216369143105,-0.225382667343533,-0.0686089565039037,0.146893848145719,0.1589094668017,-0.403836764527695,-0.12768254255038,0.13724271518656,0.20457788155497,0.0702209566063433,-0.0743895168492392,-0.383705530954069
healthy,0.16070968826289,0.332710543906409,0.170003423365901,0.234990943502038,0.138913248004584,0.309720271693184,0.37815017644082,0.531822425577855,0.241970350441854,0.278227213139003,0.0328696935801445,0.264648740429713,0.230105115513931,-0.292972318682934,0.155628449739625,-0.22213053470302,-0.002215915459986,0.192394863630715,-0.380925314962306,0.294057549620166,0.141644941624602,0.32985899279371,0.441410803980842,0.0237812604830628,0.243266169815501,0.121432266147232,0.291347644156531,-0.680641211142282,-0.193523652474294,0.276525813463362,0.545022498953493,0.319656785977158,0.530518726230088,-0.326598692396591
