group,B7,CD127,CD138,CD1c,CD2,CD224,CD226,CD244,CD26,CD269,CD278,CD279,CD28,CD30,CD303,CD326,CD336,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD99,Podoplanin
healthy,-0.0544870603186911,-0.400173305474453,0.0294904980925998,-0.0078464551758856,-0.54022793786384,-0.499533373972574,-0.636164746081018,-0.0236790927222714,-0.225485527487796,-0.0787290596451597,-0.329447271885417,-0.351429761876424,-0.453796686374594,-0.0602224164120363,0.0275247646623954,-0.0140603708753314,-0.0934830648388978,0.819667904281719,-0.287327258682078,-0.160648629725543,-0.267868701330949,-0.538006950877803,-0.357613702611228,-0.0051232157155685,-0.360553773445777,0.0534953437840649,0.316835430906314,-0.53298107255973,-0.687722838476751,-0.666848732070076,-0.0609335262368755
healthy,-0.104458971947753,-0.103816367334072,-0.0618890374202029,0.0334020695321198,-0.526279254775232,-0.41901404300193,-0.721431560389991,-0.27523205483199,0.117847048785048,-0.153081451605214,-0.218856032290359,-0.672137854062858,-0.0212013764584532,-0.0204206155674333,-0.099275124245683,-0.0984226001190186,-0.0667294951448779,0.492773735393591,-0.339383237090677,0.144626649989765,-0.521134223391792,-0.39249123311685,-0.0984725627620108,-0.387083430974748,-0.486944420969211,0.556131699280725,0.495893660131982,-0.254970894776032,-0.683063882047955,-0.560944239132348,-0.0537656621754679
healthy,0.138767435763931,0.330592322853463,0.116321983346673,0.193548570368032,0.411347322363496,0.35975615099102,0.476281488194,0.0786308331170931,0.121850632116185,0.192076228753079,0.0648941108668458,0.348934962349602,0.322037009739865,0.0815084918976,0.0060524125513192,0.111930623382131,0.086784107042526,-0.233663911686461,0.250710461931663,-0.0397952611468618,0.417792764615083,0.520652981817563,0.263477024946417,-0.0064552272372269,0.297810892351405,-0.56073951050949,-0.222758647105091,0.134890291373301,0.438752736786696,0.426144747650994,0.143629013781545
healthy,-0.0866549545430999,-0.0721811277150936,-0.0902302710864451,-0.0177397828912284,-0.535356572409975,-0.554194143972929,-0.633328018761725,-0.15914596190106,-0.200459396554299,-0.15195039458155,-0.281367823934519,-0.376427739742072,-0.479660549818221,-0.175427672035474,-0.0896748121480806,-0.128431669188139,-0.127572043705791,0.683974338971299,-0.19274210170713,-0.0471153147302344,-0.275352751736942,-0.440174768643598,-0.171900801881068,-0.0354838950289968,-0.535117734113562,0.308856299621135,0.433507332126988,-0.503749179520777,-0.819072681558148,-0.75786355049472,-0.170684836762462
healthy,0.0238850430685403,0.0348257810010605,0.0405243821030535,0.0025572548716588,-0.212967571765759,-0.51909438432287,-0.364383236587646,0.0403776428026521,0.236343412166424,0.0750313475177515,-0.363726322442545,-0.261386132108012,-0.357142311280759,-0.0016841822167055,-0.0276554057721584,-0.0099576633755697,0.0152687416887563,0.670081922071833,-0.0708503443827188,0.0466666693805851,-0.0066194135374478,-0.370784075315003,-0.0954487469429727,0.0355203662909255,-0.289427475123837,0.254711680224638,0.501155718925245,-0.43199820106367,-0.673965124520267,-0.383085632632243,-0.0323636952707589
healthy,-0.0804353091003083,-0.267381676263397,0.0041363528133701,-0.0406559980853422,-0.151694355881529,-0.180261040594409,-0.309908801960353,-0.206553097760786,-0.510964616580715,0.0756953093484467,-0.151159407565973,-0.09038300427928,-0.118011595596457,-0.025403167424875,-0.108807885762583,-0.0409989421990513,0.0524650637640089,0.32910089220159,-0.154890765069064,-0.0419104611319949,-0.315560779906509,-0.0262596396326097,-0.0211952180685304,0.0390519813046181,-0.217165802680258,0.077771347601634,0.0478374918228835,-0.240319617778265,-0.163165809763213,-0.118618663084634,-0.0381755380159652
healthy,-0.237873630211575,-0.0387543557281381,-0.013478047792697,-0.0384986774190474,0.286408448248797,0.14712188221981,0.203798952535951,0.0770838168996337,-0.149503594328411,-0.0176392977694482,0.102518884595234,0.186480324776385,0.0500169615318592,0.0182030990539393,0.0213655115243374,0.0502327405823361,0.056560187702947,-0.15424736931176,0.391222170119395,0.0642897066377647,0.217559613373598,0.199566638413575,0.0832641055966118,0.0236123525396469,0.254433665966709,-0.150267448730274,-0.141264754184427,0.286277946806565,0.312089642834555,0.330861809326025,0.0397813307694224
healthy,0.104843472386906,0.326873488837309,0.0821780715419732,-0.038383092898089,0.349577809563642,-0.0198292546196257,0.0806690112397512,0.0278076066330088,0.214442883952131,0.175233833065149,0.145109532572679,-0.0168535792208776,0.307391157189159,0.0714193298474835,0.154590431044953,0.0560074964976563,0.0547129605686735,0.778338171502705,-0.106834716516674,0.430904096213823,0.189532847897623,0.113548752840119,0.3471991474391,0.034867335702927,0.0267444193404409,0.287882887080593,0.547614083235942,0.0125908537466608,-0.0475697178030218,0.249040976314287,0.132384813179007
healthy,0.287989644687206,0.227431002233153,0.324907612573557,0.0645478521667171,0.226331621372409,0.0283743567810014,0.176690728197494,0.150830485573588,0.250489481499173,0.295121589453107,0.110543131478931,0.185049428061267,0.265672047123319,0.362062908048413,0.221061449451033,0.297365690303021,0.353831482868173,0.52299689896104,0.134307967834273,0.2504409142188,0.162059890801573,0.141291174997252,0.256732831210068,0.160636502994183,0.17062004711799,0.123712132596543,0.341889331565488,0.187797538936013,0.0398067757245363,0.0485074455245655,0.380360762689225
healthy,-0.0721551813826952,0.16897265876743,-0.112421077929897,-0.0055197486290113,-0.0013252191386959,-0.338777038386145,-0.270365894207336,0.0118222781632524,0.296494917031723,-0.0398941460911473,-0.153533840606463,-0.159186585333352,-0.15550013050786,-0.0196212088399056,0.0090237521228218,-0.052114664316716,-0.0782827184750812,0.651875162665238,-0.269349519564745,0.128676729127542,-0.0698273830269047,-0.284168588513937,-0.113909747846421,0.0082996309001587,-0.133205460219011,0.43577817370276,0.532178178369614,-0.29862016302133,-0.423768145581949,-0.390413698948645,-0.0103918474535659
