group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD278,CD279,CD28,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.453326251570363,0.115104408181503,0.396746269552494,0.350307266988507,-0.280144631708205,0.611365162862324,0.579554314550194,0.743574704632683,0.154608142157072,0.319742059191069,0.453587935355277,0.496913151720193,0.350527908594172,0.233254573631291,-0.745554839263626,0.387589940663383,0.181484076633992,0.376530224234121,0.53586388472562,0.519411105736859,0.382600647808974,0.364280785559188,0.105354831120598,0.484418692690205,-0.0563687369711867,-0.309536387039281,0.611701805809752,0.772094139316588,0.46873929665213,0.756741762940374,0.167408252808352,-0.360002897734645
healthy,0.429672151387035,0.165775967805627,-0.0860482489632268,0.463945619558746,-0.520869235582821,0.398699827271525,0.404514353400653,0.7407728618859,0.423912967101562,0.106984819874734,0.683776264982747,-0.139560058952329,-0.0934377436159014,0.120587694812933,-0.408956311514972,0.306730428673811,-0.243808344829411,0.559300058958289,0.316682559134547,0.0445081100199758,-0.0544081943139222,0.542434769174488,0.454827283093369,0.53865731140468,-0.50007366638267,-0.578226064738299,0.259425498155756,0.655055576978917,0.432222830160283,0.527852965860704,0.125200362213401,-0.568861203725199
healthy,0.0047316113477202,0.10378299657129,-0.125159494655015,0.233266651467821,-0.0010393645801037,0.140842320455756,0.171120950846546,0.119564779079898,0.0593440857297001,0.33938362210775,0.148628190392356,0.370771979779143,0.346474159676376,0.304146852265003,-0.1209340954827,0.181435331568117,0.128966300050568,-0.0394469731590329,0.181566781673237,0.435778247268094,0.213119020597795,0.0710448733176665,0.148664908978692,0.187850608776844,0.496147558136854,0.217914521226151,0.392494289659779,0.277628379966229,0.14065483936246,0.316642887323989,0.246260198566943,0.201322425028809
healthy,0.317565853310061,0.0888136111856198,0.221606740734357,0.412689057828013,-0.298031498090242,0.641995926929251,0.349645814927837,0.66642017241057,0.209172676653894,0.0461632723094461,0.279532704302578,0.36051454181926,-0.133464305061921,0.126954001396934,-0.421327734198536,0.269827798259493,0.0895843575101597,0.466754528155291,0.494710064774751,0.144390803377516,0.165691686777103,0.515523576656854,0.0501902875052732,0.457532318057079,-0.304466014841909,-0.25453927193506,0.465951506121937,0.680757793970029,0.455442472530726,0.72175964388903,0.141031292672404,-0.479223929495387
healthy,0.402141472071762,0.138914801793339,0.410250254949399,0.4323870407807,0.0119962096710476,0.537225215407426,0.59607716299718,0.598383555663514,0.149974571216612,0.425991002413475,0.296634213497861,0.603867344770441,0.512291199818514,0.401545159584617,-0.343917115831695,0.254208251370421,0.378995637920835,0.20504076034117,0.657302520290212,0.549284711921907,0.496985298480804,0.324109102590149,0.146015793559913,0.43105082525151,0.0692018062572042,-0.064704549218315,0.631737011534837,0.638328728454462,0.476386857433996,0.618320167493698,0.211765225293306,-0.0009559211732142
healthy,0.0695147573152973,0.0268157565772063,-0.0765918355130575,0.291193523371007,-0.329548330201273,0.100101789825528,0.379848501949889,0.28234447362214,0.177540760567632,-0.21273420397249,0.28269208403368,-0.0856665886754982,-0.165177491555786,-0.117634472348822,-0.467929454095883,0.314185095083061,-0.138711077456772,0.176045973303094,0.420201996932652,-0.243650702695714,-0.138819727008155,0.396449154633522,0.066838622358192,0.411628262375571,-0.50344492411436,-0.67681414101924,0.187633306119464,0.32138603946308,0.114914181494034,0.228336564533859,0.143773346867305,-0.601154504157234
healthy,0.361498310421223,0.128390109166034,0.359958765298194,0.259807227170568,-0.115078819542694,0.534841218784433,0.451999238661163,0.5979988108272,0.299385840711062,0.106009605429674,0.342453795562938,0.193995645006699,0.0428767916998972,0.248257313380502,-0.391625945586846,0.541841060780045,0.307333539730959,0.408620406905115,0.454068596062064,0.0297122719869684,0.229458888269584,0.384809267782894,0.23258372075729,0.482282517736954,-0.346205720570326,-0.254977670039042,0.463219260826804,0.562257740622261,0.315065594590631,0.478673328046659,0.202883876407606,-0.124664181032494
healthy,0.157759356291586,0.130948041632503,0.257972734296834,0.190304221660494,0.0810110609559471,0.259936719796028,0.199264126368312,0.364124698107588,0.141034785942967,0.141533842656185,0.229625965224491,0.129505290888261,0.0750623166102566,0.231870777781248,0.199860307562907,0.298470847656385,0.280675806177965,0.202279363185243,0.462260455796659,0.137908236125931,0.169179842249181,0.208366419644591,0.116968206562609,0.290532759275382,-0.0483652912624618,0.157566074431643,0.0680772734927492,0.241071722738031,0.479373169126949,0.273119361422678,0.242349448390267,0.212188942054529
healthy,0.392321666728204,0.0888231598210998,0.479752091765598,0.126219593003271,0.358064388657564,0.560289682081925,0.128053375970735,0.323390687429655,0.119799418395477,0.390138852835351,0.143356294391581,0.558420118596061,0.637072035080687,0.571542554443253,0.232619436554867,0.390074969579109,0.509885805352019,0.384963097370035,0.346469746312533,0.603213510473498,0.541773828205892,0.174663314423325,0.021490100815324,0.213563202245649,0.315937578901715,0.504650481297771,0.278671732074276,0.197459433512531,0.269519682249372,0.441767013219077,0.173797196416224,0.482803093899583
healthy,0.167316010581858,0.0738850659680977,-0.116370656933659,0.236598752368672,-0.207054376133937,0.113209407653344,0.285736492264745,0.325913970088066,0.104201505154901,-0.0014240838796746,0.143543678332623,0.207667367084191,-0.162545212761516,0.020748841298568,-0.437285616121263,0.320891864310481,-0.0547996235698559,0.286062986146402,0.282554331446685,-0.0896075915181475,0.0529793880571924,0.233603342844076,0.0592765648543309,0.195685353797286,-0.299381057378868,-0.409413058291602,0.23242458321867,0.438409039038534,0.15234096703668,0.431194847188226,-0.0216242808310947,-0.546698075407432
