group,CD11a,CD11b,CD127,CD150,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,-0.114779850792678,0.237288461177027,-0.119315538640364,-0.0155142898952532,-0.161506277493535,-0.181863421446051,-0.196340741898507,0.0158273771321758,-0.0668745980348513,-0.0599611469655386,-0.0439971471264599,0.290910763572818,0.0408568004533901,0.0908041694236617,0.592595309600579,0.0607275454325528,0.0334275130751518,0.0738352625059463,-0.137860823770243,0.0304949342936466,-0.0587116280575107,0.141685541559506,0.0399009368238058,0.097256744008969,0.23470470404931,-0.141728285286532,-0.242323367779549,-0.0451487423387905,-0.207044137717246,0.191017330529565,0.315235058656009
healthy,-0.455463360995496,-0.161339481796734,-0.351889472299709,-0.464966453601827,-0.639827235539984,-0.490308464004966,-0.70896790423926,-0.202174592029496,-0.186057651339001,-0.552035427136645,-0.253589587338224,0.233411608949619,-0.286430154897434,-0.250978914419674,0.442260392679368,-0.278474778551385,-0.0477683159379509,-0.564346787969067,-0.55606625329289,-0.328003512450488,-0.275247793578671,-0.246156608748497,-0.480813897649141,0.412361318228634,0.298133390694989,-0.360691680969487,-0.676619714764643,-0.499375444274145,-0.604468024844525,-0.0277471475755371,0.322907065822779
healthy,0.297793244915253,-0.0782895518576691,0.203842736776062,0.232147820017371,0.362833613717345,0.506064246979743,0.553219782784274,0.239631251759167,-0.0602724161842963,0.352749587586445,0.183046494798184,-0.525688053646551,0.1128750714281,0.0007632035202685,-0.649755756229944,0.158896843069528,0.0124560208812148,0.385107502288843,0.495638168790573,-0.0681229802170451,0.188003594948334,-0.0331512000624002,0.275977177908736,-0.640545511898488,-0.402779100968482,0.341975839518025,0.616606431915938,0.356512447910107,0.487591339592127,0.0530770321300199,-0.487136909496472
healthy,0.120920001481887,-0.110998727506219,0.0185550714388155,0.276982133787159,0.312745975001796,0.281784997074793,0.444882735649758,0.199706475698677,0.0487264158667673,0.152447221363837,0.186696991085,-0.620427373665999,-0.205561940739205,-0.141039964300856,-0.662069511332525,0.135317120233037,-0.0884731000046298,0.191759517724441,0.38544139739496,-0.147197925443631,-0.0533055552177015,-0.127911027943799,0.351825023317428,-0.27471520206015,-0.428016019477279,0.351583565396886,0.548718093206242,0.263777269046864,0.534926374501533,0.0149366319058382,-0.673373818496586
healthy,-0.339034705523576,-0.0543169644891278,-0.338464789490067,-0.339522191176324,-0.44489209425003,-0.509160118028683,-0.475501112182507,-0.0772985623568055,-0.378766254036096,-0.220361462835369,-0.520819165030955,-0.0920963960187444,-0.467437582450941,-0.35117991533809,0.360352908135232,-0.190250820113085,-0.364990808420476,-0.126124956512417,-0.680358081638686,-0.481416565776617,-0.485941264410707,-0.0851720451592964,-0.298381839354391,-0.122284018139883,0.0734344243308326,-0.590687530276922,-0.517056867327677,-0.344458325498533,-0.553057699221086,-0.141837561500293,-0.0391576696920067
healthy,0.226639611934875,-0.111328283267867,0.0485342764088755,0.246575071604927,0.249459583545267,0.449355086339587,0.432454817749211,0.160798693863178,0.209005077169639,0.285880125530941,0.152727488905349,-0.212520296191067,0.28220087135407,0.0824588637107908,-0.820227659800869,0.52378454478617,0.0509438920845468,0.332965134428493,0.312224433438347,-0.0236887733586314,0.100779359414355,-0.0964262799731304,0.388561841768589,-0.427386448879225,-0.531424294803202,0.353343034000769,0.502892448063188,0.0527751679138581,0.399684188923515,0.0563112866510553,-0.285506731239402
healthy,-0.414597880055693,-0.0709728128119518,-0.357275465231785,-0.27262973470856,-0.465581687867081,-0.295367723916326,-0.382900686120792,-0.248887731382826,-0.199508707782689,-0.392550941574796,-0.211091359579927,0.0147027180941671,0.145903068468793,-0.263552410962121,0.130778442427876,-0.48464597832781,-0.226621313116259,-0.324869790284574,-0.176419186104553,-0.0936565324561134,-0.209738419488187,-0.135936159675825,-0.320323742747122,0.192467398139984,0.07860685542405,-0.386232687682992,-0.371416822350487,-0.268458032279763,-0.382118989501179,-0.18687721404229,0.0117631902371644
healthy,-0.0168318010429909,0.0537559841153519,0.0452177335861153,0.0633509466439538,-0.124785467441623,0.244944601489839,0.355031116486129,-0.0389782802043556,-0.216520345701481,0.191297553715835,-0.125926854141095,-0.394768094049315,-0.11998444495937,-0.174014669892618,-0.641645802537911,0.492540205977429,-0.167918588737647,0.0029512882401052,0.216769801191503,-0.2769186849947,-0.194407346991088,0.0034194883065981,0.196362198493871,-0.464653639422342,-0.57515584590414,0.161410867636809,0.324899264282682,0.0486775410887263,0.0566250497900235,0.0621820324835245,-0.286716237847947
healthy,-0.464933871126425,0.0173484662107994,-0.495321797774596,-0.0229607287579339,-0.687461765099398,-0.132673115014899,-0.280373273772144,-0.255727947015789,-0.500539509884521,0.0543820366897681,-0.665612560037644,-0.523485646527897,-0.712985747204031,-0.640561840011201,-0.0412521544079263,-0.297906911480279,-0.596663833098287,-0.409502513200824,-0.267642716964859,-0.682067506989301,-0.641155948909497,0.0800510970161488,-0.0990630350731847,-0.243999686251553,-0.489321444863342,-0.221018825181946,-0.234598970588034,-0.0598074854040405,-0.562699378860197,0.201028174196476,-0.440015389204706
healthy,-0.218452505411747,-0.0894337746072637,-0.260916288539811,-0.27701223773223,-0.323892945449783,-0.522748636737105,-0.546020763548291,-0.0510048320546837,-0.258841196738592,-0.314005780113887,-0.333219379724102,0.25401079697136,-0.171042452234361,-0.199554493100105,0.686796662028222,-0.387662148995754,-0.114646096121139,-0.219458103260497,-0.56706986257229,-0.175805928273226,-0.336652927001682,-0.0815004853032432,-0.313563335070196,0.580362209232889,0.381267973831214,-0.474529675201684,-0.695199599302231,-0.372479410464966,-0.665857005025146,-0.164557073374129,0.309477796779099
