group,CD11a,CD11b,CD127,CD138,CD150,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD99,TCR
healthy,-0.151232963685339,0.0168592271627902,-0.390790479746685,-0.0144931322639547,-0.066111439773213,-0.317881912220403,-0.137217439652962,-0.172480549367535,-0.198352119045801,-0.360872448258759,-0.0094728595070655,-0.322965566756488,-0.286842713464594,-0.0060778619770969,0.0200350996794615,-0.463657032739603,-0.249260656202169,0.191746590113644,-0.0288847619368752,-0.0017185551173348,-0.286078903813239,-0.440395309596496,-0.368393047170225,0.0673287283250646,0.0041138724608622,-0.0205002825376619,-0.499839495939288,-0.28130366110123,-0.261026533963083,-0.139427280196803,-0.241239989105171,-0.256520689417372
healthy,-0.28508621114456,-0.0220125190352121,0.252746243204009,-0.0441816598505434,-0.30897479335195,-0.184519775554319,-0.236813749022723,-0.49345725634963,0.334271906660463,0.0061429177624632,-0.541511281954508,0.2439665919702,0.596336016143264,-0.0277040480022536,0.346852503668069,0.305615572516712,0.071287656783102,0.465998329489751,-0.242705170411756,-0.304814692841698,-0.141671921768757,0.146753684740075,0.208684658293413,-0.401323833743794,-0.249679017054008,-0.366702379687086,0.658666200520351,0.587304224940312,-0.0934964436255975,-0.515505702256339,-0.284599236471509,0.616228996519002
healthy,0.351784971125291,0.0139938401145947,0.503023305524665,0.197479842507119,0.334171483495105,0.604173965387674,0.484210791913904,0.628096075246856,0.317333617824761,-0.013775270593598,0.37337741939225,0.42049157127599,-0.309609551219004,0.122983338272577,-0.45724865364993,0.221408601323696,0.188798443574025,-0.412362902168936,0.384628474032318,0.356088095475525,0.634998025558751,0.219446156357873,0.284868845017554,0.456645119790031,0.0694979184729523,0.39320665460056,-0.382210350175657,-0.118371281914027,0.399062128798829,0.606774555234034,0.591174001581058,-0.328122421509985
healthy,0.36930661827642,0.0967164156274702,0.171150275404781,0.108285033100963,0.440135252632298,0.448678027381798,0.605082148452944,0.633942991511071,0.196792921431224,0.0458607526310939,0.410305074198466,0.328930262994537,-0.425877852897681,0.170406080556961,-0.312834009491541,-0.0738673055641997,0.099203756886355,-0.538425908936435,0.272184263526287,0.382000187161789,0.461349552962871,0.0390555497268042,0.184581700637066,0.493998499652281,0.0478015159555768,0.522156264869137,-0.402147601964459,-0.37579063505558,0.474844085589114,0.678697603161407,0.706314176498715,-0.540157618711642
healthy,-0.203001639323016,0.0349347903530279,0.0902588200802342,0.0268648041548541,-0.31082662490824,-0.190153155854862,-0.481857415004524,-0.331452668151253,0.307052429678086,-0.379691516416278,-0.387773547460279,-0.356405838490868,0.310380275548825,-0.0156510753721651,0.338358943559004,-0.0656670194101833,-0.0643048600630961,0.561084622672981,-0.056655793223283,0.0512035225560874,-0.307877671661468,-0.130894861480466,-0.103385135152369,-0.24095401805771,-0.0040545071074574,-0.311637173084682,0.216020111000801,0.333978076571954,-0.414302161393037,-0.685615756127357,-0.389326344676535,0.313391883422423
healthy,0.331202831500996,0.0763812505607162,0.473706814130212,0.121936611446757,0.0993869118043158,0.392916010121479,0.0263421614822647,0.204447209354721,0.267211856198006,0.0530471216896859,-0.0555401441125461,0.327507973293085,0.353695109186948,-0.144794321408481,-0.0235271321880502,0.171833409295222,0.348064320884989,0.303155517927237,0.061014427475324,0.333949649726342,0.258158346697261,0.21570944562466,0.376666048927751,0.25890400367863,0.0390754568769048,0.0800462057792696,0.208539377085411,0.522809453933106,0.163056524303433,0.114777280498391,0.263457943616817,0.284052229357206
healthy,0.519010653930511,0.155874751007449,0.149802911786159,0.149845378724509,0.167583116827797,0.556755395067832,0.343649896412654,0.491794285993284,0.187090242032207,0.22197770544124,0.460220074455913,0.31689652037135,-0.0074663555068052,0.139047064427686,-0.078729142509421,0.0883728882053916,0.246622919003683,-0.266430216293375,0.580872009623956,0.421991143436554,0.239275461029636,0.0976663410676396,0.267172315357098,0.332629319454233,0.14352129716582,0.417722028308008,-0.0323020197860004,-0.216154133166221,0.483377173398462,0.468582076750826,0.572911762540238,-0.065516349623886
healthy,0.319279189983341,0.116161731069998,0.502910253312339,0.190768417382097,0.190915832420038,0.520424396824834,0.366745783651874,0.44445712048494,0.388626154865015,0.247658999001243,0.200303883218934,0.404180467749611,0.230748291924747,0.228478241462859,-0.0538259733852287,0.293663004959431,0.395190427371109,-0.0180544285344296,0.556831147448227,0.356097758837512,0.569208776768643,0.337709670630702,0.341151163807393,0.275519177363804,0.036816437143095,0.404358557758408,0.0630495923241688,0.140632407481128,0.332195097503445,0.452414168972222,0.515142263740024,0.227349484753948
healthy,-0.226619633443022,0.000712776119143,-0.394014097591574,0.0051617162303179,0.0516540071391734,-0.421034968790032,0.100505444602999,-0.0710132147495886,-0.21804892422567,-0.379071667775342,0.070311488199663,-0.474357062844444,-0.632633949123172,0.0747888698299956,-0.433677317711891,-0.618040144821584,-0.495296432180173,-0.562625006678441,0.0449747141872966,-0.207345051641711,-0.111821075388408,-0.608247105174902,-0.444361581208788,0.0449286463023484,0.0443614738890852,0.0510775193208707,-0.436709158574974,-0.565291471505439,-0.0448345115711991,0.162770071676757,-0.198295678656136,-0.576013662160606
healthy,0.113389250379172,0.290303837779413,0.126587423175508,0.409109372241299,0.394243381578368,0.139884602259067,0.414833718958913,0.462995140608763,0.199420902731439,-0.0057157984691073,0.285035544680438,0.211939485205936,-0.384432306995171,0.399934679648852,-0.0482254887044982,-0.102492598253018,0.0990108302185218,-0.30047989222177,0.331748668557042,0.405028380673945,0.25812508225164,-0.0286087479281677,0.132474849567375,0.309977715609651,0.223723560749953,0.411441214708057,-0.579424825214222,-0.233363897346387,0.211768210150028,0.445795882536278,0.388176072275576,-0.415014968691515
mild,0.411282996427573,0.216363369484577,0.548552236109389,0.225383850371068,0.302394956884871,0.535369309647831,0.437848177701934,0.414910004255881,0.36744881571867,0.416843700370851,0.40210239474556,0.480232496950014,0.231782868424729,0.222070345254229,0.0864923640437042,0.443893596044263,0.445576802585719,-0.0768832883646106,0.519885980796474,0.463197525091803,0.558441937400307,0.376619862007631,0.441309998269139,0.343417377721762,0.18528793438989,0.37372189655718,-0.143827183777164,0.0619120330670417,0.350695160736517,0.523772569645619,0.577266638150896,0.13309514514454
mild,0.0202777129435616,-0.0561962675684251,0.0234497921519968,-0.122018924502924,0.134671795764874,0.0947167956090153,0.194862700240967,0.0994924927221826,0.108188178016074,-0.0286481695472136,0.0400376967584966,0.0921428775534522,-0.343862537985536,-0.133447996410858,-0.292985238742611,-0.181602470885362,-0.109685435789037,-0.400371955086429,-0.0321599251163118,0.038196326299731,0.178178143458565,-0.0873631193337519,-0.0669953802181869,0.0067064490318323,-0.25141541295965,0.0418463421201962,-0.57659437341047,-0.378238263363314,-0.0022799816461394,0.202584597104375,0.103902316924894,-0.319020603008647
mild,-0.412036767811139,-0.18302310889292,-0.423983699499602,-0.131314970138074,-0.346204716291674,-0.526014758098613,-0.576553740280209,-0.585172333168109,-0.459143255112396,-0.0527962665502085,-0.25656463197673,-0.428254934994549,0.0018845711757643,-0.0080211835016562,0.273507647873446,-0.4784275040237,-0.292940582199125,0.389258840546202,-0.272031477443017,-0.359896521008283,-0.708902722289175,-0.245455227806274,-0.343397130941707,-0.30249604347436,-0.135365216180279,-0.402598403836571,0.40690399110512,0.180175413022188,-0.400527420443416,-0.590141803193561,-0.552395525281477,-0.028450095882178
mild,0.319793815743305,-0.0466354961875399,-0.0383136933169172,0.0305178823965312,0.319314621728728,0.44835525811333,0.622819208773114,0.601015287778043,0.184613277548262,0.272293788570956,0.449384104105981,0.369475387421636,-0.344119784962075,0.0930335123593857,-0.382073186260417,0.194704440512026,0.083542658118594,-0.742006895094342,0.249842106220141,0.259841647034558,0.575937623052147,0.158415751881477,0.0726240447946648,0.26852448141771,-0.0590296004235644,0.46469890959168,-0.371489333049463,-0.513559856575712,0.426119171697053,0.711354960900263,0.429897363466684,-0.415476110046522
