group,B7,CD107a,CD11a,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD254,CD257,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,Podoplanin,TCR
healthy,0.0650370423861723,0.0410188588515362,0.0300056847641248,-0.0035561236515497,-0.174048762427943,-0.0135303767405633,0.0899147563160799,-0.233926300434365,0.026345034036118,-0.0743612231296906,0.161393015831704,0.160814198696149,-0.0538466400890215,-0.0064530558076001,-0.145137491629492,-0.164397332996874,0.152723050218379,-0.104825036661966,-0.516668172110002,-0.0644566746018366,0.0146160870587723,-0.323166556486698,-0.191565057844428,-0.264955542071654,0.158832319232118,-0.241066374709875,0.0596128088875498,0.0623258616924483,-0.226525652656211,-0.169614013276511,0.189366147153631,-0.0190426881336973,0.167707309980597,-0.491824010725065,-0.498810068444883,-0.0185988320609431,0.052833258295268,0.24697228036305,0.111503373800362,0.0507102840643506,-0.511305069610032
healthy,0.105213577247544,0.0965618625566215,0.102374653559729,-0.0124488175997981,-0.445621440188701,0.0377781549752576,0.147102304524618,-0.445155911162816,-0.0227386018537959,-0.0604503106190571,0.0622027166925355,0.249242555989191,-0.0061213637814921,-0.0577248728015714,-0.393743235037206,-0.123406793859243,0.365839927531255,-0.382405636440707,-0.534052783202386,-0.0192274472688861,-0.0001688285411458,-0.441101963335839,-0.20698664138607,-0.246191743281302,0.0870356479407598,-0.418094999719087,0.144802341438946,-0.103350664938639,-0.324130485990792,-0.361559984351609,0.333787778845027,0.178891430218032,0.209383875742501,-0.460896840755478,-0.51968504299084,-0.0160538472526548,-0.039695824647047,0.249355274820207,0.0628820930625972,0.04581534992819,-0.541363223168141
healthy,0.0669557594584921,0.0179169451108286,0.154722651497517,-0.138962651808096,-0.0090371808892616,-0.0787992135472845,0.148760661030308,-0.442649553673962,0.0368915430990934,0.17777128474956,0.421711707643729,0.310316879100614,-0.030126205711141,0.005061877046245,0.040444076998982,-0.101951622293916,0.197906940743422,0.0130915974330855,-0.634111016215316,-0.0692016656575367,-0.0109177972911487,-0.132857426690892,-0.1244849285252,-0.669507370622263,0.102755370235795,-0.16806705783617,0.241615061730526,0.305147553542933,-0.192198437937701,0.0298574864441911,0.244974192900576,-0.157430419989243,0.188174473291353,-0.580297510624595,-0.450898184885502,-0.0154604977955006,0.138586608805104,0.485326774871437,0.321452933211938,-0.0556263058146685,-0.626347575690917
healthy,-0.153948765714984,-0.235495706156719,-0.370764594885091,-0.125740752286932,-0.168631569850059,-0.138844711494308,-0.279429380356827,0.0449196592996249,-0.0209027794716924,-0.495774097679522,-0.530492983260535,-0.594570243005588,-0.155393298117933,-0.136764898770175,-0.125536531598948,-0.382725544676552,-0.230754931877275,-0.391503999692414,0.264200949690336,-0.250904586470219,-0.215378945979269,0.0315441644188018,-0.190927550654678,0.348203598278283,-0.32086593123497,-0.0793327448443349,-0.340171387577423,-0.385167075873894,-0.162425257284628,-0.215171630930408,-0.421890857964525,-0.125147257612558,-0.508342855936132,-0.26042386848283,0.0093197918062225,-0.263217972281962,-0.680569897396555,-0.622300605252114,-0.690959786220561,-0.245723294708764,0.358611313881193
healthy,-0.0852704940365082,-0.139541388855707,-0.258340218477503,-0.0482505903351293,-0.354131222282887,-0.0539945697934918,-0.220869363668072,-0.153876695725376,0.0103733787073545,-0.352918332373265,-0.305505055032719,-0.327288748553493,-0.0803498685581909,-0.135083504983297,-0.116138001576872,-0.269486277988363,-0.119664826510975,-0.382630837316132,-0.259422176072251,-0.120867595950953,-0.0321442089618554,-0.439075839530087,-0.337183818617115,0.135590644733042,-0.200984195504592,-0.383614931010954,-0.064880427546043,-0.602170174289078,-0.414353442291055,-0.453990276645888,-0.0674078290321445,-0.0855738265056488,-0.159395296514003,-0.339581620827291,-0.133713243835439,-0.125587845355648,-0.477836427700256,-0.245842893087515,-0.428194822191498,-0.117893797922479,-0.211454715565973
healthy,0.094621288286026,0.225712062745587,0.417635395789257,0.0538609389244831,0.281302239174618,0.106155020389853,0.387813842515452,-0.305151661092487,0.130112146287195,0.412469197156855,0.521503034434998,0.538893755792511,0.10834943113289,0.282093299535955,0.181940216303592,0.180819865992763,0.267365295708708,0.28097977039152,-0.298599127286246,0.117731269020178,0.126727548918102,0.18076406275842,0.237770925108081,-0.74233385070535,0.625607427018486,0.139531622656349,0.462257112210182,0.314927100937923,0.104281646722124,0.17689830585878,0.487296208926108,0.0006364080924577,0.545508526117457,-0.423673808650599,-0.411285333375176,0.150879839906716,0.539276242890587,0.568208958922754,0.494920922794303,0.142747357331845,-0.486837658195007
healthy,0.336506366171288,0.147077706617872,-0.1013490940013,-0.0038163783670145,0.137299810863965,0.197322674734897,0.135290748793701,0.182235136410588,0.0286799786405217,0.0220506163611375,0.125020785715361,0.159383290711747,0.0762916334649598,0.045358621238763,0.208329651963224,-0.105632030111421,0.0084345891255296,0.026120727390002,-0.0766776112622387,0.386863710029977,0.185218424236534,-0.0348132088741299,0.0887933828876125,0.108877361283199,-0.0451638815890842,0.150097892013988,0.123818865721046,0.100343689855968,0.0024171014147801,0.0091760504568358,0.0205295955665962,0.0880482671265988,0.0192273453263671,0.13415110437734,0.241858272712343,0.112269350424647,0.0193559781763507,-0.0395088855123399,-0.0067437865752827,0.145630818950191,-0.187270860354656
healthy,0.0085498220689498,-0.0506891079658342,-0.224599968309554,0.0137484868707621,-0.284199031101277,0.108252780916397,0.035166658409101,-0.201365553379875,-0.04215997060848,-0.397156287914874,-0.0871648015623585,-0.0614220154161121,-0.0823020120403739,-0.171825548353874,-0.0395704048777262,-0.376419813130501,-0.0196976190566021,-0.254999201900901,-0.482184485636206,-0.0932520355894854,-0.0653153236444744,-0.446421999894714,-0.454381379533487,-0.301661005208679,-0.132685053269294,-0.403220241397021,-0.130909443779969,-0.193833364372724,-0.542190128290946,-0.459354223783703,-0.070373573147823,0.0328891620622896,0.033931052068296,-0.368002284275988,-0.493573769886122,-0.0985188672201294,-0.29081901628156,-0.0813023121537814,-0.444516088170627,-0.0945462364624147,-0.479896892303155
healthy,-0.116660909582757,-0.160375179163454,-0.218685266971667,-0.0506452015576137,-0.367921993646585,-0.106891986262106,0.0256171387761681,-0.416674202859989,0.0116064697175392,-0.414231003001155,0.0677706735370646,-0.112310344491767,-0.130204192224091,-0.0673125429456038,-0.257560419614769,-0.331674756387825,-0.0142603180625814,-0.469476273997977,-0.610557404515835,-0.104371374241924,-0.0647431436325371,-0.530377460100874,-0.481133546003142,-0.609837715975368,-0.0371750859657908,-0.477912705002523,-0.215446447742269,-0.149039611792606,-0.574199090931633,-0.436719189630785,-0.0051251480378604,-0.0202007117566412,-0.0281921096943618,-0.39072705111301,-0.568651260312985,-0.135646354942116,-0.103521753784212,0.106321604484923,-0.186579854656792,-0.0816761874951214,-0.542202926348212
healthy,0.293627649981602,0.368562906609381,-0.108072336182021,0.244564319974169,-0.226165719362894,0.416406312035409,0.298936887419841,0.106343213830219,0.217280060041794,-0.108772800208696,0.263855786045335,0.200377609465586,0.258490238401569,0.260413537606899,-0.100843439806396,-0.005044957575113,0.174246252520814,0.151942558304702,-0.432647971732361,0.281929954013091,0.359556632088342,-0.129561048732001,-0.0446696138875528,-0.196856226528761,0.218912647774606,-0.0608968097428243,0.269278301489393,0.141949370686879,-0.0604678675703459,0.0176773281303484,0.0974617931018039,0.201765315875967,0.284280252556533,-0.368702629288311,-0.320944514874611,0.310350032164803,0.0735916197509003,0.211306273246964,0.157381952449084,0.235974705135238,-0.434308673572008
