group,B7,CD107a,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD257,CD26,CD278,CD279,CD3,CD30,CD305,CD326,CD45RA,CD45RO,CD49d,CD49f,CD5,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,ITGB7,TCR
healthy,-0.0947792430893969,-0.1424621543453,-0.444537768882409,-0.430033882805823,-0.0005808882076082,-0.343028465505445,0.248434052835298,-0.0317892631209152,-0.592226606333789,-0.566191292401,-0.696104390044011,-0.0885483491860379,-0.0468258054260961,-0.115483001291305,-0.253205850279181,-0.344269407089946,-0.405440957472565,0.276530613032132,-0.0963857906684866,0.139310085838998,-0.0490099508507482,0.792538663636586,-0.347850494206512,-0.297731747897264,-0.542240066323637,-0.451963701973287,-0.0548884413715924,-0.411798768515022,0.0576874545382082,0.306876642349227,-0.129674274809257,-0.580926607769153,-0.742444493068217,-0.715724109784127,0.171913998819661,0.345235362749816
healthy,-0.142194532648275,-0.211791603360169,-0.450264734905318,0.0647380728738312,-0.0881539704210228,-0.445577873916662,0.541994187025758,0.0307055716538672,-0.418139530453192,-0.359183985011952,-0.719023873991693,-0.384747844124612,-0.117153958391896,-0.0968379861130888,0.203498495093166,-0.0839464103244395,-0.665455582826738,0.51696383290931,-0.0323431208359182,0.10265111575051,-0.0991511867118129,0.461552081531794,-0.316463462991517,-0.50961162779695,-0.348203199044224,-0.0435036406076536,-0.410911142984933,-0.494571007290752,0.586759621419527,0.569332021472934,-0.062589540393708,-0.230278986320697,-0.645908172031311,-0.515118622531911,0.27234740831342,0.550826643639301
healthy,-0.142009685882607,-0.0837221421680694,-0.335679266011989,-0.356234373585547,-0.0663492162304104,-0.346853337985252,0.266467405096076,0.0652960346084368,-0.55928973179371,-0.525212859685999,-0.619993140777861,-0.0776751259719435,-0.0340550466844979,-0.145561900140611,-0.358248230303332,-0.0031681575844836,-0.4365845182234,0.479967751609118,-0.11320172973978,0.233189615492459,-0.107095621149494,0.538290227436478,-0.268663764940247,-0.409113580771064,-0.580730074903218,-0.172359956443231,0.0716993949616622,-0.315862964449371,0.5560873455573,0.284865127581679,-0.150173056635593,-0.389286398746429,-0.637457632091404,-0.59210589006562,0.0308348310278284,0.472970718232857
healthy,-0.0479352111856019,-0.123972114790987,-0.2625191235908,0.047717466275478,-0.0383812269165754,-0.347674955596236,0.307897756459464,-0.0228842844798732,-0.365666125246527,-0.511070971903609,-0.503448965854348,-0.134881394249385,-0.0477085871883597,-0.100570291985909,-0.0346174653032276,-0.304904603141367,-0.31619247692665,0.47233071337244,-0.164673000585202,0.233567013882201,-0.11212501086215,0.621675301944746,-0.156046103203002,-0.228124171148707,-0.377743353167434,0.001469811113155,0.0121180366476549,-0.473103492677174,0.263636223124345,0.419783986065525,-0.127861475632987,-0.482292772934462,-0.723187404168975,-0.692547727446836,0.190336413898605,0.55046845920828
healthy,0.0421728399030191,0.0286999454448284,0.0156416760320866,0.173934780338135,0.0281966695282526,-0.0266271100885572,0.30131484970886,-0.000314579983719,0.084412200899264,-0.0627810635930293,-0.0547044467823709,-0.0455757559172127,0.0517809106768036,0.0931910348290829,0.0892037391822501,0.174763452338839,-0.141513212924952,0.509373144317898,0.0883084509676748,0.151743381688959,-0.0049457296289916,0.235162621742889,0.0573961429528205,-0.0474159560271407,0.198604658995269,0.288522585383305,0.0557129304421845,-0.0728519423198608,0.58179746020686,0.338291016417913,0.0342997418240552,0.154398293472927,-0.166505802281801,0.0901087714222578,-0.018771413848439,0.507283816586075
healthy,0.063189426846688,-0.236930402745844,-0.31688515726168,-0.0771329187174112,-0.0183736060123573,-0.224621315724026,0.260890858720411,-0.0624284915216609,-0.274598586861442,-0.425946296816059,-0.411364340603547,-0.0722127054523412,0.0094665229035091,-0.0380233404464276,0.0342525496418975,-0.200593504943956,-0.153303732421491,0.351656717321449,-0.0017474501701486,0.314753336063453,-0.16684802158925,0.687618244323577,-0.51230853377608,-0.259991979426739,-0.285377488131003,-0.0505140627588532,0.0840766617270975,-0.385203373764756,0.305109817682137,0.46188568796589,-0.209253089315903,-0.437512417099545,-0.451981793641905,-0.344014968069111,0.10210319759388,0.506785870369291
healthy,0.173889323856362,-0.0208270947489692,-0.0526761962398662,0.157994732879006,0.0934840937643057,-0.109771886902254,0.347632074701531,0.0698079643402903,-0.0536004413624396,-0.124452548339757,-0.169907919368721,-0.145541602418946,0.0134903073903545,0.053440249216297,0.250214185482098,0.276600921393054,-0.148888477920607,0.464509536393107,-0.0125119029649836,0.295056475202265,0.0362852769957673,0.409154663754949,-0.308375515256223,0.0145905314216345,-0.0064930466592253,0.343464373498085,-0.119442166934481,-0.193610406750048,0.474061735659416,0.481368608603376,0.102909545265945,-0.174819302392463,-0.3794117394637,-0.0426759054334602,0.151300689529626,0.412023038769856
healthy,-0.0731683443280082,-0.179938954708504,-0.374093352413624,-0.415576925856455,-0.101357588850173,-0.244705553134295,-0.0041853388122216,-0.0253602296133848,-0.585090225742278,-0.391458196848553,-0.462241656898539,-0.08204209968651,-0.0753058045523629,-0.0192339579417599,-0.216403801204075,-0.330493776175031,-0.192718910514227,-0.121458524258078,-0.0558348935405551,-0.0452217222200471,-0.0596281540802337,0.181099231392784,-0.563769753281705,-0.350895701957243,-0.503658157874504,-0.410871757439771,0.0315307548771141,-0.30581948749355,0.0934644816485819,-0.0537240296486964,-0.0722559103062135,-0.388368850135085,-0.495091316242912,-0.599468098358946,0.0219619905588428,-0.108606023936899
healthy,0.16634080652251,0.164592476960034,0.20063096946333,0.343072783611831,0.133213941514616,0.0187071427139994,0.408351778708563,-0.0004460948648123,0.354748995042198,-0.0640458867869868,0.110089155623209,0.0533016217458516,0.149224667600401,0.0894166008416613,0.293648049325858,0.288756481778946,0.0615721814320878,0.634141331896402,0.121887547234745,0.376527122283953,0.141139907942047,0.554880137531709,0.0429653616614129,0.226849552209977,0.171566472874417,0.513196520508477,0.0042376028815695,0.0357919976841896,0.439616077078175,0.500138643079312,0.188365686818379,0.105212065748998,-0.108407453928966,0.186261530421615,0.195760082618261,0.592577728138307
healthy,0.0290922036243723,0.0164953164281146,-0.211821424254971,-0.163713794013726,0.0583429025164578,-0.105881936001709,0.302698882397997,0.0254834993684644,-0.220635378744014,-0.298960020576596,-0.393399601159156,-0.13892983562391,-0.0200108873125507,0.0348848203906913,-0.0174574473159703,-0.126749048549244,-0.170175376587115,0.324727005226111,0.0763395676608975,0.200920350492034,0.105662711172448,0.590557193366522,-0.266613335541061,-0.143059973562746,-0.379044204738221,-0.0144780985224663,0.0570286816514637,-0.104182407477732,0.516370455087592,0.344751670452738,0.0819192823809817,-0.327113394335421,-0.519009847643861,-0.519911811850873,0.130110780336627,0.343341989169221
mild,-0.0479620317725661,-0.104408160337826,-0.263306555694434,-0.284066008637892,-0.104304957068437,-0.320619437511393,0.0033601811114904,0.0496630734557298,-0.344078349116888,-0.404926974374671,-0.380854768708846,-0.212209403993267,-0.183604505220835,-0.179268880786481,-0.128867640623055,-0.260402714784715,-0.330742212305174,0.14177602233199,-0.0665823438482621,0.0613748679141168,-0.0970131366771389,0.3383723680431,-0.563324735128544,-0.33602791009639,-0.331902674889663,-0.095518345947711,-0.102584654461299,-0.276275114195791,0.428571466831056,0.195827752065465,-0.0397547984111085,-0.2761033755277,-0.490664748123135,-0.42391098838341,-0.0652178878158677,0.229048858087385
mild,0.15188932300514,0.0676757200333149,-0.0298486618039503,0.291303622793166,0.173478426386332,0.0058295738443133,0.360267160573758,0.0675854243229878,0.143353017603987,0.0474483553251935,-0.0120898014128617,-0.0945726117257504,0.0679660203977258,0.237384185120627,0.346957063122156,0.171019438809454,-0.0447227261377369,0.349315395687665,0.141901186650104,0.171583493997803,0.131576100622088,0.285016458150196,0.0583383420720716,-0.089856884277148,0.0571640788220734,0.397605443481653,0.102972290253015,0.084166252111251,0.308209570947577,0.373064675697753,0.114373715647182,0.138702483249799,-0.0193919560430037,0.0682857877934971,0.16009750959405,0.334153600374779
mild,-0.148730068845702,-0.205907640586576,-0.410448164698748,-0.0578518752695,-0.164345333885582,-0.459132535164487,0.253759567917843,-0.0984901666025279,-0.432979901033823,-0.542896514733115,-0.620707941720902,-0.178883623728686,-0.209166719329702,-0.203032589545937,-0.296604685678295,-0.146100709093221,-0.383419488854401,0.372465386576927,-0.176723280736744,0.258668801000615,-0.0077327576702668,0.553557506086363,-0.254070557558288,-0.519223269688088,-0.46180085753519,-0.0612426033933049,-0.131665161473488,-0.447940267279702,0.431685417929084,0.470717772305921,-0.230356261606633,-0.355686993984997,-0.635355748488269,-0.460409733835139,0.243958158750036,0.372998727481746
