group,CD11a,CD127,CD150,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,-0.474740196547525,-0.471649846193828,-0.364722371552779,-0.045182190638683,-0.641214726939056,-0.569682169027871,-0.699760629512166,-0.104163458667745,-0.310605166235181,-0.344414001298504,-0.41756583651174,-0.481200254688952,0.22612318252216,-0.394802530660491,0.744852148154081,-0.357463267891972,-0.271350897845647,-0.338367998386881,-0.565326516037912,-0.511698024138822,-0.448971311151336,-0.102736942653441,-0.432418401970071,0.137688087721156,0.276802926434077,-0.575977043359089,-0.747704933647132,-0.446788897014977,-0.741161420948227,-0.137006884602403,0.295289526102206
healthy,-0.510744188839434,-0.0989510244132979,-0.468483878279648,0.0599684633995362,-0.527768555073851,-0.416700180918777,-0.744671547038299,-0.330892137199272,-0.0263504271148615,-0.0372017761802321,-0.619109970865592,-0.0112998906817845,0.474130125144601,-0.0148351501296637,0.496779384008038,-0.25529950354469,0.169282832074189,-0.542869603686257,-0.456702901584643,-0.0985439942316857,-0.0406273747349164,-0.292448498905225,-0.48604976060219,0.640225178123853,0.502062916423227,-0.27935195611167,-0.682476966841403,-0.428009175397487,-0.558074184109551,-0.0232848760129305,0.518178514581384
healthy,-0.305688364139467,-0.233874286212703,-0.26853052857797,-0.117490600150662,-0.423120465791249,-0.425440886784795,-0.508479024057912,-0.0122320524608979,-0.13023705523556,0.13184326883097,-0.3395652512809,-0.198305852124276,0.556863809619349,-0.137461673868659,0.630438607468546,-0.128458878428672,0.0663342404590913,-0.303970600437256,-0.584307738957912,0.0113276787509295,-0.17127998654403,0.0105272487114407,-0.285279547070675,0.481160150870263,0.230600555557436,-0.333698027585502,-0.604232557815172,-0.441272293163534,-0.56634872681348,-0.113120484634372,0.512712006022397
healthy,-0.268388894084992,-0.0121522676350536,-0.346749389092081,-0.0335369381347585,-0.463656829473432,-0.545232775354214,-0.594658678090784,-0.150336911805143,-0.112266162159743,-0.275616558339165,-0.396016436840019,-0.401648398794483,0.457696356454005,0.141976974931393,0.61277912080926,-0.241643330610939,-0.0015701647776416,-0.282053087314348,-0.387568834194698,-0.0553196612417167,-0.175765427898991,-0.00618778536411,-0.523577702591634,0.30287079332118,0.432693340241331,-0.544699734789724,-0.765550984092422,-0.412742008927689,-0.746347932555882,-0.17272743505443,0.551774870054409
healthy,-0.346540813666139,-0.213224871531896,-0.395181432059827,-0.0117646975844035,-0.380899810674034,-0.554121723128209,-0.566731195357671,-0.180547485009123,-0.0990592522992638,-0.0967900222310644,-0.411579996089684,-0.312048636749968,0.497197293097546,-0.0466673464891608,0.562936395710836,-0.119152229331289,-0.0346000869451263,-0.277482271454936,-0.358869559791486,-0.119091175057736,-0.136857935224277,-0.0479077361394186,-0.391130830071336,0.635140611430787,0.399179262950409,-0.331269421552315,-0.668551975067422,-0.409987630967998,-0.417794896783969,-0.09812110416091,0.560480807424437
healthy,-0.0711075125156996,0.0861266085954152,-0.104780409917185,-0.0374033123723305,0.0196688654346052,-0.318580285702412,-0.267709788025068,-0.0259188863872165,0.086031078782888,0.0901065397893896,-0.320409033860087,0.0599362061097667,0.435300439175051,0.204380443994948,0.625652570594243,-0.346220203255505,0.19219802248082,-0.0868586933888076,-0.331256321487133,0.29113076148917,0.0657449440241775,0.0256877781688227,-0.288450633419969,0.514560530706134,0.503866946218249,-0.2134290121616,-0.329150820218484,-0.0066841519413737,-0.214814131081479,-0.0592320929599891,0.550399355083471
healthy,-0.250518452732986,-0.158484316693428,-0.16611461491405,0.0028467121755279,-0.247773885856429,-0.15508730552435,-0.279044428535063,-0.255901693605397,-0.191509646750787,-0.218403804807738,-0.187871327844919,-0.0466387392680681,-0.12876173012821,-0.0264371309211892,-0.0839150219585845,-0.122818663435307,-0.207276199866224,-0.298357259991452,-0.223964995157112,-0.0752237075763286,-0.157190287565915,-0.142086199338564,-0.241136925847941,-0.398564509089101,-0.159705376815657,-0.247491503337297,-0.170314158720847,-0.39310700623004,-0.257649073247731,-0.207769881099006,-0.0582771313442758
healthy,-0.114761599439646,-0.0714990571450053,-0.114635570313559,-0.16460262113889,-0.136949718825846,-0.326438835154594,-0.392468705431588,-0.191132902124515,-0.199991509690403,0.0303189889819362,-0.334943925808472,-0.0718070175024198,0.321383106638677,-0.0047389527069836,0.580215745480716,-0.571696719993963,0.0615372719801889,-0.184810181738219,-0.241404032525058,0.0736981467779358,0.0242360546441081,-0.0023519180360003,-0.349765256288294,0.395300638303693,0.31251666664844,-0.257907976718506,-0.465328838213975,-0.143725124317687,-0.224940485347466,-0.17709013056918,0.363507522583901
healthy,0.167407512239618,0.309683570898034,-0.0460540118002577,-0.032319707607194,0.311457850009877,-0.140528024388723,0.0143833353817097,0.0268768383020463,0.295051450909645,0.247794303755279,0.0046909234625318,0.332796015462765,0.644190530285764,0.495360484136104,0.681155577683056,-0.11457003774537,0.387516938597409,0.171718065458463,0.090236435477442,0.47164556400754,0.325976035129249,-0.001183709786776,-0.0600542852716334,0.461860267583068,0.508675466870494,0.0257190007625717,-0.228269353772182,0.156207331296974,0.0888699637816982,0.0513958364839661,0.633463072960876
healthy,-0.206231591877682,-0.22286270889064,-0.261566148809118,-0.0771889654065055,-0.276810640321198,-0.478135800164958,-0.536732505395627,-0.175089813843778,-0.0561067265744148,-0.190565500131832,-0.285034996789492,-0.271372912702945,0.366642009591994,-0.0701652456994815,0.669519691862886,-0.36824106063732,-0.0602077481285582,-0.248922821589528,-0.483247950838592,-0.0986926017989272,-0.281759119500257,-0.0707328070179286,-0.285767591878499,0.658876836599738,0.383001159742746,-0.416750879770285,-0.656191355466338,-0.330698424017696,-0.630857823936865,-0.129218297894927,0.412315643971413
mild,-0.23103328512751,-0.228020617122892,-0.199755466281625,0.0642559945785731,-0.333868519283539,-0.386932944508564,-0.307619431726008,-0.15203508954709,-0.145078821561614,-0.25997397988224,-0.23229411875894,-0.19714119289205,0.207894232979651,-0.0937580402329612,0.583854015283853,-0.608113569602689,-0.0235779508187002,-0.289418851599048,-0.394790588622574,-0.0272032357009022,-0.108622856313288,-0.082748633633767,-0.233140811384486,0.417891025623078,0.371200027317361,-0.26830173509774,-0.509138453832647,-0.294178217211408,-0.458018014142176,-0.0941059623393072,0.293300017336931
mild,-0.106734318661384,-0.166277460586515,-0.150708095243002,0.153271151613255,-0.162026982603123,-0.130043807994971,-0.188159158477515,0.0076308720626903,-0.0060120877724406,-0.196823722212289,-0.25042081135164,-0.129392749978761,-0.204340532821808,-0.318505840676529,0.366217696713092,-0.106093654572622,-0.200005751978881,-0.109354305771597,-0.172455167235008,-0.201571116540535,-0.167524234852816,0.0504156660384043,-0.192192402235139,0.0252752179344767,-0.108998248919631,-0.178643609284154,-0.230245470451251,-0.147693846194961,-0.257790746542034,-0.093919909913169,-0.172691995181431
mild,-0.354138311456929,-0.0252807644095851,-0.382568860967194,-0.150185968455974,-0.31295996532864,-0.535035109796964,-0.504229119782086,-0.162426679286057,-0.198496838524502,-0.100638281784395,-0.272404303750808,-0.199190385969356,0.419991150403308,-0.0047615474091601,0.617576218881654,-0.295099404238878,0.0343326585729757,-0.315637896503888,-0.395849595041519,-0.173251612951522,-0.085946981043822,-0.0207294031585726,-0.371742677667614,0.384631237024507,0.529951485458001,-0.314695769254967,-0.570431074729301,-0.27549989398706,-0.417543262434636,-0.0430305565664128,0.431849011444244
mild,-0.392286946501925,-0.172006619567019,-0.347019565665286,-0.113634388745405,-0.480361760509193,-0.671833967334583,-0.664746182979903,-0.0849508720511646,-0.190514563766226,-0.318586962954922,-0.519110587338927,-0.522288873875215,0.220704767371173,-0.290047307566309,0.740027600517628,-0.241945633373482,-0.0340096687438382,-0.388598827399449,-0.556189808051928,-0.255733902223181,-0.214508954525205,-0.038526160931978,-0.445939838559301,0.260247586450207,0.380799181522606,-0.486080781145526,-0.727786616298375,-0.434673244182027,-0.520803130786633,-0.0677436115510621,0.306933718965577
mild,-0.42340127109231,-0.325895481171303,-0.384850000477292,0.0144282747409536,-0.431648967179254,-0.450100470884564,-0.519278347220752,-0.223697776997458,-0.141383351203559,-0.101384933302142,-0.180431711436625,-0.337208986886792,0.144079313413635,-0.355066328033424,0.287372157915682,-0.435133310350094,-0.163718929880146,-0.434614082159077,-0.257009013502316,-0.161713690644091,-0.327057791512606,-0.0877340573376561,-0.252226603868497,0.0352467534483651,0.0241663169702769,-0.492769524323765,-0.461847116771489,-0.306092661688563,-0.42553074000272,-0.162160880789546,0.11796538682999
mild,-0.225865553536914,-0.131379675811898,-0.24199574748911,0.0424655574719836,-0.346642001838022,-0.506445054571482,-0.571988180744288,-0.0641377347468063,-0.0293813500095944,-0.188451665944554,-0.254375837399787,-0.355584187057029,0.476588865446532,0.0667943309940812,0.673022349257208,-0.142295649612599,0.0451671413070198,-0.14398415285464,-0.489289765233062,-0.0737437557506008,-0.222873639520116,0.0963521312245573,-0.272245954461153,0.336818731916205,0.490862602082826,-0.404829016614369,-0.685294271194011,-0.300865666160153,-0.526734688050364,0.0493803809147484,0.501948257620586
mild,-0.133480658560311,-0.275405979973358,-0.285935935333736,-0.280006036957767,-0.22977643437357,-0.276945915513328,-0.37270786325061,-0.0420434231450303,-0.104980798618353,-0.169178718660219,-0.323180282258802,-0.299176272536813,0.208673796275015,-0.0513350598251393,0.1808955434981,-0.217017310782328,-0.0135952403762604,-0.182847804048546,-0.417543658789484,-0.112768685275526,-0.245235233715076,0.0061015952190987,-0.212732348551922,-0.143079523522756,0.0570789506717419,-0.266799144567647,-0.277813869239489,-0.11272829160012,-0.268596347587279,-0.125212798918556,0.179791473407492
mild,-0.234004064570307,-0.243621194682727,-0.468990238500609,-0.230471506435904,-0.561489217423603,-0.593380092538914,-0.544162602754254,-0.274671927171115,-0.370029731785813,-0.111746610911467,-0.345564412577031,-0.390195290923828,0.274365731225059,-0.211613071391711,0.457434260834227,-0.221855984236985,-0.113411936701616,-0.466350090022457,-0.479549721818936,-0.186251148786472,-0.3458231547267,-0.0366947940044325,-0.462622935561129,0.339458298156212,0.438433081371062,-0.454853962295953,-0.741762641293633,-0.472521711004059,-0.541070314784601,-0.166073709315407,0.418329187833587
