group,CD11a,CD11b,CD127,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD99,TCR
healthy,-0.400071027570775,-0.0599050571660062,-0.510219976726091,0.0895685986555606,-0.610514754529315,-0.468206414838265,-0.587694785349654,-0.029491884705553,-0.306774565169056,-0.412522775696111,-0.310094363061239,-0.499831998355381,0.0088824633802136,0.285543003482688,-0.504065288666434,-0.302720981996281,0.593452275282676,-0.272849885822831,-0.333439820935533,-0.234697508368128,-0.525853150478091,-0.582902382376534,-0.491452923218988,-0.196891994620879,-0.322784755721006,-0.169325387020311,0.0565949513570458,-0.544824548712968,-0.597187260011916,-0.648386919014009,0.0754892000344213
healthy,-0.191290932346413,-0.12685668749516,-0.554141706281409,-0.146012911930132,-0.41967614911713,-0.242468197748055,-0.216903224699275,0.082912875142971,-0.425023311635656,-0.179870800956928,-0.03873524011292,-0.449047278302914,-0.285830333062685,0.0507045078929902,-0.514851126019365,-0.313725877723009,0.0514755034721472,-0.0987532737199895,-0.374982151486586,-0.231005771461684,-0.415032190427887,-0.433339504083661,-0.456064542106663,0.0179339572178106,-0.142829842703637,-0.0816026468431352,-0.221574577107757,-0.248914640657543,-0.214237955269691,-0.310158084630778,-0.235450691705862
healthy,0.263243378527004,-0.0744818514260322,0.205121413945657,-0.10209628722149,0.423468388706886,0.453882881457623,0.425433794119079,0.0243166973621258,0.23616161389586,-0.101288155419984,0.287636714172176,0.292579137963687,-0.261352094312574,-0.404229705039535,0.273626262238437,0.0538742726676333,-0.502082895836716,0.0597268281364346,0.170853718128366,0.291754073686655,0.335601660107757,0.0711245368842291,0.403396411258428,0.308391439899883,0.245809432927911,-0.637361455550034,-0.433276388978003,0.160915802742045,0.542912419569788,0.432981842437948,-0.249553805949846
healthy,0.173095592866842,-0.10297455171475,0.0090212292406357,-0.430173292738612,0.308903761425504,0.350105497318837,0.415556526431838,0.0977848728620047,0.26723189205059,-0.182804992815835,0.201569090153441,0.149031917011745,-0.512093392526298,-0.387500042182964,-0.130909542128558,-0.130072375250433,-0.686797477827604,0.0597808397472439,-0.0559588736045665,0.249084056197745,0.308050029133602,-0.14759196709831,-0.0782443059702993,0.329328659135313,0.300564498516341,-0.569424545653385,-0.426316907546653,0.182935406972887,0.498125106222696,0.440833095709244,-0.564542550179015
healthy,0.133874363636991,0.0507604151926283,0.0749878688852632,-0.290046952792497,0.133346132752505,0.274650907906155,0.31681464194116,0.153198021816198,0.110401956152689,-0.120855809251828,0.204724350903153,0.020108439520254,-0.574184910791021,-0.1490991777983,-0.194602500329915,-0.101534199973563,-0.357582263768261,0.0571326890336409,-0.150199991527905,0.212831594395216,0.0178850573767342,-0.104564232558113,-0.106387597902449,0.335564262721087,0.241673286879277,-0.653131652366378,-0.393012362668329,0.0220963580769435,0.352338545610806,0.111566161522197,-0.60872444297374
healthy,-0.136491807912641,-0.0540236711567425,-0.161635922891107,-0.0803526647090372,-0.167952300443464,-0.188517726597522,-0.138820941990015,-0.0446205059340867,0.117056370027948,-0.0858597449984821,0.0146242894034952,-0.0202215583114156,0.116586821612228,0.150594907948436,-0.0211259804845577,-0.0576891868900953,0.235932607526615,-0.226988250371554,-0.0433494241329794,-0.238245240938566,-0.0988003816286823,0.0803090209594132,-0.0953201029993473,-0.203455821998906,-0.2037475316565,0.413099053196882,0.0758101031855457,-0.0372766929146676,-0.177198635869462,-0.094877164335139,0.121590062643758
healthy,-0.183670148221736,-0.142819143536952,-0.138922814741914,0.136568529005603,-0.185309157164948,-0.350035760335396,-0.348281141183487,-0.140003006194479,-0.424854084991725,-0.0076538480026559,-0.0262001030055963,-0.114479517766924,-0.0867998887562361,-0.018274294629815,-0.0969736259838763,-0.0482447646851726,0.221818780663197,-0.151029280892397,-0.104105503137307,-0.141808283243496,-0.309925550538429,0.233819942499553,-0.0487126011056552,-0.217670881424818,-0.197009228058472,0.057567474900283,0.0345703230254998,-0.061467117067769,-0.219790376501405,-0.173267904984747,0.0687863840166729
healthy,0.0079183758147103,-0.153547681212035,-0.165651893003794,-0.21684348204429,-0.0711272174789703,-0.141247834992719,-0.227181356569197,-0.121431327749188,-0.340862189127065,-0.125244010088611,-0.155401888822363,-0.0698474071312613,-0.078728425135336,-0.172038814270962,0.0155153117720965,-0.0250432663117929,-0.194231780537459,-0.177463717412925,-0.103710441375621,-0.102694546176664,-0.200055423300652,-0.038542711761588,0.0266862293147184,-0.11131906368705,-0.273025193649122,-0.15078685959684,-0.246639972859918,0.0405358924713202,-0.110647650772393,-0.0052382205502567,-0.0713689727670398
healthy,-0.231055722040467,-0.0490531997497932,-0.39322243515209,-0.403821543598351,-0.428351829263665,0.0505662609687299,-0.132662761939278,-0.0343178289191136,-0.248561968235516,-0.357434781316417,-0.0123563335632327,-0.489425219495624,-0.606616424173895,-0.427459885833261,-0.573545075225968,-0.494933997364717,-0.55988508537103,-0.0623333683474819,-0.493762820292563,-0.232351691806003,-0.166536754048074,-0.597614284095538,-0.454992892407046,-0.0088752980573906,-0.0390502415938181,-0.396372473171201,-0.562764229349742,-0.116400450987786,0.0819489441462751,-0.217387520401721,-0.534473513328925
healthy,-0.284079109783459,0.128580873187597,-0.297169453754332,0.353422422755487,-0.366724327677751,-0.265531977477383,-0.339520996611606,-0.0549832248975908,-0.0967941646774153,-0.198326340166137,-0.126934364315857,-0.281634153058498,0.210688257898897,0.389142629608597,-0.241632129273193,-0.210349430233164,0.671505976299799,-0.211263619109558,-0.097862139830997,-0.141892188611437,-0.502810813066563,-0.189651053144491,-0.288986561736498,-0.242401162836558,-0.0211070795734093,0.410457452572422,0.311279324007956,-0.343626256943307,-0.53518126632808,-0.567595843990341,0.263046358426015
