group,CD11a,CD11c,CD127,CD150,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD35,CD38,CD4,CD41,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,CLEC12A,NLRP2,TCR
healthy,0.47307118751926,0.118759423177567,0.386475424670933,0.393046154934969,0.599736022060668,0.612104537957944,0.75714223443604,0.294418048241679,0.289512439831106,0.488194465768394,0.468293455770518,-0.31307466924606,-0.0826464958264355,0.215154839245962,-0.36041143944344,0.310315798215864,0.17833636053252,-0.696131100795179,0.459889857781617,0.19179770895435,0.414956121508835,0.536468463619363,0.469024587995881,0.425199008481403,0.535459017922675,-0.199297327607794,-0.355707285601462,0.605218764874847,0.808601436675526,0.489285105032746,0.759826626854505,0.175822961721394,0.132462091696213,-0.39080329725444
healthy,0.350504959531891,0.150307450005688,-0.223699181058034,0.383481144230094,0.258144372360238,0.308878523072459,0.602182162463617,-0.256312649885277,-0.0227470944416926,0.602161035238748,-0.230132140926658,-0.574797917545064,-0.105539796039359,0.0378847033805903,-0.313379036894216,-0.248885636107102,0.156502563153566,-0.408896253320087,0.238148964586146,-0.325961001046513,0.428251864357779,0.197861310251989,-0.115540448097857,0.493394996029542,0.461881968949602,-0.586964137549964,-0.600038402794961,0.164263834803314,0.566987511242567,0.286886270493417,0.380385498314076,0.158101810201188,0.0688270145750833,-0.616294538932468
healthy,0.246219060134864,-0.121699922285351,0.355825796567717,0.359631467666805,0.47077132560662,0.321659779729283,0.509723043435707,0.539732474988462,-0.0836211285794825,0.237294635671954,0.269576954881384,-0.350735619875631,-0.161698399266331,0.0471495128387853,-0.220425039857259,0.186171269434791,0.0635252570872669,-0.384249434214797,0.132927499463595,0.0470849333818807,0.353144240207133,0.549232033913894,0.151473376779741,0.370413738715342,0.228119805716712,-0.454193284002308,-0.241294383432142,0.222383819309555,0.494619422657802,0.465150425933753,0.483764706914729,0.0038595321033857,-0.0004812978054132,-0.454578761462839
healthy,0.439957760630305,0.123273488933388,0.255268911960589,0.427309209779669,0.568019366478189,0.539869793551989,0.728529446916164,0.244258904086445,0.340691856802938,0.423574836976439,0.478647879213164,-0.315735158840565,-0.0803396017893352,0.092742915946426,-0.261009520148904,0.0615798907975299,0.157618835285901,-0.509245563844471,0.368897576952964,0.0941651412769455,0.326914904481921,0.462244944486177,0.279640011273162,0.515383336509132,0.591735612329708,-0.157771777139987,-0.373696315794402,0.607581057067763,0.803377055365937,0.573305996194654,0.793709286507044,0.178718070617074,0.117817154492937,-0.428101710221302
healthy,0.298448773409119,0.122668613729903,0.173899144029326,0.332954456815482,0.312033674073599,0.465421154929013,0.502783730021651,0.120831601834337,0.0216991204146506,0.373070721575078,0.224316639532659,-0.50652038916925,-0.20329928529645,0.161303983512765,-0.213647111135384,-0.0206188616921618,0.121073344620383,-0.450577053124641,0.130596172611625,-0.0190719601943599,0.297511456475187,0.193547032396013,0.0624076783847058,0.45704890964297,0.397779238260443,-0.705361622095013,-0.374835150181026,0.205202256593126,0.585665747715801,0.362019056855183,0.319811613011834,0.184262310111986,0.0138755309967713,-0.563903036014498
healthy,0.163639633617326,0.0926189630346939,0.28188909269593,0.0681873633049441,0.210541761727691,0.0457522697254447,0.122570449424799,0.0345330566749523,0.0416207902825304,-0.124611358946144,0.203644203218918,0.118351542132732,0.182933565872348,0.134786947166977,-0.0916364685013826,-0.0510146785496919,-0.0483203710294026,0.239924993045889,0.0209662748948865,0.156218991618073,0.199902438185574,-0.0996523286556463,0.142335543364667,0.22729394505933,0.0800894630740825,-0.152820021530548,0.287607595466571,0.0209072157639137,0.106756595966206,0.328217589071956,0.0854051967641609,-0.0779146584445128,0.113271673139308,0.0496277598200686
healthy,-0.0329836651578923,0.0542332886486475,-0.0247357733123382,0.199417741536057,0.0049094680504075,0.173269584146352,0.12684749258164,-0.19907610745325,0.0012337611033584,0.102547615903433,-0.0795040282088992,-0.353669130712023,-0.126176468623405,0.0736351454357403,-0.254338446737644,-0.290416094731699,-0.014871239279167,-0.307907254937286,0.0507681094718686,-0.225497255398936,0.01716439657174,0.0363137881128598,-0.277383849204918,0.0652033349706398,0.149539254878574,-0.308598685238522,-0.403108737850162,-0.118826552795101,0.24756675874171,0.130357575757542,-0.0236270982797712,0.0281820403792521,0.0156799660583944,-0.428472688485874
healthy,0.141266009975792,-0.0242092757417312,-0.0267108822734493,0.110304620762946,0.25676321432333,0.0744844279552478,-0.0177398456034283,0.0921820410640236,0.249862976022009,-0.0915983370314411,0.198727193501979,0.0500979629638197,0.0518539615377861,-0.115411089239422,0.0790732557500239,0.103689989557652,-0.145832315228618,0.103620963561437,0.0384043383537217,0.147342216418968,0.109542292155813,0.0839829398250313,0.170898468312745,0.0361987232929301,-0.0905555772102449,0.262240762538213,0.123090482876601,0.140484184176911,0.100982180002236,0.0146079856838875,0.24133496596092,-0.167941094478636,-0.277263112509489,0.0201945220365739
healthy,0.467931476527603,0.0631726842639326,0.460717672611409,0.131616309714745,0.625051774366816,0.265465525682929,0.431055968884958,0.295629835893269,0.360873272225952,0.116882967283605,0.534462826165283,0.226972007739784,0.183640171729203,0.127162633488729,-0.0811790277681901,0.435152793325105,0.12294804797297,-0.193689308108903,0.600971136825185,0.425845846035312,0.404724917470806,0.427508677979397,0.512382884572992,0.275079662014102,0.282950287647482,0.03813451121162,0.323750522511551,0.367237782347375,0.476170168638439,0.194780747256789,0.59734965120965,0.0675101577875053,0.0501146148582818,0.12279877251528
healthy,0.240157760792519,0.0912615728063862,0.375956327514598,0.256608031161857,0.391293007771107,0.443531987416766,0.457050114650548,0.230887553760674,0.318049747413102,0.249467580075332,0.438636193379162,-0.0238633715916264,-0.066596398687955,0.0574504351971393,-0.20833852202358,0.361861605701473,0.11009204864785,-0.425618930177996,0.331923293499716,0.260754222112838,0.264725301523184,0.482009987220048,0.367779172736331,0.290976395600162,0.299121231533827,-0.221242060360713,-0.13681971917663,0.410234896165111,0.549059165697259,0.38644006733209,0.527318453169196,0.109092786414818,0.195234352661382,-0.103333057940184
