group,B7,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,TCR
healthy,0.022538774567368,0.0535190023361073,0.271824718154146,0.0571576316445906,0.0182423145681431,0.17473571577721,0.0122576078725012,0.2112330213907,-0.0166991992533417,0.0261660657154018,-0.0708771599424757,0.222014954522098,0.241679645265151,-0.0331472005962976,0.236681741056196,0.432146752896158,0.108719571540504,0.0185913668913832,0.425233583266895,0.10036187328316,0.267119613568397,0.0529011672176786,0.07933159928307,0.390404709483457,0.255947483951972,-0.0231373205360027,0.446240641887815,0.408566003784692,0.0526507043496013,0.0984039931552387,-0.0502216925783077,0.091323203007072,0.0773967104785443,0.407609971484142
healthy,0.229513567268309,0.208309795290065,-0.146179173009524,0.18463565356346,0.445948960172162,-0.454779971145636,0.0093395566178243,0.315336955740734,0.428133907112412,0.667165073575622,0.423719263319163,-0.21955909413432,0.103334424515894,0.649959213719343,-0.143181598955075,-0.501485064104854,0.0922817490372545,0.149049098136167,-0.107809180295717,-0.347728276187445,-0.211020011270695,0.531598862446644,0.198124536161486,0.0200126377721003,-0.0404535821673172,0.554856631917376,-0.475701353113229,-0.53812880526723,0.190709309414782,0.250171697776767,0.636702754638496,0.394032583782751,0.473568831187545,-0.581954899016684
healthy,0.211454058271531,0.0086364257297388,0.214161061858249,-0.0375120014999985,0.430851971889634,-0.239316707635729,0.102383466526278,0.334852374757613,0.510114191750594,0.567835140230338,0.119918491784236,0.294597343450978,-0.0085339111066854,0.387969306070674,0.178917360619058,-0.369256510140734,0.128728463200473,0.148262256151403,0.107374034115961,-0.566611269205564,0.013260367707465,0.422031866553309,0.615532364048336,-0.067587264604922,0.173504644182767,0.347780707457161,-0.405177061133561,-0.301581392674757,0.233394161576743,0.263187112734827,0.634395173991212,0.407702547304583,0.566644166756085,-0.496527825062356
healthy,0.111787652982091,0.0998221616407427,0.0890296945648806,0.0996559801292287,0.382181711155011,-0.237982299092175,0.0578153323209185,0.534872159186435,0.578030605434133,0.646461864343696,0.17723213376201,0.181130579456273,0.244705263284866,0.371933602728397,0.439091939277823,-0.415814525759351,0.22264571452272,0.170718071203319,-0.0278716884620865,-0.626999725234632,0.128341704537955,0.265958341950769,0.62304520402782,0.212034505469942,0.225652061863723,0.542903560705625,-0.387951417829834,-0.433632471202855,0.175034910675029,0.538927267099087,0.793681213478056,0.436965263389021,0.791668837482508,-0.528150934590672
healthy,0.194520718924811,0.230452181519085,0.412754364582787,0.184424916095327,0.272251945100733,0.20535278687326,0.0187741270088211,0.410189217718487,0.288982703369187,0.357874625635318,0.15339488396973,0.302904233266299,0.306791254208228,0.0731621466051285,0.476059294067321,0.380403465105689,0.276080642606125,0.144172660953688,0.56030800566313,0.0460608095666215,0.395280537459668,0.259499267492081,0.305743132975018,0.542624286377872,0.427720214458763,0.294543367535358,0.190151003264619,0.181506970125357,0.263551881723889,0.325768008884186,0.272574332875119,0.308378296099813,0.369799392601965,0.326561719777846
healthy,-0.0022192154136259,-0.110894584719129,0.129144674789152,-0.109732896296703,0.117749527522895,-0.145391853615841,-0.0907809828758365,0.124368075677186,0.102767509682559,0.186545498754779,-0.0080721755899125,0.441370678928154,0.104973339512229,0.177516045764612,0.131894979577873,0.173427723522685,-0.186846180247441,-0.111010995515005,0.260318649073875,-0.201004100406264,0.0513817757825093,0.284563647952153,-0.0676784878467509,-0.111208988643351,0.0258916645787576,0.038427369649427,-0.0104288283621126,0.0131699650201135,-0.159937413766594,0.0328469872358332,0.256282131047747,0.0160178328657205,0.126731273779207,0.157057912455308
healthy,-0.147735921734949,0.0040535648216768,-0.387770500905477,-0.242293133741193,0.0417538568743455,-0.498414000311094,-0.0797457379317885,-0.199982510335437,0.0895030953792803,0.0049018403941991,-0.108522975245606,-0.314584297651569,-0.083102280714812,0.0519163884841716,-0.102386104298426,-0.312762754032279,-0.231272302809168,-0.180032778226267,-0.0913523824911357,-0.509434008195039,-0.277447171781458,-0.160060810850201,-0.046141860399912,-0.114166520161557,-0.286447093342461,0.0626342451496752,-0.124238271811173,-0.474142539191949,-0.154057692335825,0.144458397239993,0.192963699845622,-0.257450893851085,-0.0273443702885332,-0.127719723265691
healthy,0.0374998862009778,-0.0092899162786517,0.0116598552700283,0.0807512978152515,0.0717689385094081,-0.209324996623504,0.0346806198956887,0.185596591580637,0.302675217564626,0.299966611979896,0.114616821288554,0.0264903084472646,0.0268351422882487,0.207650663409746,0.164705676651878,-0.273923817868699,-0.0474760072318916,0.0205832149101293,0.0386125906806974,-0.742379382625766,-0.0647813776916183,0.111412135009945,0.33609095310508,-0.0532627348895792,0.0396058061834311,0.269270605488393,-0.441851038598633,-0.48219798979345,-0.0544726801254078,0.211778741783694,0.439193497512406,0.0496489679433103,0.294561023043106,-0.222788324772038
healthy,-0.10966699877567,-0.0274812003963957,-0.337222346783321,-0.0844858951665658,0.0464855903305566,-0.402147397604359,0.0228240050975403,-0.366688009971386,0.109909474899662,-0.0559110120890118,-0.015173070466849,-0.243149141932702,-0.309634289174527,0.0064362766369847,-0.424454540353149,-0.629152247350151,-0.0656669399691061,-0.0517844130145253,-0.519321778687997,-0.667378022692212,-0.449986432308976,-0.185018774557065,-0.100232615531893,-0.538911597677082,-0.39078584599344,0.0214081561300757,-0.426827803080689,-0.549530279494696,-0.126264743654205,-0.0568072860958391,0.179405941285251,-0.176702566474485,-0.129579163091832,-0.581954748956914
healthy,0.0129510527415198,0.0430114445814493,-0.0710126415966672,0.0198829455681751,-0.122556530437806,0.276029537431319,0.0045675829293356,-0.141572990009166,-0.270677909811249,-0.354927083711571,-0.121565226544315,0.0184899695393001,-0.0331841016245172,-0.155952391682395,-0.0924232845086336,0.389301777051064,0.0503221902099185,0.0655444436670433,0.0895501476695357,0.533798038423792,0.0591152430224701,-0.145777862370756,-0.297057431520334,0.0643133867304339,-0.121292352842856,-0.106901871956456,0.571104226884463,0.363404150570893,0.0663887339866746,-0.261484217102593,-0.45631944618639,-0.136189139765972,-0.442254477055014,0.394322620851761
