group,B7,CD107a,CD127,CD138,CD144,CD150,CD154,CD197,CD1c,CD2,CD223,CD224,CD226,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD30,CD303,CD326,CD336,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD58,CD62L,CD69,CD7,CD70,CD82,CD95,CD96,CD99,ITGB7,Podoplanin,TCR,XCR1
healthy,-0.0868459977116583,-0.109928385176373,-0.271689460102722,0.0256043948448655,-0.117650317812811,-0.283590002988059,-0.06897241982047,0.321406343170995,-0.0299307552202047,-0.432706790278515,-0.0613284626078091,-0.513932634309277,-0.624775394453377,-0.0025687833210251,-0.0718461190432589,-0.134409189545994,-0.0980750382055708,-0.224339787389241,-0.369942178729575,-0.334670762767152,-0.0418460796528731,0.0136690474932246,-0.034552853212273,-0.103127272758863,-0.13594587001896,-0.0812899195732978,0.770262386708904,-0.31722955731309,-0.0505845597048828,-0.242187607606788,-0.44357787083665,-0.239171018041879,-0.376214711104861,0.136797977175637,-0.08124552145363,0.411074590748537,-0.0838235774645522,-0.504492673452678,-0.687314648531584,-0.353620819872904,-0.601765942183142,0.174738749476801,-0.0839640780054752,0.483399812140706,-0.0346798787488409
healthy,-0.123773301396758,-0.193409748729887,0.226309874982007,-0.0616055559588131,-0.0917310875503842,-0.356511821343962,0.0071154910017559,0.567677222784952,0.0386425015580334,-0.238075438347946,-0.107875773195066,-0.282890286926195,-0.57518708459632,-0.055494824416791,-0.0282371783176808,0.288073879245794,-0.158940383066385,0.0030501790186082,-0.582184074992386,0.219982381985963,0.0047141571121205,-0.0928335805833518,-0.0558051213650041,0.0238925944349402,0.270886133984439,0.0309154008631522,0.453876475959007,-0.243365100910172,0.349407884919301,-0.39270403281222,-0.215671895587379,0.19562571148868,-0.421142222485251,0.562515251890455,-0.0961214508897163,0.591792654922706,-0.0218001370068544,-0.157416042142921,-0.554841955865722,-0.264983319402897,-0.358585209317048,0.277115719526684,-0.0535501742523441,0.624630500744405,-0.0135931806622766
healthy,0.0708761743821624,0.129376723819536,0.0421439697935899,0.157651589509574,0.0669228409083685,0.038920275545528,0.0846309203788372,0.0136239404112606,-0.0304222076215361,-0.0935293482283882,0.131467753124813,-0.0861317271175362,-0.124590193128784,0.213164958321169,0.248742834055644,0.0345561256210805,0.225211919656417,0.194933906329049,-0.0239559417463326,0.0776739863140819,-0.0265994572173016,0.147974039751787,0.234540013742203,0.141940842386287,-0.1157197577732,0.161022941174795,0.356374505694898,0.120522132085432,-0.163717598695618,0.0377429876572981,-0.0693666156977287,-0.12728758766346,-0.0174215749970028,0.237118181851886,0.0865966856919075,0.372159825353517,0.156836525164481,0.0330764012626779,-0.119288959377985,0.113544583122535,-0.113195568665426,0.0442270192735909,0.209611755802924,-0.101609859537168,0.160421505105317
healthy,0.025041687648084,0.0115762224158074,0.0689614728455571,0.0589838959421879,0.0019108701697006,-0.223124090478978,0.099993854148097,0.383644453227457,0.0583800045138727,-0.159689239271069,0.0951897128812137,-0.261388661221691,-0.327722702066181,0.111551643921831,0.0504943911375207,0.0008906997431295,0.0671869763325171,0.0673955478606463,-0.213630643098432,-0.033157417449235,0.0166292895212122,0.0832513792386025,-0.0266337459894208,0.0363457224344976,0.229750970446588,0.171052197900293,0.56965812028517,-0.142145928305676,0.243141557917189,-0.231057324720016,-0.086716285102454,0.16429797839285,-0.230753245762816,0.444436474024845,-0.0142674791629413,0.40053386239611,-0.0293199108348627,-0.178363678402607,-0.41907688307447,-0.223509105413059,-0.398445268807828,0.0769779739641507,0.0213174693450168,0.576490388248069,0.0310513235389876
healthy,-0.0905865398831997,-0.20046415160214,-0.137135137835569,-0.0472139635607487,-0.124211457115209,-0.396939352379779,-0.106942299571006,0.264292039514193,-0.0329750598275348,-0.375163431204777,-0.148300372763124,-0.639000517066797,-0.553957304198537,-0.0801548740281911,-0.0998887534860002,0.0918399170374919,-0.0386339762997544,-0.361517472401627,-0.405507180496449,-0.445460009185682,-0.124337502724175,-0.113385107819782,-0.095217908138912,-0.107615999622059,-0.158346835402842,-0.15854451372164,0.606491510944133,-0.204783735911753,-0.0826411851596382,-0.0931564057047084,-0.541911750678391,-0.227165257269325,-0.44356900126185,0.267774078436183,-0.105208069902662,0.396626003168115,-0.205816768778656,-0.550134727891393,-0.788201220029988,-0.418929438891729,-0.528766649804789,0.298620741018805,-0.145577295518343,0.442093272558282,-0.0795596149462531
healthy,-0.0505719694016599,0.123408491189329,-0.140850876862096,0.0369134761419231,0.175737443084014,0.179248338687073,-0.0573452074085577,-0.405173029877372,0.0705366169705648,-0.0303169382688069,-0.015374579067496,0.328876001044296,0.260563834788789,0.0690804510127,0.0441549703292663,-0.0622786282841682,0.0980442013539566,-0.142594452232718,0.237427616155547,-0.171493879414317,-0.0085064288266472,0.0509715779652113,0.117659453286271,-0.116437452515148,-0.256623706106976,-0.170813938609414,-0.595462477596536,0.33566274253636,-0.223525645266583,0.110492034631068,0.203387846945093,-0.150346435675978,0.299068171888589,-0.54715362996948,0.126204216609128,-0.635026861195068,0.180541603171587,0.119510367482949,0.296089542959942,0.017595626310443,0.104313033389743,-0.169717223117828,0.0536193058090548,-0.722413917819748,-0.0676059446106721
healthy,0.135207870581225,-0.0607444989779543,0.15237349724041,0.0406759702245197,-0.137346794135397,-0.144541325278554,0.143576566188199,0.306496320519462,0.0074298136285318,-0.12059057655639,-0.10531917592854,-0.276996179213269,-0.267238691075654,0.011611527838123,0.0261692686593995,0.145364533938378,0.0511200560898752,-0.0321914532294923,-0.359170632185352,0.079489552582673,0.0281876460152556,0.0135982859242945,-0.0020797811105329,-0.0188586215846986,0.254056380276543,0.091658054834191,0.571038889490365,-0.482295184495001,0.136546115636473,-0.0872119614427639,-0.183935621534104,0.111707164126628,-0.30078398664011,0.430733482316343,-0.0021952852307919,0.554290803125683,-0.0088912708525712,-0.246292739917479,-0.493128196054146,-0.0507400912620944,-0.19627351578134,0.101677114043235,-0.083120829743652,0.375842484027229,0.055519251254413
healthy,0.115122640046923,0.0814906963248823,-0.0178030339005427,0.0810999985839841,0.150546647060784,-0.0169399518503492,0.230209796318633,0.179050666397037,0.0465724132029539,-0.285715694499142,0.0014770904734282,-0.187975768677121,-0.125986004675357,0.0353150694444779,0.0525964755975044,0.10178278372526,0.182774525884719,-0.150037515020896,-0.0995935950150925,-0.287704123132714,0.110388174778695,0.181058737897582,0.124580741370028,0.154219497318487,-0.046606505326661,-0.144965796582324,0.428154964442448,-0.30863265224272,-0.005464201734643,-0.102346163886044,-0.158126444499494,-0.127605143879576,-0.0443324925048686,0.0397447529714743,0.19367557279068,0.18954038305424,0.0696055991844599,-0.301333560578232,-0.294463705491859,0.0208349450176968,-0.326333063729483,0.284511591630039,0.206681703114752,0.223113611419806,0.16299301009705
healthy,0.252696713588442,0.171990979023369,-0.196250682535988,0.275355555026915,0.161550105859079,0.0299712100159542,0.232976582998607,0.191684900920799,0.065686169740723,-0.380832731845607,0.20856813433777,-0.152886697011611,-0.180463548661404,0.153367990972311,0.0940625323543323,-0.0164700761960108,0.213947647598451,-0.225033150073313,0.0952478484387267,-0.295366848460734,0.246883288510108,0.250975546490504,0.416255909999935,0.133347363238022,-0.238430899871062,-0.277022781926913,0.383052627744918,-0.248795223606926,-0.230095324644067,-0.19596293150034,-0.175334693277534,-0.286404212385543,-0.0456702616028497,0.126964137821316,-0.0041209544111992,-0.0811510512226673,0.22483254252511,-0.134358264813859,-0.309219604002665,0.151683572449105,-0.403937319864433,0.225810264445321,0.335168281400063,0.0522666990298489,0.156401784721437
healthy,0.0762421850149333,0.0708389855041442,-0.0956755013408268,0.120308367615039,-0.002951435584901,-0.0682702275079611,0.126019891415844,0.36013444194501,0.0781940192976883,-0.213323603543878,0.131308793494558,-0.258880362039911,-0.328485626667374,0.0367678645216682,0.081319917980563,0.0170109998268925,0.0503897533235951,-0.143264882003134,-0.126910970032588,-0.173548531948615,0.122368108660284,0.150025570885133,0.170758995542163,0.0677567151815198,-0.0278349275565153,-0.0706417629319183,0.604160307835822,-0.248569892017122,0.0253687369217549,-0.111373796636871,-0.377598271701222,-0.171077347320119,-0.0483618999276255,0.395643755978562,0.0112110896970138,0.37401990694532,0.122534455802339,-0.316150785858569,-0.489769187550041,-0.127777299849161,-0.50399419230182,0.199800781318075,0.124844106040944,0.330476559192344,0.0951532411611518
