group,CD11a,CD11b,CD127,CD138,CD150,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD326,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD66b,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.184676695734977,0.115404992462788,-0.0254508474729778,0.0607068032855488,0.200413634238459,0.0725370446699477,0.130178344571394,0.325021344043438,0.332975627312381,-0.0164333471846519,-0.0846271316196067,0.289690534394258,0.0095995132591407,-0.4620503308887,0.0902635267263481,-0.027502592898981,-0.275663670640738,0.313098937722175,0.179020870626411,0.177750830008002,-0.0502489626326755,-0.0132467586101798,0.108180024035666,0.321623694443673,-0.573781412370321,0.0570888918318494,-0.483284719558622,0.185870802928408,0.427756661605333,0.176874835613342,0.30559139797401,-0.488526715119211
healthy,0.529008423844603,0.261403711929198,-0.0148805150055143,0.17468283163684,0.464441568378408,0.0084657572383276,0.482629484904937,0.322602644849262,0.770239991388973,-0.143841416340708,0.0319751673410545,0.680483913799612,-0.166759073179846,-0.329475524768439,0.142828945809397,0.242593289577874,-0.239058991306246,0.25969594833063,0.588924783401378,0.320051928366644,0.137764196675798,0.0034563255501186,0.597474807822855,0.538405009640082,-0.521779774262542,0.16161711699075,-0.542132613869725,0.18744114017743,0.588279113416127,0.448807955833494,0.558171708369968,-0.390689609205284
healthy,0.0663169806313393,0.0128987797925338,-0.0712122415049616,-0.0076996250987311,0.137468914420983,0.0427701481659946,0.0146477914305863,0.0846223159294535,0.127218476437813,0.179962384856828,-0.155953330356428,0.0670277769811231,-0.198207257254656,-0.386443035780041,0.112475460421491,-0.151817807047467,-0.0636436278610664,0.0498478479527394,0.175219014117654,0.142656541551942,-0.312243795244957,-0.223036295725887,-0.0118483840746313,0.0312112339575166,-0.282095450014171,0.0731383211527298,-0.219894064943971,-0.133885503564998,0.102337927493253,0.131873872541862,0.0823124987738996,-0.381295897098083
healthy,-0.102955163650712,-0.0628646674775496,-0.208950087406003,-0.122300229276953,-0.0194596297020957,-0.0105643594040633,-0.100174572955487,-0.183608403625679,-0.0934132853940115,0.0214037901252692,-0.442745494084389,-0.11161001424396,-0.401592206532952,-0.255726616435883,-0.0284385350548267,-0.242612591508067,0.0704551684138141,-0.135594980098555,0.0301017181205795,-0.134147775926716,-0.410679882298933,-0.363040036230747,-0.151884988561327,-0.137926809574826,-0.291076424748366,-0.0197359223392236,-0.217959758336078,-0.298026891966833,-0.184191596222575,-0.0510840812908354,-0.140018432406706,-0.251867133344515
healthy,-0.0857121297628406,0.0623257253971156,-0.129360947423895,0.0341377924324085,-0.0806307480006312,0.0340411721030925,-0.179315992253533,-0.223829674004632,-0.128293200596461,0.0888049099934572,-0.395172560718375,0.0420489590612437,-0.335062142687136,-0.206182576039671,0.0283253814222239,-0.218442920106454,0.224266243145602,-0.0933675838620487,0.0657596852116551,-0.429859060576698,-0.336201167999343,-0.295274086557995,0.0187778263303181,-0.0319130705616115,-0.474650372738921,0.0068847794860968,0.0224599024676355,-0.440976698690012,-0.184383132621169,-0.0372363722240592,-0.303639047669544,-0.190090410823359
healthy,-0.12511636097297,-0.0786595018123476,-0.23351731865269,-0.145941881531737,-0.178633143366787,-0.0542380195990099,-0.237825944899899,-0.114354095456633,-0.159524730288602,-0.397196531288857,-0.236082876511983,-0.134807732467256,-0.28692079116415,-0.22802551042972,-0.110894701178317,-0.218574805892877,-0.137925400131578,-0.0731180967368722,-0.324359951998361,0.162225502715399,-0.26317854623066,-0.14213101545845,-0.0628833552337126,-0.189955900538987,-0.114117464978176,-0.100487563517156,-0.278055487712202,-0.186654968395129,-0.144929914968135,-0.230704205143167,-0.12187460769878,-0.178851039854347
healthy,-0.20787350263417,-0.057903172001266,0.0779757956168323,-0.0511926160073602,-0.214384415179281,0.0877066991150834,-0.067778983364927,-0.253884419401284,-0.366718043031204,0.101053767518516,0.00601834153472,-0.158447250837755,0.0152452110116156,0.259413889862577,-0.120448254762091,0.0692733099650438,0.279172765495114,-0.365138814794418,0.065668925586326,-0.180095053510137,0.0369387710677626,-0.0114623471165856,-0.162411622060622,-0.234104650169069,0.319697705630499,-0.0996049966162321,0.248856410209615,-0.314368519493885,-0.296995469450808,-0.102090618007093,-0.214338301086663,0.223274038281204
healthy,-0.18882208001193,0.168146734527483,-0.137636737667492,0.316298898021817,0.179149267753113,0.0286585751876802,-0.215995142583741,-0.0844841158883345,-0.0195532276981441,-0.0170752723276318,-0.076953270472463,0.012362828065821,-0.191676661407578,-0.0978125249876582,0.244562931764388,-0.150476070164078,0.461681372520217,-0.302915526249377,-0.0810835791021116,-0.119845115847263,-0.141505193416558,-0.17339891154073,0.143724857974098,0.0720052643948011,0.0651630976383133,0.205902164557402,0.142459904368443,-0.199634270717458,-0.172021342218352,0.0646639958860227,-0.316661980404303,-0.117616290512167
healthy,0.332687324830595,0.139695785611744,0.322737409016155,0.217302394563732,0.149171119594725,0.0364591614781598,0.469595715496879,0.210898961067145,0.383511775701499,0.263283508304042,0.221165646372169,0.207562095269745,0.462494622287979,0.144131979898082,0.0826901822263926,0.359057354130016,0.118292143986258,0.385449469935248,0.317652116845097,0.260867239400019,0.312968299714693,0.436165898410433,0.164045322132406,0.290342443503971,-0.0841293681830014,0.122706166012645,0.304807428988629,0.358435597754775,0.361792490430003,0.276222310049825,0.331461721413562,0.0808338166805884
healthy,0.320850325473918,0.112843020503147,0.35747418919862,0.0675490296437966,0.162086132007558,0.0926865325092652,0.340325308998057,0.274049734715785,0.462188956301096,0.382067740318206,-0.0458599609943087,0.199351137136132,0.201725741911561,-0.237071620839604,0.060965093308613,0.205669626379368,-0.2899411556576,0.223739179468102,0.326903257293093,0.428069169592865,-0.0045582882462359,0.210900663771895,0.0778396054203329,0.207267207928364,-0.587108020336487,0.0758008824448484,-0.124121940248749,0.205322377950885,0.45909185273075,0.257060088021405,0.467491032523245,-0.271787485531328
