group,CD101,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,CX3CR1,TCR
healthy,-0.0924512839631346,0.437432119970278,0.0716379982633183,0.399939535440296,0.36284480151508,-0.272660534396626,0.566890934153331,0.587657679228398,0.713815455509109,0.140002713093523,0.25965771051471,0.296984682664445,0.435525142069907,0.4381111693642,-0.350188336300503,-0.399634418045324,0.282489084480823,0.186112147099304,-0.787464222014794,0.393198662280321,0.165711050422498,0.341012190621386,0.51272630466612,0.426311150299184,0.357288302459921,0.327145326924339,0.0721692316692663,0.45794862559437,-0.162316993532688,-0.361821504107187,0.5702722009533,0.7690775950022,0.445608884389423,0.711369334803629,0.116837748351443,-0.417257942508088
healthy,-0.111976769381519,0.0957686110167378,-0.0548068996641338,-0.446794290257091,0.112891283241369,-0.436153452460112,-0.091830661075357,0.0067462928218134,0.215403372493834,0.245606442923789,-0.393068252963406,-0.139141863030898,0.319372620338029,-0.382415083373714,-0.52171404266065,-0.166474701797578,-0.46106992161401,-0.226114299582876,-0.241958999617446,0.0747985879732742,-0.43804096980422,0.109010679674862,-0.0844040247690916,-0.355051890089273,-0.402853951858828,0.300011165295152,0.142008469810082,0.155784605429845,-0.388183828382028,-0.48662387201506,-0.0513459535159929,0.199984679057415,-0.0230674918929861,0.028070517671433,0.160128624860646,-0.504525093536283
healthy,-0.0392457212041819,-0.034996494124137,-0.159148228941759,-0.262555045490072,-0.0769509369496798,-0.115219197661226,-0.244332204726104,0.0969890959898,-0.0120999515899033,-0.0618113863594775,-0.304293144996297,-0.156737541093185,-0.0876639439459919,-0.256450470032895,-0.451010800993403,-0.211902557245367,-0.399864546151448,-0.307226998180675,-0.23982218738613,0.122539381713048,-0.274770577064968,-0.18188333798279,0.123455503520441,-0.343519724762317,-0.294457775561608,-0.02888879446559,-0.134666477608079,0.021013378934296,-0.0714643547916844,-0.157037969665309,0.150595296649508,0.10508866175136,0.0769776302744991,0.0365021957886957,0.0966557656998609,-0.407829564721436
healthy,0.0532616037298584,0.217314642759127,0.0541325762145516,0.132996874624644,0.345727371909921,-0.302227525696184,0.426071714841195,0.507435558945761,0.571812660386327,0.191370078206097,0.237240142232695,0.139968792886595,0.280567464489874,0.343921796924319,-0.514676136029901,-0.379684169004095,-0.254317645600726,0.0402196534695192,-0.602437110324386,0.169829783061843,0.0306148172787804,0.219783476962207,0.442927088104959,0.030687557959575,0.0979162688544596,0.467250144205974,0.0096783582359632,0.500059042449691,-0.367363979154502,-0.445611451281345,0.480629878509545,0.711051425546953,0.432796930027403,0.685598039501801,0.11436268956367,-0.631832311773633
healthy,0.25753282078199,0.346849122468138,0.0863706923465623,0.180298079354662,0.397015186317245,-0.284403513208584,0.380321060413533,0.631500508105147,0.576953471007296,0.152032331787493,-0.0151848197951224,0.274757163773843,0.406057748551923,0.3974790949352,-0.479402273077214,-0.33583470696213,0.107527278328656,0.129432219277559,-0.594766617955629,0.206546949668062,0.0563066494764651,0.150915845401108,0.49802547284073,0.209580782788569,0.181754040430064,0.454072686000642,0.0607028443754567,0.44802000020878,-0.375995165327108,-0.420573975914179,0.493249739519529,0.761776273336952,0.434107789191659,0.497722263389147,0.0588934075560188,-0.524728004209341
healthy,-0.0181268280416974,0.505117073861254,0.0010602366982332,0.277974843574337,0.309896247071532,-0.251155997905186,0.47784093547083,0.440237101700862,0.560666250080547,0.229194441421245,0.24273030154085,0.224343742980357,0.372994337148275,0.27702770312946,-0.169336442989175,-0.395315943218344,0.192186884719721,0.280026869429665,-0.464508268845035,0.572971970489824,0.152985661224225,0.50201007058106,0.327057085912782,0.127956987463875,0.244269704953586,0.456331515909009,-0.024044488108759,0.468492458383031,-0.438205596792181,-0.342088937110442,0.456583072979928,0.540397435842261,0.251354987496259,0.571968251296761,-0.027934667317507,-0.339580040089642
healthy,0.393074142020518,0.192948827443026,0.0661554661964062,0.105599096622983,0.18002475563678,-0.351496167252228,0.277686645811065,0.437427726515901,0.422041715262639,0.142564355976172,0.193160078537135,0.140332377698996,0.257388045826934,0.0538413355591913,-0.350799613049176,-0.366909041324756,-0.173390770024706,-0.0333546478695824,-0.591864894906616,0.487725433114646,-0.0485967547775696,0.231082470623725,0.16998269457248,-0.122562744476364,-0.0537302377285064,0.267743387843022,0.126069391571412,0.345400015843984,-0.34846016859032,-0.444918117860546,0.299525981424526,0.46279384131473,0.19890026432141,0.241778052440323,0.199462060393107,-0.331993942472691
healthy,0.0932071246694892,0.0608970454944676,0.0635434230594055,0.316443422332953,-0.0847869097622505,0.307965252556926,0.12302359157221,-0.143166421683214,-0.0319009453220532,-0.0252400454142877,0.222680386195064,0.114689224479869,-0.0371907106950742,0.150437087638535,0.54277100500414,0.435548514527039,0.219844082993419,0.248556893867369,0.81186544732172,-0.243260839929572,0.304141785830387,0.10334327781035,-0.0197152808341054,0.305939523174173,0.200680276759562,-0.0019316636645173,0.0875404749143145,-0.046074084146855,0.379573719410771,0.571728890930596,-0.0731454720617879,-0.20669919743471,0.18011864353296,0.0331823229802483,0.139865176484106,0.541616613408595
healthy,0.164174742164525,0.450989407968214,0.0431523646236863,0.518835258029595,0.0505514398676935,0.235765600910229,0.691123080331055,0.140032613876462,0.326574449960893,0.0760486713492098,0.267243837517259,0.481599886605617,0.0224467882195776,0.660679616966734,0.494953756825578,0.189457225091008,0.651040202472374,0.638511474642755,0.153761855420667,0.386260047212655,0.587770582002565,0.411442517247692,0.326869251172554,0.707361651759246,0.64369535337135,0.162414584437651,-0.0200252365926133,0.164157859822775,0.206277075262048,0.535896974032024,0.280956913122951,0.25604881267615,0.188395497223284,0.528610237894055,-0.0385717577584948,0.388298053763107
healthy,-0.0988169732764638,0.235282156611094,0.0096243905762117,0.208413307741944,0.193413297735764,-0.254656110432557,0.28138248084444,0.402769158452017,0.484224632547086,0.159378476904886,0.072281467111358,0.187182509847064,0.231102500015077,0.256864530062067,-0.366829890465459,-0.322697122723568,0.0637015159126083,0.14389961643677,-0.668124220109768,0.338610393887674,0.037826650595597,0.23883018358841,0.447978422358783,0.0879794672306155,0.255830427030366,0.324680901020903,0.010155311813019,0.203517118915337,-0.588210985138043,-0.367313328242661,0.390472364194087,0.61787809555677,0.266150760432014,0.608057390815932,0.0880322091583647,-0.411457067335294
