group,B7,CD107a,CD11a,CD11b,CD127,CD138,CD150,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,CX3CR1,Podoplanin,TCR
healthy,-0.0793965182699877,-0.121779929633001,-0.396754451439612,-0.026024754769646,-0.470766086982513,0.0079210460841568,-0.306029893428444,-0.0172893299033347,-0.609691851336411,-0.496889469255669,-0.643147082430025,-0.0250683721021555,-0.307185800167394,-0.353885730225161,-0.351704429011706,-0.48855347596021,0.180452280249087,-0.0890630552315873,-0.0221565508033003,0.351792050700354,-0.432650578845479,-0.226212088090149,0.737133193177062,-0.283009937501179,-0.290622679069484,-0.520912009084025,-0.553375972512849,-0.418403290595317,-0.0464498873606247,-0.358005994982865,-0.0084943927180981,0.201767880281781,-0.109263740321271,-0.540147568112531,-0.665796755965928,-0.410569610221382,-0.686798868144591,-0.0385786583449968,-0.0885064247449606,0.24672227824844
healthy,-0.116185217882466,-0.201023136677572,-0.440219811984583,-0.134999191274765,-0.0477273108913586,-0.0714426657872927,-0.452848310522992,0.0241197416974664,-0.499297055875745,-0.379974195857574,-0.737446419883967,-0.32035605740742,0.176053241842384,-0.193650214796736,-0.683774005213282,0.0496813559787046,0.410621464918568,-0.0154942644313499,-0.099265947713879,0.416160669119655,-0.015766128162713,-0.161625113574691,0.463934540937288,-0.331214148541332,-0.525855651312195,-0.379893891555712,-0.185170492395564,-0.0400974625756742,-0.445718702655644,-0.481881808261629,0.524592468773027,0.525455368367204,-0.0693886634532073,-0.235635916170112,-0.655804241489225,-0.443627859948143,-0.558818145669648,-0.239557421194326,-0.0652091982204208,0.470600404900233
healthy,-0.166906484057852,-0.146552154871926,-0.375494812197855,-0.0066677470316488,-0.515533960378556,-0.0893928918657686,-0.296284646638606,0.0048956884914941,-0.566439334696027,-0.476262706233262,-0.652908376486814,-0.0875785163889284,-0.390499066465119,0.0292781293915784,-0.334313108789781,-0.371420241046893,0.278013929292548,-0.130496597217872,-0.0828537360895479,0.396273589942991,-0.309327581436063,-0.202239157944216,0.558023186700355,-0.255503200607183,-0.541084474713656,-0.510303358073274,-0.220486413864609,-0.387080677268206,-0.0238900114219379,-0.382800580446669,0.702375084597818,0.253490920747603,-0.186607417896271,-0.327064719325859,-0.671439246413478,-0.51880700565514,-0.599994845589028,-0.222531157495458,-0.181239768925965,0.329872555705513
healthy,-0.112796380641994,-0.227742814813997,-0.337847480612314,-0.0823419744012285,-0.138410652475992,-0.136986500817419,-0.398784105931994,-0.0472409398128756,-0.511956189361024,-0.625156585246404,-0.690647998503342,-0.132562207709145,-0.244329920676447,-0.360019336189525,-0.424242561983184,-0.47409706731293,0.348478261312876,-0.204555972966419,-0.166306941896377,0.29711732843418,-0.0441149404707122,-0.115603872477928,0.584356952444043,-0.222542393254917,-0.350403890031425,-0.470172039992656,-0.111066962223469,-0.218498677603466,-0.0687791038930644,-0.557511659395806,0.214247014873988,0.407725244010785,-0.215091139017678,-0.598341236181865,-0.781428737225052,-0.490123539564896,-0.788150345182373,-0.146365663850133,-0.221438472264995,0.459291650963452
healthy,-0.129598923543673,-0.244870064433264,-0.418960514039515,-0.113918624251418,-0.287704231933674,-0.0989237897502924,-0.486866827902933,-0.0193003910527163,-0.513531064448065,-0.702937644736309,-0.665934022491973,-0.162286156908601,-0.0762527874173338,-0.369338109680508,-0.411682425068544,-0.555475538532379,0.306311906965089,-0.17860153539747,-0.123464141970098,0.332662800525337,-0.308326725679468,-0.258790756160851,0.581287280952896,-0.19519292071618,-0.251876662398263,-0.568206717348379,-0.388865332371651,-0.332714824007797,-0.103587486618953,-0.500426938543165,0.367191635944232,0.358071915837979,-0.265321807071354,-0.566163299616963,-0.835560169276173,-0.511334934716836,-0.589060011372849,-0.0967092917797785,-0.182638205142142,0.366360739942722
healthy,-0.278395466658297,-0.321636118390131,-0.471980631291092,-0.0897916060378667,-0.523014218606161,-0.276626898718358,-0.581140936824964,-0.0915679921431593,-0.546547536994373,-0.505935726067723,-0.696217334182366,-0.257983434684875,-0.475736002389957,-0.435350256671721,-0.300712629820957,-0.463611647877308,-0.151107244200341,-0.213557103127853,-0.256888822312689,0.158700665292722,-0.411614737346781,-0.367567527062334,0.436291541830438,-0.588535405829807,-0.556510862044109,-0.33189811214615,-0.248898260527046,-0.369681172703183,-0.140952838096153,-0.635292941749478,0.182460576532701,0.0651937737438112,-0.263824873799838,-0.551435278574608,-0.608629688069732,-0.444895875652295,-0.567004705295305,-0.0694447259805607,-0.276403425647204,0.0392475036206723
healthy,0.176482168768384,-0.051603146812978,-0.357932555919604,0.0217986084627223,-0.207525990123559,0.019135797432258,-0.200621234155898,0.0240209989654089,-0.406339060694985,-0.308894539990057,-0.446393371970987,-0.209776602701867,-0.0674532452831091,-0.125033391620287,-0.163682444334943,-0.194994895324558,0.13756381374409,0.0024489297573575,0.0515165506714301,0.329938944093988,0.025832858575826,-0.168724058696589,0.458728319283538,-0.488389479436441,-0.383458682478798,-0.257642494079509,-0.0051029613841575,-0.131883251925181,-0.0134572805668355,-0.360869982412574,0.32030548650119,0.283133863453679,-0.0630336415722669,-0.396079797373545,-0.52024972164427,-0.156110580203086,-0.346006466637468,0.0704406756784393,0.0423821559661001,0.128159712715796
healthy,0.0062001131539283,-0.0273625531268617,0.303908234600654,-0.082276540213719,0.323080040129167,-0.144887760929949,-0.0638460279835562,-0.0648855762204411,0.529569642075552,0.0373526901784054,0.197261959792503,-0.110861803769416,0.118737494858457,0.419892011599078,-0.110940046605701,0.539290723526878,0.46140936633833,-0.0141246573741336,-0.0703598468360578,0.268464335265917,0.599905946925488,0.478438244213805,0.128309937486808,0.186082972141598,0.192593970434741,0.201739615003954,0.562990479197119,0.482744123084714,-0.0466680061662007,0.0232371043326551,0.504885229905963,0.401698237217413,0.0102768608067171,0.303552355753137,0.130942057129761,0.0766132150824223,0.515205977622979,-0.0594933555962715,0.0031409230181476,0.458961337470129
healthy,0.0121489791253199,-0.0589995695706455,-0.445700326516794,-0.0138610050482264,-0.511748709753642,0.041974773416029,-0.0828963471885305,0.0091243297674228,-0.643464838554534,-0.163832550807333,-0.305930558952303,-0.0624978839731157,-0.279043851883034,-0.506826602936048,-0.025750984110403,-0.64267585775195,-0.591718571826048,0.0519107879195497,0.12579404592021,-0.202641039882096,-0.778256889653554,-0.637987176028093,-0.0470729386162546,-0.35641245598041,-0.428129825851815,-0.31252816485881,-0.675829079158267,-0.618392920256024,0.0642362789264794,-0.149697196230456,-0.319392544174027,-0.479086484160268,-0.0472441867046421,-0.241396337256941,-0.225201264823808,-0.123143212469398,-0.557269760958196,0.0844165122298755,0.0815730873968668,-0.498768347535756
healthy,-0.260368228691355,-0.279977923064667,-0.149389129414962,-0.169477909573648,-0.218373946255665,-0.3020072185775,-0.316445858828496,-0.151199555823967,-0.290277943022115,-0.525328494208792,-0.486209351698291,-0.0794804245838805,-0.0486783020743568,-0.30937926124813,-0.30122836256209,-0.419477493604521,0.181377276289159,-0.167592284783761,-0.273512206523102,0.203416188727932,-0.285996684568807,-0.229765165237512,0.550269407493865,-0.377115917992017,-0.236937438940707,-0.541531445310479,-0.301868273345997,-0.349111848535698,-0.141630730536325,-0.358709639335936,0.375675168186797,0.321164323940409,-0.254603444151893,-0.448916256075122,-0.618366109041771,-0.388484972013148,-0.569991519612379,-0.240134694814177,-0.245292037372458,0.238389485807291
