group,B7,CD107a,CD11a,CD127,CD138,CD1c,CD2,CD224,CD226,CD244,CD26,CD279,CD28,CD3,CD30,CD326,CD4,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,-0.0717908622110483,-0.0730692647772213,-0.203656704232192,-0.056713023923846,0.0212744122071267,-0.021082946405835,-0.165176968181954,-0.367264245041469,-0.39889310901946,-0.12080913648929,0.0246535100792386,-0.269409983417284,-0.0851904502011409,0.522246737143144,0.0255649348234861,-0.0258017505171573,0.134300734037014,0.55803595732217,-0.260727610856726,-0.136674781699689,-0.262748419664414,-0.0326031156881948,-0.232792590361621,0.0129374915687475,-0.272144363741405,0.403316362726936,0.49756013791571,-0.0373524723612797,-0.276687678125349,-0.493649935232076,-0.361691650497026,0.550985097476578
healthy,-0.134330535887653,-0.19009928532887,-0.399555077732734,0.172945812080666,-0.079125527374081,0.0359989211815949,-0.31235757943259,-0.300934460980624,-0.630275197544515,-0.382301315935125,0.257941337325515,-0.617561031824834,0.218087042522672,0.557518462904854,-0.0173395062673389,-0.0647831819995107,0.222345175653036,0.43830153509391,-0.262118050231687,-0.424375494511613,-0.246956854229526,0.144442830506115,-0.48504247649865,-0.359238449413223,-0.455152578364528,0.649925898365813,0.600735486890333,-0.0273009522706659,-0.158423205122789,-0.582084134484423,-0.41292947318653,0.581532586323023
healthy,-0.178868659231392,-0.157503276520996,-0.397650734626132,-0.249099995127946,-0.0639892124533613,0.0231492990334942,-0.502759784498374,-0.51080690592117,-0.631150016400384,-0.080980807097344,-0.218764890158284,-0.343930691612551,-0.267148487400441,0.410567179924667,-0.105993923463583,-0.0681863213566446,-0.154661995247794,0.611921924700648,-0.193085977376594,-0.469918279756571,-0.53353983325161,-0.282085585001128,-0.431032018841994,0.0146267118817741,-0.378164713135082,0.602530735067895,0.304327950377678,-0.178308187097641,-0.383316037329638,-0.694906659433534,-0.61130627194835,0.465331449102449
healthy,-0.0791634354133593,-0.18194589813044,-0.331443041463571,-0.0224127404513956,-0.0689932421500663,-0.0240181206431302,-0.504828110595383,-0.548486151776302,-0.627703050455879,-0.173509889688207,-0.166904806725695,-0.393336323161083,-0.39005853244184,0.417587598110957,-0.198267908757715,-0.144035403891379,0.0606350071955858,0.651323655762763,-0.238720547094883,-0.332815692714284,-0.465723711241961,-0.181437140196343,-0.486772074945983,-0.0150761811299546,-0.522415215866492,0.388398653481908,0.432737555227823,-0.171860651671928,-0.497429871992414,-0.784986658602366,-0.778167176520406,0.531225026834219
healthy,-0.0448529043206224,-0.122286094830835,-0.263874413945488,-0.0703292197361061,-0.0089229074826197,-0.014335467863132,-0.260797233191441,-0.500531038357519,-0.442495025464383,-0.110117640108069,0.0785720118552142,-0.3841946092177,-0.242144642975926,0.535041589343114,-0.028182384936382,-0.0545112635292486,0.0380849128152178,0.584221311353549,-0.118793913541829,-0.130609856445405,-0.347503924117754,-0.0641790479318858,-0.375299678143139,-0.008738838882275,-0.339600592743935,0.540599938669174,0.447557235123361,-0.11504090028717,-0.313169675951403,-0.635241706470722,-0.360855088185724,0.574381627230969
healthy,-0.0345860472348231,-0.128983905256985,0.269807380146809,0.322743180880911,-0.138249323989187,-0.0582751412520399,0.359194164841735,0.197449300063652,0.179791546025565,0.226722349913087,0.575879511344751,0.0327288453710718,0.331727287378509,0.155757889162509,-0.187164445584346,-0.132542265752498,0.427955782598919,-0.182860882958248,0.292445360303233,0.329762883840435,0.0528539727400981,0.204976503467009,0.0291229951631275,-0.156042128989198,0.152257522677554,-0.05873671694655,0.0340526116391942,-0.117698558154085,0.218650130158667,0.276320000148953,0.30334715811736,0.0801486057828354
healthy,0.21383875349579,0.21033707066527,0.0976431597402937,0.39463376070607,0.168047081973479,-0.0040178513265063,0.132684521421779,-0.122367108388643,0.0358479225407183,0.0110834069967442,0.31937436775085,0.0368217244946893,0.164337247410295,0.436160427909833,0.202664439027872,0.101663382487135,0.199999471129668,0.495699446511001,-0.148969907782663,0.0941054891754722,0.209982711335592,0.268857738808054,0.0226016709532243,0.0311151174958138,-0.110520188301028,0.21987304538208,0.479816810034928,0.173767687988668,-0.0323955795470804,-0.21980650275502,0.0674644084474214,0.272084599161473
healthy,-0.108623164317692,-0.303370132382763,-0.185206692823356,-0.2173850208064,-0.321231358917811,-0.115637810402082,-0.335175083321629,-0.237425694926529,-0.216633455101063,-0.0592121001725815,-0.223330359090676,-0.001568038825322,-0.355234598453189,-0.169230959106762,-0.328495147018986,-0.257664287037073,-0.413343936505415,0.128770248695901,-0.420667135598776,-0.31305627419822,-0.217466050357728,-0.224644504447036,-0.113059836943228,-0.009562513211719,-0.250617553142418,-0.320559141817054,-0.148130191690107,-0.200456632176754,-0.313420218113433,-0.355896714927359,-0.391151218550177,-0.178558121168975
healthy,0.187458223549718,0.141159850969833,0.130541954160045,0.260655763035225,0.141189061779878,-0.0087112719425944,0.251498201701016,-0.123201528739292,0.023072000391705,0.042041101816411,0.277893632142103,0.0581217379576008,0.299040561796111,0.617585144445366,0.12133669013121,0.17091338819508,0.431211144383882,0.668236992950381,-0.0885047660784425,0.166321524407882,0.0917521720759135,0.293344047872238,-0.0192394841198525,0.0252175208710387,-0.0233901404338273,0.43764257444422,0.45469466714798,0.192596573681314,0.0377856057599947,-0.200615034191138,0.0692387965907871,0.616730308340131
healthy,-0.067469857603127,-0.0915211648846509,-0.21043022053561,-0.213505194953185,-0.0603519404850922,-0.0255949336194252,-0.264936655768265,-0.408654796707003,-0.483223365701417,-0.161394563608083,-0.0296186664545819,-0.239898671311004,-0.227404137671269,0.339077717348617,0.0001853076319963,-0.0154856895560737,-0.0635454288437288,0.661048955613535,-0.327653152279648,-0.203862606361933,-0.444996542288207,-0.259463246903753,-0.326755796418586,-0.0125036744553615,-0.206452127368256,0.625437214601629,0.367598117194217,-0.0230811018480668,-0.391268210118074,-0.61073745888102,-0.593711899205256,0.373418136347843
