group,B7,CD138,CD197,CD1c,CD2,CD226,CD269,CD3,CD30,CD326,CD336,CD45RA,CD47,CD49f,CD52,CD58,CD62L,CD7,CD82,CD95,CD99,Podoplanin,TCR,CD138,CD226,CD26,CD279,CD326,CD4,CD45RA,CD49f,CD5,CD7,CD95,CD99
healthy,-0.0953413708542289,0.0269897754862178,0.348379573212648,-0.0361479967563527,-0.324706612135168,-0.538653622346534,-0.107793810703014,0.456051233307693,-0.0251251857682717,-0.030181125417222,-0.0889796077549952,0.650286730829654,0.0318732999964461,-0.332993514149294,-0.124860599534616,-0.349910837199479,0.290274811580231,0.447701950814071,-0.412727615098635,-0.610134416566048,-0.506689740209723,-0.0987722496511992,0.510492252356498,0.0487650325113847,-0.102863908553119,0.153086161348366,-0.109308382322091,0.008589497858694,0.351072738632815,0.24628084238979,-0.0085068071349487,0.291778182364865,0.453749303318984,-0.190022200738593,-0.0538798616768093
healthy,-0.113761458104148,-0.0479807199838553,0.556844807881908,0.038912234790014,-0.17087954568273,-0.50540385801737,-0.148620181155767,0.582596390583775,0.0041580916069932,-0.0331080190221806,0.0451175742192635,0.380743909749899,0.385171003969481,-0.144290279225172,0.263314813129868,-0.3658730538404,0.523550438087581,0.595577861401411,-0.0984191815903796,-0.467841849446816,-0.288159453247166,-0.0441827989098875,0.607901558449506,0.038422874319339,0.287641913161867,-0.352648228466973,0.385914855430313,0.005266151802665,-0.421893495632796,-0.269601107402642,-0.0677901442072123,-0.319136541123219,-0.5296764728364,0.2842756624915,0.0932173694862108
healthy,-0.0462339473216252,0.0979230341813912,0.247951105014415,0.0203824460675389,-0.270785139025392,-0.314567207619528,0.004736924048077,0.507796111615495,-0.0930178907436842,0.0532332790471933,0.0486662183262856,0.646009768560373,0.0773656220058739,-0.279941765372174,-0.190478771551709,-0.213391485341844,0.51210749035643,0.543017869434951,-0.161323208823867,-0.51074389095637,-0.400104151135517,-0.0167965267524721,0.473147461276851,0.106975778558384,0.226674402437586,0.0331318123358569,0.0337879564588304,0.0835117518375679,0.288064394404959,0.000439105739011,-0.0618636561013925,0.275518699906804,0.146910871846639,0.171061888068652,0.175547104968355
healthy,0.0078478261641917,0.038602184673464,0.349956660091751,0.0006062725099665,-0.158865736112097,-0.318580321243312,6.46930009548443e-05,0.517472743282767,-0.0551806298572916,-0.0617099383088442,-0.0279378316324997,0.590580777916517,0.158941590810329,-0.208143380790937,0.0823683345786414,-0.305841712966039,0.486990023547319,0.51031625587369,-0.243324549292293,-0.501436005321926,-0.46072243252364,-0.0257614497995735,0.572263363857089,0.0631837974743192,0.520268256045678,0.332096836660641,0.157230511723018,0.0778479455329195,-0.188165888811029,-0.543966451622009,0.230352359144176,-0.0922823635797635,-0.166857262305071,0.466222690070088,0.49941286395781
healthy,-0.0364423609055247,-0.0239411906064658,0.323689472869769,-0.0231652930828482,-0.131313303612313,-0.324803359893347,0.0362919164945737,0.569296207097,-0.0055289830932617,-0.0610735061812769,0.0218375181704213,0.449977938673077,0.131192220925736,-0.123127144475414,0.0569993833685328,-0.288080562232262,0.55583433260722,0.412074337695136,-0.156627528865853,-0.487748114805332,-0.206981873785929,-0.0491391697768373,0.592339975019123,-0.0590750355056174,-0.650176651329859,-0.220489081752845,-0.389273711815554,-0.0470499632757626,-0.3965883744845,0.447908091293867,-0.657129944659567,-0.393066846249915,0.159004340940967,-0.602189277195673,-0.570564594494652
healthy,0.0439614645245733,0.0259620708490477,0.343442634776875,0.076631971579389,-0.244429518839967,-0.226332664945154,-0.243032580361318,0.0307187245243069,0.0624745297763967,-0.0921931405239863,-0.122082796963068,0.557144990444932,-0.0567333729901068,0.010091751244652,-0.0843555951379686,-0.259297344124031,0.0889443332925334,0.368470003343849,-0.201160877428771,-0.338024399030289,-0.32172130295184,0.0024727341155433,0.143531363222627,-0.0546273546635625,-0.401148602005261,-0.503844520122095,-0.0432837106098446,-0.135547669241242,-0.404563905121264,0.230510097915206,-0.252746289524724,-0.13196591662286,0.139197785275325,-0.282337110728391,-0.289254580450481
healthy,0.225175774418384,0.147331378088521,0.367849133433677,0.0792688703037027,-0.286935426460443,-0.340371677441873,0.106762342412476,0.344186345725747,0.171514527824868,0.101447295640456,0.114330992133494,0.693005723870809,0.0608572582401439,-0.323321128880568,0.0326724807281149,-0.298274517796696,0.339002631715487,0.608758738064631,-0.299189482608462,-0.557867477036719,-0.339575581746424,0.0432358735308678,0.293687671166559,-0.0376212239202607,0.385583493926699,-0.018723074144667,0.31033340458482,-0.0748920630857259,-0.233456088588458,-0.54678032239656,0.25985267708296,-0.180844525350577,-0.533358298067339,0.513866340280838,0.29687011249866
healthy,0.147697615874538,0.154247002460701,0.345315719509697,0.0492600612491526,0.257254500728185,0.116103550906435,0.241298416463244,0.552186158299808,0.219607390157436,0.230120127694866,0.144724470795029,0.677900542223269,0.394709361175159,0.0550793178090954,0.340980409239938,0.0233935497846932,0.340160863520295,0.63708649707184,0.0554847086729726,-0.0760251831469669,0.164474938314512,0.299250319488942,0.518729083442065,-0.242391115793891,0.0395891980536907,-0.164722072546434,0.0213847541388714,-0.247545294172466,-0.0468965984260386,-0.610549069948369,0.0886540736913904,0.011874263860341,-0.282358034105349,0.200684549815121,0.188095584100328
healthy,0.185658898477047,0.160266616816667,0.347402413457061,-0.0047966292495678,0.0886242320146195,-0.0653047799284409,0.0855238937910535,0.509894479996912,0.109555710622788,0.195937497427014,0.121973262092341,0.700053646782296,0.240647709785863,-0.0056360255435545,0.161673535872411,-0.0816367554931415,0.431316662498849,0.363641771338781,-0.0409510207617327,-0.297591207075623,-0.0644441287828847,0.128772897728078,0.532297798336361,-0.090773682241819,-0.0464148730476434,-0.229458857018605,0.03892244443802,-0.0138185407128847,-0.43612629409157,-0.719015045232429,-0.0762975104767728,-0.54364091115701,-0.58211560177725,0.181109355888592,-0.105741390871227
healthy,-0.0988672905546887,-0.0967702566356329,0.220223705097035,-0.040879013585902,-0.295797078417188,-0.501338010319538,-0.142383250208911,0.340582316695072,-0.0304790945601157,-0.054933659733656,-0.1030574092264,0.661531961549201,-0.0574647178003391,-0.474987219780986,-0.232649946634208,-0.241783592973033,0.523877879340742,0.378878157308463,-0.411599025288637,-0.629402802936267,-0.617990034646105,-0.0491307981936266,0.394096991786463,0.0045338484013361,-0.311399578388268,-0.156992806644911,-0.14696014143889,-0.0206403247914046,-0.363929903883176,0.276716105434045,-0.300641565566414,-0.297846143147152,-0.060218831431882,-0.331892734634046,-0.320487836110727
mild,0.172875084537407,0.196319749944227,0.370303516410374,0.125537814682273,0.0860112752504514,0.0533695347602437,0.0748924374356518,0.492066913399595,0.21563544793175,0.257398519225423,0.129505052812333,0.731158387315742,0.297374008854487,0.0303852406776933,0.257261469862423,0.0362452881596266,0.41915094459563,0.615105951595617,-0.0182643868648924,-0.175449724405727,-0.0619358403279967,0.111946871243688,0.489499836355671,-0.202650385914534,-0.486348180200582,-0.163022802176974,-0.28184874887158,-0.298260144199343,-0.217846865855297,0.133480776217194,-0.522956734566771,-0.342502141463934,-0.0183522299826209,-0.556201624572178,-0.492471106832482
mild,-0.0712982906914168,-0.171947600588552,0.0733569742486215,-0.079622438834045,-0.225870219931536,-0.282096757842028,-0.283424327605933,0.0924202600320203,-0.201456448572497,-0.110228411595269,-0.115361358281562,0.151201927178612,-0.0985293036334619,-0.240994914695981,-0.109820846442835,-0.276723370759642,0.106819556294219,0.165124642598139,-0.359016135642393,-0.295246793149119,-0.258826474329953,-0.208879736127637,0.043873236869319,0.0900369618743952,-0.215817417315983,0.0416707657413821,-0.194173316637701,0.0646881987573949,0.112981529291565,0.385050278434264,-0.292828839888046,0.0897924279326836,0.261839898484098,-0.328716451602944,-0.242514592331252
mild,0.168794259457257,0.215102195985571,0.414940708028968,0.332524652936422,0.0218010982981909,0.0001941783892339,0.111567083252233,0.583660665972004,0.177959069182678,0.178811511451427,0.12404376047435,0.56371659346952,0.350731574311922,0.0146913717109891,0.274634315341283,0.0239311175342141,0.145226374879729,0.490365877750391,-0.0600615671426662,-0.119399003192023,0.0606718601710548,0.218474538374505,0.556625734374907,-0.0651844559997674,-0.110555899405691,-0.0845115867570169,0.0088219444951787,-0.0221566889751903,-0.357050148583938,-0.0312608391924602,-0.422649279459644,-0.424942977071678,-0.221204958540851,-0.107726080061329,-0.160678211089553
mild,-0.267096377141803,-0.219805439221033,0.0385539984207173,-0.194502301215221,-0.533672213288216,-0.490316559385921,-0.195219111127053,0.0529162571729395,-0.189960762570957,-0.229553764885055,-0.194868223457261,0.188607276897354,-0.260051608427243,-0.481419896789927,-0.26863102382603,-0.366176642905589,0.396541591149758,0.12114715127685,-0.298872962925413,-0.48778565631597,-0.402675830310926,-0.265119911648424,0.0878386957556606,-0.105615600389545,-0.336163105952751,0.113528002212526,-0.269454682815042,-0.10343082505672,-0.300613906491037,0.319268135581024,-0.276638436090435,-0.112947059797262,0.372218141335377,-0.409182941009576,-0.31870287539252
